geo,time,bx_gsr_gnfs_cd
cmr,1988,2300131263.88865
cmr,1989,2329531868.58444
cmr,1990,2507522199.72845
cmr,1991,2363430242.86527
cmr,1992,2341515673.1055
cmr,1993,1898661895.75366
cmr,1994,1784999312.42401
cmr,1995,2040294924.623
cmr,1996,2497657961.11915
cmr,1997,2494957537.56682
cmr,1998,2407291343.50271
cmr,1999,2177775199.55484
cmr,2000,2666729592.24353
cmr,2001,2822720607.50338
cmr,2002,2984487813.74064
cmr,2003,3128038744.35775
cmr,2004,3816998831.84757
cmr,2005,4235154350.69152
cmr,2006,4865175212.2322
cmr,2007,6326013214.66812
cmr,2008,7325271330.03874
cmr,2009,5313155102.38371
cmr,2010,5607766722.51495
cmr,2011,7510999188.45039
cmr,2012,7385311641.34629
cmr,2013,8025633210.00237
cmr,2014,8590678690.82083
cmr,2015,6732950065.04179
cmr,2016,6246541476.00487
cmr,2017,6544574569.34671
cod,2005,2746000000
cod,2006,3137600000
cod,2007,6540300000
cod,2008,7698000000
cod,2009,5020900000
cod,2010,8866500000
cod,2011,10211300000
cod,2012,9031062349.92914
cod,2013,11909060432.7446
cod,2014,12635997429.5669
cod,2015,10458122394.6932
cod,2016,10107715762.7953
cod,2017,13388350971.479
cog,1978,376967830.1809
cog,1979,565405558.12765
cog,1980,1021229903.5583
cog,1981,1156719242.65663
cog,1982,1186106462.66987
cog,1983,1153928606.67221
cog,1984,1348676072.80285
cog,1985,1219439494.17366
cog,1986,775756339.24395
cog,1987,973851559.56173
cog,1988,935469754.03928
cog,1989,1255766701.50298
cog,1990,1487889796.70723
cog,1991,1206989227.72839
cog,1992,1244843999.94879
cog,1993,1175296540.19831
cog,1994,1025927922.5427
cog,1995,1374020159.9586
cog,1996,1746722226.54478
cog,1997,1761180299.4823
cog,1998,1485421415.40755
cog,1999,1706117396.38556
cog,2000,2628296850.89709
cog,2001,2199123217.20101
cog,2002,2453603936.39146
cog,2003,2830693584.90488
cog,2004,3629860193.25968
cog,2005,4965797528.35334
cog,2006,6331731924.44604
cog,2007,5861115566.64612
cog,2008,8276155659.1357
cog,2009,6244442199.46775
cog,2010,9001562369.77435
cog,2011,11509118450.7998
cog,2012,10276991429.1245
cog,2013,9503628540.43745
cog,2014,9508523099.38986
cog,2015,5078447038.851
cog,2016,4596398727.6041
col,1968,762999999.99499
col,1969,849999999.99499
col,1970,979999999.99472
col,1971,971813119.9917
col,1972,1204395380
col,1973,1543891669.99936
col,1974,1860105199.97995
col,1975,2114381700
col,1976,2769685359.99942
col,1977,3389950239.99829
col,1978,3935019999.99899
col,1979,4545980000
col,1980,5328289839.99927
col,1981,4306095160
col,1982,4448865909.99893
col,1983,3814000000
col,1984,5200000000
col,1985,4505000000
col,1986,6439000000
col,1987,6827000000
col,1988,6751000000
col,1989,7322000000
col,1990,8679000000
col,1991,9100000000
col,1992,9246100000
col,1993,9948400000
col,1994,10600937157.2708
col,1995,12269610830.1998
col,1996,13140661010.079
col,1997,14211030620.5892
col,1998,13400195951.7822
col,1999,13940404311.8791
col,2000,15805109983.6642
col,2001,15062583135.2386
col,2002,14246681388.6471
col,2003,15733414821.1176
col,2004,19647838536.4314
col,2005,24704011324.8809
col,2006,28917459211.4915
col,2007,34531399566.8535
col,2008,43059178211.5416
col,2009,38572167199.28352
col,2010,45882895935.252
col,2011,63905620972.5638
col,2012,68048891236.6198
col,2013,67304673552.28729
col,2014,64054704387.8187
col,2015,45998404723.66141
col,2016,41861665822.7058
col,2017,47978702375.29701
com,1980,13427820.95129
com,1981,17521123.52138
com,1982,22139145.52354
com,1983,22111840.48293
com,1984,9694407.31218
com,1985,19906105.1664
com,1986,27123648.48534
com,1987,26040313.54819
com,1988,38328571.46029
com,1989,35594986.84095
com,1990,34797302.85355
com,1991,49059831.03635
com,1992,48022294.89974
com,1993,52638051.01469
com,1994,39623070.88739
com,1995,45825230.2661
com,2003,60015995.82081
com,2004,56949050.0487
com,2005,57102945.65271
com,2006,60124648.46096
com,2007,71485549.38794
com,2008,74129610.33611
com,2009,77701176.83411
com,2010,87432876.56798
com,2011,99642844.53838
com,2012,89546612.94443
cpv,1977,2199932.98385
cpv,1978,7754765.7446
cpv,1979,12318008.17493
cpv,1980,19193568.12653
cpv,1981,23649407.19087
cpv,1982,31427264.41038
cpv,1983,36784115.87641
cpv,1984,30660507.49379
cpv,1985,30935811.85555
cpv,1986,36256822.27715
cpv,1987,46835037.20144
cpv,1988,43101397.99494
cpv,1989,49882990.62664
cpv,1990,56837844.01268
cpv,1991,48139199.43984
cpv,1992,50698802.14797
cpv,1993,49144936.24771
cpv,1994,61175467.33965
cpv,1995,83482130.46495
cpv,1996,101395705.12531
cpv,1997,134545272.42156
cpv,1998,113053016.8669
cpv,1999,124121501.60198
cpv,2000,140694347.01629
cpv,2001,160165862.55665
cpv,2002,186587323.92332
cpv,2003,245798014.02408
cpv,2004,285599361.4589
cpv,2005,353889002.67265
cpv,2006,472148725.8374
cpv,2007,565704702.59756
cpv,2008,710098097.1877
cpv,2009,562472249.89045
cpv,2010,629610621.57886
cpv,2011,782349340.48179
cpv,2012,771205731.24468
cpv,2013,841273647.31702
cpv,2014,893905109.43035
cpv,2015,659985468.23697
cpv,2016,729808648.23866
cpv,2017,831643163.68938
cri,1977,957700000
cri,1978,1005800000
cri,1979,1096900000
cri,1980,1195100000
cri,1981,1173400000
cri,1982,1111200000
cri,1983,1127700000
cri,1984,1270000000
cri,1985,1213800000
cri,1986,1387800000
cri,1987,1443800000
cri,1988,1611000000
cri,1989,1831300000
cri,1990,1963200000
cri,1991,2189500000
cri,1992,2580400000
cri,1993,2906100000
cri,1994,3317000000
cri,1995,3694000000
cri,1996,4065360000
cri,1997,4313504000
cri,1998,5252670000
cri,1999,6219210526.4058
cri,2000,6483187693.18264
cri,2001,6507245226.05823
cri,2002,6535520876.6269
cri,2003,7063161813.68921
cri,2004,7901223846.35991
cri,2005,8766041029.61709
cri,2006,9899108271.97083
cri,2007,10993921245.9417
cri,2008,12118035648.6236
cri,2009,10776383456.5034
cri,2010,12514007854.8623
cri,2011,14083611738.385
cri,2012,15131186661.0081
cri,2013,15815497861.2498
cri,2014,16561684792.9675
cri,2015,17145996657.9747
cri,2016,18637388402.945
cri,2017,19556844905.1938
cyp,1976,429967971.53448
cyp,1977,518963004.64945
cyp,1978,597837957.82259
cyp,1979,822415140.02517
cyp,1980,1009483918.16833
cyp,1981,1077994404.21716
cyp,1982,1131291451.48549
cyp,1983,1122776724.43972
cyp,1984,1274673731.76116
cyp,1985,1213284123.47613
cyp,1986,1441300721.79226
cyp,1987,1807537259.92996
cyp,1988,2120743360.26528
cyp,1989,2413950368.78955
cyp,1990,2955161208.2244
cyp,1991,2808828484.90134
cyp,1992,3507296115.38093
cyp,1993,3202821576.37419
cyp,1994,3614247314.55878
cyp,1995,4606337545.37172
cyp,1996,4702224104.60824
cyp,1997,4550909001.27912
cyp,1998,4659387403.12657
cyp,1999,4947253211.75012
cyp,2000,5018988180.52338
cyp,2001,5315260701.90002
cyp,2002,5382280980.50673
cyp,2003,6296820025.22579
cyp,2004,7408494301.90698
cyp,2005,8046683468.05072
cyp,2006,8552667039.61534
cyp,2007,10285932437.1338
cyp,2008,14005338452.1851
cyp,2009,12702285629.4164
cyp,2010,12824687838.0418
cyp,2011,14543555748.5943
cyp,2012,13355798026.0023
cyp,2013,14134583216.3614
cyp,2014,14509111245.2445
cyp,2015,12691015147.1519
cyp,2016,13209353902.0136
cyp,2017,14444982769.56
cze,1993,17658400382.7468
cze,1994,18758845094.5062
cze,1995,24039311346.35
cze,1996,25405339915.2121
cze,1997,24611542736.3828
cze,1998,27923095785.0631
cze,1999,27738216382.3259
cze,2000,29411883353.3123
cze,2001,32890742914.7411
cze,2002,37183424019.0468
cze,2003,46748062490.89589
cze,2004,68757151217.15979
cze,2005,84402098615.66562
cze,2006,101299444095.866
cze,2007,125970662822.05602
cze,2008,150091414328.56195
cze,2009,121632947507.13904
cze,2010,137029742232.405
cze,2011,162821394258.69901
cze,2012,158360841980.789
cze,2013,160978376418.306
cze,2014,171700823301.94199
cze,2015,151009544173.49899
cze,2016,154845872897.27692
cze,2017,171890896937.53195
deu,1971,44180571189.681
deu,1972,52901057667.2197
deu,1973,75072689961.5358
deu,1974,99169754105.3587
deu,1975,102628887018.873
deu,1976,118992582402.34402
deu,1977,136612238002.66199
deu,1978,165858852250.948
deu,1979,198485597917.17499
deu,1980,217390721280.08701
deu,1981,199702943148.582
deu,1982,201328384012.06799
deu,1983,192168326985.66599
deu,1984,193092584367.63202
deu,1985,207284521373.655
deu,1986,271911130012.62894
deu,1987,326101973997.56
deu,1988,358219709688.17004
deu,1989,378504982427.94202
deu,1990,457349935952.883
deu,1991,443109693967.224
deu,1992,473447267341.85999
deu,1993,421036779136.00702
deu,1994,467734640576.10205
deu,1995,570644754998.45898
deu,1996,573442593883.79297
deu,1997,563083474940.45496
deu,1998,594324270641.82983
deu,1999,594441613668.24597
deu,2000,600978157031.62
deu,2001,621882056932.7041
deu,2002,680275672163.78894
deu,2003,818507986585.11975
deu,2004,1000493369761.03979
deu,2005,1079516716379.46008
deu,2006,1238862003211.91968
deu,2007,1482734202382.42993
deu,2008,1639837474877.20996
deu,2009,1297255195518.48999
deu,2010,1444673147155.48022
deu,2011,1685000587587.69019
deu,2012,1629558820277.72974
deu,2013,1708016162731.93018
deu,2014,1780373643068.3501
deu,2015,1584339228994.13989
deu,2016,1604758424361.26025
deu,2017,1742774087550.37988
dji,1991,194377704.37934
dji,1992,184148187.32733
dji,1993,204984216.83425
dji,1994,206160217.41944
dji,1995,194833474.94106
dji,1996,190281396.12089
dji,1997,195165455.9675
dji,1998,208000180.05751
dji,1999,200043889.01706
dji,2000,193241091.37356
dji,2001,213486307.18936
dji,2002,228003443.5998
dji,2003,252997676.13282
dji,2004,250730076.91832
dji,2005,287866937.50316
dji,2006,306626678.89557
dji,2007,306542276.9397
dji,2008,365702421.21077
dji,2009,399406935.59005
dji,2010,420873166.36751
dji,2011,419669031.79703
dji,2012,457441720.44947
dji,2013,485474423.39397
dji,2014,510756101.56378
dji,2015,588481881.61152
dji,2016,544693900.51767
dji,2017,560775376.99752
dma,1976,13600182.30726
dma,1977,15000000
dma,1978,19000000
dma,1979,19300000
dma,1980,15700000
dma,1981,23400000
dma,1982,31700000
dma,1983,36000000
dma,1984,37400000
dma,1985,38600000
dma,1986,59211111.11111
dma,1987,66292592.59259
dma,1988,77929629.62963
dma,1989,71251851.85185
dma,1990,89448148.14815
dma,1991,93100000
dma,1992,97677777.77778
dma,1993,97059259.25926
dma,1994,100074074.07407
dma,1995,107459259.25926
dma,1996,121844444.44444
dma,1997,137155555.55556
dma,1998,151603703.7037
dma,1999,156807407.40741
dma,2000,144511111.11111
dma,2001,121248518.51852
dma,2002,123167614.81481
dma,2003,118410740.74074
dma,2004,130478220.37037
dma,2005,129357542.59259
dma,2006,144430703.33333
dma,2007,147844255.18518
dma,2008,156733717.03704
dma,2009,147949173.7037
dma,2010,174064611.11111
dma,2011,190955615.92593
dma,2012,160266036.2963
dma,2013,169648258.51852
dma,2014,272781599.11502
dma,2015,255900367.10847
dma,2016,257177702.11565
dma,2017,233747019.285
dnk,1975,11875414828.1425
dnk,1976,12639082803.8733
dnk,1977,14124014223.8961
dnk,1978,16591735437.0064
dnk,1979,20064385351.3344
dnk,1980,22884696450.6694
dnk,1981,21988857061.2194
dnk,1982,21095286591.8712
dnk,1983,21356620647.8217
dnk,1984,21139428108.25871
dnk,1985,22610144015.9947
dnk,1986,27679391640.2039
dnk,1987,33543246443.65611
dnk,1988,37159771196.41299
dnk,1989,38298015980.1833
dnk,1990,48901826458.7216
dnk,1991,51047083013.0563
dnk,1992,54586570137.44
dnk,1993,49511372995.5304
dnk,1994,55401906225.3287
dnk,1995,65654988733.7157
dnk,1996,67236623498.1782
dnk,1997,62146446792.782
dnk,1998,63119408013.71009
dnk,1999,69768124337.31371
dnk,2000,73805211462.85741
dnk,2001,75600732870.99188
dnk,2002,82139163399.06459
dnk,2003,96209541077.89822
dnk,2004,111354544653.39597
dnk,2005,125373902144.213
dnk,2006,143796453242.52798
dnk,2007,164945010952.84402
dnk,2008,192423433120.15298
dnk,2009,151903938956.565
dnk,2010,162706676792.38501
dnk,2011,185269343251.716
dnk,2012,178705507346.91699
dnk,2013,188437583597.77695
dnk,2014,192870416434.60501
dnk,2015,167759798336.16
dnk,2016,167209891497.77997
dnk,2017,180292533421.37601
dom,1968,199500000
dom,1969,227000000
dom,1970,257000000
dom,1971,290200000
dom,1972,411100000
dom,1973,513600000
dom,1974,730200000
dom,1975,1010000000
dom,1976,844200000
dom,1977,927200000
dom,1978,828000000
dom,1979,1134900000
dom,1980,1271300000
dom,1981,1512600000
dom,1982,1141800000
dom,1983,1241800000
dom,1984,1369600000
dom,1985,1322800000
dom,1986,1415000000
dom,1987,1563300000
dom,1988,1903100000
dom,1989,1965500000
dom,1990,1831700000
dom,1991,1857000000
dom,1992,1911100000
dom,1993,2889300000
dom,1994,3328900000
dom,1995,3724600000
dom,1996,4046500000
dom,1997,4643600000
dom,1998,4781300000
dom,1999,5152700000
dom,2000,5901800000
dom,2001,5560200000
dom,2002,5635400000
dom,2003,6408700000
dom,2004,6919870000
dom,2005,7576600000
dom,2006,8562300000
dom,2007,9485400000
dom,2008,9269800000
dom,2009,7982100000
dom,2010,12270500000
dom,2011,14184300000
dom,2012,15075500000
dom,2013,15836300000
dom,2014,16952600000
dom,2015,16983600000
dom,2016,18148800000
dom,2017,18911800000
dza,1977,6296484604.95363
dza,1978,6665574020.1885
dza,1979,9952075298.00309
dza,1980,14128131966.3131
dza,1981,14590777706.2831
dza,1982,14037306082.398
dza,1983,13421525228.3289
dza,1984,13390724158.9444
dza,1985,13565575400.7717
dza,1986,8613839277.80278
dza,1987,9593913077.84435
dza,1988,8090598107.5613
dza,1989,10029626725.168
dza,1990,13461667632.6471
dza,1991,12723141362.6737
dza,2005,48840999999.9978
dza,2006,57304000000.00249
dza,2007,63329352193.48359
dza,2008,81544414106.10898
dza,2009,48109316609.17179
dza,2010,60587734433.8983
dza,2011,76387318691.25632
dza,2012,75187930613.11789
dza,2013,68589769661.1321
dza,2014,63586929716.48111
dza,2015,37905326615.26479
dza,2016,32746852186.7272
dza,2017,37571694843.2234
east_asia_pacific,1982,309633647739.01892
east_asia_pacific,1983,323193679990.22491
east_asia_pacific,1984,350684725115.37604
east_asia_pacific,1985,337228939463.68695
east_asia_pacific,1986,375625920608.44702
east_asia_pacific,1987,489066716664.89911
east_asia_pacific,1988,598310601013.02502
east_asia_pacific,1989,662778808699.72107
east_asia_pacific,1990,736931268813.25879
east_asia_pacific,1991,831063840103.30225
east_asia_pacific,1992,927557084035.00488
east_asia_pacific,1993,1029316460866.70996
east_asia_pacific,1994,1234301375577.38989
east_asia_pacific,1995,1538567087835.19019
east_asia_pacific,1996,1669976631735.40015
east_asia_pacific,1997,1693502581066.31006
east_asia_pacific,1998,1549186692699.05957
east_asia_pacific,1999,1626396388177.73999
east_asia_pacific,2000,1920386982510.01978
east_asia_pacific,2001,1755175912660.57983
east_asia_pacific,2002,1875051233233.77026
east_asia_pacific,2003,2295540702042.39014
east_asia_pacific,2004,2855219805829.8208
east_asia_pacific,2005,3280937485982.81982
east_asia_pacific,2006,3823362280241.62842
east_asia_pacific,2007,4459389371504.85059
east_asia_pacific,2008,5109145019018.11133
east_asia_pacific,2009,4225622625411.75049
east_asia_pacific,2010,5401809775988.91016
east_asia_pacific,2011,6421040668574.2998
east_asia_pacific,2012,6747258555957.47852
east_asia_pacific,2013,6943051076457.93066
east_asia_pacific,2014,7125015281786.95996
east_asia_pacific,2015,6602490048037.04883
east_asia_pacific,2016,6400300551529.75098
east_asia_pacific,2017,7068613297574.11914
ecu,1976,1418600000
ecu,1977,1602700000
ecu,1978,1703500000
ecu,1979,2410700000
ecu,1980,2887000000
ecu,1981,2925600000
ecu,1982,2708000000
ecu,1983,2663000000
ecu,1984,2912000000
ecu,1985,3302000000
ecu,1986,2641000000
ecu,1987,2442000000
ecu,1988,2645000000
ecu,1989,2870000000
ecu,1990,3262000000
ecu,1991,3407000000
ecu,1992,3718000000
ecu,1993,3771550000
ecu,1994,4611740000
ecu,1995,5196130000
ecu,1996,5612450000
ecu,1997,6046530000
ecu,1998,5004460000
ecu,1999,5345000000
ecu,2000,5905997570
ecu,2001,5683462800.85
ecu,2002,6141604892.06028
ecu,2003,7326978915.35182
ecu,2004,8981703524.85305
ecu,2005,11479812239.8079
ecu,2006,14212622491.104
ecu,2007,16070245408.4975
ecu,2008,20902383668.9421
ecu,2009,15748549985.5869
ecu,2010,19609313677.35469
ecu,2011,24669793118.3584
ecu,2012,26372910956.3256
ecu,2013,27628143065.8064
ecu,2014,28942769224.7462
ecu,2015,21440060545.0063
ecu,2016,19565225145.0876
ecu,2017,21918203827.74969
egy,1977,3574705162.40454
egy,1978,3572149611.1017
egy,1979,4211857148.87409
egy,1980,6246285723.20898
egy,1981,6535714295.05102
egy,1982,6818142866.88306
egy,1983,6826000009.75143
egy,1984,6853857146.93682
egy,1985,6859142857.14286
egy,1986,5990285714.28571
egy,1987,6742000000
egy,1988,7177285714.28572
egy,1989,7321727272.72727
egy,1990,9895000000
egy,1991,10947000000
egy,1992,11386000000
egy,1993,11440000000
egy,1994,12114000000
egy,1995,13260000000
egy,1996,14050000000
egy,1997,14905200000
egy,1998,12544000000
egy,1999,14730200000
egy,2000,16864000000
egy,2001,16067200000
egy,2002,16437900000
egy,2003,20060300000
egy,2004,26516200000
egy,2005,30715800000
egy,2006,36680099999.99999
egy,2007,44398000000
egy,2008,54760900000
egy,2009,44609100000.00001
egy,2010,48831200000
egy,2011,47053000000
egy,2012,48601300000
egy,2013,44795200000
egy,2014,47166300000
egy,2015,37569400000
egy,2016,33626800000
egy,2017,42830899999.99999
eri,1992,89021511.94645
eri,1993,149468217.5891
eri,1994,167752097.14713
eri,1995,134474151.96296
eri,1996,202731638.46245
eri,1997,214407783.83001
eri,1998,109845989.36459
eri,1999,68235404.66863
eri,2000,97718685.56701
esp,1975,13255142353.6877
esp,1976,14120655083.8072
esp,1977,16752785674.1105
esp,1978,21686530054.1323
esp,1979,28642085668.9177
esp,1980,32140119734.36539
esp,1981,32304588124.3886
esp,1982,32829845880.0808
esp,1983,31369174587.83449
esp,1984,35303331788.2073
esp,1985,36682699054.5013
esp,1986,44711437221.5226
esp,1987,55566749442.94289
esp,1988,64402039293.66759
esp,1989,68400704606.9851
esp,1990,83594592162.60469
esp,1991,89337689294.69431
esp,1992,99337039219.59401
esp,1993,92467808762.22861
esp,1994,107784258646.22798
esp,1995,133910334452.80801
esp,1996,147319516053.02097
esp,1997,150864578233.54303
esp,1998,159781954697.05899
esp,1999,167093447103.00299
esp,2000,170288833004.36899
esp,2001,174535721541.95996
esp,2002,187492992074.71893
esp,2003,231342066746.629
esp,2004,269668205917.23898
esp,2005,285725825610.44397
esp,2006,315018906094.67303
esp,2007,381002391726.78088
esp,2008,416591185301.61609
esp,2009,341312460257.72198
esp,2010,365959332620.92004
esp,2011,431304719585.03296
esp,2012,410433703165.93494
esp,2013,439242080422.09406
esp,2014,451030293942.11487
esp,2015,395670515367.08893
esp,2016,410808026139.125
esp,2017,452929398992.59595
est,1992,663809907.7331
est,1993,1146303976.15695
est,1994,1555669861.70656
est,1995,2213355810.45432
est,1996,2546858741.33066
est,1997,3097430953.25661
est,1998,3464843866.81947
est,1999,3223134520.2611
est,2000,3503486025.71975
est,2001,3932546507.58655
est,2002,4295602059.95891
est,2003,5724045297.13466
est,2004,7924756994.87547
est,2005,10369960678.2666
est,2006,11833134351.3171
est,2007,14382733931.6098
est,2008,16449303156.8882
est,2009,12002973129.4969
est,2010,14630515918.3245
est,2011,20073907211.36909
est,2012,19808976777.7411
est,2013,21195040919.1042
est,2014,21783722056.1638
est,2015,17712320317.2071
est,2016,18620651368.0992
est,2017,20438984875.1118
eth,1977,417198067.83439
eth,1978,385652174.09935
eth,1979,516666666.91626
eth,1980,544734299.78007
eth,1981,506473430.19636
eth,1982,537922705.57388
eth,1983,541545893.98142
eth,1984,603285024.29678
eth,1985,621690821.25604
eth,1986,721062801.93237
eth,1987,652077294.68599
eth,1988,671739130.43478
eth,1989,732995169.08213
eth,1990,596618357.48792
eth,1991,435893719.80676
eth,1992,437485314.00966
eth,1993,476080000
eth,1994,666572407.36664
eth,1995,767558289.22242
eth,1996,794653790.73932
eth,1997,979000164.23038
eth,1998,951890278.15983
eth,1999,940975697.67446
eth,2000,992267370.25946
eth,2001,975689091.17115
eth,2002,1063969944.99859
eth,2003,1258126210.58213
eth,2004,1683762662.68493
eth,2005,1929483699.80887
eth,2006,2198490814.12065
eth,2007,2649643536.00468
eth,2008,3495286071.70092
eth,2009,3429924703.77971
eth,2010,4644218341.95427
eth,2011,5814847633.48059
eth,2012,5993906636.22454
eth,2013,6116429439.21481
eth,2014,6385666533.10084
eth,2015,6007198500.36568
eth,2016,5905571808.04242
eth,2017,6636374163.92425
europe_central_asia,1975,530677347656.29205
europe_central_asia,1976,582401111054.68005
europe_central_asia,1977,671713817683.87219
europe_central_asia,1978,815917842500.47803
europe_central_asia,1979,1011632444529.87024
europe_central_asia,1980,1166884965291.28003
europe_central_asia,1981,1104605216609.13013
europe_central_asia,1982,1059527130622.62012
europe_central_asia,1983,1029223957343.92993
europe_central_asia,1984,1056403010796.83984
europe_central_asia,1985,1107275758587.29004
europe_central_asia,1986,1333594740599.30981
europe_central_asia,1987,1595263269350.59985
europe_central_asia,1988,1764860944153.82056
europe_central_asia,1989,1866031965419.16943
europe_central_asia,1990,2249735002420.83008
europe_central_asia,1991,2233809473850.79053
europe_central_asia,1992,2404182900093.37012
europe_central_asia,1993,2220355401885.54932
europe_central_asia,1994,2475554906831.02051
europe_central_asia,1995,3021885790918.97998
europe_central_asia,1996,3156230554979.58984
europe_central_asia,1997,3174301835152.78857
europe_central_asia,1998,3258066092702.86963
europe_central_asia,1999,3273654509203.78955
europe_central_asia,2000,3431613794917.95947
europe_central_asia,2001,3472579569404.56934
europe_central_asia,2002,3702962968858.33936
europe_central_asia,2003,4415962401850.98145
europe_central_asia,2004,5386926978581.40039
europe_central_asia,2005,5941898860616.19141
europe_central_asia,2006,6770240016494.91992
europe_central_asia,2007,7985758446617.35938
europe_central_asia,2008,9055009842557.54102
europe_central_asia,2009,7120226452335.37891
europe_central_asia,2010,7931841007795.2998
europe_central_asia,2011,9357857010436.87891
europe_central_asia,2012,9158923634441.08008
europe_central_asia,2013,9575813286004.87891
europe_central_asia,2014,9796657143166.92773
europe_central_asia,2015,8623766795778.58887
europe_central_asia,2016,8582801551751.27051
europe_central_asia,2017,9418258997789.34766
fin,1975,6608348169.58199
fin,1976,7547618148.97707
fin,1977,9064657595.69392
fin,1978,10364857866.1688
fin,1979,13349029787.6452
fin,1980,16802367814.5063
fin,1981,16576488098.1355
fin,1982,15564835546.0273
fin,1983,14704306311.0801
fin,1984,15524602645.7721
fin,1985,15780424141.4168
fin,1986,18723406223.2781
fin,1987,22580975804.8095
fin,1988,25761416558.08649
fin,1989,27007944499.5942
fin,1990,30845680919.95309
fin,1991,26787216349.3206
fin,1992,28317584316.8096
fin,1993,27765431155.0198
fin,1994,34938970403.2684
fin,1995,47171415365.4242
fin,1996,47070108506.3213
fin,1997,47066493624.5456
fin,1998,48124426708.3214
fin,1999,47753847906.59289
fin,2000,52781144823.564
fin,2001,51554707084.7719
fin,2002,54475953134.35149
fin,2003,63214462153.78781
fin,2004,75241654981.38631
fin,2005,82339999361.81557
fin,2006,93642084336.90221
fin,2007,112621493649.935
fin,2008,128596399683.80498
fin,2009,91580853504.22258
fin,2010,95846565511.41422
fin,2011,107173126640.33
fin,2012,101361688427.25699
fin,2013,104838863936.623
fin,2014,101539681077.078
fin,2015,84819560907.89378
fin,2016,86003606810.54822
fin,2017,97454308745.3304
fji,1979,461445546.17874
fji,1980,574095703.28722
fji,1981,534373736.36697
fji,1982,523138718.47437
fji,1983,492074724.65356
fji,1984,507077120.40723
fji,1985,508168595.06965
fji,1986,538987038.07519
fji,1987,530285469.27236
fji,1988,617580740.07609
fji,1989,742179775.2809
fji,1990,832529584.88315
fji,1991,790209802.05787
fji,1992,802998909.39677
fji,1993,852069854.55076
fji,1994,1024844190.216
fji,1995,1083740222.80161
fji,1996,1284757357.65695
fji,1997,1203594991.94763
fji,1998,932144385.07159
fji,1999,1062841911.53138
fji,2000,968296377.76488
fji,2001,914934654.75889
fji,2002,981460952.90526
fji,2003,1290622470.96675
fji,2004,1402327005.11276
fji,2005,1610748024.15117
fji,2006,1542201202.10158
fji,2007,1648018800.67461
fji,2008,2016939731.03157
fji,2009,1421083751.33587
fji,2010,1807317837.29552
fji,2011,2241606992.21862
fji,2012,2427700721.77812
fji,2013,2377725126.25001
fji,2014,2485518106.15805
fji,2015,2226327054.78285
fji,2016,2204635437.98473
fji,2017,2418005297.78582
fra,1975,68248377440.39129
fra,1976,72973482962.38649
fra,1977,84313118006.96831
fra,1978,104961538327.85001
fra,1979,130892500177.401
fra,1980,151617717128.54199
fra,1981,142933789673.621
fra,1982,128426866586.61601
fra,1983,125212890354.37199
fra,1984,127385577956.33101
fra,1985,132509046255.836
fra,1986,163598668255.73795
fra,1987,193443755928.36398
fra,1988,215673032711.12601
fra,1989,232015952563.14795
fra,1990,285334911479.43805
fra,1991,289271661957.651
fra,1992,319207509078.73303
fra,1993,285421050687.19
fra,1994,306331496171.70807
fra,1995,362717041241.79004
fra,1996,365375478068.31201
fra,1997,366861237025.89301
fra,1998,387982971657.58496
fra,1999,403212946287.61206
fra,2000,390246297043.54102
fra,2001,391683324453.62799
fra,2002,418289461271.03687
fra,2003,485216877654.573
fra,2004,559181356554.901
fra,2005,593159797843.55688
fra,2006,650271034013.06116
fra,2007,741231644566.04675
fra,2008,827320003473.72705
fra,2009,664640074133.11292
fra,2010,709514784597.46399
fra,2011,823178541453.50708
fra,2012,795546792823.0791
fra,2013,836608184755.80408
fra,2014,853254011269.48401
fra,2015,777258013690.84595
fra,2016,780760560639.72192
fra,2017,830353018764.18201
fro,1998,493190000
fro,1999,527650000
fro,2000,530750000
fro,2001,573000000
fro,2002,608630000
fro,2003,671270000
fro,2004,705010817.19633
fro,2005,735782833.07387
fro,2006,825068967.46775
fro,2007,959621432.67851
fro,2008,1104282947.81357
fro,2009,935652250.13864
fro,2010,1025794812.66933
fro,2011,1212798314.66615
fsm,2009,77019500
fsm,2010,92315200
fsm,2011,91027600
fsm,2012,117958700
fsm,2013,126591400
fsm,2014,126186900
gab,1978,1478490297.81055
gab,1979,2023818504.66047
gab,1980,2408988408.75058
gab,1981,2507806857.11673
gab,1982,2330692108.59345
gab,1983,2200930864.23949
gab,1984,2155614214.74452
gab,1985,2089911873.28904
gab,1986,1197756075.60421
gab,1987,1401160632.95309
gab,1988,1408536205.66525
gab,1989,1914965851.92501
gab,1990,2730356744.20198
gab,1991,2551869442.11943
gab,1992,2606805341.31917
gab,1993,2637354135.27674
gab,1994,2584812432.65629
gab,1995,2943435106.19522
gab,1996,3566109536.47152
gab,1997,3264450886.49668
gab,1998,2126331429.24266
gab,1999,2775280833.22472
gab,2000,3492940831.47373
gab,2001,2778585272.60901
gab,2002,2633113430.74398
gab,2003,3344340933.12323
gab,2004,4223483167.98153
gab,2005,5602397111.77474
gab,2007,7014838336.69654
gab,2008,9242329127.68554
gab,2009,6617066755.59094
gab,2010,9340231071.72115
gab,2011,10476428947.469
gab,2012,10047189736.4236
gbr,1970,27623977939.4912
gbr,1971,31462134266.6812
gbr,1972,34015365821.081
gbr,1973,41819712845.88
gbr,1974,53545813005.11999
gbr,1975,59440065897.76168
