geo,time,dt_tds_dppg_xp_zs
gin,2002,11.06712
gin,2003,12.41587
gin,2004,18.33735
gin,2005,15.84681
gin,2006,13.59286
gin,2007,11.26792
gin,2008,9.17294
gin,2009,11.09635
gin,2010,5.59444
gin,2011,12.38644
gin,2012,6.07757
gin,2013,4.13543
gin,2014,3.53241
gin,2015,3.60623
gin,2016,2.48607
gin,2017,1.3113
gmb,1978,0.71293
gmb,1979,0.60031
gmb,1982,13.17954
gmb,1983,8.65405
gmb,1987,10.45521
gmb,1988,9.50114
gmb,1989,10.55231
gmb,1990,17.30727
gmb,1991,11.28421
gmb,1992,10.61397
gmb,1993,10.38302
gmb,1994,11.639
gmb,1995,11.53749
gmb,1996,8.67002
gmb,1997,8.44604
gmb,2003,14.36643
gmb,2004,14.10012
gmb,2005,13.39781
gmb,2006,12.18223
gmb,2007,11.38114
gmb,2008,5.09948
gmb,2009,6.64306
gmb,2010,8.3592
gmb,2011,10.27764
gmb,2012,9.24636
gmb,2013,10.25842
gmb,2014,16.32302
gmb,2015,12.33692
gmb,2016,12.81565
gmb,2017,14.03338
gnb,2001,5.922
gnb,2002,2.54645
gnb,2003,3.6449
gnb,2004,5.08748
gnb,2005,3.16941
gnb,2006,7.44044
gnb,2007,4.92165
gnb,2008,4.36272
gnb,2009,5.14309
gnb,2010,4.99173
gnb,2011,1.70532
gnb,2012,4.40686
gnb,2013,0.74747
gnb,2014,1.20084
gnb,2015,0.93343
gnb,2016,2.66705
grd,1977,2.1344
grd,1978,3.32563
grd,1979,1.67092
grd,1980,3.52466
grd,1981,2.5185
grd,1982,3.36969
grd,1983,10.35161
grd,1984,8.50946
grd,1985,6.1706
grd,1986,5.51287
grd,1987,6.02541
grd,1988,6.77249
grd,1989,3.96808
grd,1990,3.43224
grd,1991,3.59732
grd,1992,5.94147
grd,1993,6.80139
grd,1994,6.24336
grd,1995,5.8053
grd,1996,5.53753
grd,1997,4.81692
grd,1998,5.71238
grd,1999,4.31338
grd,2000,5.61501
grd,2001,7.9554
grd,2002,15.47155
grd,2003,16.50088
grd,2004,13.4723
grd,2005,5.60251
grd,2006,6.94454
grd,2007,6.87274
grd,2008,7.86495
grd,2009,10.24361
grd,2010,13.43061
grd,2011,12.21239
grd,2012,6.61053
grd,2013,10.17786
grd,2014,3.68813
grd,2015,4.286
grd,2016,7.9464
grd,2017,8.54054
gtm,1977,1.78556
gtm,1978,2.58817
gtm,1979,2.87204
gtm,1980,2.87148
gtm,1981,4.37204
gtm,1982,8.39651
gtm,1983,12.80825
gtm,1984,16.2416
gtm,1985,22.50675
gtm,1986,26.52472
gtm,1987,27.78855
gtm,1988,25.23622
gtm,1989,18.53975
gtm,1990,12.40269
gtm,1991,16.54748
gtm,1992,23.80675
gtm,1993,12.30292
gtm,1994,11.95158
gtm,1995,10.80256
gtm,1996,11.35419
gtm,1997,9.28405
gtm,1998,8.23102
gtm,1999,8.58311
gtm,2000,7.50215
gtm,2001,8.2309
gtm,2002,8.86282
gtm,2003,9.55318
gtm,2004,7.60866
gtm,2005,5.70065
gtm,2006,5.87605
gtm,2007,6.57263
gtm,2008,4.90111
gtm,2009,5.38443
gtm,2010,4.90577
gtm,2011,6.74142
gtm,2012,4.22041
gtm,2013,6.60923
gtm,2014,4.11233
gtm,2015,4.49919
gtm,2016,5.04847
gtm,2017,5.67096
guy,1979,30.07677
guy,1980,18.37668
guy,1981,21.58893
guy,1982,17.16799
guy,1983,20.8852
guy,1984,14.18885
guy,1992,17.5366
guy,1993,15.5575
guy,1994,12.01629
guy,1995,12.77467
guy,1996,10.75641
guy,1997,13.63644
guy,1998,15.77103
guy,1999,8.94884
guy,2000,7.08269
guy,2001,5.52135
guy,2002,7.88359
guy,2003,7.17095
guy,2004,5.33811
guy,2005,3.63013
guy,2006,4.00559
guy,2007,2.93801
guy,2008,2.50027
guy,2009,1.89622
guy,2010,2.26689
guy,2011,2.24084
guy,2012,7.52276
guy,2013,2.20935
guy,2014,2.81355
guy,2015,3.33833
guy,2016,3.01521
hnd,1974,5.51161
hnd,1975,6.13109
hnd,1976,7.33276
hnd,1977,8.1565
hnd,1978,9.42097
hnd,1979,13.15121
hnd,1980,10.78044
hnd,1981,13.70167
hnd,1982,20.01692
hnd,1983,16.26319
hnd,1984,15.94531
hnd,1985,18.7351
hnd,1986,19.44688
hnd,1987,25.62606
hnd,1988,27.68068
hnd,1989,12.48516
hnd,1990,30.51706
hnd,1991,27.60948
hnd,1992,33.06261
hnd,1993,28.56536
hnd,1994,31.38887
hnd,1995,28.63805
hnd,1996,25.39664
hnd,1997,20.04272
hnd,1998,17.45003
hnd,1999,13.14289
hnd,2000,6.3017
hnd,2001,4.78613
hnd,2002,6.22103
hnd,2003,6.85506
hnd,2004,6.2417
hnd,2005,5.35486
hnd,2006,3.77954
hnd,2007,3.39418
hnd,2008,2.05805
hnd,2009,3.42628
hnd,2010,2.16292
hnd,2011,1.96717
hnd,2012,1.90763
hnd,2013,3.0589
hnd,2014,4.23296
hnd,2015,4.71349
hnd,2016,5.70818
hnd,2017,5.53716
hti,1973,8.59953
hti,1974,7.62057
hti,1975,8.21968
hti,1976,8.4035
hti,1977,13.35088
hti,1978,10.90196
hti,1979,7.9529
hti,1980,8.20808
hti,1981,10.2981
hti,1982,6.91423
hti,1983,6.04509
hti,1984,6.43407
hti,1985,6.45883
hti,1986,6.3401
hti,1987,8.45099
hti,1988,9.99233
hti,1989,12.33583
hti,1990,5.279
hti,1991,7.60784
hti,1992,3.16637
hti,1993,2.65538
hti,2006,7.15279
hti,2007,5.68608
hti,2008,6.08749
hti,2009,3.85227
hti,2010,12.43545
hti,2011,0.37514
hti,2012,0.37936
hti,2013,0.6488
hti,2014,1.25717
hti,2015,1.88737
hti,2016,5.1211
hti,2017,0.88207
idn,1981,8.19649
idn,1982,10.51121
idn,1983,12.70567
idn,1984,14.57299
idn,1985,19.80047
idn,1986,29.37516
idn,1987,30.14633
idn,1988,32.51231
idn,1989,30.36374
idn,1990,24.89471
idn,1991,22.71944
idn,1992,21.51109
idn,1993,21.44829
idn,1994,19.08458
idn,1995,17.50033
idn,1996,20.25848
idn,1997,13.70109
idn,1998,12.56861
idn,1999,16.02138
idn,2000,10.48761
idn,2001,10.34248
idn,2002,9.78021
idn,2003,10.63344
idn,2004,12.84008
idn,2005,8.42745
idn,2006,8.22223
idn,2007,8.58333
idn,2008,6.34664
idn,2009,7.75255
idn,2010,6.5884
idn,2011,4.46095
idn,2012,4.63566
idn,2013,5.60108
idn,2014,14.1284
idn,2015,8.19582
idn,2016,9.33859
idn,2017,9.18805
ind,1975,13.52053
ind,1976,11.39568
ind,1977,10.20616
ind,1978,11.16735
ind,1979,9.72135
ind,1980,9.15818
ind,1981,9.5559
ind,1982,9.8501
ind,1983,10.91734
ind,1984,10.9466
ind,1985,14.65322
ind,1986,21.78125
ind,1987,19.24045
ind,1988,18.47402
ind,1989,20.77205
ind,1990,23.54977
ind,1991,23.89673
ind,1992,23.04452
ind,1993,23.72603
ind,1994,25.47035
ind,1995,25.71039
ind,1996,22.881
ind,1997,23.09681
ind,1998,21.62479
ind,1999,15.01456
ind,2000,15.27456
ind,2001,12.75792
ind,2002,16.0697
ind,2003,20.42011
ind,2004,7.70208
ind,2005,9.66832
ind,2006,3.02028
ind,2007,4.07218
ind,2008,4.66821
ind,2009,2.42471
ind,2010,1.73933
ind,2011,1.75962
ind,2012,1.67034
ind,2013,2.54466
ind,2014,3.22929
ind,2015,3.08531
ind,2016,5.06304
ind,2017,2.91206
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,6.90379
irn,1981,5.68524
irn,1982,3.08633
irn,1983,2.91621
irn,1984,2.53911
irn,1985,2.64072
irn,1986,4.74881
irn,1987,2.00956
irn,1988,3.55321
irn,1989,1.22848
irn,1990,1.24552
irn,1991,1.15113
irn,1992,1.3795
irn,1993,2.96932
irn,1994,13.16532
irn,1995,27.1335
irn,1996,26.12385
irn,1997,30.21495
irn,1998,16.72594
irn,1999,16.29833
irn,2000,9.11352
jam,1976,12.01154
jam,1977,15.74629
jam,1978,17.39828
jam,1979,17.02178
jam,1980,14.63154
jam,1981,15.90639
jam,1982,17.76515
jam,1983,20.33853
jam,1984,20.56488
jam,1985,28.10839
jam,1986,33.71724
jam,1987,26.66283
jam,1988,25.34897
jam,1989,20.32347
jam,1990,20.82063
jam,1991,24.4675
jam,1992,24.12082
jam,1993,17.01524
jam,1994,14.6975
jam,1995,14.64564
jam,1996,15.50224
jam,1997,15.20492
jam,1998,11.71964
jam,1999,14.29732
jam,2000,14.75726
jam,2001,18.83351
jam,2002,23.12663
jam,2003,21.36272
jam,2004,19.388
jam,2005,20.92906
jam,2006,14.22444
jam,2007,18.73776
jam,2008,15.74272
jam,2009,29.24624
jam,2010,19.43361
jam,2011,27.0191
jam,2012,22.64015
jam,2013,16.80102
jam,2014,19.65281
jam,2015,24.5084
jam,2016,36.94985
jam,2017,23.88443
jor,1972,7.92429
jor,1973,6.15414
jor,1974,5.26504
jor,1975,5.12037
jor,1976,4.87802
jor,1977,7.2543
jor,1978,8.38173
jor,1979,10.30636
jor,1980,10.65521
jor,1981,12.6353
jor,1982,11.12546
jor,1983,16.1067
jor,1984,16.8892
jor,1985,22.14828
jor,1986,28.50971
jor,1987,29.86318
jor,1988,36.25791
jor,1989,21.04275
jor,1990,21.39973
jor,1991,24.29404
jor,1992,23.81237
jor,1993,17.63751
jor,1994,16.01361
jor,1995,14.97788
jor,1996,24.07125
jor,1997,20.6619
jor,1998,20.53854
jor,1999,11.63969
jor,2000,13.00575
jor,2001,12.00504
jor,2002,9.60664
jor,2003,19.24091
jor,2004,8.69086
jor,2005,6.75446
jor,2006,6.00077
jor,2007,5.96191
jor,2008,18.99471
jor,2009,4.58738
jor,2010,4.64557
jor,2011,5.15488
jor,2012,5.00474
jor,2013,4.85085
jor,2014,6.88368
jor,2015,12.26249
jor,2016,12.97398
jor,2017,6.3293
kaz,1995,3.23623
kaz,1996,3.49645
kaz,1997,4.03706
kaz,1998,5.78272
kaz,1999,8.93632
kaz,2000,4.30603
kaz,2001,4.79113
kaz,2002,7.39034
kaz,2003,3.06709
kaz,2004,3.79973
kaz,2005,3.938
kaz,2006,0.77571
kaz,2007,1.32304
kaz,2008,0.24638
kaz,2009,0.3703
kaz,2010,0.48729
kaz,2011,0.21278
kaz,2012,0.35138
kaz,2013,0.59747
kaz,2014,0.96973
kaz,2015,1.54205
kaz,2016,2.66099
kaz,2017,3.25938
ken,1975,4.25819
ken,1976,4.78693
ken,1977,3.99194
ken,1978,8.54319
ken,1979,8.42311
ken,1980,11.24355
ken,1981,15.12461
ken,1982,18.88312
ken,1983,19.11161
ken,1984,18.37236
ken,1985,21.45836
ken,1986,18.84503
ken,1987,24.03515
ken,1988,23.91684
ken,1989,22.12847
ken,1990,22.71465
ken,1991,23.65772
ken,1992,19.17086
ken,1993,11.05048
ken,1994,16.60955
ken,1995,19.57664
ken,1996,17.19373
ken,1997,11.30822
ken,1998,10.96911
ken,1999,11.61662
ken,2000,15.70153
ken,2001,11.60613
ken,2002,13.05985
ken,2003,13.90966
ken,2004,7.02143
ken,2005,9.27948
ken,2006,6.47411
ken,2007,5.73483
ken,2008,4.48563
ken,2009,4.551
ken,2010,3.83292
ken,2011,3.73098
ken,2012,4.33011
ken,2013,4.22044
ken,2014,9.79012
ken,2015,6.32499
ken,2016,7.6223
ken,2017,11.43512
kgz,1995,12.40105
kgz,1996,7.65738
kgz,1997,4.33239
kgz,1998,6.58236
kgz,1999,3.18674
kgz,2000,6.71376
kgz,2001,8.72092
kgz,2002,7.10308
kgz,2003,3.71385
kgz,2004,2.76487
kgz,2005,2.98563
kgz,2006,2.60676
kgz,2007,1.98236
kgz,2008,1.93762
kgz,2009,2.44415
kgz,2010,2.69895
kgz,2011,2.61463
kgz,2012,2.07352
kgz,2013,2.02258
kgz,2014,3.00141
kgz,2015,4.77775
kgz,2016,5.6036
kgz,2017,5.07668
khm,1993,0.00345
khm,1994,0.05636
khm,1995,0.59822
khm,1996,0.82391
khm,1997,0.79817
khm,1998,0.74332
khm,1999,0.81555
khm,2000,0.21956
khm,2001,0.25372
khm,2002,0.30083
khm,2003,0.42171
khm,2004,0.4681
khm,2005,0.48666
khm,2006,0.55391
khm,2007,0.55376
khm,2008,0.75076
khm,2009,0.93203
khm,2010,0.97463
khm,2011,0.89951
khm,2012,0.97941
khm,2013,1.11461
khm,2014,1.09209
khm,2015,1.00133
khm,2016,1.26361
khm,2017,1.30052
kna,1984,1.639
kna,1985,1.85858
kna,1986,1.73346
kna,1987,2.03056
kna,1988,1.9041
kna,1989,2.2356
kna,1990,3.41336
kna,1991,3.43496
kna,1992,3.07939
kna,1993,4.04238
kna,1994,5.32071
kna,1995,5.29479
kna,1996,5.16766
kna,1997,4.67397
kna,1998,7.07189
kna,1999,11.11259
kna,2000,12.53964
kna,2001,13.76787
kna,2002,23.92149
kna,2003,25.35073
kna,2004,23.03429
kna,2005,20.48055
kna,2006,19.00432
kna,2007,19.35432
kna,2008,18.95913
kna,2009,22.52278
kna,2010,20.73306
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,0
kos,2008,0
kos,2009,18.77701
kos,2010,1.83271
kos,2011,1.46836
kos,2012,1.43998
kos,2013,1.47612
kos,2014,1.38852
kos,2015,1.43623
kos,2016,1.59904
kos,2017,1.37151
lao,1988,9.04116
lao,1989,18.04997
lao,1990,8.0521
lao,1991,6.05331
lao,1992,5.98425
lao,1993,9.95918
lao,1994,6.15713
lao,1995,6.98789
lao,1996,7.12514
lao,1997,5.1379
lao,1998,4.93877
lao,1999,7.24217
lao,2000,6.27793
lao,2001,6.97332
lao,2002,7.39758
lao,2003,8.88109
lao,2004,8.43265
lao,2005,7.18985
lao,2006,4.55501
lao,2007,4.6016
lao,2008,4.86241
lao,2009,6.00154
lao,2010,3.75653
lao,2011,6.48507
lao,2012,5.31135
lao,2013,5.73733
lao,2014,5.34295
lao,2015,5.38488
lao,2016,7.18543
lao,2017,8.94074
lbn,2002,28.8443
lbn,2003,23.36168
lbn,2004,31.54331
lbn,2005,20.75128
lbn,2006,23.87147
lbn,2007,21.47794
lbn,2008,17.11856
lbn,2009,19.56678
lbn,2010,17.44543
lbn,2011,20.77506
lbn,2012,17.37497
lbn,2013,15.42763
lbn,2014,18.45204
lbn,2015,17.82654
lbn,2016,20.26159
lbn,2017,22.14664
lbr,1982,299.30917
lbr,1983,196.62229
lbr,1984,185.73019
lbr,1985,184.00335
lbr,1986,281.94358
lbr,1987,133.24907
lbr,2004,0
lbr,2005,0.00916
lbr,2006,0.00953
lbr,2007,114.05685
lbr,2008,13.63615
lbr,2009,3.40917
lbr,2010,1.20644
lbr,2011,0.69743
lbr,2012,1.15838
lbr,2013,0.90127
lbr,2014,1.9467
lbr,2015,0.97142
lbr,2016,1.1846
lbr,2017,1.93146
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,0
lca,1980,0
lca,1981,1.43966
lca,1983,1.30445
lca,1986,1.11892
lca,1987,1.2711
lca,1988,1.27575
lca,1989,1.9152
lca,1990,2.09452
lca,1991,3.36064
lca,1992,3.43991
lca,1993,3.30637
lca,1994,3.01993
lca,1995,2.83921
lca,1996,3.33293
lca,1997,3.34863
lca,1998,3.54919
lca,1999,4.22235
lca,2000,7.16589
lca,2001,6.57242
lca,2002,5.28086
lca,2003,6.70084
lca,2004,4.26276
lca,2005,5.06243
lca,2006,6.65618
lca,2007,8.78331
lca,2008,8.74271
lca,2009,7.36312
lca,2010,6.46731
lca,2011,7.2251
lca,2012,6.88539
lca,2013,5.4303
lca,2014,3.43123
lca,2015,6.34406
lca,2016,4.48492
lca,2017,4.09164
lka,1975,21.66848
lka,1976,20.25839
lka,1977,14.55439
lka,1978,9.40316
lka,1979,6.65546
lka,1980,6.30388
lka,1981,6.82678
lka,1982,10.6049
lka,1983,11.78266
lka,1984,10.73062
lka,1985,13.07533
lka,1986,16.23483
lka,1987,17.76539
lka,1988,17.29685
lka,1989,15.97427
lka,1990,11.94171
lka,1991,11.1516
lka,1992,11.75205
lka,1993,10.36541
lka,1994,9.24393
lka,1995,8.0123
lka,1996,7.71319
lka,1997,7.10187
lka,1998,7.3676
lka,1999,9.89209
lka,2000,9.46153
lka,2001,8.40604
lka,2002,8.47135
lka,2003,7.21834
lka,2004,7.31123
lka,2005,3.90883
lka,2006,7.80907
lka,2007,7.39241
lka,2008,9.73934
lka,2009,12.18684
lka,2010,10.31178
lka,2011,7.57719
lka,2012,12.70969
lka,2013,8.70498
lka,2014,19.87807
lka,2015,14.34484
lka,2016,12.01137
lka,2017,17.97816
low_income,1973,8.59953
low_income,1974,9.97697
low_income,1975,8.50245
low_income,1976,5.12683
low_income,1977,6.0344
low_income,1978,5.35409
low_income,1979,4.52327
low_income,1980,6.17306
low_income,1981,6.64935
low_income,1982,7.92367
low_income,1983,10.38231
low_income,1984,9.42023
low_income,1985,11.65349
low_income,1986,14.52969
low_income,1987,15.06059
low_income,1988,15.53168
low_income,1989,12.13343
low_income,1990,10.46006
low_income,1991,10.62357
low_income,1992,10.18807
low_income,1993,9.73322
low_income,1994,9.12327
low_income,1995,9.16769
low_income,1996,9.59533
low_income,1997,9.89531
low_income,1998,9.26106
low_income,1999,9.46449
low_income,2000,8.29288
low_income,2001,6.90474
low_income,2002,4.07916
low_income,2003,4.2511
low_income,2004,4.43726
low_income,2005,3.46825
low_income,2006,3.34381
low_income,2007,3.62797
low_income,2008,3.45719
low_income,2009,3.65977
low_income,2010,2.81242
low_income,2011,2.62897
low_income,2012,2.731
low_income,2013,3.45097
low_income,2014,3.86198
low_income,2015,4.92882
low_income,2016,5.63812
low_income,2017,5.04045
lower_middle_income,1974,4.08695
lower_middle_income,1975,10.96446
lower_middle_income,1976,11.16436
lower_middle_income,1977,7.71913
lower_middle_income,1978,10.53877
lower_middle_income,1979,9.3115
lower_middle_income,1980,8.4686
lower_middle_income,1981,10.71525
lower_middle_income,1982,13.58731
lower_middle_income,1983,16.26317
lower_middle_income,1984,17.14297
lower_middle_income,1985,21.06025
lower_middle_income,1986,24.8554
lower_middle_income,1987,22.05447
lower_middle_income,1988,24.04234
lower_middle_income,1989,23.01637
lower_middle_income,1990,21.77493
lower_middle_income,1991,21.33473
lower_middle_income,1992,20.99902
lower_middle_income,1993,20.24774
lower_middle_income,1994,18.69617
lower_middle_income,1995,18.16543
lower_middle_income,1996,16.76789
lower_middle_income,1997,14.14071
lower_middle_income,1998,14.17689
lower_middle_income,1999,14.00013
lower_middle_income,2000,12.20832
lower_middle_income,2001,12.01876
lower_middle_income,2002,12.14289
lower_middle_income,2003,12.79782
lower_middle_income,2004,9.29087
lower_middle_income,2005,8.88526
lower_middle_income,2006,6.68981
lower_middle_income,2007,5.37044
lower_middle_income,2008,4.59016
lower_middle_income,2009,5.13077
lower_middle_income,2010,4.27394
lower_middle_income,2011,3.51237
lower_middle_income,2012,3.47634
lower_middle_income,2013,4.20157
lower_middle_income,2014,5.77871
lower_middle_income,2015,5.8757
lower_middle_income,2016,6.50261
lower_middle_income,2017,5.43955
lso,1975,0.21964
lso,1976,0.31504
lso,1977,0.2287
lso,1978,0.46647
lso,1979,0.86732
lso,1980,1.32733
lso,1981,1.15876
lso,1982,1.08178
lso,1983,2.24717
lso,1984,1.64528
lso,1985,2.87234
lso,1986,2.0263
lso,1987,1.37258
lso,1988,2.39859
lso,1989,2.20992
lso,1990,2.0782
lso,1991,2.28911
lso,1992,2.62264
lso,1993,2.64485
lso,1994,2.09767
lso,1995,2.85395
lso,1996,2.84465
lso,1997,3.58167
lso,1998,4.88333
lso,1999,5.75496
lso,2000,6.81392
lso,2001,7.60893
lso,2002,7.27537
lso,2003,5.23302
lso,2004,3.60271
lso,2005,5.67736
lso,2006,2.98339
lso,2007,5.72122
lso,2008,1.9225
lso,2009,2.17584
lso,2010,1.63392
lso,2011,1.71969
lso,2012,2.14465
lso,2013,2.74624
lso,2014,2.96914
lso,2015,3.6094
lso,2016,3.98294
lso,2017,3.20304
mar,1975,7.83415
mar,1976,12.25104
mar,1977,17.29624
mar,1978,28.29409
mar,1979,32.76987
mar,1980,36.84653
mar,1981,42.83831
mar,1982,49.11867
mar,1983,43.27921
mar,1984,25.67
mar,1985,33.31444
mar,1986,34.87277
mar,1987,29.79322
mar,1988,24.83508
mar,1989,33.64271
mar,1990,23.15196
mar,1991,33.70415
mar,1992,55.20062
mar,1993,49.04746
mar,1994,51.69733
mar,1995,46.02756
mar,1996,38.89473
mar,1997,36.66862
mar,1998,31.85695
mar,1999,32.80345
mar,2000,27.06677
mar,2001,25.22065
mar,2002,27.70878
mar,2003,29.62011
mar,2004,17.35147
mar,2005,13.79583
mar,2006,10.076
mar,2007,9.70164
mar,2008,7.75226
mar,2009,6.99909
mar,2010,7.48238
mar,2011,6.71508
mar,2012,7.05168
mar,2013,8.24888
mar,2014,7.52647
mar,2015,7.60203
mar,2016,8.37564
mar,2017,8.10549
mda,1994,1.29818
mda,1995,6.48781
mda,1996,6.01603
mda,1997,7.66564
mda,1998,12.54761
mda,1999,14.75497
mda,2000,9.9743
mda,2001,9.37596
mda,2002,11.25872
mda,2003,5.2183
mda,2004,6.69731
mda,2005,3.4414
mda,2006,3.65365
mda,2007,2.4818
mda,2008,1.97414
mda,2009,3.3535
mda,2010,2.62562
mda,2011,2.37948
mda,2012,2.175
mda,2013,2.3906
mda,2014,1.92295
mda,2015,1.68149
mda,2016,1.55669
mda,2017,1.74336
mdg,1974,29.87472
mdg,1975,16.5863
mdg,1976,3.29194
mdg,1977,35.32524
mdg,1978,4.05838
mdg,1979,6.87884
mdg,1980,13.20553
mdg,1981,17.41347
mdg,1982,22.03054
mdg,1983,15.81189
mdg,1984,18.45316
mdg,1985,26.55939
mdg,1986,34.21883
mdg,1987,43.41632
mdg,1988,38.09144
mdg,1989,35.71825
mdg,1990,31.86154
mdg,1991,23.60363
mdg,1992,14.53923
mdg,1993,11.3341
mdg,1994,7.63806
mdg,1995,5.25755
mdg,1996,7.83036
mdg,1997,29.26132
mdg,1998,15.65466
mdg,1999,18.69515
mdg,2000,12.08569
mdg,2001,5.99065
mdg,2002,5.17438
mdg,2003,7.83178
mdg,2004,8.03457
mdg,2005,4.93175
mdg,2006,3.44905
mdg,2007,0.82305
mdg,2008,0.95306
mdg,2009,2.15349
mdg,2010,2.47893
mdg,2011,1.52397
mdg,2012,2.07061
mdg,2013,1.80981
mdg,2014,2.12917
mdg,2015,3.83027
mdg,2016,2.8598
mdg,2017,2.78602
mdv,1982,2.03257
mdv,1983,5.51519
mdv,1984,18.9415
mdv,1985,9.3169
mdv,1986,11.42569
mdv,1987,5.72982
mdv,1988,6.60004
mdv,1989,5.60917
mdv,1990,3.98662
mdv,1991,3.63957
mdv,1992,3.0452
mdv,1993,3.73772
mdv,1994,3.37546
mdv,1995,3.31128
mdv,1996,3.07086
mdv,1997,6.90058
mdv,1998,3.56076
mdv,1999,3.77542
mdv,2000,3.99089
mdv,2001,4.3124
mdv,2002,4.17885
mdv,2003,3.51911
mdv,2004,4.03749
mdv,2005,5.88703
mdv,2006,3.69377
mdv,2007,2.11293
mdv,2008,2.544
mdv,2009,3.28737
mdv,2010,2.98735
mdv,2011,3.13507
mdv,2012,3.09995
mdv,2013,2.23701
mdv,2014,2.28173
mdv,2015,2.45641
mdv,2016,2.68548
mdv,2017,2.35589
mex,1979,62.56665
mex,1980,35.56827
mex,1981,30.78093
mex,1982,33.78358
mex,1983,39.60971
mex,1984,34.55494
mex,1985,35.2904
mex,1986,35.97402
mex,1987,28.92629
mex,1988,31.02912
mex,1989,26.27334
mex,1990,18.83157
mex,1991,21.43273
mex,1992,34.5698
mex,1993,22.25174
mex,1994,21.77895
mex,1995,23.16612
mex,1996,33.69696
mex,1997,31.89041
mex,1998,13.14029
mex,1999,10.5298
mex,2000,13.34375
mex,2001,13.83041
mex,2002,10.92544
mex,2003,12.16501
mex,2004,12.10295
mex,2005,9.87735
mex,2006,14.1393
mex,2007,7.18869
mex,2008,6.9136
mex,2009,7.13103
mex,2010,6.11173
mex,2011,5.23915
mex,2012,9.36032
mex,2013,5.49264
mex,2014,4.48953
mex,2015,6.36466
mex,2016,10.0004
mex,2017,8.05537
mkd,1996,4.62904
mkd,1997,9.43269
mkd,1998,9.494
mkd,1999,7.02184
mkd,2000,4.69398
mkd,2001,13.09405
mkd,2002,14.37653
mkd,2003,9.54834
mkd,2004,6.7961
mkd,2005,5.57993
mkd,2006,13.40272
mkd,2007,9.02148
mkd,2008,2.92815
mkd,2009,4.24867
mkd,2010,4.07514
mkd,2011,3.69745
mkd,2012,5.14681
mkd,2013,10.68813
mkd,2014,4.42532
mkd,2015,7.96853
mkd,2016,7.05085
mkd,2017,5.83537
mli,1985,14.45321
mli,1986,10.72082
mli,1987,9.40097
mli,1988,14.10713
mli,1989,10.98654
mli,1990,9.68875
mli,1991,6.52178
mli,1992,10.14597
mli,1993,13.99429
mli,1994,18.66495
mli,1995,14.41345
mli,1996,19.22666
mli,1997,9.44425
mli,1998,9.28892
mli,1999,11.94839
mli,2000,10.17051
mli,2001,6.92966
mli,2002,5.64185
mli,2003,4.73714
mli,2004,6.33473
mli,2005,5.50254
mli,2006,4.26894
mli,2007,3.12555
mli,2008,2.59314
mli,2009,3.06176
mli,2010,2.4211
mli,2011,2.30756
mli,2012,1.69733
mli,2013,2.85228
mli,2014,2.73098
mmr,1976,17.77266
mmr,1977,14.46006
mmr,1978,15.95651
mmr,1979,23.10606
mmr,1980,22.32564
mmr,1981,22.16523
mmr,1982,23.17103
mmr,1983,33.69782
mmr,1984,35.98243
mmr,1985,49.26665
mmr,1986,57.73606
mmr,1987,57.53724
mmr,1988,49.14406
mmr,1989,66.80261
mmr,1990,18.6083
mmr,1991,28.03076
mmr,1992,8.56669
mmr,1993,13.61141
mmr,1994,15.10198
mmr,1995,19.81223
mmr,1996,12.37229
mmr,1997,8.38803
mmr,1998,5.81644
mmr,1999,5.40824
mmr,2000,0.83791
mmr,2001,0.57488
mmr,2002,0.70271
mmr,2003,0.71359
mmr,2004,0.68979
mmr,2005,0.58857
mmr,2006,1.16979
mmr,2007,1.30827
mmr,2008,1.35668
mmr,2009,1.75261
mmr,2010,3.14987
mmr,2011,2.66791
mmr,2012,12.08553
mmr,2013,2.77199
mmr,2014,6.90011
mmr,2015,7.9479
mmr,2016,12.2019
mmr,2017,5.09323
mne,2007,8.09064
mne,2008,2.53059
mne,2009,3.08577
mne,2010,5.41897
mne,2011,9.25856
mne,2012,12.85625
mne,2013,16.54314
mne,2014,12.61446
mne,2015,23.89848
mne,2016,22.39086
mne,2017,12.60024
mng,1981,0
mng,1982,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,1988,0
mng,1989,0
mng,1990,0
mng,1992,16.8033
mng,1993,5.65253
mng,1994,10.35881
mng,1995,8.02708
mng,1996,8.55004
mng,1997,9.76133
mng,1998,5.1042
mng,1999,3.03061
mng,2000,4.9833
mng,2001,5.81102
mng,2002,6.09069
mng,2003,32.6797
mng,2004,2.19268
mng,2005,2.14169
mng,2006,1.9717
mng,2007,1.76453
mng,2008,2.11127
mng,2009,3.74976
mng,2010,4.12447
mng,2011,1.62095
mng,2012,1.99826
mng,2013,2.94295
mng,2014,2.6244
mng,2015,3.00342
mng,2016,3.45635
mng,2017,4.14945
moz,2005,1.83177
moz,2006,1.20604
moz,2007,0.7748
moz,2008,0.97015
moz,2009,1.29301
moz,2010,3.18
moz,2011,1.86365
moz,2012,1.71181
moz,2013,3.45139
moz,2014,5.0044
moz,2015,5.64139
moz,2016,5.61077
moz,2017,4.19079
mrt,1975,20.80642
mrt,1976,37.63824
mrt,1977,22.3748
