geo,time,ny_gdp_mktp_kd_zg
bol,2005,4.42143
bol,2006,4.79701
bol,2007,4.56438
bol,2008,6.1485
bol,2009,3.357
bol,2010,4.12672
bol,2011,5.20409
bol,2012,5.12228
bol,2013,6.79601
bol,2014,5.46057
bol,2015,4.85719
bol,2016,4.26392
bol,2017,4.19521
bol,2018,4.22362
bol,2019,2.21671
bol,2020,-8.73788
bol,2021,6.1058
bol,2022,3.07005
bra,1961,8.6
bra,1962,6.6
bra,1963,0.6
bra,1964,3.4
bra,1965,2.4
bra,1966,6.7
bra,1967,4.2
bra,1968,9.8
bra,1969,9.5
bra,1970,10.4
bra,1971,11.34292
bra,1972,11.94035
bra,1973,13.96872
bra,1974,8.15394
bra,1975,5.16665
bra,1976,10.25713
bra,1977,4.93433
bra,1978,4.9699
bra,1979,6.75956
bra,1980,9.2
bra,1981,-4.25
bra,1982,0.83
bra,1983,-2.93
bra,1984,5.4
bra,1985,7.85
bra,1986,7.49
bra,1987,3.53
bra,1988,-0.06
bra,1989,3.16
bra,1990,-4.35
bra,1991,1.03219
bra,1992,-0.54407
bra,1993,4.92469
bra,1994,5.85287
bra,1995,4.22379
bra,1996,2.20886
bra,1997,3.39485
bra,1998,0.3381
bra,1999,0.46794
bra,2000,4.38795
bra,2001,1.3899
bra,2002,3.05346
bra,2003,1.14083
bra,2004,5.75996
bra,2005,3.20213
bra,2006,3.96199
bra,2007,6.06987
bra,2008,5.0942
bra,2009,-0.12581
bra,2010,7.52823
bra,2011,3.97442
bra,2012,1.92118
bra,2013,3.00482
bra,2014,0.50396
bra,2015,-3.54576
bra,2016,-3.27592
bra,2017,1.32287
bra,2018,1.78367
bra,2019,1.22078
bra,2020,-3.27676
bra,2021,4.98885
bra,2022,2.90053
brb,1975,-1.9
brb,1976,4.36021
brb,1977,3.64221
brb,1978,4.87694
brb,1979,7.89301
brb,1980,4.37306
brb,1981,-1.89975
brb,1982,-4.90094
brb,1983,0.50125
brb,1984,3.60037
brb,1985,1.09824
brb,1986,5.10417
brb,1987,2.59097
brb,1988,3.50538
brb,1989,3.6
brb,1990,-3.30759
brb,1991,-3.89991
brb,1992,-5.69252
brb,1993,0.79307
brb,1994,2.01078
brb,1995,2.014
brb,1996,3.97648
brb,1997,4.7401
brb,1998,3.72846
brb,1999,0.33466
brb,2000,4.44719
brb,2001,-2.36546
brb,2002,0.7874
brb,2003,2.17548
brb,2004,1.4116
brb,2005,3.95546
brb,2006,6.11271
brb,2007,2.07765
brb,2008,0.6401
brb,2009,-5.01774
brb,2010,-2.36516
brb,2011,-0.68778
brb,2012,-0.43268
brb,2013,-1.44741
brb,2014,-0.08726
brb,2015,2.47262
brb,2016,2.53302
brb,2017,0.45629
brb,2018,-1.02714
brb,2019,-0.13115
brb,2020,-13.31102
brb,2021,-0.18927
brb,2022,9.999
brn,1975,0.35546
brn,1976,20.15539
brn,1977,10.9167
brn,1978,6.77583
brn,1979,22.56243
brn,1980,-6.9967
brn,1981,-19.82672
brn,1982,3.95665
brn,1983,0.50147
brn,1984,0.59988
brn,1985,-1.49075
brn,1986,-2.71547
brn,1987,2.00913
brn,1988,1.09737
brn,1989,-1.07418
brn,1990,1.08942
brn,1991,3.14594
brn,1992,4.75858
brn,1993,0.30457
brn,1994,3.1454
brn,1995,4.47871
brn,1996,2.87832
brn,1997,-1.47117
brn,1998,-0.55851
brn,1999,3.05216
brn,2000,2.84942
brn,2001,2.74404
brn,2002,3.8721
brn,2003,2.90396
brn,2004,0.50432
brn,2005,0.38751
brn,2006,4.39772
brn,2007,0.15458
brn,2008,-1.93971
brn,2009,-1.76454
brn,2010,2.59897
brn,2011,3.74532
brn,2012,0.91284
brn,2013,-2.12603
brn,2014,-2.50835
brn,2015,-0.39238
brn,2016,-2.47792
brn,2017,1.3286
brn,2018,0.05224
brn,2019,3.86911
brn,2020,1.13357
brn,2021,-1.59076
brn,2022,-1.62833
btn,1981,15.12229
btn,1982,3.43977
btn,1983,10.43102
btn,1984,4.55666
btn,1985,4.02853
btn,1986,11.3922
btn,1987,29.05432
btn,1988,4.76737
btn,1989,7.35557
btn,1990,10.38312
btn,1991,-0.40788
btn,1992,4.60089
btn,1993,1.98637
btn,1994,4.9515
btn,1995,7.07412
btn,1996,5.56517
btn,1997,5.37384
btn,1998,5.91403
btn,1999,7.98397
btn,2000,3.35507
btn,2001,8.34895
btn,2002,10.99228
btn,2003,7.8233
btn,2004,6.00874
btn,2005,7.28725
btn,2006,6.99974
btn,2007,18.36085
btn,2008,4.79946
btn,2009,6.74833
btn,2010,11.9459
btn,2011,7.98262
btn,2012,5.1184
btn,2013,2.11997
btn,2014,5.7765
btn,2015,6.64223
btn,2016,8.12703
btn,2017,4.65183
btn,2018,3.05513
btn,2019,5.75517
btn,2020,-10.0097
btn,2021,4.08762
bwa,1961,6.34328
bwa,1962,6.66667
bwa,1963,5.92105
bwa,1964,6.8323
bwa,1965,5.81396
bwa,1966,6.34402
bwa,1967,5.92456
bwa,1968,10.56706
bwa,1969,15.1234
bwa,1970,17.12027
bwa,1971,25.82111
bwa,1972,26.36194
bwa,1973,21.30318
bwa,1974,8.7978
bwa,1975,8.44625
bwa,1976,10.64738
bwa,1977,12.01204
bwa,1978,14.3328
bwa,1979,12.14859
bwa,1980,11.9869
bwa,1981,9.06486
bwa,1982,12.16553
bwa,1983,13.14673
bwa,1984,8.54538
bwa,1985,7.12527
bwa,1986,8.17292
bwa,1987,11.88193
bwa,1988,19.44997
bwa,1989,13.05941
bwa,1990,6.77282
bwa,1991,7.45871
bwa,1992,2.91707
bwa,1993,1.91611
bwa,1994,3.62792
bwa,1995,7.03041
bwa,1996,5.8298
bwa,1997,8.32589
bwa,1998,0.44366
bwa,1999,9.66724
bwa,2000,1.9877
bwa,2001,0.25057
bwa,2002,6.06953
bwa,2003,4.62589
bwa,2004,2.70582
bwa,2005,4.55665
bwa,2006,8.36387
bwa,2007,5.79256
bwa,2008,3.25207
bwa,2009,-14.14423
bwa,2010,10.12221
bwa,2011,6.83853
bwa,2012,-0.1709
bwa,2013,11.10282
bwa,2014,5.69696
bwa,2015,-4.85099
bwa,2016,7.20182
bwa,2017,4.11305
bwa,2018,4.18985
bwa,2019,3.03256
bwa,2020,-8.72945
bwa,2021,11.87036
bwa,2022,5.78235
caf,1961,4.95355
caf,1962,-3.7138
caf,1963,-0.70701
caf,1964,2.08032
caf,1965,0.94758
caf,1966,0.64478
caf,1967,4.67661
caf,1968,1.40411
caf,1969,7.09154
caf,1970,2.33288
caf,1971,1.1302
caf,1972,-0.00087
caf,1973,1.88894
caf,1974,6.33903
caf,1975,0.40499
caf,1976,5.43252
caf,1977,3.80623
caf,1978,1.20924
caf,1979,-2.46514
caf,1980,-4.47864
caf,1981,-1.54447
caf,1982,7.71578
caf,1983,-8.12651
caf,1984,9.48173
caf,1985,3.92722
caf,1986,3.57798
caf,1987,-4.93899
caf,1988,1.71017
caf,1989,1.97727
caf,1990,-2.14753
caf,1991,-0.55254
caf,1992,-6.42408
caf,1993,0.33528
caf,1994,4.89995
caf,1995,7.20005
caf,1996,-4.00009
caf,1997,5.29994
caf,1998,4.70014
caf,1999,3.59997
caf,2000,-2.48943
caf,2001,4.46474
caf,2002,3.61654
caf,2003,-5.39749
caf,2004,5.99488
caf,2005,0.90821
caf,2006,4.77109
caf,2007,4.60753
caf,2008,2.05413
caf,2009,8.58726
caf,2010,4.63082
caf,2011,4.19462
caf,2012,5.05376
caf,2013,-36.39198
caf,2014,0.08107
caf,2015,4.33712
caf,2016,4.75032
caf,2017,4.52728
caf,2018,3.78944
caf,2019,3.1
caf,2020,0.9
caf,2021,0.9
caf,2022,0
can,1961,3.16329
can,1962,7.42538
can,1963,5.34955
can,1964,6.64289
can,1965,6.31671
can,1966,6.70499
can,1967,3.09121
can,1968,4.99567
can,1969,5.04546
can,1982,-3.18726
can,1983,2.60134
can,1984,5.90846
can,1985,4.7374
can,1986,2.14497
can,1987,4.07296
can,1988,4.41011
can,1989,2.31698
can,1990,0.16467
can,1991,-2.08609
can,1992,0.90026
can,1993,2.66086
can,1994,4.49447
can,1995,2.69398
can,1996,1.61917
can,1997,4.28004
can,1998,3.89615
can,1999,5.16291
can,2000,5.17764
can,2001,1.78997
can,2002,3.01805
can,2003,1.80152
can,2004,3.08698
can,2005,3.2042
can,2006,2.6343
can,2007,2.07183
can,2008,1.00429
can,2009,-2.92596
can,2010,3.08992
can,2011,3.1461
can,2012,1.76096
can,2013,2.32912
can,2014,2.87004
can,2015,0.65918
can,2016,1.00139
can,2017,3.03988
can,2018,2.77704
can,2019,1.88822
can,2020,-5.07436
can,2021,5.0118
can,2022,3.3962
chanisl,2017,1.96611
chanisl,2018,1.05229
chanisl,2019,1.32512
chanisl,2020,-7.96508
chanisl,2021,8.64677
che,1981,1.60134
che,1982,-1.30942
che,1983,0.63908
che,1984,3.00846
che,1985,3.6736
che,1986,1.85863
che,1987,1.58548
che,1988,3.2776
che,1989,4.33079
che,1990,3.67463
che,1991,-0.91582
che,1992,-0.04373
che,1993,-0.12598
che,1994,1.26976
che,1995,0.48087
che,1996,0.47128
che,1997,2.26133
che,1998,3.02997
che,1999,1.6627
che,2000,3.95872
che,2001,1.57566
che,2002,-0.07322
che,2003,-0.0324
che,2004,2.70171
che,2005,2.7497
che,2006,4.07363
che,2007,3.91638
che,2008,2.80798
che,2009,-2.29737
che,2010,3.2434
che,2011,1.81311
che,2012,1.17925
che,2013,1.79214
che,2014,2.34988
che,2015,1.64463
che,2016,2.06869
che,2017,1.3628
che,2018,2.86045
che,2019,1.14198
che,2020,-2.37556
che,2021,4.22172
che,2022,2.05923
chl,1961,5.24527
chl,1962,4.02669
chl,1963,5.84014
chl,1964,2.55722
chl,1965,0.95027
chl,1966,11.23624
chl,1967,3.616
chl,1968,3.59201
chl,1969,3.93798
chl,1970,1.82897
chl,1971,9.42269
chl,1972,-1.01995
chl,1973,-5.02925
chl,1974,2.38215
chl,1975,-12.9121
chl,1976,3.83258
chl,1977,10.44469
chl,1978,7.7011
chl,1979,8.4183
chl,1980,7.98662
chl,1981,6.52537
chl,1982,-11.01431
chl,1983,-5.01742
chl,1984,4.10368
chl,1985,4.00992
chl,1986,5.37769
chl,1987,6.46047
chl,1988,7.34511
chl,1989,9.92338
chl,1990,3.33357
chl,1991,7.80439
chl,1992,11.16671
chl,1993,6.58878
chl,1994,5.0302
chl,1995,8.9333
chl,1996,6.80292
chl,1997,7.39174
chl,1998,4.18089
chl,1999,-0.27363
chl,2000,4.97162
chl,2001,3.15403
chl,2002,3.2028
chl,2003,4.72325
chl,2004,6.67425
chl,2005,5.83705
chl,2006,6.04999
chl,2007,5.16823
chl,2008,3.78939
chl,2009,-1.11804
chl,2010,5.85165
chl,2011,6.2239
chl,2012,6.15534
chl,2013,3.30851
chl,2014,1.79265
chl,2015,2.15194
chl,2016,1.75304
chl,2017,1.3577
chl,2018,3.99003
chl,2019,0.74313
chl,2020,-6.14525
chl,2021,11.73743
chl,2022,2.4404
chn,1961,-27.27
chn,1962,-5.58
chn,1963,10.3
chn,1964,18.18
chn,1965,16.95
chn,1966,10.65
chn,1967,-5.77
chn,1968,-4.1
chn,1969,16.94
chn,1970,19.3
chn,1971,7.06
chn,1972,3.81
chn,1973,7.76
chn,1974,2.31
chn,1975,8.72
chn,1976,-1.57
chn,1977,7.57
chn,1978,11.32598
chn,1979,7.59132
chn,1980,7.83415
chn,1981,5.11276
chn,1982,9.01711
chn,1983,10.7702
chn,1984,15.19154
chn,1985,13.43068
chn,1986,8.94996
chn,1987,11.65743
chn,1988,11.22259
chn,1989,4.20633
chn,1990,3.92025
chn,1991,9.26279
chn,1992,14.22453
chn,1993,13.88373
chn,1994,13.03681
chn,1995,10.95395
chn,1996,9.92256
chn,1997,9.23678
chn,1998,7.84595
chn,1999,7.66165
chn,2000,8.49009
chn,2001,8.33573
chn,2002,9.13363
chn,2003,10.03803
chn,2004,10.11362
chn,2005,11.39459
chn,2006,12.72096
chn,2007,14.23086
chn,2008,9.65068
chn,2009,9.39873
chn,2010,10.63587
chn,2011,9.55083
chn,2012,7.86374
chn,2013,7.76615
chn,2014,7.42576
chn,2015,7.04133
chn,2016,6.84876
chn,2017,6.9472
chn,2018,6.74977
chn,2019,5.9505
chn,2020,2.23864
chn,2021,8.44748
chn,2022,2.9908
civ,1961,9.93256
civ,1962,1.22699
civ,1963,14.49036
civ,1964,17.61309
civ,1965,-3.10965
civ,1966,11.57736
civ,1967,4.59815
civ,1968,12.54825
civ,1969,9.53922
civ,1970,10.37503
civ,1971,9.45664
civ,1972,4.23663
civ,1973,5.9392
civ,1974,4.32738
civ,1975,8.25289
civ,1976,12.9164
civ,1977,7.31446
civ,1978,10.90945
civ,1979,2.39441
civ,1980,-10.9577
civ,1981,3.5005
civ,1982,0.20082
civ,1983,-3.90024
civ,1984,-2.70126
civ,1985,4.50122
civ,1986,3.25935
civ,1987,-0.34897
civ,1988,1.13648
civ,1989,2.948
civ,1990,-1.09591
civ,1991,0.04093
civ,1992,-0.24456
civ,1993,-0.19249
civ,1994,0.81121
civ,1995,7.12574
civ,1996,7.72933
civ,1997,9.64884
civ,1998,4.26391
civ,1999,1.16686
civ,2000,-0.26579
civ,2001,-2.15401
civ,2002,-2.73053
civ,2003,-4.72587
civ,2004,3.18504
civ,2005,0.99607
civ,2006,2.81558
civ,2007,1.10143
civ,2008,4.78267
civ,2009,3.60332
civ,2010,6.84805
civ,2011,-5.37045
civ,2012,7.62041
civ,2013,10.76021
civ,2014,9.372
civ,2015,7.19495
civ,2016,7.17276
civ,2017,7.41076
civ,2018,4.84315
civ,2019,6.51829
civ,2020,1.73762
civ,2021,7
civ,2022,6.74133
cmr,1961,1.18368
cmr,1962,3.04156
cmr,1963,3.74255
cmr,1964,3.54716
cmr,1965,2.02605
cmr,1966,4.61496
cmr,1967,-10.91207
cmr,1968,6.34632
cmr,1969,4.90148
cmr,1970,3.09207
cmr,1971,3.47971
cmr,1972,2.67384
cmr,1973,5.35568
cmr,1974,10.73426
cmr,1975,11.24506
cmr,1976,-5.49514
cmr,1977,13.73987
cmr,1978,22.003
cmr,1979,6.03512
cmr,1980,-1.96529
cmr,1981,17.08268
cmr,1982,7.5162
cmr,1983,6.86683
cmr,1984,7.47457
cmr,1985,8.06316
cmr,1986,6.77166
cmr,1987,-2.14665
cmr,1988,-7.82363
cmr,1989,-1.81912
cmr,1990,-6.1057
cmr,1991,-3.8086
cmr,1992,-3.1
cmr,1993,-7.93207
cmr,1994,1.87681
cmr,1995,2.894
cmr,1996,4.21507
cmr,1997,4.52731
cmr,1998,4.72553
cmr,1999,4.5113
cmr,2000,3.83242
cmr,2001,4.32426
cmr,2002,4.47703
cmr,2003,5.45315
cmr,2004,7.04886
cmr,2005,2.22827
cmr,2006,3.80958
cmr,2007,4.32759
cmr,2008,2.84768
cmr,2009,2.57925
cmr,2010,2.89902
cmr,2011,3.37921
cmr,2012,4.62598
cmr,2013,4.99553
cmr,2014,5.71982
cmr,2015,5.66695
cmr,2016,4.53579
cmr,2017,3.54118
cmr,2018,3.95551
cmr,2019,3.47506
cmr,2020,0.25993
cmr,2021,3.64992
cmr,2022,3.54098
cod,1961,-10.85138
cod,1962,21.2007
cod,1963,5.21399
cod,1964,-2.44022
cod,1965,0.99735
cod,1966,6.77549
cod,1967,-0.98574
cod,1968,4.3327
cod,1969,9.32884
cod,1970,-0.24506
cod,1971,6.00502
cod,1972,0.15114
cod,1973,8.13728
cod,1974,3.13059
cod,1975,-4.98163
cod,1976,-5.309
cod,1977,0.76079
cod,1978,-5.34529
cod,1979,0.43009
cod,1980,2.19491
cod,1981,2.35052
cod,1982,-0.45768
cod,1983,1.4117
cod,1984,5.54107
cod,1985,0.46785
cod,1986,4.71721
cod,1987,2.67564
cod,1988,0.47038
cod,1989,-1.26605
cod,1990,-6.56831
cod,1991,-8.42105
cod,1992,-10.50001
cod,1993,-13.46905
cod,1994,-3.9
cod,1995,0.7
cod,1996,-1.02317
cod,1997,-5.61705
cod,1998,-1.62415
cod,1999,-4.27014
cod,2000,-6.91093
cod,2001,-2.10017
cod,2002,2.94777
cod,2003,5.57782
cod,2004,6.73837
cod,2005,6.13515
cod,2006,5.32098
cod,2007,6.25948
cod,2008,6.22589
cod,2009,2.85506
cod,2010,7.10798
cod,2011,6.87467
cod,2012,7.0869
cod,2013,8.48196
cod,2014,9.47029
cod,2015,6.91617
cod,2016,2.3994
cod,2017,3.72695
cod,2018,5.82112
cod,2019,4.38453
cod,2020,1.73542
cod,2021,6.20015
cod,2022,8.92445
cog,1961,8.35073
cog,1962,5.20231
cog,1963,-4.0293
cog,1964,3.8168
cog,1965,3.67647
cog,1966,1.35898
cog,1967,2.11627
cog,1968,7.63133
cog,1969,7.54853
cog,1970,6.35847
cog,1971,7.75304
cog,1972,8.61755
cog,1973,8.23119
cog,1974,7.88552
cog,1975,7.7316
cog,1976,0.91629
cog,1977,-8.95343
cog,1978,6.35975
cog,1979,9.81322
cog,1980,17.63661
cog,1981,17.61972
cog,1982,23.5977
cog,1983,5.85396
cog,1984,6.97613
cog,1985,-1.18566
cog,1986,-6.86153
cog,1987,0.18938
cog,1988,1.76626
cog,1989,2.59988
cog,1990,1
cog,1991,2.39537
cog,1992,2.61195
cog,1993,-0.97968
cog,1994,-5.49308
cog,1995,3.98532
cog,1996,4.29048
cog,1997,-0.62481
cog,1998,3.73755
cog,1999,-2.5822
cog,2000,7.57598
cog,2001,3.8026
cog,2002,4.58187
cog,2003,0.81326
cog,2004,3.47663
cog,2005,7.75576
cog,2006,7.98624
cog,2007,-6.61399
cog,2008,6.30638
cog,2009,11.63729
cog,2010,9.93127
cog,2011,2.20592
cog,2012,9.94715
cog,2013,-0.71243
cog,2014,6.71668
cog,2015,-3.55058
cog,2016,-10.78324
cog,2017,-4.38253
cog,2018,-4.80535
cog,2019,-0.08689
cog,2020,-6.23932
cog,2021,-2.2
cog,2022,1.54795
col,1961,5.08922
col,1962,5.41189
col,1963,3.28671
col,1964,6.16694
col,1965,3.60001
col,1966,5.23674
col,1967,4.13486
col,1968,5.93312
col,1969,6.10252
col,1970,6.2078
col,1971,5.96073
col,1972,7.66915
col,1973,6.72295
col,1974,5.74576
col,1975,2.32326
col,1976,4.72837
col,1977,4.15851
col,1978,8.4699
col,1979,5.37912
col,1980,4.08735
col,1981,2.27687
col,1982,0.94842
col,1983,1.57396
col,1984,3.35068
col,1985,3.10711
col,1986,5.82408
col,1987,5.36893
col,1988,4.06417
col,1989,3.4141
col,1990,4.282
col,1991,2.00161
col,1992,4.04493
col,1993,5.38541
col,1994,5.81466
col,1995,5.20244
col,1996,2.05585
col,1997,3.43029
col,1998,0.56978
col,1999,-4.20402
col,2000,2.92486
col,2001,1.6779
col,2002,2.50398
col,2003,3.91827
col,2004,5.33302
col,2005,4.82876
col,2006,6.71687
col,2007,6.73819
col,2008,3.28345
col,2009,1.13965
col,2010,4.49466
col,2011,6.94789
col,2012,3.91264
col,2013,5.13399
col,2014,4.49903
col,2015,2.9559
col,2016,2.08738
col,2017,1.35936
col,2018,2.56432
col,2019,3.18686
col,2020,-7.2523
col,2021,11.01619
col,2022,7.49578
com,1981,3.86493
com,1982,6.38332
com,1983,4.8214
com,1984,4.1103
com,1985,2.27996
com,1986,1.86761
com,1987,1.63778
com,1988,2.68738
com,1989,-3.18026
com,1990,5.09124
com,1991,-5.39564
com,1992,8.53098
com,1993,3.00606
com,1994,-5.27678
com,1995,3.61021
com,1996,-1.29169
com,1997,4.03015
com,1998,1.28252
com,1999,1.92441
com,2000,10.84788
com,2001,2.33291
com,2002,2.32494
com,2003,2.10387
com,2004,1.91966
com,2005,2.83755
com,2006,2.64696
com,2007,0.80004
com,2008,3.96461
com,2009,3.24074
com,2010,3.77777
com,2011,4.14351
com,2012,3.16841
com,2013,4.46625
com,2014,2.10666
com,2015,1.14735
com,2016,3.32045
com,2017,3.81576
com,2018,3.64245
com,2019,1.76078
com,2020,-0.19556
com,2021,2.1122
com,2022,2.38768
cpv,1981,8.45156
cpv,1982,2.82503
cpv,1983,9.52075
cpv,1984,3.78327
cpv,1985,8.64209
cpv,1986,2.87146
cpv,1987,4.30906
cpv,1988,5.99685
cpv,1989,5.69795
cpv,1990,0.69217
cpv,1991,1.40415
cpv,1992,10.93765
cpv,1993,8.70831
cpv,1994,19.18264
cpv,1995,14.21164
cpv,1996,11.34652
cpv,1997,11.11843
cpv,1998,12.51729
cpv,1999,11.22265
cpv,2000,14.28487
cpv,2001,2.23165
cpv,2002,5.25089
cpv,2003,4.17626
cpv,2004,10.19707
cpv,2005,6.91246
cpv,2006,7.98375
cpv,2007,15.17069
cpv,2008,7.03901
cpv,2009,-1.50359
cpv,2010,1.83642
cpv,2011,3.92472
cpv,2012,1.08365
cpv,2013,0.63214
cpv,2014,0.69667
cpv,2015,0.93603
cpv,2016,4.28071
cpv,2017,4.55131
cpv,2018,3.70696
cpv,2019,7.63608
cpv,2020,-19.30282
cpv,2021,6.81118
cpv,2022,17.71418
cri,1961,1.87928
cri,1962,5.44239
cri,1963,6.89892
cri,1964,3.65905
cri,1965,8.19053
cri,1966,6.96932
cri,1967,5.65013
cri,1968,8.4733
cri,1969,5.4918
cri,1970,7.50313
cri,1971,6.77851
cri,1972,8.17805
cri,1973,7.70892
cri,1974,5.5449
cri,1975,2.10007
cri,1976,5.51756
cri,1977,8.90447
cri,1978,6.26769
cri,1979,4.93912
cri,1980,0.7519
cri,1981,-2.26166
cri,1982,-7.28557
cri,1983,2.86299
cri,1984,8.02411
cri,1985,0.7216
cri,1986,5.53625
cri,1987,4.76453
cri,1988,3.43215
cri,1989,5.66598
cri,1990,3.55306
cri,1991,2.26565
cri,1992,9.2011
cri,1993,7.09719
cri,1994,4.51903
cri,1995,4.15395
cri,1996,1.35046
cri,1997,5.47617
cri,1998,7.15531
cri,1999,4.21481
cri,2000,3.86872
cri,2001,3.49117
cri,2002,3.41688
cri,2003,4.31718
cri,2004,4.4246
cri,2005,3.97667
cri,2006,7.3267
cri,2007,8.21513
cri,2008,4.73817
cri,2009,-0.87346
cri,2010,5.36034
cri,2011,4.40316
cri,2012,4.88259
cri,2013,2.49477
cri,2014,3.54211
cri,2015,3.65208
cri,2016,4.20432
cri,2017,4.1577
cri,2018,2.6159
cri,2019,2.41751
cri,2020,-4.27335
cri,2021,7.7808
cri,2022,4.30502
cub,1971,8.58386
cub,1972,4.82669
cub,1973,3.43449
cub,1974,0.98449
cub,1975,9.47643
cub,1976,5.42796
cub,1977,8.7095
cub,1978,6.596
cub,1979,1.08818
cub,1980,-4.84944
cub,1981,19.68833
cub,1982,8.91823
cub,1983,5.41147
cub,1984,7.92972
cub,1985,1.59667
cub,1986,0.0953
cub,1987,-2.40217
cub,1988,3.70554
cub,1989,0.68008
cub,1990,-2.94856
cub,1991,-10.6927
cub,1992,-11.5806
cub,1993,-14.87818
cub,1994,0.71693
cub,1995,2.4572
cub,1996,7.83875
cub,1997,2.78343
cub,1998,0.15915
cub,1999,6.18876
cub,2000,5.91476
cub,2001,3.18503
cub,2002,1.42482
cub,2003,3.79274
cub,2004,5.77054
cub,2005,11.20166
cub,2006,12.06586
cub,2007,7.26214
cub,2008,4.11683
cub,2009,1.45131
cub,2010,2.39035
cub,2011,2.8023
cub,2012,3.0149
cub,2013,2.7476
cub,2014,1.04758
cub,2015,4.43814
cub,2016,0.51376
cub,2017,1.80905
cub,2018,2.24848
cub,2019,-0.16484
cub,2020,-10.94834
cub,2021,1.25409
cym,2007,3.16263
cym,2008,-0.3574
cym,2009,-7.20048
cym,2010,-2.71564
cym,2011,1.16906
cym,2012,1.22975
cym,2013,1.27933
cym,2014,2.65453
cym,2015,2.83312
cym,2016,3.23997
cym,2017,3.18405
cym,2018,4.26727
cym,2019,3.91564
cym,2020,-5.10814
cym,2021,4.02866
cyp,1976,20.26629
cyp,1977,16.362
cyp,1978,7.7774
cyp,1979,9.90557
cyp,1980,5.75324
cyp,1981,2.517
cyp,1982,6.02171
cyp,1983,5.58218
cyp,1984,8.75789
cyp,1985,4.88254
cyp,1986,3.70395
cyp,1987,7.06525
cyp,1988,8.64678
cyp,1989,7.94743
cyp,1990,7.404
cyp,1991,0.7395
cyp,1992,9.4
cyp,1993,0.7
cyp,1994,5.9
cyp,1995,8.36247
cyp,1996,1.24858
cyp,1997,2.64089
cyp,1998,6.11085
cyp,1999,4.99796
cyp,2000,5.96531
cyp,2001,3.95256
cyp,2002,3.72296
cyp,2003,2.62329
cyp,2004,5.02634
cyp,2005,4.853
cyp,2006,4.71383
cyp,2007,5.09807
cyp,2008,3.64681
cyp,2009,-2.01526
cyp,2010,2.28354
cyp,2011,0.41671
cyp,2012,-3.44738
cyp,2013,-6.58748
cyp,2014,-1.77606
cyp,2015,3.41892
cyp,2016,6.57358
cyp,2017,5.73348
cyp,2018,5.64786
cyp,2019,5.52943
cyp,2020,-4.37247
cyp,2021,6.63893
cyp,2022,5.63215
cze,1991,-11.61494
cze,1992,-0.50654
cze,1993,0.0619
cze,1994,2.90931
cze,1995,6.50081
cze,1996,4.26542
cze,1997,-0.51833
cze,1998,-0.35657
cze,1999,1.38415
cze,2000,4.00103
cze,2001,3.04298
cze,2002,1.56986
cze,2003,3.58369
cze,2004,4.81426
cze,2005,6.60162
cze,2006,6.76693
cze,2007,5.57034
cze,2008,2.68641
cze,2009,-4.65733
cze,2010,2.4349
cze,2011,1.76036
cze,2012,-0.785
cze,2013,-0.0459
cze,2014,2.2621
cze,2015,5.38838
cze,2016,2.53728
cze,2017,5.16872
cze,2018,3.22009
cze,2019,3.02988
cze,2020,-5.50297
cze,2021,3.55272
cze,2022,2.46092
deu,1971,3.1327
deu,1972,4.30034
deu,1973,4.77749
deu,1974,0.89007
deu,1975,-0.86674
deu,1976,4.94926
deu,1977,3.34722
deu,1978,3.00849
deu,1979,4.15036
deu,1980,1.40883
deu,1981,0.52924
deu,1982,-0.39484
deu,1983,1.57241
deu,1984,2.82295
deu,1985,2.32794
deu,1986,2.28734
deu,1987,1.40215
deu,1988,3.70724
deu,1989,3.89655
deu,1990,5.25501
deu,1991,5.10826
deu,1992,1.92308
deu,1993,-0.97685
deu,1994,2.39189
deu,1995,1.54415
deu,1996,0.80582
deu,1997,1.79216
deu,1998,2.01393
deu,1999,1.88726
deu,2000,2.9125
deu,2001,1.68147
deu,2002,-0.19797
deu,2003,-0.70012
deu,2004,1.17509
deu,2005,0.73171
deu,2006,3.81644
deu,2007,2.97646
deu,2008,0.95988
deu,2009,-5.69384
deu,2010,4.17988
deu,2011,3.92519
deu,2012,0.4185
deu,2013,0.43759
deu,2014,2.20954
deu,2015,1.49193
deu,2016,2.23
deu,2017,2.68023
deu,2018,0.98123
deu,2019,1.0566
deu,2020,-3.69679
deu,2021,2.62699
deu,2022,1.78521
dji,2014,7.06154
dji,2015,7.52611
dji,2016,7.12343
dji,2017,5.45809
dji,2018,4.77442
dji,2019,5.54513
dji,2020,1.20202
dji,2021,4.8
dji,2022,3
dma,1978,10.53575
dma,1979,-18.35929
dma,1980,13.38318
dma,1981,10.82933
dma,1982,4.12768
dma,1983,2.55632
dma,1984,4.19665
dma,1985,1.42093
dma,1986,7.07336
dma,1987,6.30756
dma,1988,7.81662
dma,1989,-0.19114
dma,1990,5.41798
dma,1991,1.34776
dma,1992,2.02942
dma,1993,2.16141
dma,1994,0.03448
dma,1995,3.03086
dma,1996,3.1042
dma,1997,2.18563
dma,1998,3.77423
dma,1999,0.35408
dma,2000,2.34022
dma,2001,-0.06384
dma,2002,-2.828
dma,2003,6.35314
dma,2004,3.05069
dma,2005,0.65586
dma,2006,4.65946
dma,2007,6.35297
dma,2008,7.12106
dma,2009,-1.16959
dma,2010,0.67263
