geo,time,pa_nus_atls
dnk,1961,6.90714
dnk,1962,6.90714
dnk,1963,6.90714
dnk,1964,6.90714
dnk,1965,6.90714
dnk,1966,6.90714
dnk,1967,6.95654
dnk,1968,7.5
dnk,1969,7.5
dnk,1970,7.5
dnk,1971,7.4263
dnk,1972,6.9493
dnk,1973,6.0495
dnk,1974,6.0949
dnk,1975,5.7462
dnk,1976,6.045
dnk,1977,6.0032
dnk,1978,5.5146
dnk,1979,5.261
dnk,1980,5.6359
dnk,1981,7.1234
dnk,1982,8.3324
dnk,1983,9.145
dnk,1984,10.3566
dnk,1985,10.5964
dnk,1986,8.091
dnk,1987,6.8403
dnk,1988,6.7315
dnk,1989,7.3102
dnk,1990,6.1886
dnk,1991,6.3965
dnk,1992,6.0361
dnk,1993,6.4839
dnk,1994,6.3606
dnk,1995,5.6024
dnk,1996,5.7987
dnk,1997,6.6045
dnk,1998,6.7008
dnk,1999,6.9762
dnk,2000,8.0831
dnk,2001,8.3228
dnk,2002,7.8947
dnk,2003,6.5877
dnk,2004,5.9911
dnk,2005,5.9969
dnk,2006,5.9468
dnk,2007,5.4437
dnk,2008,5.0981
dnk,2009,5.3609
dnk,2010,5.62408
dnk,2011,5.36871
dnk,2012,5.79248
dnk,2013,5.61631
dnk,2014,5.61247
dnk,2015,6.72791
dnk,2016,6.73172
dnk,2017,6.60289
dnk,2018,6.31462
dnk,2019,6.66945
dnk,2020,6.54215
dnk,2021,6.28711
dnk,2022,7.07615
dom,1960,1
dom,1961,1
dom,1962,1
dom,1963,1
dom,1964,1
dom,1965,1
dom,1966,1
dom,1967,1
dom,1968,1
dom,1969,1
dom,1970,1
dom,1971,1
dom,1972,1
dom,1973,1
dom,1974,1
dom,1975,1
dom,1976,1
dom,1977,1
dom,1978,1
dom,1979,1
dom,1980,1
dom,1981,1
dom,1982,1
dom,1983,1
dom,1984,1
dom,1985,3.11261
dom,1986,2.90433
dom,1987,3.84476
dom,1988,6.11252
dom,1989,6.34
dom,1990,8.5253
dom,1991,12.57592
dom,1992,12.5
dom,1993,12.5
dom,1994,12.61678
dom,1995,12.87
dom,1996,12.89635
dom,1997,14.00592
dom,1998,14.70311
dom,1999,15.83443
dom,2000,16.18146
dom,2001,16.69096
dom,2002,17.59304
dom,2003,29.37
dom,2004,41.93032
dom,2005,30.28281
dom,2006,33.30004
dom,2007,33.17187
dom,2008,34.52936
dom,2009,35.97187
dom,2010,36.82129
dom,2011,38.08758
dom,2012,39.3203
dom,2013,41.7945
dom,2014,43.54967
dom,2015,45.0455
dom,2016,46.06444
dom,2017,47.53436
dom,2018,49.50999
dom,2019,51.29486
dom,2020,56.52453
dom,2021,57.22112
dom,2022,55.141
dza,1960,4.93706
dza,1961,4.93706
dza,1962,4.93706
dza,1963,4.93706
dza,1964,4.93706
dza,1965,4.93706
dza,1966,4.93706
dza,1967,4.93706
dza,1968,4.93706
dza,1969,4.93706
dza,1970,4.93706
dza,1971,4.91264
dza,1972,4.48051
dza,1973,3.9625
dza,1974,4.18075
dza,1975,3.94941
dza,1976,4.16383
dza,1977,4.14676
dza,1978,3.9659
dza,1979,3.85327
dza,1980,3.83745
dza,1981,4.31581
dza,1982,4.59219
dza,1983,4.7888
dza,1984,4.98337
dza,1985,5.0278
dza,1986,4.70232
dza,1987,4.84974
dza,1988,5.91477
dza,1989,7.60856
dza,1990,8.95751
dza,1991,18.47287
dza,1992,21.83608
dza,1993,23.34541
dza,1994,35.0585
dza,1995,47.66273
dza,1996,54.74893
dza,1997,57.7073
dza,1998,58.73896
dza,1999,66.57388
dza,2000,75.25979
dza,2001,77.21502
dza,2002,79.6819
dza,2003,77.39498
dza,2004,72.0606
dza,2005,73.27631
dza,2006,72.64662
dza,2007,69.2924
dza,2008,64.5828
dza,2009,72.64742
dza,2010,74.38598
dza,2011,72.93788
dza,2012,77.53597
dza,2013,79.3684
dza,2014,80.57902
dza,2015,100.69143
dza,2016,109.44307
dza,2017,110.97302
dza,2018,116.59379
dza,2019,119.35356
dza,2020,126.7768
dza,2021,135.0644
dza,2022,141.99498
ecu,1960,0.83293
ecu,1961,0.91623
ecu,1962,0.99952
ecu,1963,0.99952
ecu,1964,0.99952
ecu,1965,0.99952
ecu,1966,0.99952
ecu,1967,0.99952
ecu,1968,0.99952
ecu,1969,0.99952
ecu,1970,0.99952
ecu,1971,0.99952
ecu,1972,0.99952
ecu,1973,0.99952
ecu,1974,0.99952
ecu,1975,0.99952
ecu,1976,0.99952
ecu,1977,0.99952
ecu,1978,0.99952
ecu,1979,0.99952
ecu,1980,0.99952
ecu,1981,0.99952
ecu,1982,0.99952
ecu,1983,0.99952
ecu,1984,0.99952
ecu,1985,0.99952
ecu,1986,0.99952
ecu,1987,0.99952
ecu,1988,0.99952
ecu,1989,0.99952
ecu,1990,0.99952
ecu,1991,0.9995
ecu,1992,0.9995
ecu,1993,0.9995
ecu,1994,0.9995
ecu,1995,0.9995
ecu,1996,0.9995
ecu,1997,0.9995
ecu,1998,0.9995
ecu,1999,0.9995
ecu,2000,0.9995
ecu,2001,1
ecu,2002,1
ecu,2003,1
ecu,2004,1
ecu,2005,1
ecu,2006,1
ecu,2007,1
ecu,2008,1
ecu,2009,1
ecu,2010,1
ecu,2011,1
ecu,2012,1
ecu,2013,1
ecu,2014,1
ecu,2015,1
ecu,2016,1
ecu,2017,1
ecu,2018,1
ecu,2019,1
ecu,2020,1
ecu,2021,1
ecu,2022,1
egy,1965,0.4578
egy,1966,0.4633
egy,1967,0.4522
egy,1968,0.428
egy,1969,0.413
egy,1970,0.3981
egy,1971,0.3921
egy,1972,0.3868
egy,1973,0.3958
egy,1974,0.4813
egy,1975,0.4562
egy,1976,0.5035
egy,1977,0.5701
egy,1978,0.6596
egy,1979,0.7
egy,1980,0.72
egy,1981,0.74
egy,1982,0.812
egy,1983,0.859
egy,1984,0.9302
egy,1985,0.9551
egy,1986,1.069
egy,1987,1.273
egy,1988,1.761
egy,1989,1.9368
egy,1990,2.229
egy,1991,3.009
egy,1992,3.3233
egy,1993,3.332
egy,1994,3.372
egy,1995,3.391
egy,1996,3.392
egy,1997,3.39
egy,1998,3.388
egy,1999,3.391
egy,2000,3.4065
egy,2001,3.71
egy,2002,4.45
egy,2003,5.2
egy,2004,6.16
egy,2005,6.01
egy,2006,5.75
egy,2007,5.71
egy,2008,5.5
egy,2009,5.51
egy,2010,5.51
egy,2011,5.81
egy,2012,6
egy,2013,6.45
egy,2014,6.97
egy,2015,7.42
egy,2016,8.15
egy,2017,14.72
egy,2018,17.77
egy,2019,17.56
egy,2020,16.03
egy,2021,15.69
egy,2022,16.45
eri,1992,4.5833
eri,1993,5.2292
eri,1994,6.16
eri,1995,6.4
eri,1996,6.3567
eri,1997,7.1999
eri,1998,7.36193
eri,1999,8.15263
eri,2000,9.625
eri,2001,11.30945
eri,2002,13.95819
eri,2003,13.87789
eri,2004,13.7875
eri,2005,15.36792
eri,2006,15.375
eri,2007,15.375
eri,2008,15.375
eri,2009,15.375
eri,2010,15.375
eri,2011,15.375
eri,2012,15.375
eri,2013,15.375
eri,2014,15.375
eri,2015,15.375
eri,2016,15.35
eri,2017,15.075
eri,2018,15.075
eri,2019,15.075
eri,2020,15.075
eri,2021,15.075
eri,2022,15.075
esp,1960,0.36061
esp,1961,0.36061
esp,1962,0.36061
esp,1963,0.36061
esp,1964,0.36061
esp,1965,0.36061
esp,1966,0.36061
esp,1967,0.37062
esp,1968,0.42071
esp,1969,0.42071
esp,1970,0.4207
esp,1971,0.4175
esp,1972,0.3863
esp,1973,0.3502
esp,1974,0.3467
esp,1975,0.345
esp,1976,0.4021
esp,1977,0.4565
esp,1978,0.4608
esp,1979,0.4034
esp,1980,0.4309
esp,1981,0.5549
esp,1982,0.6603
esp,1983,0.862
esp,1984,0.9662
esp,1985,1.022
esp,1986,0.8417
esp,1987,0.7421
esp,1988,0.7001
esp,1989,0.7115
esp,1990,0.6126
esp,1991,0.6245
esp,1992,0.6153
esp,1993,0.7649
esp,1994,0.8051
esp,1995,0.7494
esp,1996,0.7613
esp,1997,0.88
esp,1998,0.8979
esp,1999,0.93828
esp,2000,1.08271
esp,2001,1.11653
esp,2002,1.05756
esp,2003,0.88405
esp,2004,0.80392
esp,2005,0.8038
esp,2006,0.79643
esp,2007,0.72967
esp,2008,0.67992
esp,2009,0.71696
esp,2010,0.75431
esp,2011,0.71841
esp,2012,0.77834
esp,2013,0.75295
esp,2014,0.75273
esp,2015,0.9013
esp,2016,0.90342
esp,2017,0.88521
esp,2018,0.84677
esp,2019,0.89328
esp,2020,0.87551
esp,2021,0.84549
esp,2022,0.94962
est,1960,1.88949
est,1961,1.88949
est,1962,1.88949
est,1963,1.88949
est,1964,1.88949
est,1965,1.88949
est,1966,1.88949
est,1967,1.88949
est,1968,1.88949
est,1969,1.88949
est,1993,0.3779
est,1994,0.5053
est,1995,0.6355
est,1996,0.7689
est,1997,0.8872
est,1998,0.8989
est,1999,0.9392
est,2000,1.0853
est,2001,1.1171
est,2002,1.0617
est,2003,0.8856
est,2004,0.805
est,2005,0.8041
est,2006,0.7971
est,2007,0.7306
est,2008,0.6827
est,2009,0.7198
est,2010,0.75504
est,2011,0.71841
est,2012,0.77834
est,2013,0.75295
est,2014,0.75273
est,2015,0.9013
est,2016,0.90342
est,2017,0.88521
est,2018,0.84677
est,2019,0.89328
est,2020,0.87551
est,2021,0.84549
est,2022,0.94962
eth,1960,2.48447
eth,1961,2.48447
eth,1962,2.48447
eth,1963,2.48447
eth,1964,2.5
eth,1965,2.5
eth,1966,2.5
eth,1967,2.5
eth,1968,2.5
eth,1969,2.5
eth,1970,2.5
eth,1971,2.4935
eth,1972,2.3
eth,1973,2.0987
eth,1974,2.07
eth,1975,2.07
eth,1976,2.07
eth,1977,2.07
eth,1978,2.07
eth,1979,2.07
eth,1980,2.07
eth,1981,2.07
eth,1982,2.07
eth,1983,2.07
eth,1984,2.07
eth,1985,2.07
eth,1986,2.07
eth,1987,2.07
eth,1988,2.07
eth,1989,2.07
eth,1990,2.07
eth,1991,2.07
eth,1992,2.8025
eth,1993,4.2717
eth,1994,5.7833
eth,1995,6.2532
eth,1996,6.3183
eth,1997,6.49838
eth,1998,6.88202
eth,1999,7.5109
eth,2000,8.14814
eth,2001,8.3278
eth,2002,8.5427
eth,2003,8.5805
eth,2004,8.6195
eth,2005,8.6516
eth,2006,8.6809
eth,2007,8.794
eth,2008,9.244
eth,2009,10.419
eth,2010,12.891
eth,2011,16.12
eth,2012,17.255
eth,2013,18.19418
eth,2014,19.0752
eth,2015,20.0956
eth,2016,21.10586
eth,2017,22.41367
eth,2018,26.10825
eth,2019,28.05419
eth,2020,31.347
eth,2021,39.01627
eth,2022,48.56736
fin,1960,0.5382
fin,1961,0.5382
fin,1962,0.5382
fin,1963,0.5382
fin,1964,0.5382
fin,1965,0.5382
fin,1966,0.5382
fin,1967,0.58025
fin,1968,0.70638
fin,1969,0.70638
fin,1970,0.7064
fin,1971,0.7038
fin,1972,0.6974
fin,1973,0.6427
fin,1974,0.6347
fin,1975,0.6187
fin,1976,0.6499
fin,1977,0.6777
fin,1978,0.6925
fin,1979,0.6551
fin,1980,0.6274
fin,1981,0.7258
fin,1982,0.8107
fin,1983,0.9368
fin,1984,1.0108
fin,1985,1.0424
fin,1986,0.8526
fin,1987,0.7393
fin,1988,0.7035
fin,1989,0.7217
fin,1990,0.6431
fin,1991,0.6801
fin,1992,0.7534
fin,1993,0.9607
fin,1994,0.8785
fin,1995,0.7344
fin,1996,0.7726
fin,1997,0.8731
fin,1998,0.8988
fin,1999,0.93828
fin,2000,1.08271
fin,2001,1.11653
fin,2002,1.05756
fin,2003,0.88405
fin,2004,0.80392
fin,2005,0.8038
fin,2006,0.79643
fin,2007,0.72967
fin,2008,0.67992
fin,2009,0.71696
fin,2010,0.75431
fin,2011,0.71841
fin,2012,0.77834
fin,2013,0.75295
fin,2014,0.75273
fin,2015,0.9013
fin,2016,0.90342
fin,2017,0.88521
fin,2018,0.84677
fin,2019,0.89328
fin,2020,0.87551
fin,2021,0.84549
fin,2022,0.94962
fji,1960,0.7941
fji,1961,0.7941
fji,1962,0.7941
fji,1963,0.7941
fji,1964,0.7941
fji,1965,0.7941
fji,1966,0.7948
fji,1967,0.8043
fji,1968,0.8733
fji,1969,0.8744
fji,1970,0.8723
fji,1971,0.8553
fji,1972,0.82518
fji,1973,0.79422
fji,1974,0.8056
fji,1975,0.82188
fji,1976,0.89772
fji,1977,0.91744
fji,1978,0.84677
fji,1979,0.83574
fji,1980,0.81797
fji,1981,0.85463
fji,1982,0.93245
fji,1983,1.01702
fji,1984,1.0826
fji,1985,1.15355
fji,1986,1.13287
fji,1987,1.24386
fji,1988,1.43026
fji,1989,1.48333
fji,1990,1.48091
fji,1991,1.47556
fji,1992,1.50299
fji,1993,1.54177
fji,1994,1.46412
fji,1995,1.40633
fji,1996,1.4033
fji,1997,1.44368
fji,1998,1.98682
fji,1999,1.96962
fji,2000,2.12862
fji,2001,2.2766
fji,2002,2.1869
fji,2003,1.89577
fji,2004,1.733
fji,2005,1.69105
fji,2006,1.7312
fji,2007,1.6103
fji,2008,1.5937
fji,2009,1.9557
fji,2010,1.91851
fji,2011,1.79088
fji,2012,1.78989
fji,2013,1.84148
fji,2014,1.88735
fji,2015,2.09763
fji,2016,2.0947
fji,2017,2.06688
fji,2018,2.08738
fji,2019,2.16039
fji,2020,2.1688
fji,2021,2.07063
fji,2022,2.20141
fra,1960,0.75265
fra,1961,0.75265
fra,1962,0.75265
fra,1963,0.75265
fra,1964,0.75265
fra,1965,0.75265
fra,1966,0.75265
fra,1967,0.75265
fra,1968,0.75265
fra,1969,0.79185
fra,1970,0.8467
fra,1971,0.8447
fra,1972,0.769
fra,1973,0.6788
fra,1974,0.7332
fra,1975,0.6537
fra,1976,0.7322
fra,1977,0.7478
fra,1978,0.688
fra,1979,0.6486
fra,1980,0.6442
fra,1981,0.8285
fra,1982,1.0019
fra,1983,1.1619
fra,1984,1.3323
fra,1985,1.3698
fra,1986,1.0559
fra,1987,0.9163
fra,1988,0.9081
fra,1989,0.9726
fra,1990,0.8301
fra,1991,0.8601
fra,1992,0.807
fra,1993,0.8634
fra,1994,0.8464
fra,1995,0.7609
fra,1996,0.7799
fra,1997,0.8898
fra,1998,0.8994
fra,1999,0.93828
fra,2000,1.08271
fra,2001,1.11653
fra,2002,1.05756
fra,2003,0.88405
fra,2004,0.80392
fra,2005,0.8038
fra,2006,0.79643
fra,2007,0.72967
fra,2008,0.67992
fra,2009,0.71696
fra,2010,0.75431
fra,2011,0.71841
fra,2012,0.77834
fra,2013,0.75295
fra,2014,0.75273
fra,2015,0.9013
fra,2016,0.90342
fra,2017,0.88521
fra,2018,0.84677
fra,2019,0.89328
fra,2020,0.87551
fra,2021,0.84549
fra,2022,0.94962
fro,1965,6.90714
fro,1966,6.90714
fro,1967,6.95655
fro,1968,7.5
fro,1969,7.5
fro,1970,7.5
fro,1971,7.41692
fro,1972,6.94929
fro,1973,6.0495
fro,1974,6.0949
fro,1975,5.74615
fro,1976,6.04502
fro,1977,6.00319
fro,1978,5.51462
fro,1979,5.26096
fro,1980,5.63594
fro,1981,7.12337
fro,1982,8.33244
fro,1983,9.14499
fro,1984,10.35659
fro,1985,10.59639
fro,1986,8.09099
fro,1987,6.84032
fro,1988,6.73153
fro,1989,7.31018
fro,1990,6.18856
fro,1991,6.39646
fro,1992,6.03613
fro,1993,6.48394
fro,1994,6.36055
fro,1995,5.60237
fro,1996,5.79867
fro,1997,6.60446
fro,1998,6.70083
fro,1999,6.97624
fro,2000,8.08314
fro,2001,8.32282
fro,2002,7.89471
fro,2003,6.58767
fro,2004,5.99106
fro,2005,5.99691
fro,2006,5.94678
fro,2007,5.4437
fro,2008,5.09813
fro,2009,5.36087
fro,2010,5.62408
fro,2011,5.36871
fro,2012,5.79248
fro,2013,5.61631
fro,2014,5.61247
fro,2015,6.72791
fro,2016,6.73172
fro,2017,6.60289
fro,2018,6.31462
fro,2019,6.66945
fro,2020,6.54215
fro,2021,6.28711
fro,2022,7.07615
fsm,1983,1
fsm,1984,1
fsm,1985,1
fsm,1986,1
fsm,1987,1
fsm,1988,1
fsm,1989,1
fsm,1990,1
fsm,1991,1
fsm,1992,1
fsm,1993,1
fsm,1994,1
fsm,1995,1
fsm,1996,1
fsm,1997,1
fsm,1998,1
fsm,1999,1
fsm,2000,1
fsm,2001,1
fsm,2002,1
fsm,2003,1
fsm,2004,1
fsm,2005,1
fsm,2006,1
fsm,2007,1
fsm,2008,1
fsm,2009,1
fsm,2010,1
fsm,2011,1
fsm,2012,1
fsm,2013,1
fsm,2014,1
fsm,2015,1
fsm,2016,1
fsm,2017,1
fsm,2018,1
fsm,2019,1
fsm,2020,1
fsm,2021,1
fsm,2022,1
gab,1960,245.1951
gab,1961,245.2601
gab,1962,245.01385
gab,1963,245.01635
gab,1964,245.02718
gab,1965,245.06093
gab,1966,245.67844
gab,1967,246.00094
gab,1968,247.56469
gab,1969,259.96057
gab,1970,276.40314
gab,1971,275.35646
gab,1972,252.02763
gab,1973,222.88918
gab,1974,240.70467
gab,1975,214.3129
gab,1976,238.95049
gab,1977,245.67969
gab,1978,225.65586
gab,1979,212.72164
gab,1980,211.27955
gab,1981,271.73145
gab,1982,328.60625
gab,1983,381.06604
gab,1984,436.95667
gab,1985,449.26296
gab,1986,346.3059
gab,1987,300.53656
gab,1988,297.84822
gab,1989,319.0083
gab,1990,272.26479
gab,1991,282.10691
gab,1992,264.6918
gab,1993,349.615
gab,1994,555.2047
gab,1995,499.14843
gab,1996,511.55243
gab,1997,583.66937
gab,1998,589.95177
gab,1999,615.6991
gab,2000,710.20798
gab,2001,732.39769
gab,2002,693.71323
gab,2003,579.89743
gab,2004,527.33803
gab,2005,527.25836
gab,2006,522.42562
gab,2007,478.63372
gab,2008,446.00004
gab,2009,470.29342
gab,2010,494.79426
gab,2011,471.24863
gab,2012,510.55634
gab,2013,493.89962
gab,2014,493.75733
gab,2015,591.2117
gab,2016,592.60561
gab,2017,580.65675
gab,2018,555.44646
gab,2019,585.91101
gab,2020,575.58601
gab,2021,554.53067
gab,2022,623.7597
gbm,1995,0.6389
gbm,1996,0.6311
gbm,1997,0.6094
gbm,1998,0.6049
gbm,1999,0.6206
gbm,2000,0.6767
gbm,2001,0.6987
gbm,2002,0.6479
gbm,2003,0.5925
gbm,2004,0.5423
gbm,2005,0.55
gbm,2006,0.54349
gbm,2007,0.49977
gbm,2008,0.54397
gbm,2009,0.64192
gbm,2010,0.64718
gbm,2011,0.62414
gbm,2012,0.63305
gbm,2013,0.63966
gbm,2014,0.60773
gbm,2015,0.65455
gbm,2016,0.74063
gbm,2017,0.77698
gbm,2018,0.74953
gbm,2019,0.78345
gbm,2020,0.78
gbm,2021,0.72706
gbm,2022,0.8113
gbr,1960,0.35714
gbr,1961,0.35714
gbr,1962,0.35714
gbr,1963,0.35714
gbr,1964,0.35714
gbr,1965,0.35714
gbr,1966,0.35714
gbr,1967,0.3621
gbr,1968,0.41667
gbr,1969,0.41667
gbr,1970,0.4167
gbr,1971,0.4109
gbr,1972,0.4004
gbr,1973,0.4082
gbr,1974,0.4278
gbr,1975,0.452
gbr,1976,0.5565
gbr,1977,0.5733
gbr,1978,0.5215
gbr,1979,0.4722
gbr,1980,0.4303
gbr,1981,0.4976
gbr,1982,0.5724
gbr,1983,0.6597
gbr,1984,0.7518
gbr,1985,0.7792
gbr,1986,0.6822
gbr,1987,0.6119
gbr,1988,0.5622
gbr,1989,0.6112
gbr,1990,0.5632
gbr,1991,0.567
gbr,1992,0.5698
gbr,1993,0.6668
gbr,1994,0.6534
gbr,1995,0.6337
gbr,1996,0.641
gbr,1997,0.6108
gbr,1998,0.6038
gbr,1999,0.6181
gbr,2000,0.6609
gbr,2001,0.6947
gbr,2002,0.6672
gbr,2003,0.6125
gbr,2004,0.5462
gbr,2005,0.55
gbr,2006,0.5435
gbr,2007,0.4998
gbr,2008,0.544
gbr,2009,0.6419
gbr,2010,0.64718
gbr,2011,0.62414
gbr,2012,0.63305
gbr,2013,0.63966
gbr,2014,0.60773
gbr,2015,0.65455
gbr,2016,0.74063
gbr,2017,0.777
gbr,2018,0.74958
gbr,2019,0.78345
gbr,2020,0.78
gbr,2021,0.72706
gbr,2022,0.8113
geo,1990,0
geo,1991,0
geo,1992,0.00004
geo,1993,0.00607
geo,1994,0.3589
geo,1995,0.9029
geo,1996,1.2499
geo,1997,1.2975
geo,1998,1.38982
geo,1999,2.02452
geo,2000,1.9765
geo,2001,2.07302
geo,2002,2.19568
geo,2003,2.14565
geo,2004,1.9168
geo,2005,1.81268
geo,2006,1.78043
geo,2007,1.67049
geo,2008,1.49079
geo,2009,1.67049
geo,2010,1.78234
geo,2011,1.6865
geo,2012,1.65126
geo,2013,1.66335
geo,2014,1.76567
geo,2015,2.26934
geo,2016,2.36673
geo,2017,2.50954
geo,2018,2.5345
geo,2019,2.8192
geo,2020,3.1097
geo,2021,3.2209
geo,2022,2.9162
gha,1960,0.00007
gha,1961,0.00007
gha,1962,0.00007
gha,1963,0.00007
gha,1964,0.00007
gha,1965,0.00007
gha,1966,0.00007
gha,1967,0.00009
gha,1968,0.0001
gha,1969,0.0001
gha,1970,0.0001
gha,1971,0.0001
gha,1972,0.00013
gha,1973,0.00012
gha,1974,0.00016
gha,1975,0.00019
gha,1976,0.00024
gha,1977,0.00035
gha,1978,0.00057
gha,1979,0.0007
gha,1980,0.00096
gha,1981,0.00172
gha,1982,0.00214
gha,1983,0.00454
gha,1984,0.00613
gha,1985,0.00762
gha,1986,0.00892
gha,1987,0.0147
gha,1988,0.02022
gha,1989,0.02698
gha,1990,0.03262
gha,1991,0.03676
gha,1992,0.04369
gha,1993,0.06487
gha,1994,0.09557
gha,1995,0.11991
gha,1996,0.16355
gha,1997,0.2048
gha,1998,0.23117
gha,1999,0.26664
gha,2000,0.54492
gha,2001,0.7163
gha,2002,0.79242
gha,2003,0.86676
gha,2004,0.8995
gha,2005,0.90521
gha,2006,0.91511
gha,2007,0.93262
gha,2008,1.05228
gha,2009,1.40497
gha,2010,1.42998
gha,2011,1.52062
gha,2012,1.82487
gha,2013,1.98135
gha,2014,2.89657
gha,2015,3.71464
gha,2016,3.90982
gha,2017,4.35053
gha,2018,4.58533
gha,2019,5.21737
gha,2020,5.59571
gha,2021,5.8057
gha,2022,8.2724
gin,1960,24.685
gin,1961,24.685
gin,1962,24.685
gin,1963,24.685
gin,1964,24.685
gin,1965,24.685
gin,1966,24.685
gin,1967,24.685
gin,1968,24.685
gin,1969,24.685
gin,1970,24.685
gin,1971,24.61275
gin,1972,22.73627
gin,1973,20.71609
gin,1974,20.55628
gin,1975,20.67327
gin,1976,21.38196
gin,1977,21.14448
gin,1978,19.72354
gin,1979,19.10701
gin,1980,18.96889
gin,1981,20.94812
gin,1982,22.36603
gin,1983,23.09518
gin,1984,24.08994
gin,1985,24.3331
gin,1986,333.4525
gin,1987,428.4025
gin,1988,474.39583
gin,1989,591.64583
gin,1990,660.16667
gin,1991,753.85808
gin,1992,902.00133
gin,1993,955.49033
gin,1994,976.63642
gin,1995,991.4115
gin,1996,1004.01658
gin,1997,1095.3255
gin,1998,1236.83175
gin,1999,1387.40133
gin,2000,1746.86992
gin,2001,1950.55833
gin,2002,1975.84375
gin,2003,1984.93125
gin,2004,2243.93125
gin,2005,3644.33333
gin,2006,5148.75
gin,2007,4197.752
gin,2008,4601.691
gin,2009,4801.08324
gin,2010,5726.07102
gin,2011,6658.03126
gin,2012,6985.82903
gin,2013,6907.87807
gin,2014,7014.11878
gin,2015,7485.51674
gin,2016,8967.92708
gin,2017,9088.3195
gin,2018,9011.13418
gin,2019,9183.87586
gin,2020,9565.08218
gin,2021,9763.015
gin,2022,8694.1004
gmb,1960,1.78571
gmb,1961,1.78571
gmb,1962,1.78571
gmb,1963,1.78571
gmb,1964,1.78571
gmb,1965,1.78571
gmb,1966,1.78571
gmb,1967,1.83531
gmb,1968,2.08333
gmb,1969,2.08333
gmb,1970,2.08333
gmb,1971,2.0546
gmb,1972,2.00133
gmb,1973,1.7024
gmb,1974,1.71093
gmb,1975,1.80804
gmb,1976,2.22567
gmb,1977,2.29302
gmb,1978,2.08575
gmb,1979,1.88842
gmb,1980,1.72098
gmb,1981,1.99017
gmb,1982,2.28951
gmb,1983,2.63857
gmb,1984,3.58406
gmb,1985,3.89387
gmb,1986,6.92497
gmb,1987,7.0744
gmb,1988,6.70842
gmb,1989,7.58358
gmb,1990,7.87899
gmb,1991,8.73314
gmb,1992,8.89571
gmb,1993,9.11442
gmb,1994,9.58177
gmb,1995,9.54426
gmb,1996,9.79717
gmb,1997,10.20017
gmb,1998,10.6431
gmb,1999,11.39509
gmb,2000,12.78763
gmb,2001,15.68716
gmb,2002,19.91783
gmb,2003,28.53051
gmb,2004,30.03008
gmb,2005,28.57543
gmb,2006,28.06573
gmb,2007,24.87343
gmb,2008,22.19235
gmb,2009,26.64436
gmb,2010,28.01195
gmb,2011,29.46152
gmb,2012,32.07713
gmb,2013,35.95759
gmb,2014,41.73296
gmb,2015,42.50621
gmb,2016,43.37253
gmb,2017,46.60891
gmb,2018,48.15178
gmb,2019,50.06246
gmb,2020,51.50166
gmb,2021,51.48444
gmb,2022,55.27667
gnb,1960,0.44231
gnb,1961,0.44231
gnb,1962,0.44231
gnb,1963,0.44231
gnb,1964,0.44231
gnb,1965,0.44231
gnb,1966,0.44231
gnb,1967,0.44231
gnb,1968,0.44231
gnb,1969,0.44231
gnb,1970,0.54908
gnb,1971,0.53846
gnb,1972,0.53846
gnb,1973,0.59
gnb,1974,0.608
gnb,1975,0.63708
gnb,1976,0.65815
gnb,1977,0.61554
gnb,1978,0.694
gnb,1979,0.76385
gnb,1980,0.76708
gnb,1981,0.66
gnb,1982,0.74923
gnb,1983,0.90308
gnb,1984,1.85532
gnb,1985,2.46154
gnb,1986,5.74308
gnb,1987,8.60013
gnb,1988,17.07241
gnb,1989,27.84838
gnb,1990,33.62241
gnb,1991,56.2863
gnb,1992,106.6756
gnb,1993,155.1062
gnb,1994,198.3406
gnb,1995,278.0391
gnb,1996,405.745
gnb,1997,583.66937
gnb,1998,589.95177
gnb,1999,615.6991
gnb,2000,710.20798
gnb,2001,732.39769
gnb,2002,693.71323
gnb,2003,579.89743
gnb,2004,527.33803
gnb,2005,527.25836
gnb,2006,522.42562
gnb,2007,478.63372
gnb,2008,446.00004
gnb,2009,470.29342
gnb,2010,494.79426
gnb,2011,471.24863
gnb,2012,510.55634
gnb,2013,493.89962
gnb,2014,493.75733
gnb,2015,591.2117
gnb,2016,592.60562
gnb,2017,580.65675
gnb,2018,555.44646
gnb,2019,585.91101
gnb,2020,575.586
gnb,2021,554.53068
gnb,2022,623.7597
gnq,1960,245.195
gnq,1961,245.26
gnq,1962,245.0138
gnq,1963,245.0163
gnq,1964,245.0271
gnq,1965,60
gnq,1966,60
gnq,1967,61.667
gnq,1968,70
gnq,1969,70
gnq,1970,70
gnq,1971,69.469
gnq,1972,64.271
gnq,1973,58.26
gnq,1974,57.687
gnq,1975,57.407
gnq,1976,66.903
gnq,1977,75.962
gnq,1978,76.668
gnq,1979,68.341
gnq,1980,110.63
gnq,1981,184.63
gnq,1982,219.72
gnq,1983,286.86
gnq,1984,321.52
gnq,1985,449.26296
gnq,1986,346.3059
gnq,1987,300.53656
gnq,1988,297.84822
gnq,1989,319.0083
gnq,1990,272.26479
gnq,1991,282.10691
gnq,1992,264.6918
gnq,1993,283.16258
gnq,1994,555.2047
gnq,1995,499.14843
gnq,1996,511.55243
gnq,1997,583.66937
gnq,1998,589.95177
gnq,1999,615.6991
gnq,2000,711.9763
gnq,2001,733.0385
gnq,2002,696.9882
