geo,time,nv_ind_manf_kd_zg
cpv,2004,-0.20592
cpv,2005,6.17089
cpv,2006,-2.34785
cpv,2007,0.56777
cpv,2008,12.19459
cpv,2009,-1.01472
cpv,2010,10.31284
cpv,2011,4.90693
cpv,2012,4.06107
cpv,2013,1.78027
cpv,2014,7.74506
cpv,2015,2.73258
cpv,2016,-7.44382
cpv,2017,7.31567
cpv,2018,14.42989
cri,1961,-5.20663
cri,1962,7.68473
cri,1963,13.3806
cri,1964,11.37785
cri,1965,20.26807
cri,1966,10.0753
cri,1967,6.56725
cri,1968,13.54474
cri,1969,7.07825
cri,1970,9.42978
cri,1971,8.10576
cri,1972,10.53289
cri,1973,10.21562
cri,1974,12.71981
cri,1975,3.16563
cri,1976,5.80304
cri,1977,12.73225
cri,1978,8.19863
cri,1979,2.66576
cri,1980,0.79893
cri,1981,-0.50009
cri,1982,-11.39877
cri,1983,1.79814
cri,1984,10.39849
cri,1985,2.00952
cri,1986,7.30091
cri,1987,5.499
cri,1988,2.20206
cri,1989,3.40139
cri,1990,2.59882
cri,1991,2.09942
cri,1992,9.92505
cri,1993,5.11612
cri,1994,1.84802
cri,1995,3.49909
cri,1996,-0.53033
cri,1997,7.51746
cri,1998,5.9036
cri,1999,2.14386
cri,2000,3.19192
cri,2001,-0.56592
cri,2002,3.46757
cri,2003,1.37076
cri,2004,4.02057
cri,2005,3.59204
cri,2006,4.05024
cri,2007,2.83341
cri,2008,-2.28689
cri,2009,-7.98747
cri,2010,6.26259
cri,2011,2.97555
cri,2012,3.35542
cri,2013,0.11278
cri,2014,0.81063
cri,2015,-5.09097
cri,2016,4.51431
cri,2017,3.32015
cri,2018,2.51043
cub,1971,8.59491
cub,1972,4.82306
cub,1973,3.41632
cub,1974,0.94502
cub,1975,9.5792
cub,1976,5.44605
cub,1977,8.63168
cub,1978,6.50202
cub,1979,0.93982
cub,1980,-4.12606
cub,1981,19.2523
cub,1982,8.35749
cub,1983,5.23079
cub,1984,7.45342
cub,1985,7.01748
cub,1986,-5.652
cub,1987,-3.65556
cub,1988,5.36525
cub,1989,-1.13696
cub,1990,-5.04625
cub,1991,-9.49313
cub,1992,-16.50594
cub,1993,-11.49009
cub,1994,7.63629
cub,1995,6.42399
cub,1996,7.88141
cub,1997,6.17671
cub,1998,-8.12754
cub,1999,7.19207
cub,2000,5.14637
cub,2001,-0.60089
cub,2002,0.15061
cub,2003,-1.98212
cub,2004,2.48034
cub,2005,9.50154
cub,2006,4.66066
cub,2007,9.64675
cub,2008,5.22057
cub,2009,0.91368
cub,2010,1.09085
cub,2011,3.94635
cub,2012,2.19487
cub,2013,2.06066
cub,2014,-3.61155
cub,2015,6.28411
cub,2016,-5.20472
cub,2017,-1.06881
cub,2018,-0.91757
cym,2007,5.2105
cym,2008,10.4767
cym,2009,-8.11592
cym,2010,-8.98936
cym,2011,-0.72032
cym,2012,3.95356
cym,2013,2.52062
cym,2014,2.08071
cym,2015,2.04863
cym,2016,8.7648
cym,2017,3.29642
cyp,1976,30.32189
cyp,1977,15.53788
cyp,1978,8.62068
cyp,1979,9.07937
cyp,1980,7.97438
cyp,1981,6.36118
cyp,1982,5.98075
cyp,1983,1.91296
cyp,1984,6.4289
cyp,1985,2.24869
cyp,1986,0.30184
cyp,1987,8.03955
cyp,1988,6.80463
cyp,1989,2.64531
cyp,1990,4.02904
cyp,1991,0.80252
cyp,1992,2.63066
cyp,1993,-6.00337
cyp,1994,2.9781
cyp,1995,2.29437
cyp,1996,-2.17973
cyp,1997,1.18827
cyp,1998,0.88247
cyp,1999,0.16126
cyp,2000,-2.47775
cyp,2001,-2.36235
cyp,2002,2.13251
cyp,2003,2.72323
cyp,2004,0.16971
cyp,2005,-0.85908
cyp,2006,-2.71161
cyp,2007,1.43889
cyp,2008,3.53821
cyp,2009,-6.8675
cyp,2010,-2.59552
cyp,2011,-9.03191
cyp,2012,-8.71593
cyp,2013,-16.51264
cyp,2014,0.41851
cyp,2015,7.1591
cyp,2016,14.97769
cyp,2017,12.57429
cyp,2018,5.57755
cze,1994,9.71136
cze,1995,14.55192
cze,1996,10.69243
cze,1997,4.25
cze,1998,1.66782
cze,1999,6.27685
cze,2000,9.93967
cze,2001,3.82646
cze,2002,3.98686
cze,2003,1.74041
cze,2004,8.74154
cze,2005,15.60394
cze,2006,20.46191
cze,2007,6.79737
cze,2008,8.32121
cze,2009,-12.04749
cze,2010,11.26757
cze,2011,10.10894
cze,2012,-3.21723
cze,2013,-2.73648
cze,2014,6.18489
cze,2015,5.20456
cze,2016,3.5169
cze,2017,10.54006
cze,2018,1.60475
deu,1992,-3.02407
deu,1993,-7.48408
deu,1994,2.8973
deu,1995,-0.43212
deu,1996,-2.68795
deu,1997,3.95626
deu,1998,1.03792
deu,1999,1.05465
deu,2000,7.19707
deu,2001,1.39082
deu,2002,-2.43172
deu,2003,1.0225
deu,2004,3.64373
deu,2005,1.69678
deu,2006,8.61841
deu,2007,4.22146
deu,2008,-2.09946
deu,2009,-19.30034
deu,2010,19.08469
deu,2011,8.33991
deu,2012,-1.79965
deu,2013,-0.06356
deu,2014,5.00318
deu,2015,0.94892
deu,2016,4.15
deu,2017,3.1301
deu,2018,1.48962
dji,2014,49.81377
dji,2015,4.9536
dji,2016,8.33002
dji,2017,12.31165
dji,2018,13.86807
dma,1978,38.0388
dma,1979,-17.09602
dma,1980,27.87194
dma,1981,17.74668
dma,1982,15.25954
dma,1983,1.95333
dma,1984,-6.38637
dma,1985,13.07561
dma,1986,4.27351
dma,1987,5.93057
dma,1988,10.1502
dma,1989,6.03306
dma,1990,3.00078
dma,1991,4.01066
dma,1992,7.67553
dma,1993,1.48638
dma,1994,-9.6205
dma,1995,2.28365
dma,1996,6.01355
dma,1997,2.51365
dma,1998,16.83245
dma,1999,-17.30014
dma,2000,7.40745
dma,2001,-5.825
dma,2002,-11.28432
dma,2003,9.48265
dma,2004,7.02156
dma,2005,-2.56236
dma,2006,5.36142
dma,2007,-4.0237
dma,2008,-12.22673
dma,2009,-2.62046
dma,2010,-1.46329
dma,2011,-5.86745
dma,2012,5.61794
dma,2013,3.26718
dma,2014,-6.79558
dma,2015,-9.51393
dma,2016,-20.56993
dma,2017,-18.84536
dma,2018,-11.58537
dnk,1967,3.96612
dnk,1968,9.77331
dnk,1969,7.37579
dnk,1970,4.87618
dnk,1971,2.85884
dnk,1972,7.01684
dnk,1973,2.25575
dnk,1974,1.23997
dnk,1975,-2.28254
dnk,1976,3.52974
dnk,1977,2.16909
dnk,1978,-0.79662
dnk,1979,6.19652
dnk,1980,3.29239
dnk,1981,-2.03186
dnk,1982,1.58662
dnk,1983,7.80987
dnk,1984,3.90714
dnk,1985,3.53435
dnk,1986,1.71942
dnk,1987,-4.25688
dnk,1988,-1.05683
dnk,1989,3.69693
dnk,1990,-1.69736
dnk,1991,-0.91769
dnk,1992,-0.37954
dnk,1993,-2.56317
dnk,1994,11.07797
dnk,1995,5.71993
dnk,1996,-3.60313
dnk,1997,8.94093
dnk,1998,1.94243
dnk,1999,1.32937
dnk,2000,3.62769
dnk,2001,1.60049
dnk,2002,-2.428
dnk,2003,-2.92861
dnk,2004,1.71693
dnk,2005,-1.739
dnk,2006,5.3625
dnk,2007,1.20442
dnk,2008,-0.6197
dnk,2009,-11.89754
dnk,2010,3.78293
dnk,2011,6.25001
dnk,2012,4.08174
dnk,2013,2.78614
dnk,2014,1.34303
dnk,2015,-0.52021
dnk,2016,6.00349
dnk,2017,2.99012
dnk,2018,4.75396
dom,1967,7.04327
dom,1968,-7.63938
dom,1969,19.02902
dom,1970,18.49339
dom,1971,12.94895
dom,1972,8.17914
dom,1973,13.32067
dom,1974,4.75214
dom,1975,7.28593
dom,1976,6.74446
dom,1977,5.6843
dom,1978,-0.16549
dom,1979,4.60008
dom,1980,8.04279
dom,1981,2.93363
dom,1982,3.2419
dom,1983,1.08696
dom,1984,-1.31422
dom,1985,-5.20581
dom,1986,9.14067
dom,1987,12.73821
dom,1988,-0.65243
dom,1989,4.64179
dom,1990,-4.27638
dom,1991,2.61976
dom,1992,10.04542
dom,1993,2.75467
dom,1994,2.69259
dom,1995,5.70423
dom,1996,6.03425
dom,1997,11.14762
dom,1998,7.64525
dom,1999,8.10141
dom,2000,4.71113
dom,2001,-3.31273
dom,2002,4.568
dom,2003,0.89877
dom,2004,6.09858
dom,2005,6.41933
dom,2006,0.82577
dom,2007,1.71166
dom,2008,5.02402
dom,2009,-5.17792
dom,2010,8.94213
dom,2011,3.53488
dom,2012,0.77593
dom,2013,2.99328
dom,2014,5.2584
dom,2015,4.35669
dom,2016,3.19016
dom,2017,2.66595
dom,2018,6.20671
dza,2000,3.56397
dza,2001,-0.4042
dza,2002,4.34546
dza,2003,6.87772
dza,2004,3.88602
dza,2005,5.22966
dza,2006,-0.94248
dza,2007,0.61434
dza,2008,-1.05801
dza,2009,-3.67429
dza,2010,-0.80593
dza,2011,-1.03784
dza,2012,-1.26707
dza,2013,-2.90802
dza,2014,0.7479
dza,2015,1.84288
dza,2016,6.02719
dza,2017,0.18327
dza,2018,-2.59061
ecu,1961,3.82192
ecu,1962,7.72654
ecu,1963,7.60421
ecu,1964,16.33223
ecu,1965,15.80921
ecu,1966,2.46544
ecu,1967,5.06946
ecu,1968,1.4477
ecu,1969,8.74441
ecu,1970,16.0305
ecu,1971,2.38098
ecu,1972,2.35371
ecu,1973,4.0814
ecu,1974,10.58749
ecu,1975,25.39411
ecu,1976,9.1632
ecu,1977,-4.62091
ecu,1978,15.66194
ecu,1979,2.12719
ecu,1980,-1.30513
ecu,1981,15.65827
ecu,1982,0.29806
ecu,1983,2.97484
ecu,1984,0.3298
ecu,1985,3.39183
ecu,1986,1.50828
ecu,1987,5.47835
ecu,1988,-1.54946
ecu,1989,-0.07966
ecu,1990,10.10816
ecu,1991,1.98054
ecu,1992,1.95851
ecu,1993,4.43248
ecu,1994,6.42599
ecu,1995,-3.30321
ecu,1996,6.9751
ecu,1997,-2.68273
ecu,1998,5.93702
ecu,1999,-8.23293
ecu,2000,17.23824
ecu,2001,2.27559
ecu,2002,1.76887
ecu,2003,-0.19113
ecu,2004,4.40309
ecu,2005,4.53202
ecu,2006,4.10993
ecu,2007,3.15785
ecu,2008,9.11316
ecu,2009,-0.76897
ecu,2010,2.40089
ecu,2011,6.38651
ecu,2012,4.08849
ecu,2013,2.15911
ecu,2014,0.20602
ecu,2015,-0.80795
ecu,2016,-0.88036
ecu,2017,3.56933
ecu,2018,-0.02441
egy,2008,7.30118
egy,2009,1.6113
egy,2010,3.74215
egy,2011,-0.83517
egy,2012,-0.57717
egy,2013,2.2645
egy,2014,4.75055
egy,2015,2.99659
egy,2016,0.77175
egy,2017,2.0118
egy,2018,4.77986
eri,1993,20.3222
eri,1994,7.77548
eri,1995,19.97134
eri,1996,15.92991
eri,1997,20.09618
eri,1998,2.08811
eri,1999,3.9787
eri,2000,-14.98248
eri,2001,-18.85896
eri,2002,6.64063
eri,2003,23.44324
eri,2004,-0.89022
eri,2005,-25.1497
eri,2006,-1.27999
eri,2007,-18.55753
eri,2008,-9.95027
eri,2009,-0.40776
esp,1996,2.81937
esp,1997,6.34031
esp,1998,5.46565
esp,1999,5.28977
esp,2000,5.02802
esp,2001,3.41656
esp,2002,0.13676
esp,2003,1.48459
esp,2004,0.40009
esp,2005,1.35271
esp,2006,2.3655
esp,2007,1.00981
esp,2008,-2.56497
esp,2009,-11.44035
esp,2010,-0.34934
esp,2011,-1.60245
esp,2012,-5.84823
esp,2013,-1.01977
esp,2014,2.0702
esp,2015,4.60793
esp,2016,2.32976
esp,2017,4.86722
esp,2018,0.66884
est,1996,-0.4445
est,1997,20.16693
est,1998,4.88579
est,1999,-0.96393
est,2000,20.53593
est,2001,13.12012
est,2002,7.50337
est,2003,7.49139
est,2004,3.12696
est,2005,9.70739
est,2006,10.94029
est,2007,4.89281
est,2008,-3.67629
est,2009,-23.13934
est,2010,19.53181
est,2011,14.86366
est,2012,1.27133
est,2013,3.09475
est,2014,5.64423
est,2015,2.38388
est,2016,2.06662
est,2017,4.16977
est,2018,7.19566
eth,1982,6.10125
eth,1983,7.94617
eth,1984,0.05841
eth,1985,-2.99277
eth,1986,9.74369
eth,1987,7.54385
eth,1988,-0.21634
eth,1989,-1.70609
eth,1990,0.28312
eth,1991,-34.92055
eth,1992,-17.8666
eth,1993,29.72233
eth,1994,11.24278
eth,1995,8.88538
eth,1996,3.22588
eth,1997,2.96525
eth,1998,0.38387
eth,1999,8.70586
eth,2000,6.657
eth,2001,3.80758
eth,2002,1.80924
eth,2003,1.20607
eth,2004,7.26536
eth,2005,13.03492
eth,2006,10.30053
eth,2007,9.93025
eth,2008,9.26184
eth,2009,8.62498
eth,2010,9.20769
eth,2011,9.23839
eth,2012,11.80447
eth,2013,16.93358
eth,2014,16.63703
eth,2015,18.22264
eth,2016,22.90063
eth,2017,24.65413
eth,2018,5.53803
fin,1976,0.75824
fin,1977,-1.18669
fin,1978,4.13982
fin,1979,11.32571
fin,1980,7.37746
fin,1981,3.11818
fin,1982,0.90805
fin,1983,2.79574
fin,1984,4.45351
fin,1985,4.33686
fin,1986,2.26156
fin,1987,5.97117
fin,1988,4.47611
fin,1989,4.45654
fin,1990,-0.26377
fin,1991,-12.10579
fin,1992,1.22612
fin,1993,5.44698
fin,1994,12.78365
fin,1995,7.11072
fin,1996,3.58768
fin,1997,9.97353
fin,1998,10.52847
fin,1999,9.41438
fin,2000,14.20224
fin,2001,3.61884
fin,2002,3.32069
fin,2003,2.87802
fin,2004,4.8948
fin,2005,3.81591
fin,2006,11.42884
fin,2007,10.08739
fin,2008,-2.61082
fin,2009,-23.21387
fin,2010,7.58914
fin,2011,0.05012
fin,2012,-11.5835
fin,2013,0.82147
fin,2014,-0.88853
fin,2015,0.55987
fin,2016,5.39131
fin,2017,8.27176
fin,2018,0.00926
fji,1966,-16.55909
fji,1967,53.86594
fji,1968,4.35508
fji,1969,-19.74316
fji,1970,13.99999
fji,1971,-8.59649
fji,1972,4.41457
fji,1973,3.30888
fji,1974,3.55867
fji,1975,0.5155
fji,1976,8.547
fji,1977,9.29129
fji,1978,7.06056
fji,1979,18.03497
fji,1980,-7.8677
fji,1981,10.02471
fji,1982,-2.81213
fji,1983,-10.06945
fji,1984,17.11713
fji,1985,-12.85714
fji,1986,19.2938
fji,1987,-11.31079
fji,1988,-0.8343
fji,1989,26.34063
fji,1990,10.39331
fji,1991,0.03391
fji,1992,2.01466
fji,1993,12.0736
fji,1994,7.04844
fji,1995,0.14963
fji,1996,4.7754
fji,1997,8.1986
fji,1998,5.14942
fji,1999,7.43466
fji,2000,-5.45582
fji,2001,12.39069
fji,2002,0.80018
fji,2003,-1.01434
fji,2004,12.83137
fji,2005,-15.4393
fji,2006,7.01641
fji,2007,-6.01001
fji,2008,10.20979
fji,2009,-1.36154
fji,2010,4.74717
fji,2011,2.32861
fji,2012,-1.91776
fji,2013,5.88304
fji,2014,1.2498
fji,2015,5.87675
fji,2016,5.96639
fji,2017,1.42212
fji,2018,1.4614
fra,1961,5.89888
fra,1962,6.95723
fra,1963,9.85291
fra,1964,6.28644
fra,1965,6.11654
fra,1966,7.28628
fra,1967,3.47844
fra,1968,5.93894
fra,1969,9.192
fra,1970,9.13805
fra,1971,6.97373
fra,1972,1.20191
fra,1973,6.24608
fra,1974,8.10306
fra,1975,-3.52743
fra,1976,6.2756
fra,1977,3.79734
fra,1978,1.35602
fra,1979,2.07443
fra,1980,0.01702
fra,1981,-0.95676
fra,1982,-0.02988
fra,1983,1.78686
fra,1984,0.01982
fra,1985,1.26406
fra,1986,-0.49076
fra,1987,0.19815
fra,1988,4.38984
fra,1989,4.39119
fra,1990,3.6147
fra,1991,0.06375
fra,1992,0.76188
fra,1993,-2.13106
fra,1994,3.3011
fra,1995,4.23912
fra,1996,1.1556
fra,1997,4.27068
fra,1998,5.2764
fra,1999,3.76442
fra,2000,5.1441
fra,2001,1.13145
fra,2002,-0.16322
fra,2003,2.19714
fra,2004,2.44173
fra,2005,1.66899
fra,2006,2.64694
fra,2007,2.01008
fra,2008,-3.24752
fra,2009,-5.8383
fra,2010,2.36048
fra,2011,4.04155
fra,2012,-0.24556
fra,2013,-0.11482
fra,2014,1.61663
fra,2015,0.66741
fra,2016,0.85671
fra,2017,1.25676
fra,2018,0.07922
fsm,1996,-18.559
fsm,1997,12.2537
fsm,1998,11.22274
fsm,1999,-6.58005
fsm,2000,16.28128
fsm,2001,19.49145
fsm,2002,-4.79467
fsm,2003,-6.54561
fsm,2004,-17.89157
fsm,2005,-60.96896
fsm,2006,-34.27482
fsm,2007,1.92605
fsm,2008,3.92243
fsm,2009,1.72478
fsm,2010,5.72603
fsm,2011,3.15215
fsm,2012,-8.07863
fsm,2013,-13.31828
fsm,2014,0.76398
fsm,2015,13.35401
fsm,2016,41.71592
fsm,2017,4.58521
fsm,2018,1.02635
gab,1981,-1.75202
gab,1982,11.38545
gab,1983,-1.10837
gab,1984,14.3213
gab,1985,34.20479
gab,1986,-7.06169
gab,1987,-23.23144
gab,1988,-3.2992
gab,1989,0.70588
gab,1990,0.93458
gab,1991,8.88889
gab,1992,-5.08078
gab,1993,-1.11982
gab,1994,-4.98301
gab,1995,1.31108
gab,1996,11.52941
gab,1997,12.44726
gab,1998,14.63415
gab,1999,-9.57447
gab,2000,-1.26697
gab,2001,14.11549
gab,2002,2.64841
gab,2003,-2.26434
gab,2004,6.65508
gab,2005,375.15768
gab,2006,-14.35772
gab,2007,19.48151
gab,2008,5.32056
gab,2009,-2.52581
gab,2010,13.43255
gab,2011,2.72602
gab,2012,6.97623
gab,2013,3.07515
gab,2014,7.60403
gab,2015,-1.60469
gab,2016,4.95724
gab,2017,-2.74304
gab,2018,11.7071
gbm,2009,4.0792
gbm,2010,3.28354
gbm,2011,2.26094
gbm,2012,-8.42274
gbm,2013,-7.7228
gbm,2014,-13.26498
gbm,2015,2.80369
gbm,2016,-3.80789
gbr,1991,-4.86188
gbr,1992,-0.11452
gbr,1993,1.39162
gbr,1994,4.88975
gbr,1995,1.5433
gbr,1996,0.8192
gbr,1997,1.68025
gbr,1998,0.23382
gbr,1999,0.34315
gbr,2000,1.79294
gbr,2001,-1.42329
gbr,2002,-2.43614
gbr,2003,-0.44463
gbr,2004,1.87279
gbr,2005,0.09724
gbr,2006,2.40155
gbr,2007,0.49502
gbr,2008,-2.7983
gbr,2009,-8.59318
gbr,2010,4.55627
gbr,2011,2.33725
gbr,2012,-1.14721
gbr,2013,-1.1117
gbr,2014,2.87603
gbr,2015,-0.10371
gbr,2016,0.2507
gbr,2017,2.20657
gbr,2018,0.07868
geo,2004,7.49789
geo,2005,13.54374
geo,2006,16.03815
geo,2007,15.83843
geo,2008,-2.18
geo,2009,-6.71916
geo,2010,2.02077
geo,2011,15.7
geo,2012,12.5
geo,2013,8.4
geo,2014,3.8
geo,2015,-12.6
geo,2016,3.7
geo,2017,1.7
geo,2018,4.1
gha,2007,-1.21586
gha,2008,3.70047
gha,2009,-1.30567
gha,2010,7.60044
gha,2011,17
gha,2012,1.95378
gha,2013,-0.49536
gha,2014,-2.56778
gha,2015,3.65958
gha,2016,7.91907
gha,2017,9.51616
gha,2018,4.14483
gin,2007,-3.6711
gin,2008,3.84954
gin,2009,-8.52847
gin,2010,0.92761
gin,2011,-1.23773
gin,2012,15.19609
gin,2013,-0.34502
gin,2014,5.97165
gin,2015,11.55618
gin,2016,7.51912
gin,2017,5.50816
gin,2018,9.24618
gmb,1968,9.03613
gmb,1969,2.7624
gmb,1970,6.45165
gmb,1971,0
gmb,1972,0
gmb,1973,9.0909
gmb,1974,6.0185
gmb,1975,12.22709
gmb,1976,4.66926
gmb,1977,2.60225
gmb,1978,5.07244
gmb,1979,0
gmb,1980,2.75863
gmb,1981,2.68457
gmb,1982,9.15033
gmb,1983,11.37724
gmb,1984,20.4301
gmb,1985,10.04465
gmb,1986,-3.44828
gmb,1987,2.52101
gmb,1988,13.42157
gmb,1989,6.49999
gmb,1990,1.87793
gmb,1991,2.15055
gmb,1992,-0.30075
gmb,1993,0.90497
gmb,1994,1.49477
gmb,1995,2.48304
gmb,1996,0.3548
gmb,1997,1.49999
gmb,1998,1.50001
gmb,1999,1.5
gmb,2000,1.99999
gmb,2001,1.66193
gmb,2002,4.67507
gmb,2003,1.66142
gmb,2004,5.67608
gmb,2005,17.53725
gmb,2006,4.11801
gmb,2007,3.89123
gmb,2008,-8.27971
gmb,2009,-4.26503
gmb,2010,0.41716
gmb,2011,3.91824
gmb,2012,2.46572
gmb,2013,3.17848
gmb,2014,3.25762
gmb,2015,2.63796
gmb,2016,-7.04602
gmb,2017,-7.86691
gmb,2018,0.28168
gnb,2006,5.04104
gnb,2007,-11.77726
gnb,2008,11.2355
gnb,2009,2.97279
gnb,2010,1.88115
gnb,2011,3.53218
gnb,2012,5.13662
gnb,2013,1.45458
gnb,2014,0.29729
gnb,2015,9.06033
gnb,2016,6.1488
gnb,2017,2.79826
gnb,2018,2.5901
gnq,2007,124.85189
gnq,2008,72.29856
gnq,2009,13.67215
gnq,2010,-12.25083
gnq,2011,8.59165
gnq,2012,-5.11338
gnq,2013,5.19504
gnq,2014,0.93263
gnq,2015,-10.18504
gnq,2016,5.39278
gnq,2017,9.36127
gnq,2018,-10.19861
grc,1996,-4.36466
grc,1997,0.72262
grc,1998,3.9591
grc,1999,9.74905
grc,2000,2.6916
grc,2001,9.81753
grc,2002,5.31611
grc,2003,2.21551
grc,2004,-2.44519
grc,2005,0.78863
grc,2006,-0.21583
grc,2007,4.80485
grc,2008,-6.13035
grc,2009,-4.35174
grc,2010,-13.35871
grc,2011,-6.52327
grc,2012,-7.44999
grc,2013,-0.50821
grc,2014,-2.09903
grc,2015,-3.69429
grc,2016,5.10117
grc,2017,2.98838
grc,2018,1.97355
grd,1978,4.02439
grd,1979,-0.11724
grd,1980,29.46009
grd,1981,-10.60743
grd,1982,58.215
grd,1983,-15.51282
grd,1984,15.62975
grd,1985,19.35695
grd,1986,5.49753
grd,1987,20.63575
grd,1988,13.7365
grd,1989,13.17888
grd,1990,5.13423
grd,1991,5.8091
grd,1992,11.40285
grd,1993,-12.45604
grd,1994,7.5781
grd,1995,7.70543
grd,1996,5.76626
grd,1997,5.30042
grd,1998,14.14193
grd,1999,11.10867
grd,2000,2.98625
grd,2001,1.07243
grd,2002,6.39903
grd,2003,-2.33099
grd,2004,-16.14664
grd,2005,18.88319
grd,2006,-2.55441
grd,2007,1.7575
grd,2008,-4.9274
grd,2009,-5.26731
grd,2010,3.88902
grd,2011,-0.14151
grd,2012,-0.2213
grd,2013,-2.25687
grd,2014,1.56438
grd,2015,3.65134
grd,2016,4.54989
grd,2017,2.70394
grd,2018,9.44154
grl,2004,23.11619
grl,2005,7.49054
grl,2006,-47.71488
grl,2007,21.55573
grl,2008,23.76303
grl,2009,-31.57783
grl,2010,-4.7211
grl,2011,20.35977
grl,2012,10.13587
grl,2013,4.44115
grl,2014,45.68864
grl,2015,-9.52651
grl,2016,18.67551
grl,2017,-58.43087
grl,2018,92.37057
gtm,1961,5.75646
gtm,1962,5.44313
gtm,1963,9.79484
gtm,1964,6.32911
gtm,1965,8.16327
gtm,1966,10.42977
gtm,1967,8.40057
gtm,1968,11.55867
gtm,1969,7.2606
gtm,1970,3.51262
gtm,1971,7.17568
gtm,1972,5.47493
gtm,1973,8.13008
gtm,1974,4.56912
gtm,1975,-1.46571
gtm,1976,10.44064
gtm,1977,10.69886
gtm,1978,6.45087
gtm,1979,5.60707
gtm,1980,5.6361
gtm,1981,-3.11231
gtm,1982,-5.2075
gtm,1983,-1.89434
gtm,1984,0.49346
gtm,1985,-0.76857
gtm,1986,0.66695
gtm,1987,2.03035
gtm,1988,2.19941
gtm,1989,2.29555
gtm,1990,2.224
gtm,1991,2.37162
gtm,1992,3.27398
gtm,1993,2.8921
gtm,1994,2.95496
gtm,1995,3.23766
gtm,1996,1.89863
gtm,1997,2.71169
gtm,1998,3.62812
gtm,1999,2.53204
gtm,2000,1.85976
gtm,2001,1.10745
gtm,2002,1.1405
gtm,2003,2.50262
gtm,2004,4.8936
gtm,2005,2.60407
gtm,2006,3.7575
gtm,2007,3.04282
gtm,2008,2.00911
gtm,2009,-0.9116
gtm,2010,3.34754
gtm,2011,3.03157
gtm,2012,3.27575
gtm,2013,3.4541
gtm,2014,3.15094
gtm,2015,3.45044
gtm,2016,3.55528
gtm,2017,2.10782
gtm,2018,3.38415
guy,1961,13.57493
guy,1962,8.63469
guy,1963,8.15373
guy,1964,-7.1687
guy,1965,18.20339
guy,1966,-1.80039
guy,1967,4.3594
guy,1968,-2.69032
guy,1969,6.68377
guy,1970,4.384
guy,1971,4.87042
guy,1972,-4.48962
guy,1973,-5.97623
guy,1974,36.39095
guy,1975,17.72892
guy,1976,-11.51276
guy,1977,-10.4256
guy,1978,-2.25576
guy,1979,-0.68802
guy,1980,-0.74063
guy,1981,18.91199
guy,1982,-14.61846
guy,1983,-18.9603
guy,1984,-2.90006
guy,1985,8.32573
guy,1986,6.31362
guy,1987,-2.81492
guy,1988,-10.99756
guy,1989,-10.93248
guy,1990,-7.94224
guy,1991,2.7451
guy,1992,4.96183
guy,1993,4
guy,1994,5.94406
guy,1995,12.54125
guy,1996,2.93255
guy,1997,4.55841
guy,1998,-10.6267
guy,1999,6.70732
guy,2000,-11.71429
guy,2001,0
guy,2002,2.26537
guy,2003,-2.21519
guy,2004,0
guy,2005,11.97411
guy,2006,5.20231
guy,2007,5.31477
guy,2008,59.52873
guy,2009,4.28445
guy,2010,0.2608
guy,2011,6.81392
guy,2012,2.38264
guy,2013,7.92096
guy,2014,10.70575
guy,2015,5.47722
guy,2016,-9.53875
guy,2017,4.19033
guy,2018,1.00946
hkg,2001,-8.94766
hkg,2002,-9.68184
hkg,2003,-10.50549
hkg,2004,2.32713
hkg,2005,1.57245
hkg,2006,1.7848
hkg,2007,-0.84847
hkg,2008,-7.04551
hkg,2009,-8.17621
hkg,2010,3.34559
hkg,2011,0.73297
hkg,2012,-0.79184
hkg,2013,0.08629
hkg,2014,-0.40233
hkg,2015,-1.53286
hkg,2016,-0.43954
hkg,2017,0.43413
hkg,2018,1.27111
hnd,1961,-0.72993
hnd,1962,3.61991
hnd,1963,3.22052
hnd,1964,4.28345
hnd,1965,3.6003
hnd,1966,4.0137
hnd,1967,5.6
hnd,1968,5.25847
hnd,1969,3.00593
hnd,1970,17.96136
hnd,1971,6.62021
hnd,1972,10.45752
hnd,1973,12.72189
hnd,1974,0.52493
hnd,1975,3.91645
hnd,1976,7.03518
hnd,1977,13.61502
hnd,1978,1.81742
hnd,1979,11.2
hnd,1980,-8.64486
hnd,1981,-3.7
hnd,1982,-3.40751
hnd,1983,12.69436
hnd,1984,7.2
hnd,1985,8.1
hnd,1986,14.53492
hnd,1987,6.55576
hnd,1988,-3.54551
hnd,1989,-0.76977
hnd,1990,4.03118
hnd,1991,-2.90576
hnd,1992,4.47858
hnd,1993,6.18857
hnd,1994,4.92496
hnd,1995,10.57507
hnd,1996,0.52196
hnd,1997,4.42739
hnd,1998,2.39847
hnd,1999,2.24796
hnd,2000,3.14455
hnd,2001,3.84849
hnd,2002,7.76346
hnd,2003,6.41146
hnd,2004,4.03645
hnd,2005,6.99721
hnd,2006,4.54505
hnd,2007,5.01921
hnd,2008,3.38835
hnd,2009,-8.15092
hnd,2010,4.52319
hnd,2011,4.40235
hnd,2012,1.80185
hnd,2013,3.37308
hnd,2014,3.03231
hnd,2015,3.94568
hnd,2016,2.98257
hnd,2017,3.92071
hnd,2018,3.83679
hrv,1996,-0.61465
hrv,1997,6.24515
hrv,1998,2.74637
hrv,1999,4.68856
hrv,2000,6.56364
hrv,2001,1.42222
hrv,2002,2.01937
