geo,time,nv_srv_totl_kd_zg
chn,2013,8.29917
chn,2014,8.34182
chn,2015,8.77671
chn,2016,8.09608
chn,2017,8.26977
chn,2018,7.98351
chn,2019,7.1811
chn,2020,1.94712
chn,2021,8.48587
chn,2022,2.29489
civ,2009,5.60844
civ,2010,7.21644
civ,2011,-7.10041
civ,2012,18.32347
civ,2013,4.74592
civ,2014,8.12805
civ,2015,-12.41379
civ,2016,9.61678
civ,2017,4.20949
civ,2018,2.23059
civ,2019,3.98297
civ,2020,-0.20618
civ,2021,8.57193
civ,2022,6.77611
cmr,1966,4.78489
cmr,1967,-23.58017
cmr,1968,-42.25136
cmr,1969,-4.15955
cmr,1970,20.02641
cmr,1971,2.82651
cmr,1972,33.26152
cmr,1973,-0.5077
cmr,1974,17.49627
cmr,1975,25.18065
cmr,1976,-9.35445
cmr,1977,23.75187
cmr,1978,46.91522
cmr,1979,-6.22257
cmr,1980,-12.39503
cmr,1981,14.06245
cmr,1982,8.02507
cmr,1983,11.5675
cmr,1984,0.83546
cmr,1985,9.25539
cmr,1986,7.15457
cmr,1987,-7.72982
cmr,1988,-2.72596
cmr,1989,-10.00884
cmr,1990,-8.26469
cmr,1991,-2.25406
cmr,1992,-11.04391
cmr,1993,-21.77596
cmr,1994,2.22552
cmr,1995,5.77602
cmr,1996,5.21552
cmr,1997,6.11723
cmr,1998,4.19325
cmr,1999,3.75201
cmr,2000,5.29132
cmr,2001,6.33129
cmr,2002,2.20641
cmr,2003,8.69214
cmr,2004,9.59177
cmr,2005,7.01589
cmr,2006,3.46271
cmr,2007,7.63117
cmr,2008,6.6007
cmr,2009,4.84534
cmr,2010,4.67511
cmr,2011,6.32762
cmr,2012,3.05558
cmr,2013,5.3387
cmr,2014,6.29639
cmr,2015,3.22978
cmr,2016,4.42869
cmr,2017,4.75891
cmr,2018,5.09449
cmr,2019,3.14738
cmr,2020,-0.51648
cmr,2021,3.0189
cmr,2022,4.29264
cod,1969,7.08368
cod,1970,-25.7939
cod,1971,-20.865
cod,1972,-1.94905
cod,1973,10.55527
cod,1974,-0.62763
cod,1975,-5.32516
cod,1976,10.60584
cod,1977,14.33558
cod,1978,-1.13059
cod,1979,11.58186
cod,1980,-8.77455
cod,1981,9.61608
cod,1982,4.98159
cod,1983,-3.18769
cod,1984,-7.68704
cod,1985,-5.12428
cod,1986,7.20475
cod,1987,21.5156
cod,1988,1.1877
cod,1989,2.15309
cod,1990,12.03842
cod,1991,1.98283
cod,1992,3.77214
cod,1993,-21.30496
cod,1994,-6.75634
cod,1995,2.87548
cod,1996,-2.76087
cod,1997,-2.35653
cod,1998,2.33202
cod,1999,-9.71761
cod,2000,-16.85762
cod,2001,-0.16156
cod,2002,4.95674
cod,2003,11.06915
cod,2004,9.39569
cod,2005,3.74302
cod,2006,6.27878
cod,2007,11.70872
cod,2008,9.6094
cod,2009,3.99264
cod,2010,-4.55039
cod,2011,1.03301
cod,2012,6.61162
cod,2013,7.8314
cod,2014,6.83801
cod,2015,9.07048
cod,2016,4.50341
cod,2017,2.96797
cod,2018,1.31577
cod,2019,5.66283
cod,2020,0.1285
cod,2021,5.53893
cod,2022,3.33817
cog,1961,12.38804
cog,1962,7.35833
cog,1963,-6.00345
cog,1964,3.69366
cog,1965,7.1988
cog,1966,-2.13698
cog,1967,-7.41564
cog,1968,12.13499
cog,1969,13.22036
cog,1970,2.28547
cog,1971,12.04076
cog,1972,10.81474
cog,1973,7.28767
cog,1974,2.53363
cog,1975,0.17303
cog,1976,-2.73065
cog,1977,-5.35344
cog,1978,9.63198
cog,1979,2.8749
cog,1980,16.02917
cog,1981,36.44797
cog,1982,19.10169
cog,1983,-0.71592
cog,1984,7.59611
cog,1985,1.02773
cog,1986,-7.09774
cog,1987,-2.6284
cog,1988,-0.14375
cog,1989,-3.10326
cog,1990,-1.88885
cog,1991,7.48614
cog,1992,1.28132
cog,1993,-3.67096
cog,1994,-8.16465
cog,1995,2.34206
cog,1996,3.15235
cog,1997,-14.1856
cog,1998,1.81161
cog,1999,-9.34518
cog,2000,15.75885
cog,2001,12.30546
cog,2002,7.40092
cog,2003,4.5814
cog,2004,4.60874
cog,2005,3.78133
cog,2006,10.0445
cog,2007,12.26819
cog,2008,-1.2221
cog,2009,-2.36748
cog,2010,4.6647
cog,2011,10.98492
cog,2012,18.31499
cog,2013,5.28831
cog,2014,7.01131
cog,2015,0.51877
cog,2016,-1.61582
cog,2017,-13.27198
cog,2018,-2.15476
cog,2019,2.06299
cog,2020,-11.74537
cog,2021,2
cog,2022,3.09999
col,1966,5.80462
col,1967,2.86905
col,1968,5.36345
col,1969,6.80941
col,1970,8.52755
col,1971,9.26108
col,1972,6.6163
col,1973,7.35587
col,1974,6.30853
col,1975,2.79575
col,1976,5.22272
col,1977,5.72324
col,1978,7.96307
col,1979,5.13327
col,1980,5.0017
col,1981,4.31807
col,1982,2.96347
col,1983,0.96145
col,1984,1.5725
col,1985,1.94824
col,1986,3.77606
col,1987,5.02043
col,1988,5.61658
col,1989,2.60676
col,1990,3.97252
col,1991,3.19395
col,1992,5.95711
col,1993,6.38534
col,1994,8.04125
col,1995,7.20852
col,1996,7.15651
col,1997,5.14466
col,1998,0.22839
col,1999,-3.82838
col,2000,1.4315
col,2001,1.96194
col,2002,2.33037
col,2003,3.48827
col,2004,5.29412
col,2005,4.68375
col,2006,6.31225
col,2007,6.6881
col,2008,3.22869
col,2009,1.56205
col,2010,4.92162
col,2011,6.3529
col,2012,4.33356
col,2013,5.35807
col,2014,5.46964
col,2015,3.60115
col,2016,2.37642
col,2017,2.57648
col,2018,3.66324
col,2019,4.43135
col,2020,-4.81053
col,2021,12.00909
col,2022,8.22597
com,1981,3.86462
com,1982,6.38358
com,1983,4.82071
com,1984,4.11091
com,1985,2.28044
com,1986,1.86705
com,1987,1.63791
com,1988,2.68777
com,1989,-3.18049
com,1990,5.09107
com,1991,-5.396
com,1992,8.53105
com,1993,3.00615
com,1994,-5.27647
com,1995,3.60968
com,1996,-1.29151
com,1997,4.03041
com,1998,1.28257
com,1999,1.92444
com,2000,10.84811
com,2001,2.333
com,2002,2.32444
com,2003,2.10432
com,2004,1.91949
com,2005,2.83704
com,2006,2.64719
com,2007,0.95164
com,2008,5.40002
com,2009,0
com,2010,0.89988
com,2011,6.39998
com,2012,5.4999
com,2013,3.90017
com,2014,4.7388
com,2015,3.42641
com,2016,4.00578
com,2017,4.51269
com,2018,1.97709
com,2019,1.85738
com,2020,-2.07086
com,2021,1.44664
com,2022,2.5379
cpv,1981,11.89543
cpv,1982,9.28626
cpv,1983,9.57291
cpv,1984,5.1706
cpv,1985,4.23564
cpv,1986,2.33255
cpv,1987,-3.13936
cpv,1988,6.35823
cpv,1989,6.50221
cpv,1990,3.50237
cpv,1991,2.69391
cpv,1992,11.89195
cpv,1993,7.85508
cpv,1994,20.7595
cpv,1995,15.32516
cpv,1996,11.87712
cpv,1997,16.00843
cpv,1998,14.11434
cpv,1999,9.74696
cpv,2000,17.00989
cpv,2001,7.0853
cpv,2002,6.27807
cpv,2003,5.17184
cpv,2004,11.38576
cpv,2005,7.25112
cpv,2006,8.84173
cpv,2007,-6.94535
cpv,2008,5.50045
cpv,2009,-0.5297
cpv,2010,3.31923
cpv,2011,3.65874
cpv,2012,3.2902
cpv,2013,0.07689
cpv,2014,0.1283
cpv,2015,-0.10338
cpv,2016,6.5506
cpv,2017,4.57633
cpv,2018,3.60341
cpv,2019,8.10978
cpv,2020,-23.03659
cpv,2021,3.4683
cpv,2022,19.31203
cri,1961,-3.03864
cri,1962,9.02723
cri,1963,5.44971
cri,1964,3.27206
cri,1965,9.5967
cri,1966,7.38283
cri,1967,4.10527
cri,1968,6.06451
cri,1969,3.09173
cri,1970,8.49973
cri,1971,6.24191
cri,1972,7.31764
cri,1973,8.22414
cri,1974,5.61715
cri,1975,0.91549
cri,1976,5.81553
cri,1977,10.64236
cri,1978,5.40129
cri,1979,6.01703
cri,1980,0.95372
cri,1981,-3.68214
cri,1982,-4.61133
cri,1983,1.77804
cri,1984,5.44342
cri,1985,2.81307
cri,1986,5.23775
cri,1987,4.79014
cri,1988,3.88288
cri,1989,5.48261
cri,1990,4.6764
cri,1991,-10.03097
cri,1992,7.99382
cri,1993,6.87382
cri,1994,4.63632
cri,1995,2.91023
cri,1996,1.83701
cri,1997,4.74951
cri,1998,6.08347
cri,1999,6.09126
cri,2000,4.85221
cri,2001,4.28857
cri,2002,4.66333
cri,2003,4.64374
cri,2004,5.07595
cri,2005,4.88586
cri,2006,7.75562
cri,2007,8.83182
cri,2008,7.57023
cri,2009,2.34552
cri,2010,6.11659
cri,2011,5.07234
cri,2012,5.60239
cri,2013,4.73608
cri,2014,4.56377
cri,2015,4.70465
cri,2016,4.25021
cri,2017,5.07355
cri,2018,2.8418
cri,2019,3.64971
cri,2020,-5.49224
cri,2021,6.09378
cri,2022,5.56979
cub,1997,1.85172
cub,1998,4.5659
cub,1999,5.47657
cub,2000,4.93822
cub,2001,5.51055
cub,2002,2.18275
cub,2003,5.17891
cub,2004,6.88341
cub,2005,14.18653
cub,2006,12.57181
cub,2007,8.07368
cub,2008,4.27909
cub,2009,2.58753
cub,2010,3.95029
cub,2011,2.9035
cub,2012,2.79945
cub,2013,2.33034
cub,2014,2.32986
cub,2015,3.20527
cub,2016,1.24124
cub,2017,2.10663
cub,2018,2.12459
cub,2019,1.44015
cub,2020,-11.21207
cub,2021,4.1098
cub,2022,4.26625
cym,2007,5.28839
cym,2008,-0.47521
cym,2009,-7.69967
cym,2010,-2.09225
cym,2011,1.0546
cym,2012,1.83253
cym,2013,1.26642
cym,2014,1.99967
cym,2015,2.59281
cym,2016,2.69881
cym,2017,3.30605
cym,2018,3.51844
cym,2019,4.00328
cym,2020,-4.55439
cym,2021,2.43789
cyp,1976,17.71603
cyp,1977,19.19305
cyp,1978,7.63279
cyp,1979,11.90804
cyp,1980,6.40138
cyp,1981,7.60761
cyp,1982,7.39322
cyp,1983,6.26161
cyp,1984,11.03766
cyp,1985,6.32997
cyp,1986,5.02102
cyp,1987,7.13703
cyp,1988,8.85745
cyp,1989,10.78773
cyp,1990,9.96924
cyp,1991,2.39165
cyp,1992,10.14524
cyp,1993,1.96781
cyp,1994,8.08496
cyp,1995,11.80895
cyp,1996,2.02543
cyp,1997,4.70688
cyp,1998,6.93068
cyp,1999,5.67926
cyp,2000,8.02004
cyp,2001,3.36092
cyp,2002,2.9658
cyp,2003,1.59555
cyp,2004,4.70179
cyp,2005,5.70892
cyp,2006,5.63083
cyp,2007,5.24817
cyp,2008,5.3262
cyp,2009,0.97066
cyp,2010,3.50011
cyp,2011,2.13002
cyp,2012,-1.99431
cyp,2013,-5.29719
cyp,2014,-0.94275
cyp,2015,3.2362
cyp,2016,5.03036
cyp,2017,5.70217
cyp,2018,4.67429
cyp,2019,5.30659
cyp,2020,-3.51902
cyp,2021,11.85846
cyp,2022,6.05922
cze,1994,1.3335
cze,1995,3.00643
cze,1996,3.58325
cze,1997,0.7765
cze,1998,0.61808
cze,1999,2.35615
cze,2000,4.17467
cze,2001,3.33658
cze,2002,1.25437
cze,2003,4.19907
cze,2004,2.94956
cze,2005,4.61656
cze,2006,4.08259
cze,2007,6.96996
cze,2008,1.84883
cze,2009,-3.57895
cze,2010,1.92323
cze,2011,-0.02802
cze,2012,0.99049
cze,2013,1.60833
cze,2014,2.43358
cze,2015,4.67986
cze,2016,2.70041
cze,2017,4.69325
cze,2018,4.62595
cze,2019,3.59714
cze,2020,-3.09172
cze,2021,4.30852
cze,2022,3.52081
deu,1992,3.54638
deu,1993,1.35839
deu,1994,2.19976
deu,1995,3.1605
deu,1996,2.91733
deu,1997,2.15762
deu,1998,3.24892
deu,1999,2.21429
deu,2000,2.84727
deu,2001,3.31194
deu,2002,1.07959
deu,2003,-0.75376
deu,2004,0.82869
deu,2005,1.24952
deu,2006,3.47103
deu,2007,3.28367
deu,2008,1.81915
deu,2009,-3.21585
deu,2010,0.70481
deu,2011,3.47999
deu,2012,0.77695
deu,2013,0.95467
deu,2014,1.25059
deu,2015,1.34814
deu,2016,1.5045
deu,2017,2.49132
deu,2018,1.17194
deu,2019,1.71111
deu,2020,-3.42334
deu,2021,2.35042
deu,2022,2.93723
dji,2014,7.14991
dji,2015,6.78379
dji,2016,7.98787
dji,2017,3.75613
dji,2018,2.37307
dji,2019,4.51133
dji,2020,3.10386
dji,2021,2.48704
dji,2022,4.5383
dma,1978,10.52544
dma,1979,-8.84556
dma,1980,19.4987
dma,1981,2.26338
dma,1982,3.04116
dma,1983,2.87925
dma,1984,2.06872
dma,1985,4.07545
dma,1986,4.21593
dma,1987,5.91115
dma,1988,5.38006
dma,1989,4.34177
dma,1990,5.15502
dma,1991,4.16872
dma,1992,2.01111
dma,1993,2.34982
dma,1994,4.34313
dma,1995,4.02354
dma,1996,2.46574
dma,1997,2.45695
dma,1998,4.41472
dma,1999,3.15061
dma,2000,1.28939
dma,2001,1.65557
dma,2002,0.06501
dma,2003,6.18365
dma,2004,0.78731
dma,2005,-1.7077
dma,2006,4.27921
dma,2007,5.59668
dma,2008,5.65133
dma,2009,0.98208
dma,2010,1.88003
dma,2011,0.15072
dma,2012,-1.47107
dma,2013,-0.71143
dma,2014,5.09189
dma,2015,-1.18426
dma,2016,0.34833
dma,2017,-2.87667
dma,2018,-6.4934
dma,2019,8.54641
dma,2020,-11.50401
dma,2021,4.53388
dma,2022,9.07845
dnk,1967,3.61867
dnk,1968,3.9198
dnk,1969,6.85357
dnk,1970,0.34631
dnk,1971,3.27659
dnk,1972,3.03253
dnk,1973,6.41126
dnk,1974,-0.24832
dnk,1975,-1.17291
dnk,1976,6.33022
dnk,1977,1.98983
dnk,1978,3.14736
dnk,1979,5.00511
dnk,1980,-1.72149
dnk,1981,1.96306
dnk,1982,3.39587
dnk,1983,0.903
dnk,1984,3.42181
dnk,1985,2.84057
dnk,1986,2.50857
dnk,1987,1.08008
dnk,1988,1.98613
dnk,1989,0.70877
dnk,1990,3.99569
dnk,1991,1.81947
dnk,1992,1.87337
dnk,1993,2.54576
dnk,1994,3.3416
dnk,1995,1.93609
dnk,1996,3.56487
dnk,1997,2.21696
dnk,1998,1.89367
dnk,1999,3.50244
dnk,2000,4.98463
dnk,2001,1.51822
dnk,2002,1.16206
dnk,2003,0.99937
dnk,2004,1.73031
dnk,2005,2.69904
dnk,2006,3.84707
dnk,2007,1.49551
dnk,2008,0.92171
dnk,2009,-2.34266
dnk,2010,2.01546
dnk,2011,1.3705
dnk,2012,-0.37439
dnk,2013,1.70673
dnk,2014,1.65647
dnk,2015,2.64779
dnk,2016,2.65398
dnk,2017,1.90145
dnk,2018,2.04086
dnk,2019,1.4311
dnk,2020,-2.23811
dnk,2021,5.87059
dnk,2022,2.59036
dom,1967,-27.80045
dom,1968,-0.25172
dom,1969,6.63508
dom,1970,22.76053
dom,1971,9.79822
dom,1972,9.67936
dom,1973,10.124
dom,1974,9.0119
dom,1975,6.3368
dom,1976,5.99377
dom,1977,5.5406
dom,1978,4.26009
dom,1979,3.65591
dom,1980,11.28917
dom,1981,4.46323
dom,1982,4.355
dom,1983,2.70079
dom,1984,1.83165
dom,1985,0.64844
dom,1986,2.7451
dom,1987,7.39368
dom,1988,4.80301
dom,1989,4.34066
dom,1990,-4.28545
dom,1991,-3.83796
dom,1992,9.24146
dom,1993,7.31118
dom,1994,3.65345
dom,1995,6.06443
dom,1996,4.63349
dom,1997,8.54659
dom,1998,3.59066
dom,1999,5.77136
dom,2000,3.93063
dom,2001,5.78691
dom,2002,4.50475
dom,2003,0.823
dom,2004,3.20492
dom,2005,8.56475
dom,2006,6.98732
dom,2007,7.30553
dom,2008,5.14136
dom,2009,2.21989
dom,2010,7.82663
dom,2011,3.33914
dom,2012,4.03535
dom,2013,3.23405
dom,2014,6.52395
dom,2015,6.1339
dom,2016,6.30188
dom,2017,3.73697
dom,2018,5.71048
dom,2019,4.16987
dom,2020,-7.86122
dom,2021,7.85214
dom,2022,8.07917
dza,2000,5.92653
dza,2001,4.696
dza,2002,6.38302
dza,2003,4.84921
dza,2004,5.24516
dza,2005,7.08848
dza,2006,6.05434
dza,2007,9.47461
dza,2008,8.56122
dza,2009,7.8024
dza,2010,7.20748
dza,2011,8.06247
dza,2012,4.92041
dza,2013,6.23913
dza,2014,6.5456
dza,2015,4.65806
dza,2016,2.45835
dza,2017,4.03573
dza,2018,3.25521
dza,2019,2.82405
dza,2020,-3.90541
dza,2021,3.19616
dza,2022,4.28188
ecu,1961,4.41454
ecu,1962,2.87514
ecu,1963,3.36772
ecu,1964,8.18041
ecu,1965,2.72035
ecu,1966,0.64465
ecu,1967,2.27166
ecu,1968,3.4124
ecu,1969,4.70712
ecu,1970,7.17035
ecu,1971,2.22509
ecu,1972,3.53236
ecu,1973,6.17806
ecu,1974,13.84752
ecu,1975,13.99662
ecu,1976,7.75532
ecu,1977,3.4415
ecu,1978,6.14246
ecu,1979,6.36195
ecu,1980,7.43975
ecu,1981,10.83716
ecu,1982,2.17431
ecu,1983,1.8708
ecu,1984,0.99986
ecu,1985,3.07576
ecu,1986,2.18655
ecu,1987,3.70585
ecu,1988,2.14245
ecu,1989,1.12816
ecu,1990,2.32717
ecu,1991,2.98161
ecu,1992,1.61686
ecu,1993,2.46699
ecu,1994,1.91278
ecu,1995,3.83454
ecu,1996,2.74585
ecu,1997,4.30688
ecu,1998,3.78348
ecu,1999,-8.34448
ecu,2000,4.50517
ecu,2001,2.39142
ecu,2002,3.33873
ecu,2003,2.95798
ecu,2004,4.84904
ecu,2005,5.77949
ecu,2006,4.67293
ecu,2007,3.63913
ecu,2008,6.66344
ecu,2009,2.85586
ecu,2010,4.538
ecu,2011,6.79272
ecu,2012,5.91925
ecu,2013,5.40955
ecu,2014,3.99252
ecu,2015,1.31244
ecu,2016,-0.79819
ecu,2017,1.96439
ecu,2018,2.71458
ecu,2019,0.08064
ecu,2020,-7.21392
ecu,2021,5.82105
ecu,2022,4.54413
egy,1962,6.19821
egy,1963,3.6985
egy,1964,8.51768
egy,1965,9.37457
egy,1966,6.75796
egy,1967,7.56532
egy,1968,3.68776
egy,1969,-4.44042
egy,1970,4.10074
egy,1971,6.19897
egy,1972,6.76569
egy,1973,4.97357
egy,1974,2.10059
egy,1975,13.82399
egy,1976,17.26577
egy,1977,11.61299
egy,1978,9.6424
egy,1979,11.80839
egy,1980,10.67196
egy,1981,4.45666
egy,1982,9.04279
egy,1983,9.67653
egy,1984,5.67779
egy,1985,6.87252
egy,1986,6.11689
egy,1987,4.04512
egy,1988,5.10654
egy,1989,5.36653
egy,1990,4.59416
egy,1991,5.1677
egy,1992,3.23581
egy,1993,2.11006
egy,1994,2.68711
egy,1995,2.9652
egy,1996,5.00943
egy,1997,5.59456
egy,1998,6.3383
egy,1999,-0.90209
egy,2000,-8.3691
egy,2001,24.1007
egy,2002,9.95209
egy,2003,3.01701
egy,2004,5.16218
egy,2005,4.75023
egy,2006,5.27922
egy,2007,7.88275
egy,2008,7.11842
egy,2009,4.36546
egy,2010,5.62652
egy,2011,2.23716
egy,2012,2.71681
egy,2013,3.25059
egy,2014,3.52185
egy,2015,4.90457
egy,2016,3.12825
egy,2017,4.70474
egy,2018,5.02701
egy,2019,4.98515
egy,2020,3.43333
egy,2021,3.31525
egy,2022,6.12863
esp,1996,2.27725
esp,1997,3.0308
esp,1998,3.61085
esp,1999,4.20054
esp,2000,5.30944
esp,2001,3.90021
esp,2002,3.22619
esp,2003,3.03348
esp,2004,3.82557
esp,2005,4.3312
esp,2006,4.86763
esp,2007,5.09782
esp,2008,2.35441
esp,2009,-0.68347
esp,2010,0.8475
esp,2011,0.88815
esp,2012,-1.4261
esp,2013,-0.38843
esp,2014,1.13811
esp,2015,3.11794
esp,2016,2.38636
esp,2017,3.2555
esp,2018,2.62577
esp,2019,2.35138
esp,2020,-11.21128
esp,2021,6.81229
esp,2022,7.91958
est,1996,6.03307
est,1997,11.06092
est,1998,5.30111
est,1999,2.92119
est,2000,5.61883
est,2001,5.71603
est,2002,5.75665
est,2003,7.14072
est,2004,7.38783
est,2005,8.89361
est,2006,9.31906
est,2007,6.30722
est,2008,-3.20119
est,2009,-11.76702
est,2010,1.19794
est,2011,4.51849
est,2012,2.84905
est,2013,1.31184
est,2014,2.42362
est,2015,2.21555
est,2016,2.87256
est,2017,6.87771
est,2018,4.30727
est,2019,4.83904
est,2020,0.29615
est,2021,8.21614
est,2022,0.08254
eth,1982,6.88484
eth,1983,3.40646
eth,1984,6.13202
eth,1985,5.35913
eth,1986,0.91151
eth,1987,10.68136
eth,1988,4.57509
eth,1989,-0.56872
eth,1990,2.74812
eth,1991,-19.45989
eth,1992,-16.72031
eth,1993,21.87619
eth,1994,9.63063
eth,1995,10.58594
eth,1996,6.99332
eth,1997,4.39684
eth,1998,6.48365
eth,1999,8.11317
eth,2000,10.88442
eth,2001,4.54042
eth,2002,5.63736
eth,2003,8.46754
eth,2004,5.07911
eth,2005,12.31671
eth,2006,12.84491
eth,2007,15.75662
eth,2008,16.4004
eth,2009,14.68213
eth,2010,16.7374
eth,2011,13.00218
eth,2012,9.90885
eth,2013,9.05025
eth,2014,12.86555
eth,2015,11.10524
eth,2016,11.2141
eth,2017,7.53316
eth,2018,8.48474
eth,2019,11.24558
eth,2020,5.28752
eth,2021,6.26973
eth,2022,7.60527
fin,1976,2.86066
fin,1977,0.23191
fin,1978,4.02265
fin,1979,7.76118
fin,1980,4.89124
fin,1981,2.45078
fin,1982,2.98449
fin,1983,3.45896
fin,1984,4.35898
fin,1985,3.97787
fin,1986,3.04873
fin,1987,3.80129
fin,1988,4.16475
fin,1989,4.08413
fin,1990,1.9759
fin,1991,-4.30369
fin,1992,-3.03464
fin,1993,-0.01796
fin,1994,4.88127
fin,1995,5.74637
fin,1996,3.27342
fin,1997,4.93369
fin,1998,4.85329
fin,1999,4.51667
fin,2000,5.1289
fin,2001,3.60111
fin,2002,0.78068
fin,2003,0.42414
fin,2004,3.54754
fin,2005,2.01123
fin,2006,1.69136
fin,2007,4.8811
fin,2008,2.62656
fin,2009,-4.80612
fin,2010,1.36154
fin,2011,2.77045
fin,2012,0.50247
fin,2013,-1.34575
fin,2014,-0.2907
fin,2015,0.22451
fin,2016,2.14125
fin,2017,2.66823
fin,2018,2.04484
fin,2019,1.63827
fin,2020,-2.81469
fin,2021,4.13092
fin,2022,3.22861
fji,1966,-7.15562
fji,1967,21.63145
fji,1968,4.24201
fji,1969,15.18259
fji,1970,16.83799
fji,1971,17.29577
fji,1972,11.78215
fji,1973,16.94269
fji,1974,8.25659
fji,1975,2.20432
fji,1976,2.16968
fji,1977,0.63581
fji,1978,3.79546
fji,1979,8.52857
fji,1980,-1.38055
fji,1981,3.32916
fji,1982,0.3184
fji,1983,3.17159
fji,1984,5.72487
fji,1985,-0.32025
fji,1986,2.63642
fji,1987,-3.05937
fji,1988,4.84681
fji,1989,-4.85295
fji,1990,7.23207
fji,1991,-3.72315
fji,1992,5.47675
fji,1993,1.93364
fji,1994,3.51369
fji,1995,5.02915
fji,1996,3.81706
fji,1997,-1.58325
fji,1998,4.38876
fji,1999,7.69122
fji,2000,0.02638
fji,2001,1.96466
fji,2002,3.20057
fji,2003,2.42466
fji,2004,3.52337
fji,2005,4.00023
fji,2006,1.51908
fji,2007,1.25435
fji,2008,8.62204
fji,2009,-0.81789
fji,2010,2.90066
fji,2011,-8.73881
fji,2012,3.03716
fji,2013,4.51981
fji,2014,20.10871
fji,2015,3.01792
fji,2016,0.07841
fji,2017,3.62664
fji,2018,1.73033
fji,2019,0.04274
fji,2020,-16.93468
fji,2021,-3.07639
fji,2022,21.13786
fra,1961,4.14541
fra,1962,6.24615
fra,1963,5.58808
fra,1964,5.15983
fra,1965,4.27282
fra,1966,4.9653
fra,1967,5.10546
fra,1968,6.87035
fra,1969,6.90611
fra,1970,5.96209
fra,1971,4.55514
fra,1972,4.56901
fra,1973,6.3338
fra,1974,5.9426
fra,1975,-0.86738
fra,1976,4.10763
fra,1977,4.6849
fra,1978,3.98675
fra,1979,3.52904
fra,1980,2.68678
fra,1981,2.01967
fra,1982,2.90141
fra,1983,1.89322
fra,1984,2.36809
fra,1985,1.78395
fra,1986,2.32817
fra,1987,2.46616
fra,1988,4.37226
fra,1989,4.81382
fra,1990,2.63201
fra,1991,1.51591
fra,1992,1.76554
fra,1993,0.6809
fra,1994,2.49747
fra,1995,1.97866
fra,1996,1.90204
fra,1997,2.73033
fra,1998,3.6323
fra,1999,3.30568
fra,2000,3.59048
fra,2001,1.97382
fra,2002,1.20604
fra,2003,0.97847
fra,2004,2.85545
fra,2005,1.71317
fra,2006,2.69583
fra,2007,2.60016
fra,2008,1.45355
fra,2009,-1.88368
fra,2010,2.21086
fra,2011,2.42894
fra,2012,1.17926
fra,2013,0.66078
fra,2014,1.23275
fra,2015,1.11377
fra,2016,1.53154
fra,2017,2.2556
fra,2018,1.85156
fra,2019,1.97158
fra,2020,-7.00905
fra,2021,6.69417
fra,2022,3.49761
fsm,1996,-2.36373
fsm,1997,-3.97992
fsm,1998,-3.39998
fsm,1999,4.59972
fsm,2000,3.26858
fsm,2001,5.17661
fsm,2002,2.33956
fsm,2003,-0.86238
fsm,2004,-1.76212
fsm,2005,0.7387
fsm,2006,2.53488
fsm,2007,-3.25564
fsm,2008,-3.57041
fsm,2009,-1.71515
fsm,2010,2.36145
fsm,2011,0.39424
fsm,2012,-1.56199
fsm,2013,-0.65056
fsm,2014,-1.327
fsm,2015,2.9825
fsm,2016,2.75624
fsm,2017,2.87792
fsm,2018,0.90274
fsm,2019,2.4489
fsm,2020,-0.7215
fsm,2021,-0.86954
fsm,2022,1.28989
gab,1981,0
gab,1982,0
gab,1983,0
gab,1984,0
gab,1985,0
gab,1986,0
gab,1987,0
gab,1988,0
gab,1989,0
gab,1990,0
gab,1991,0
gab,1992,0
gab,1993,0
gab,1994,0
gab,1995,0
gab,1996,0
gab,1997,0
gab,1998,0
gab,1999,0
gab,2000,0
gab,2001,0
gab,2002,1.07079
gab,2003,1.23147
gab,2004,0.73498
gab,2005,0.5786
gab,2006,10.70586
gab,2007,5.69187
gab,2008,5.97892
gab,2009,-0.87884
gab,2010,6.4958
gab,2011,6.89112
gab,2012,9.89969
gab,2013,8.39707
gab,2014,6.14715
gab,2015,5.21
gab,2016,3.02774
gab,2017,5.42655
gab,2018,0.53813
gab,2019,2.25134
gab,2020,-2.53038
gab,2021,1.12384
gab,2022,2.66393
gbm,2013,4.27593
gbm,2014,5.82262
gbm,2015,-0.53825
gbm,2016,7.04021
gbm,2017,2.85467
gbm,2018,1.9434
gbm,2019,0.81185
gbm,2020,-10.94016
gbr,1991,0.94751
gbr,1992,1.10488
gbr,1993,3.22019
gbr,1994,3.62655
gbr,1995,2.49276
gbr,1996,3.07407
gbr,1997,5.23574
gbr,1998,3.03446
gbr,1999,2.50277
gbr,2000,5.39223
gbr,2001,2.42972
gbr,2002,1.57952
gbr,2003,3.86736
gbr,2004,3.25977
gbr,2005,4.26377
gbr,2006,2.35025
gbr,2007,4.13441
gbr,2008,0.76817
gbr,2009,-3.18225
gbr,2010,3.13012
gbr,2011,1.82763
gbr,2012,2.31416
gbr,2013,1.46715
gbr,2014,3.13794
gbr,2015,1.47455
gbr,2016,2.83359
gbr,2017,3.03757
gbr,2018,1.3321
gbr,2019,1.76577
gbr,2020,-11.89839
gbr,2021,10.92737
gbr,2022,5.30431
geo,2004,7.31609
geo,2005,7.02457
geo,2006,11.50868
geo,2007,12.97624
geo,2008,6.78455
geo,2009,-4.3856
geo,2010,15.22152
geo,2011,5.89523
geo,2012,6.35432
geo,2013,3.05686
geo,2014,3.69491
geo,2015,3.71107
geo,2016,2.76193
geo,2017,6.26486
