geo,time,gc_rev_xgrt_gd_zs
fji,1992,24.93791
fji,1993,25.21863
fji,1994,25.7626
fji,1995,25.39247
fji,1996,24.43392
fji,2004,24.57482
fji,2005,24.12897
fji,2006,25.66272
fji,2010,24.36501
fji,2011,25.3576
fji,2012,25.06703
fji,2013,25.39097
fji,2014,24.83053
fji,2015,25.65664
fji,2016,25.69796
fji,2017,27.22863
fji,2018,26.2378
fji,2019,24.86791
fji,2020,21.45575
fra,1972,32.19718
fra,1973,31.37395
fra,1974,33.03583
fra,1975,33.02644
fra,1976,34.76646
fra,1977,34.4195
fra,1978,34.38045
fra,1979,35.77217
fra,1980,37.52763
fra,1981,38.08946
fra,1982,38.4876
fra,1983,38.6986
fra,1984,39.14345
fra,1985,39.44578
fra,1986,38.8236
fra,1987,39.21241
fra,1988,38.47443
fra,1989,38.09858
fra,1990,38.18269
fra,1991,38.62806
fra,1992,38.35546
fra,1993,38.32585
fra,1994,38.5494
fra,1995,42.56977
fra,1996,43.58555
fra,1997,43.57581
fra,1998,43.16449
fra,1999,43.66099
fra,2000,42.80721
fra,2001,43.07028
fra,2002,42.35481
fra,2003,41.84756
fra,2004,41.80505
fra,2005,42.14893
fra,2006,42.53586
fra,2007,42.00684
fra,2008,41.96559
fra,2009,41.42114
fra,2010,42.89629
fra,2011,42.59868
fra,2012,43.44444
fra,2013,44.44265
fra,2014,44.56915
fra,2015,44.28747
fra,2016,44.0962
fra,2017,44.58855
fra,2018,44.26367
fra,2019,43.20831
fra,2020,43.24952
fsm,2008,12.98611
fsm,2009,12.79068
fsm,2010,12.1919
fsm,2011,12.02966
fsm,2012,14.50493
fsm,2013,17.78853
fsm,2014,28.68896
fsm,2015,28.37382
fsm,2016,27.14376
fsm,2017,31.38865
fsm,2018,44.68865
fsm,2019,38.31856
fsm,2020,27.18104
gab,2012,29.79217
gab,2013,29.85774
gab,2014,25.66528
gab,2015,20.07517
gab,2016,17.39206
gab,2017,17.65453
gab,2018,16.78201
gab,2019,19.40734
gbr,1972,31.28545
gbr,1973,29.42846
gbr,1974,33.34089
gbr,1975,34.41349
gbr,1976,34.06257
gbr,1977,33.17287
gbr,1978,31.3371
gbr,1979,30.94509
gbr,1980,33.49034
gbr,1981,33.96064
gbr,1982,35.97523
gbr,1983,34.74045
gbr,1984,34.67514
gbr,1985,35.0024
gbr,1986,33.95912
gbr,1987,32.60952
gbr,1988,32.30357
gbr,1989,31.54037
gbr,1990,32.60968
gbr,1991,33.015
gbr,1992,32.45236
gbr,1993,30.59483
gbr,1994,31.60752
gbr,1995,30.43184
gbr,1996,30.17809
gbr,1997,30.61417
gbr,1998,31.83254
gbr,1999,32.32041
gbr,2000,33.03523
gbr,2001,32.6722
gbr,2002,31.63258
gbr,2003,31.36257
gbr,2004,32.48017
gbr,2005,33.48416
gbr,2006,33.22054
gbr,2007,33.48702
gbr,2008,34.21725
gbr,2009,31.89658
gbr,2010,38.12082
gbr,2011,33.272
gbr,2012,32.61117
gbr,2013,33.40938
gbr,2014,32.6039
gbr,2015,32.72546
gbr,2016,33.13847
gbr,2017,33.71854
gbr,2018,33.58852
gbr,2019,33.26846
gbr,2020,33.07298
geo,1995,7.51171
geo,1996,10.38387
geo,1997,14.07934
geo,1998,13.48241
geo,1999,13.39593
geo,2000,14.28406
geo,2001,15.11154
geo,2002,14.7103
geo,2003,14.22216
geo,2004,21.18421
geo,2005,22.41737
geo,2006,24.47951
geo,2007,27.27818
geo,2008,26.10656
geo,2009,25.55321
geo,2010,23.06659
geo,2011,24.48359
geo,2012,25.21403
geo,2013,25.94787
geo,2014,25.943
geo,2015,27.64108
geo,2016,28.3871
geo,2017,28.42847
geo,2018,25.84698
geo,2019,26.35086
geo,2020,24.86241
gha,1990,12.46887
gha,1991,14.59752
gha,1992,11.90057
gha,1993,16.98254
gha,2001,18.10611
gha,2002,18.00961
gha,2003,19.76682
gha,2004,23.71215
gha,2005,23.68847
gha,2006,13.59388
gha,2007,15.66687
gha,2008,15.69415
gha,2009,15.41849
gha,2010,16.69154
gha,2011,19.37171
gha,2012,19.33927
gha,2013,14.22626
gha,2014,14.21503
gha,2015,14.5298
gha,2016,14.15894
gha,2017,14.52053
gha,2018,15.06929
gha,2019,14.69481
gha,2020,13.75451
gin,1989,15.48252
gin,1990,16.91906
gin,1991,14.3508
gin,1992,12.05016
gmb,1990,19.44402
gnb,2017,12.66051
gnb,2019,12.39415
gnq,2006,39.8876
gnq,2007,36.84892
gnq,2008,34.50645
gnq,2009,33.37256
gnq,2010,26.64585
gnq,2011,28.30736
gnq,2012,27.94896
gnq,2013,25.01104
gnq,2014,24.2062
gnq,2015,26.36466
gnq,2016,16.81129
gnq,2017,17.3967
gnq,2018,19.79742
gnq,2019,18.58894
gnq,2020,14.0556
grc,1972,19.44783
grc,1973,18.57661
grc,1974,18.90068
grc,1975,19.62238
grc,1976,21.04462
grc,1977,21.30345
grc,1978,21.45347
grc,1979,21.17164
grc,1980,21.65509
grc,1981,20.5823
grc,1982,23.32931
grc,1983,26.90063
grc,1984,24.86725
grc,1985,24.59002
grc,1986,25.74005
grc,1987,26.60044
grc,1988,24.99218
grc,1989,22.20987
grc,1990,23.8649
grc,1995,33.94453
grc,1996,35.13798
grc,1997,37.56706
grc,1998,38.80649
grc,1999,38.99058
grc,2000,40.97141
grc,2001,39.17241
grc,2002,38.44286
grc,2003,37.43385
grc,2004,37.47087
grc,2005,37.99544
grc,2006,37.82172
grc,2007,38.94418
grc,2008,39.11767
grc,2009,37.39125
grc,2010,40.00687
grc,2011,43.04696
grc,2012,45.65013
grc,2013,47.27537
grc,2014,45.10089
grc,2015,46.07503
grc,2016,48.06178
grc,2017,46.95614
grc,2018,47.23886
grc,2019,46.80426
grc,2020,47.35238
gtm,1990,7.87943
gtm,1991,9.00209
gtm,1992,10.1036
gtm,1993,8.92799
gtm,1994,7.60809
gtm,1995,8.36578
gtm,1996,8.84502
gtm,1997,8.92496
gtm,1998,9.5317
gtm,1999,10.32385
gtm,2000,10.15446
gtm,2001,12.18589
gtm,2002,12.69521
gtm,2003,12.4418
gtm,2004,12.31717
gtm,2005,11.936
gtm,2006,12.70593
gtm,2007,12.85126
gtm,2008,12.05314
gtm,2009,11.04874
gtm,2010,11.2509
gtm,2011,11.58863
gtm,2012,11.65363
gtm,2013,11.67481
gtm,2014,12.00207
gtm,2015,11.46278
gtm,2016,11.83871
gtm,2017,10.19709
gtm,2018,11.71352
gtm,2019,11.60003
gtm,2020,11.04627
hnd,1972,12.78331
hnd,1973,13.24384
hnd,1974,13.43644
hnd,1975,13.71441
hnd,1976,14.40653
hnd,1977,14.28272
hnd,1978,8.38004
hnd,1979,8.91013
hnd,1980,9.42754
hnd,1981,9.16443
hnd,2003,19.9555
hnd,2004,20.754
hnd,2005,20.74897
hnd,2006,21.1096
hnd,2007,22.06518
hnd,2008,22.74347
hnd,2009,20.42036
hnd,2010,20.55492
hnd,2011,20.89513
hnd,2012,21.18691
hnd,2013,22.33794
hnd,2014,23.11343
hnd,2015,23.36316
hnd,2020,21.76658
hrv,2001,41.95194
hrv,2002,40.69402
hrv,2003,38.51906
hrv,2004,37.43936
hrv,2005,37.2312
hrv,2006,37.14158
hrv,2007,37.38269
hrv,2008,36.73675
hrv,2009,36.48255
hrv,2010,35.69833
hrv,2011,34.85902
hrv,2012,36.4187
hrv,2013,36.04903
hrv,2014,36.51299
hrv,2015,37.86542
hrv,2016,39.3955
hrv,2017,39.27288
hrv,2018,39.16259
hrv,2019,38.32165
hrv,2020,37.96825
hun,1991,47.07566
hun,1992,45.15466
hun,1993,45.87877
hun,1994,45.54455
hun,1995,41.44849
hun,1996,41.37089
hun,1997,38.40942
hun,1998,37.44905
hun,1999,37.58432
hun,2000,38.03051
hun,2001,36.7835
hun,2002,35.86055
hun,2003,35.38363
hun,2004,35.16053
hun,2005,34.75132
hun,2006,35.16668
hun,2007,37.68826
hun,2008,39.8622
hun,2009,39.67193
hun,2010,37.96047
hun,2011,37.26203
hun,2012,40.32654
hun,2013,40.13002
hun,2014,40.04849
hun,2015,40.2096
hun,2016,40.60271
hun,2017,39.7406
hun,2018,38.43083
hun,2019,37.69419
hun,2020,37.8262
idn,1972,13.91323
idn,1973,15.01466
idn,1974,16.99664
idn,1975,18.16887
idn,1976,19.18961
idn,1977,19.11555
idn,1978,19.24734
idn,1979,22.01378
idn,1980,22.89766
idn,1981,25.4743
idn,1982,21.48992
idn,1983,21.04682
idn,1984,21.50829
idn,1985,21.48103
idn,1986,20.79459
idn,1987,19.85388
idn,1988,16.95087
idn,1989,17.40171
idn,1990,20.22831
idn,1991,18.64804
idn,1992,19.4875
idn,1993,17.07766
idn,1994,18.15553
idn,1995,17.69186
idn,1996,16.95352
idn,1997,18.13772
idn,1998,16.46671
idn,1999,18.05998
idn,2001,18.6987
idn,2002,17.44437
idn,2003,17.32347
idn,2004,18.36551
idn,2008,19.78784
idn,2009,15.10825
idn,2010,14.45686
idn,2011,15.39554
idn,2012,15.46844
idn,2013,15.00495
idn,2014,14.61653
idn,2015,12.9667
idn,2016,12.47382
idn,2017,12.17665
idn,2018,12.99328
idn,2019,12.34854
idn,2020,10.54063
ind,1974,9.42202
ind,1975,10.65689
ind,1976,11.05524
ind,1977,10.80044
ind,1978,11.37734
ind,1979,11.52132
ind,1980,10.82598
ind,1981,11.14105
ind,1982,11.48433
ind,1983,11.17853
ind,1984,11.58777
ind,1985,12.52715
ind,1986,13.05793
ind,1987,13.06759
ind,1988,12.84787
ind,1989,13.54369
ind,1990,12.42594
ind,1991,12.88496
ind,1992,12.81838
ind,1993,11.47556
ind,1994,11.89233
ind,1995,12.16408
ind,1996,12.23825
ind,1997,11.96012
ind,1998,10.99037
ind,1999,11.70329
ind,2000,11.70343
ind,2001,11.04005
ind,2002,11.59413
ind,2003,11.85312
ind,2004,12.08292
ind,2005,12.33509
ind,2006,13.31679
ind,2007,14.4396
ind,2008,12.75973
ind,2009,11.42029
ind,2010,13.1836
ind,2011,11.496
ind,2012,12.59987
ind,2013,12.60899
ind,2014,11.55062
ind,2015,12.41521
ind,2016,12.85102
ind,2017,12.72676
ind,2018,13.18853
irl,1972,27.39416
irl,1973,27.50696
irl,1974,28.18492
irl,1975,28.05983
irl,1976,30.65988
irl,1977,29.68219
irl,1978,29.165
irl,1979,29.17021
irl,1980,32.07889
irl,1981,33.19426
irl,1982,35.38632
irl,1983,37.3261
irl,1984,37.59683
irl,1985,36.77625
irl,1986,36.11211
irl,1987,36.18849
irl,1988,36.12762
irl,1989,32.53296
irl,1990,32.25842
irl,1991,32.84504
irl,1992,33.25866
irl,1993,33.11546
irl,1994,33.77619
irl,1995,35.10979
irl,1996,35.18589
irl,1997,34.3752
irl,1998,33.41838
irl,1999,33.19988
irl,2000,32.94065
irl,2001,30.7691
irl,2002,29.7273
irl,2003,30.06119
irl,2004,31.14668
irl,2005,32.19438
irl,2006,33.75573
irl,2007,33.22463
irl,2008,31.92276
irl,2009,30.88443
irl,2010,30.95973
irl,2011,31.90262
irl,2012,32.30108
irl,2013,32.63606
irl,2014,32.54997
irl,2015,25.94899
irl,2016,26.20313
irl,2017,24.87152
irl,2018,24.46741
irl,2019,23.78773
irl,2020,21.75752
irn,1972,24.78115
irn,1973,26.26724
irn,1974,45.66881
irn,1975,46.09311
irn,1976,39.49144
irn,1977,38.54851
irn,1978,31.60107
irn,1979,27.94972
irn,1980,21.1727
irn,1981,23.90379
irn,1982,25.36801
irn,1983,21.94961
irn,1984,20.04083
irn,1985,18.74804
irn,1986,12.60263
irn,1987,12.93141
irn,1988,12.12752
irn,1989,14.06424
irn,1990,17.41933
irn,1991,15.58414
irn,1992,17.08293
irn,1993,20.66273
irn,1994,22.15103
irn,1995,22.75015
irn,1996,22.83535
irn,1997,21.50119
irn,1998,17.32128
irn,1999,22.48883
irn,2000,21.62898
irn,2001,21.95068
irn,2002,23.99381
irn,2003,24.06341
irn,2004,24.69043
irn,2005,30.92005
irn,2006,29.9555
irn,2007,28.46015
irn,2008,26.43642
irn,2009,25.37623
irq,2014,39.16944
irq,2015,30.59581
irq,2016,27.58451
irq,2017,34.56373
irq,2018,39.06122
irq,2019,38.60383
isl,1972,26.09715
isl,1973,26.12213
isl,1974,26.96719
isl,1975,26.70222
isl,1976,25.07146
isl,1977,24.29838
isl,1978,25.20334
isl,1979,26.09626
isl,1980,25.19803
isl,1981,26.23473
isl,1982,27.1611
isl,1983,25.45145
isl,1984,26.02188
isl,1985,25.20823
isl,1986,25.41066
isl,1987,25.21713
isl,1988,27.09315
isl,1989,28.51667
isl,1990,28.38913
isl,1991,28.59998
isl,1992,29.74403
isl,1993,28.92651
isl,1994,28.82325
isl,1995,29.31258
isl,1996,30.37003
isl,1997,28.6858
isl,1998,30.72775
isl,1999,32.93466
isl,2000,32.10515
isl,2001,29.97504
isl,2002,29.53378
isl,2003,30.47115
isl,2004,31.51352
isl,2005,38.55035
isl,2006,39.10638
isl,2007,38.14344
isl,2008,40.17799
isl,2009,34.41368
isl,2010,31.85729
isl,2011,33.13693
isl,2012,34.10912
isl,2013,33.64522
isl,2014,35.20372
isl,2015,32.36346
isl,2016,47.96777
isl,2017,33.78679
isl,2018,33.00705
isl,2019,30.21449
isl,2020,29.356
isr,1995,35.65954
isr,1996,35.20296
isr,1997,36.65961
isr,1998,36.27678
isr,1999,35.7062
isr,2000,37.80012
isr,2001,37.44228
isr,2002,36.9283
isr,2003,35.92822
isr,2004,35.57665
isr,2005,35.8397
isr,2006,36.29409
isr,2007,36.08624
isr,2008,33.69693
isr,2009,31.18456
isr,2010,31.98296
isr,2011,32.13238
isr,2012,31.34293
isr,2013,31.83948
isr,2014,32.14466
isr,2015,32.32499
isr,2016,32.11699
isr,2017,33.39261
isr,2018,31.75196
isr,2019,31.07651
isr,2020,30.85391
ita,1973,23.67716
ita,1974,24.1457
ita,1975,24.48324
ita,1976,25.77153
ita,1977,26.78402
ita,1978,28.09937
ita,1979,28.28015
ita,1980,29.62137
ita,1981,28.97167
ita,1982,31.5005
ita,1983,33.59725
ita,1984,32.21187
ita,1985,31.60332
ita,1986,34.2394
ita,1987,33.85392
ita,1988,34.36112
ita,1989,35.43562
ita,1995,40.61035
ita,1996,40.86979
ita,1997,42.29971
ita,1998,38.7106
ita,1999,39.13791
ita,2000,37.13171
ita,2001,37.00348
ita,2002,36.64482
ita,2003,36.43683
ita,2004,35.97763
ita,2005,35.7057
ita,2006,36.81702
ita,2007,37.8627
ita,2008,38.10058
ita,2009,38.90903
ita,2010,38.69093
ita,2011,38.40278
ita,2012,39.87648
ita,2013,40.24241
ita,2014,39.90185
ita,2015,39.77274
ita,2016,39.95184
ita,2017,39.46389
ita,2018,39.36228
ita,2019,40.08363
ita,2020,40.69915
jam,1988,29.21769
jam,1989,33.26834
jam,1990,29.24751
jam,1991,30.30205
jam,1992,29.02054
jam,1993,24.76698
jam,1994,24.71992
jam,1995,25.34064
jam,1996,22.98551
jam,1997,22.33558
jam,1998,23.07058
jam,1999,26.17667
jam,2000,26.09765
jam,2001,24.25398
jam,2002,24.89996
jam,2003,27.52963
jam,2004,27.54932
jam,2005,26.65867
jam,2006,26.94821
jam,2007,28.46541
jam,2008,27.69076
jam,2009,28.17941
jam,2010,27.41556
jam,2011,25.96512
jam,2012,26.22867
jam,2013,27.72017
jam,2014,26.70179
jam,2015,27.46533
jam,2016,28.38652
jam,2017,29.59188
jam,2018,31.02651
jam,2019,30.78796
jam,2020,29.2538
jor,1990,25.26445
jor,1991,25.69878
jor,1992,30.71227
jor,1993,28.80811
jor,1994,26.64956
jor,1995,28.23318
jor,1996,27.76817
jor,1997,25.533
jor,1998,25.33602
jor,1999,26.45838
jor,2000,25.06318
jor,2001,24.69435
jor,2002,24.67427
jor,2003,23.24408
jor,2004,25.80207
jor,2005,28.7148
jor,2006,29.6419
jor,2007,29.90667
jor,2008,25.0004
jor,2009,24.03757
jor,2010,22.11731
jor,2011,20.03087
jor,2012,21.0458
jor,2013,20.92864
jor,2014,23.05305
jor,2015,21.57188
jor,2016,22.00877
jor,2017,22.84802
jor,2018,23.6738
jor,2019,22.04604
jor,2020,20.10615
jpn,1991,21.57606
jpn,1992,20.03148
jpn,1993,20.11726
kaz,1997,13.97524
kaz,1998,11.18312
kaz,1999,8.56522
kaz,2000,11.32566
kaz,2001,11.4434
kaz,2002,13.23434
kaz,2003,13.93641
kaz,2004,15.14459
kaz,2010,21.41155
kaz,2011,24.00307
kaz,2012,22.52403
kaz,2013,20.53232
kaz,2014,19.45439
kaz,2015,13.66644
kaz,2016,13.74786
kaz,2017,16.1673
kaz,2018,16.00368
kaz,2019,14.93852
kaz,2020,12.27449
ken,2014,19.56211
ken,2015,19.35154
ken,2016,19.06578
ken,2017,21.14587
ken,2018,18.67893
ken,2019,19.09781
ken,2020,16.76442
kgz,2014,29.44861
kgz,2015,30.06601
kgz,2016,28.13085
kgz,2017,27.97024
kgz,2018,28.00424
kgz,2019,27.2669
khm,2002,10.29553
khm,2003,9.39134
khm,2004,9.81913
khm,2005,9.6604
khm,2006,9.79527
khm,2007,11.1878
khm,2008,12.51952
khm,2009,10.84975
khm,2010,11.47069
khm,2011,11.55211
khm,2012,12.63781
khm,2013,13.7447
khm,2014,16.57897
khm,2015,16.57847
khm,2016,17.36611
khm,2017,18.55838
khm,2018,19.91953
khm,2019,22.79316
khm,2020,19.94642
kir,2011,54.96665
kir,2012,68.07109
kir,2013,77.20937
kir,2014,97.96645
kir,2015,121.07848
kir,2016,92.45401
kir,2017,99.08438
kir,2018,113.61229
kir,2019,125.57773
kir,2020,108.71851
kna,1990,17.75827
kna,1991,16.39741
kna,1992,17.33943
kna,1993,18.23939
kna,1994,19.19491
kna,2000,22.35722
kna,2001,21.60698
kna,2002,23.55346
kna,2003,25.10983
kna,2004,23.73848
kna,2005,22.60992
kna,2006,22.66893
kna,2007,23.29433
kna,2008,25.85549
kna,2009,25.65779
kna,2010,24.1523
kna,2011,28.79258
kna,2012,28.89595
kna,2013,34.38716
kna,2014,34.51866
kna,2015,34.26248
kna,2016,28.07267
kna,2017,26.20854
kna,2020,25.64523
kor,1972,12.8875
kor,1973,11.92264
kor,1974,12.81467
kor,1975,14.57756
kor,1976,15.97479
kor,1977,15.78882
kor,1978,16.23566
kor,1979,16.59141
kor,1980,16.96157
kor,1981,17.18147
kor,1982,17.23789
kor,1983,16.77142
kor,1984,15.91906
kor,1985,15.58839
kor,1986,15.26521
kor,1987,15.20981
kor,1988,15.45125
kor,1989,15.38102
kor,1990,15.62255
kor,1991,14.82507
kor,1992,15.44638
kor,1993,15.8109
kor,1994,16.03384
kor,1995,16.21598
kor,1996,16.9035
kor,1997,16.74164
kor,1998,17.74883
kor,1999,17.92304
kor,2000,20.663
kor,2001,20.065
kor,2002,19.80837
kor,2003,20.08877
kor,2004,19.29133
kor,2005,19.69231
kor,2006,20.49362
kor,2007,21.6587
kor,2008,21.36588
kor,2009,20.36564
kor,2010,20.09508
kor,2011,20.69234
kor,2012,26.6522
kor,2013,26.11513
kor,2014,24.98844
kor,2015,24.81399
kor,2016,25.75719
kor,2017,26.18468
kor,2018,27.44892
kor,2019,27.88016
kor,2020,28.01182
kwt,1972,41.53005
kwt,1973,43.26414
kwt,1974,71.43981
kwt,1977,73.77879
kwt,1978,71.4068
kwt,1979,53.26179
kwt,1980,89.34246
kwt,1981,90.7269
kwt,1982,68.7668
kwt,1983,68.13579
kwt,1984,67.83333
kwt,1985,58.82225
kwt,1986,91.1815
kwt,1990,58.71269
kwt,1991,8.37114
kwt,1992,10.04033
kwt,1993,31.35416
kwt,1994,34.4851
kwt,1995,36.80105
kwt,1996,35.36923
kwt,1997,45.49947
kwt,1998,43.76146
lbn,1997,15.47713
lbn,1998,17.0155
lbn,1999,18.56473
lbn,2000,16.03113
lbn,2001,16.00932
lbn,2002,18.65233
lbn,2003,20.41486
lbn,2004,21.94496
lbn,2005,21.14407
lbn,2006,20.2702
lbn,2007,21.09046
lbn,2008,21.61724
lbn,2009,21.94522
lbn,2010,20.07475
lbn,2011,21.86023
lbn,2012,19.94413
lbn,2013,18.50552
lbn,2014,19.91765
lbn,2015,17.12477
lbn,2016,17.74009
lbn,2017,19.96837
lbn,2018,19.26917
lbn,2019,19.33814
lbn,2020,14.12433
lca,2000,19.26658
lca,2001,18.35359
lca,2002,18.4556
lca,2003,17.5006
lca,2004,18.67769
lca,2005,18.81506
lca,2006,18.9159
lca,2007,19.49863
lca,2008,20.12578
lca,2009,20.37091
lca,2010,19.33725
lca,2011,19.17682
lca,2012,18.69863
lca,2013,19.25264
lca,2014,19.02107
lca,2015,19.70476
lca,2016,20.16325
lca,2017,19.42469
lka,1990,21.01876
lka,1991,20.52586
lka,1992,20.16775
lka,1993,19.70174
lka,1994,19.00208
lka,1995,20.39034
lka,1996,19.03914
lka,1997,18.50884
lka,1998,17.18737
lka,1999,17.71262
lka,2000,16.79691
lka,2001,16.63986
lka,2002,16.43097
lka,2003,15.15857
lka,2004,14.8919
lka,2005,15.47904
lka,2006,16.22565
lka,2007,15.7741
lka,2008,14.85618
lka,2009,14.46953
lka,2010,12.74278
lka,2011,12.94864
lka,2012,12.0313
lka,2013,11.85818
lka,2014,11.36554
lka,2015,13.28491
lka,2016,14.05171
lka,2017,13.74187
lka,2018,13.43493
lka,2019,12.60838
lka,2020,9.10312
lso,1984,44.01774
lso,1986,35.69522
lso,1987,36.55815
lso,1988,34.06376
lso,1989,40.41473
lso,1991,34.4733
lso,1992,30.86689
lso,1993,33.67273
lso,1994,34.96693
lso,1995,35.68467
lso,1996,32.7043
lso,1997,34.16702
lso,1998,30.73303
lso,1999,27.70595
lso,2000,29.42046
lso,2001,30.02755
lso,2002,29.59057
lso,2003,32.92513
lso,2004,33.40202
lso,2005,32.79596
lso,2006,38.78515
lso,2007,45.16487
lso,2008,44.97334
lso,2009,45.68598
lso,2010,41.30657
lso,2011,37.18969
lso,2012,43.76633
lso,2013,42.36948
lso,2014,42.02857
lso,2015,39.1774
lso,2016,35.4222
lso,2017,38.33762
lso,2018,37.64358
lso,2019,35.89511
lso,2020,23.22437
ltu,1995,31.85501
ltu,1996,30.98668
ltu,1997,37.21832
ltu,1998,36.42229
ltu,1999,36.05035
ltu,2000,34.58653
ltu,2001,31.00988
ltu,2002,31.39292
ltu,2003,31.10348
ltu,2004,30.80495
ltu,2005,31.3963
ltu,2006,31.69429
ltu,2007,31.53014
ltu,2008,32.26669
ltu,2009,32.18089
ltu,2010,29.43693
ltu,2011,28.43979
ltu,2012,28.6426
ltu,2013,28.66789
ltu,2014,30.21221
ltu,2015,30.87454
ltu,2016,31.72668
ltu,2017,30.96352
ltu,2018,23.32486
ltu,2019,28.42856
ltu,2020,27.60689
lux,1972,26.74577
lux,1973,26.90526
lux,1974,27.5551
lux,1975,33.37262
lux,1976,33.77658
lux,1977,37.11763
lux,1978,37.71668
lux,1979,35.88257
lux,1980,37.62806
lux,1981,38.35709
lux,1982,37.68111
lux,1983,38.97038
lux,1984,37.63585
lux,1985,38.47701
lux,1986,36.62707
lux,1987,36.60367
lux,1988,34.83872
lux,1989,34.25652
lux,1990,34.75396
lux,1991,34.90421
lux,1992,36.92707
lux,1993,36.57619
lux,1994,36.77153
lux,1995,40.89269
lux,1996,40.74885
lux,1997,40.85184
lux,1998,41.53563
lux,1999,40.32321
lux,2000,40.5672
lux,2001,40.77568
lux,2002,40.60197
lux,2003,40.44763
lux,2004,39.6039
lux,2005,40.64439
lux,2006,38.84014
lux,2007,39.18126
lux,2008,38.68298
lux,2009,39.80357
lux,2010,39.08473
lux,2011,39.46754
lux,2012,39.78681
lux,2013,39.79082
lux,2014,39.71959
lux,2015,39.43918
lux,2016,39.52132
lux,2017,39.9305
lux,2018,42.03483
lux,2019,41.99084
lux,2020,40.78742
lva,1995,38.73917
lva,1996,37.68789
lva,1997,43.09745
lva,1998,43.73693
lva,1999,42.48859
lva,2000,39.07385
lva,2001,37.32687
lva,2002,37.2914
lva,2003,36.48076
lva,2004,36.81581
lva,2005,36.88544
lva,2006,38.90448
lva,2007,37.26157
lva,2008,36.2564
lva,2009,38.10114
lva,2010,38.03221
lva,2011,39.2962
lva,2012,39.45371
lva,2013,39.5786
lva,2014,39.79609
lva,2015,39.69673
lva,2016,41.04377
lva,2017,40.66078
lva,2018,41.29951
lva,2019,39.87842
lva,2020,42.75112
mac,1996,15.97083
mac,1997,18.39604
mac,1998,17.86679
mac,1999,20.36336
mac,2000,17.95825
mac,2001,20.15929
mac,2002,20.08638
mac,2003,23.11387
mac,2004,23.71529
mac,2005,24.44901
mac,2006,24.42906
mac,2007,28.97117
mac,2008,33.16604
mac,2009,32.8803
mac,2010,36.53321
mac,2011,39.8533
mac,2012,38.92875
mac,2013,38.25992
mac,2014,37.26019
mac,2015,31.75302
mac,2016,30.23443
mac,2017,31.88506
mac,2018,31.32885
mac,2019,32.82084
mac,2020,27.49908
mar,1990,21.059
mar,1991,20.52324
mar,1992,22.80968
mar,1993,23.8249
mar,1994,21.97123
mar,1995,21.40444
mar,1997,22.07922
mar,1998,21.68042
mar,1999,22.90036
mar,2002,22.94173
mar,2003,21.92401
mar,2004,22.65891
mar,2005,24.76137
mar,2006,25.75932
mar,2007,28.1068
mar,2008,30.92048
mar,2009,28.27934
mar,2010,26.57587
mar,2011,27.03837
mar,2012,27.98543
mar,2013,27.16393
mar,2014,26.53063
mar,2015,25.85337
mar,2016,25.19396
mar,2017,25.25473
mar,2018,25.74748
mar,2019,25.47141
mar,2020,28.09992
mda,1995,28.37131
mda,1996,23.67278
mda,1997,29.40123
mda,1998,30.20791
mda,1999,23.96126
mda,2000,24.50255
mda,2001,21.24344
mda,2002,24.79844
mda,2003,26.70915
mda,2004,28.78247
mda,2005,31.68915
mda,2006,33.30853
mda,2007,34.2478
mda,2008,34.36095
mda,2009,32.61487
mda,2010,26.33161
mda,2011,25.60614
mda,2012,26.12709
mda,2013,25.0977
mda,2014,25.95159
mda,2015,26.37052
mda,2016,25.42593
mda,2017,27.10351
mda,2018,27.70828
mda,2019,27.10259
mda,2020,27.93363
mdg,1990,7.92647
mdg,1991,5.92276
mdg,1992,7.27265
mdg,1993,7.14996
mdg,1994,6.92808
mdg,1995,7.01628
mdg,2003,9.18624
mdg,2004,10.41356
mdg,2005,9.42037
mdg,2006,10.05069
mdg,2007,10.24219
mdg,2008,11.68071
mdg,2009,8.7702
mdg,2010,10.6495
mdg,2011,9.6946
mdg,2012,9.16639
mdg,2013,9.53517
mdg,2014,9.2917
mdg,2015,9.78976
mdg,2016,10.05018
mdg,2017,10.87516
mdg,2018,11.56367
mdg,2019,11.49701
mdg,2020,10.46695
mdv,1980,14.19214
mdv,1981,21.14759
mdv,1982,26.76753
mdv,1983,26.61271
mdv,1984,16.61917
mdv,1985,16.51529
mdv,1986,17.65228
mdv,1987,20.49136
mdv,1988,21.11591
mdv,1989,23.61387
mdv,1990,22.14108
mdv,1991,22.65544
mdv,1992,22.68093
mdv,1993,21.63218
mdv,1994,23.75203
mdv,1995,25.67663
mdv,1996,24.93115
mdv,1997,27.61714
mdv,1998,27.74293
mdv,1999,29.6827
mdv,2000,29.97368
mdv,2001,21.5407
mdv,2002,22.45166
mdv,2003,21.80714
mdv,2004,21.21258
mdv,2005,25.20509
mdv,2006,25.97537
mdv,2007,27.14036
mdv,2008,23.72041
mdv,2009,17.65303
mex,1972,10.26549
mex,1973,9.84081
mex,1974,10.55556
mex,1975,12.18182
mex,1976,12.39971
mex,1977,13.03407
mex,1978,13.77835
mex,1979,14.309
mex,1980,14.26392
mex,1981,13.51476
mex,1982,14.46414
mex,1983,15.77203
mex,1984,15.02632
mex,1985,14.53183
mex,1986,14.17434
mex,1987,15.28125
mex,1988,14.72671
