geo,time,nv_ind_totl_cn
can,2003,350166000000
can,2004,379227000000
can,2005,415284000000
can,2006,431725000000
can,2007,452566000000
can,2008,486209000000
can,2009,394028000000
can,2010,439022000000
can,2011,481469000000
can,2012,486670000000
can,2013,506250000000
can,2014,541374000000
can,2015,485980000000
can,2016,471854000000
can,2017,514349000000
can,2018,550474000000
can,2019,557046000000
chanisl,2016,544000000
chanisl,2017,595000000
chanisl,2018,619000000
chanisl,2019,652000000
chanisl,2020,587000000
chanisl,2021,741710700
che,1990,112661980000
che,1991,116610945000
che,1992,116052367000
che,1993,116671790000
che,1994,122944795000
che,1995,121330965000
che,1996,117822568000
che,1997,116739710000
che,1998,117243599000
che,1999,117599994000
che,2000,120092741000
che,2001,126926920000
che,2002,127432173000
che,2003,126809006000
che,2004,128336466000
che,2005,134519881000
che,2006,143983070000
che,2007,152755348000
che,2008,159416077000
che,2009,149208675000
che,2010,154228456000
che,2011,159135112000
che,2012,158361860000
che,2013,161703567000
che,2014,161904448000
che,2015,161665065000
che,2016,163293522000
che,2017,165784277000
che,2018,173293241000
che,2019,177220697000
che,2020,172956216000
che,2021,190135373000
che,2022,194385643000
chl,1960,1620775.8499
chl,1961,1815122.2083
chl,1962,2245678.1101
chl,1963,3582582.6574
chl,1964,5541485.6969
chl,1965,7689515.7165
chl,1966,10815004.688
chl,1967,14216149.628
chl,1968,20362405.175
chl,1969,30813161.076
chl,1970,42651071.379
chl,1971,51254538.314
chl,1972,93192515.625
chl,1973,494021730.53
chl,1974,4683076751.7
chl,1975,14270204385
chl,1976,53945842815
chl,1977,108609265860
chl,1978,182252446460
chl,1979,302911834820
chl,1980,422359366490
chl,1981,486777181570
chl,1982,462480321890
chl,1983,618589831250
chl,1984,741432061600
chl,1985,1118546646400
chl,1986,1288809759000
chl,1987,1767848813500
chl,1988,2628391221700
chl,1989,3185327895800
chl,1990,3959362630600
chl,1991,4937961700200
chl,1992,5876933060800
chl,1993,6972789304500
chl,1994,8763698823500
chl,1995,11086494579000
chl,1996,9993414978600
chl,1997,10781035299000
chl,1998,10314678587000
chl,1999,10393488748000
chl,2000,11749667370000
chl,2001,12933667171000
chl,2002,13810988470000
chl,2003,15718622307000
chl,2004,19779813550000
chl,2005,23303270383000
chl,2006,31558047907000
chl,2007,33779688746000
chl,2008,30022452026000
chl,2009,30657792406000
chl,2010,37073921271000
chl,2011,39419747996000
chl,2012,39717660097000
chl,2013,40410695673000
chl,2014,42762164681000
chl,2015,44225081153000
chl,2016,45194449379000
chl,2017,49098495388000
chl,2018,52779438725000
chl,2019,53245663257000
chl,2020,60205464251000
chl,2021,75335221592000
chl,2022,83949846478000
chn,1960,65260000000
chn,1961,39350000000
chn,1962,36390000000
chn,1963,41280000000
chn,1964,51930000000
chn,1965,60850000000
chn,1966,71540000000
chn,1967,60800000000
chn,1968,54260000000
chn,1969,69500000000
chn,1970,91810000000
chn,1971,102990000000
chn,1972,109160000000
chn,1973,118030000000
chn,1974,119980000000
chn,1975,137870000000
chn,1976,134600000000
chn,1977,151780000000
chn,1978,175511341700
chn,1979,192533210230
chn,1980,220468530910
chn,1981,226901969670
chn,1982,239762138630
chn,1983,266297185930
chn,1984,312473301540
chn,1985,388637200700
chn,1986,451512437540
chn,1987,527383267450
chn,1988,660719373040
chn,1989,730070593400
chn,1990,774408893570
chn,1991,912956216200
chn,1992,1172501253100
chn,1993,1647266186800
chn,1994,2245253594000
chn,1995,2867673189400
chn,1996,3382726671900
chn,1997,3754502546900
chn,1998,3901752841000
chn,1999,4107987718000
chn,2000,4566366767700
chn,2001,4965937583800
chn,2002,5410408608800
chn,2003,6269575932600
chn,2004,7428497641800
chn,2005,8808217822700
chn,2006,10435922788000
chn,2007,12663054214000
chn,2008,14995293732000
chn,2009,16016881281000
chn,2010,19162651565000
chn,2011,22703509904000
chn,2012,24463906855000
chn,2013,26195161393000
chn,2014,27728281974000
chn,2015,28133892674000
chn,2016,29542780341000
chn,2017,33158045721000
chn,2018,36483521038000
chn,2019,38067062099000
chn,2020,38356235367000
chn,2021,45154408104500
chn,2022,48316449719500
civ,1960,17596305400
civ,1961,21044826100
civ,1962,22105909200
civ,1963,27411329000
civ,1964,36253691900
civ,1965,35899998200
civ,1966,44999991300
civ,1967,50299998200
civ,1968,51699998700
civ,1969,54599999500
civ,1970,74399989800
civ,1971,85900001300
civ,1972,91999993900
civ,1973,99200008200
civ,1974,118899998700
civ,1975,142199996400
civ,1976,182300000300
civ,1977,233300000800
civ,1978,293799985200
civ,1979,331799986200
civ,1980,424399994900
civ,1981,425926983700
civ,1982,529350000600
civ,1983,559740026900
civ,1984,584395980800
civ,1985,618999971800
civ,1986,674988032000
civ,1987,678037028900
civ,1988,691865976800
civ,1989,678060032000
civ,1990,772079998300
civ,1991,728125096800
civ,1992,721552274000
civ,1993,711683956900
civ,1994,971140659500
civ,1995,1140309759000
civ,1996,1267950000000
civ,1997,1618101000000
civ,1998,1694778000000
civ,1999,1669335000000
civ,2000,1640849000000
civ,2001,1745671000000
civ,2002,1816128000000
civ,2003,1874743000000
civ,2004,1924926000000
civ,2005,2056198000000
civ,2006,2190352000000
civ,2007,2268999000000
civ,2008,2645951000000
civ,2009,2871213000000
civ,2010,2761757000000
civ,2011,2898531000000
civ,2012,3286599000000
civ,2013,4008337000000
civ,2014,4786070000000
civ,2015,5450199000000
civ,2016,5972778000000
civ,2017,6039957000000
civ,2018,6212463000000
civ,2019,7607795000000
civ,2020,7617000000000
civ,2021,8299161817500
civ,2022,9600172470800
cmr,1965,40499990500
cmr,1966,43200000000
cmr,1967,46300000300
cmr,1968,50499989500
cmr,1969,55600009200
cmr,1970,59300012000
cmr,1971,65499988000
cmr,1972,71200006100
cmr,1973,78899970000
cmr,1974,92800016400
cmr,1975,111700000800
cmr,1976,131299999700
cmr,1977,153400000500
cmr,1978,167900004400
cmr,1979,259899998200
cmr,1980,330999988200
cmr,1981,496000008200
cmr,1982,657099980800
cmr,1983,867200008200
cmr,1984,1106800017400
cmr,1985,1317423939600
cmr,1986,1333943992300
cmr,1987,1139428950000
cmr,1988,1032153989100
cmr,1989,1017528975400
cmr,1990,964100030500
cmr,1991,964700012500
cmr,1992,802299969500
cmr,1993,1334719055200
cmr,1994,1487882425000
cmr,1995,1566441776500
cmr,1996,1692639359700
cmr,1997,1788954594200
cmr,1998,1835921439600
cmr,1999,1954767948400
cmr,2000,2137475439200
cmr,2001,2100587571600
cmr,2002,2366750324800
cmr,2003,2632331361200
cmr,2004,2747699943900
cmr,2005,2876761060900
cmr,2006,3135740595700
cmr,2007,3106610560200
cmr,2008,3411629259300
cmr,2009,3482701735400
cmr,2010,3517581241400
cmr,2011,3720817136300
cmr,2012,4099127565600
cmr,2013,4454821321200
cmr,2014,4618695510400
cmr,2015,4778188761200
cmr,2016,4845755000000
cmr,2017,5085566000000
cmr,2018,5480277000000
cmr,2019,5538239000000
cmr,2020,5406690000000
cmr,2021,6113461000000
cmr,2022,7161680000000
cod,1994,11031400
cod,1995,66852600
cod,1996,937100000
cod,1997,1700000000
cod,1998,2042500000
cod,1999,9698548600
cod,2000,295100000000
cod,2001,669800000000
cod,2002,987000000000
cod,2003,1045600000000
cod,2004,1307400000000
cod,2005,1802639000000
cod,2006,2012290545400
cod,2007,2612564237000
cod,2008,3677028688800
cod,2009,4985795461400
cod,2010,7558574233600
cod,2011,9727758842800
cod,2012,10850491226000
cod,2013,12407033892000
cod,2014,14279619693000
cod,2015,14643089005000
cod,2016,15442677060000
cod,2017,23490699216000
cod,2018,33384642762000
cod,2019,33828694170000
cod,2020,37166852591700
cod,2021,49928267251700
cod,2022,62056623132800
cog,1960,5500000800
cog,1961,6700000800
cog,1962,7300000800
cog,1963,7500000800
cog,1964,8100000800
cog,1965,9200001000
cog,1966,10700000000
cog,1967,11600000000
cog,1968,12000000000
cog,1969,13400000000
cog,1970,18200000000
cog,1971,19400000000
cog,1972,22000000000
cog,1973,26700000000
cog,1974,35800000000
cog,1975,53300000000
cog,1976,67800000000
cog,1977,59500000000
cog,1978,58500000000
cog,1979,92800020000
cog,1980,168000000000
cog,1981,275700000000
cog,1982,373200000000
cog,1983,434200000000
cog,1984,542400000000
cog,1985,523400000000
cog,1986,209069000000
cog,1987,247139000000
cog,1988,197147010000
cog,1989,289513996300
cog,1990,309700000000
cog,1991,277000000000
cog,1992,275700000000
cog,1993,268300000000
cog,1994,446820000000
cog,1995,473900000000
cog,1996,673800000000
cog,1997,770900000000
cog,1998,529700000000
cog,1999,888000000000
cog,2000,1654100000000
cog,2001,1341400000000
cog,2002,1332800000000
cog,2003,1242900000000
cog,2004,1617500000000
cog,2005,2163733000000
cog,2006,2641185000000
cog,2007,2399068000000
cog,2008,3322321000000
cog,2009,2546958000000
cog,2010,4305452000000
cog,2011,4859898000000
cog,2012,5899621000000
cog,2013,5498330907300
cog,2014,5131847286200
cog,2015,3578680035200
cog,2016,2490612936000
cog,2017,3158757711100
cog,2018,4463467459800
cog,2019,4105069762600
cog,2020,2241229242200
cog,2021,3526419572300
cog,2022,4858578525700
col,1965,16561000000
col,1966,19144000000
col,1967,23655000000
col,1968,26629000000
col,1969,30744000000
col,1970,36697000000
col,1971,43229000000
col,1972,54528000000
col,1973,74216000000
col,1974,96734000000
col,1975,118365000000
col,1976,164117000000
col,1977,216970000000
col,1978,272521000000
col,1979,350981000000
col,1980,498829000000
col,1981,606800000000
col,1982,771233000000
col,1983,962072000000
col,1984,1282788000000
col,1985,1718380000000
col,1986,2455472000000
col,1987,3066317000000
col,1988,4250646000000
col,1989,5588468000000
col,1990,7568750000000
col,1991,9846734000000
col,1992,11800117000000
col,1993,15769783000000
col,1994,19661978000000
col,1995,24680643000000
col,1996,28721883000000
col,1997,32956773000000
col,1998,37076768000000
col,1999,40499363000000
col,2000,56941000000000
col,2001,61483000000000
col,2002,67535000000000
col,2003,78718000000000
col,2004,91485000000000
col,2005,102564000000000
col,2006,117967000000000
col,2007,131033000000000
col,2008,153122000000000
col,2009,156727000000000
col,2010,170679000000000
col,2011,206148000000000
col,2012,222650000000000
col,2013,233848000000001
col,2014,236392000000000
col,2015,230057000000001
col,2016,239174000000001
col,2017,246823000000001
col,2018,265671000000000
col,2019,275548000000000
col,2020,235966000000001
col,2021,296449000000001
col,2022,393063406898520.9375
com,1980,5473000000
com,1981,6513000000
com,1982,7381000000
com,1983,8913000000
com,1984,9851000000
com,1985,10788000000
com,1986,11802000000
com,1987,12382000000
com,1988,12961000000
com,1989,13297000000
com,1990,14278000000
com,1991,14604000000
com,1992,14778000000
com,1993,15653000000
com,1994,16224000000
com,1995,18208000000
com,1996,18548000000
com,1997,19473000000
com,1998,19989000000
com,1999,21557000000
com,2000,22830000000
com,2001,25379000000
com,2002,27052000000
com,2003,29033000000
com,2004,30593000000
com,2005,31561000000
com,2006,33404000000
com,2007,35447000000
com,2008,37170000000
com,2009,38554000000
com,2010,39677000000
com,2011,42297000000
com,2012,43654000000
com,2013,48163000000
com,2014,49429216200
com,2015,44584000000
com,2016,44361000000
com,2017,42874000000
com,2018,43961000000
com,2019,44802000000
com,2020,42684000000
com,2021,49963000000
com,2022,52709475400
cpv,1980,969225000
cpv,1981,1178434000
cpv,1982,1296018000
cpv,1983,1715074000
cpv,1984,1972622000
cpv,1985,2269603000
cpv,1986,2722768400
cpv,1987,3188650000
cpv,1988,3676909300
cpv,1989,4329058400
cpv,1990,6461680000
cpv,1991,6926001900
cpv,1992,7866578000
cpv,1993,8885650300
cpv,1994,10174772500
cpv,1995,10593000000
cpv,1996,11994482600
cpv,1997,11972568800
cpv,1998,13513320100
cpv,1999,14333940400
cpv,2000,14035321400
cpv,2001,13296081800
cpv,2002,13862976500
cpv,2003,14733115000
cpv,2004,14954588200
cpv,2005,16557163500
cpv,2006,18592900500
cpv,2007,18633154000
cpv,2008,22855352000
cpv,2009,23675103000
cpv,2010,22705474000
cpv,2011,23642026000
cpv,2012,23130166000
cpv,2013,24571208000
cpv,2014,26205232000
cpv,2015,25418615000
cpv,2016,23357933000
cpv,2017,24448620000
cpv,2018,30133088000
cpv,2019,29470366000
cpv,2020,25895441000
cpv,2021,28665104200
cpv,2022,32984517500
cri,1960,576000000
cri,1961,596600000
cri,1962,650700000
cri,1963,727000000
cri,1964,783800000
cri,1965,904900000
cri,1966,980200000
cri,1967,1069600000
cri,1968,1229800000
cri,1969,1353300000
cri,1970,1572200000
cri,1971,1807100000
cri,1972,2144800000
cri,1973,2713300000
cri,1974,3644400000
cri,1975,4599900000
cri,1976,5675100000
cri,1977,6888800000
cri,1978,7870800000
cri,1979,9149900000
cri,1980,11166100000
cri,1981,15201400000
cri,1982,25097100000
cri,1983,37001700000
cri,1984,48009800000
cri,1985,57134500000
cri,1986,68112400000
cri,1987,78456000000
cri,1988,95232500000
cri,1989,114578900000
cri,1990,134351000000
cri,1991,241132142300
cri,1992,321159964800
cri,1993,372727537900
cri,1994,438275565100
cri,1995,552622647200
cri,1996,630345999900
cri,1997,764098786100
cri,1998,914550195400
cri,1999,1047931816000
cri,2000,1177352581700
cri,2001,1324901569000
cri,2002,1465672647700
cri,2003,1664875916100
cri,2004,2010562541000
cri,2005,2324298676300
cri,2006,2754664164900
cri,2007,3318621796200
cri,2008,3817797459800
cri,2009,4146152579000
cri,2010,4618416041700
cri,2011,4884726232600
cri,2012,5274295341300
cri,2013,5435060660200
cri,2014,5772867225000
cri,2015,6024692090100
cri,2016,6299064250400
cri,2017,6633317432400
cri,2018,7043810281300
cri,2019,7276505899200
cri,2020,7433297390700
cri,2021,8309620806342.92969
cri,2022,9251675229681.00781
cub,1970,964146100
cub,1971,1171202400
cub,1972,1313164300
cub,1973,1402199700
cub,1974,1583588400
cub,1975,1809133000
cub,1976,1918911900
cub,1977,1997155900
cub,1978,2325058300
cub,1979,2418059000
cub,1980,2430933700
cub,1981,2846605200
cub,1982,3006156700
cub,1983,3211832600
cub,1984,3563623600
cub,1985,3603350600
cub,1986,3502123500
cub,1987,3205759100
cub,1988,3463367000
cub,1989,3595701700
cub,1990,3739065500
cub,1991,3031948500
cub,1992,2747889100
cub,1993,2696888700
cub,1994,3560819000
cub,1995,4281107700
cub,1996,6676000000
cub,1997,6995700000
cub,1998,6670600000
cub,1999,7202700000
cub,2000,7804900000
cub,2001,7877000000
cub,2002,7961400000
cub,2003,8079900000
cub,2004,8419800000
cub,2005,9179866100
cub,2006,11711400000
cub,2007,13201700000
cub,2008,13612400000
cub,2009,14033000000
cub,2010,14727000000
cub,2011,15356000000
cub,2012,17091000000
cub,2013,17860000000
cub,2014,17867000000
cub,2015,19477500000
cub,2016,20962931053.7
cub,2017,23589549691.7406
cub,2018,24890354394.8232
cub,2019,25391000000
cub,2020,24710100000
cub,2021,127294400000
cub,2022,150569500000
cym,2006,344023000
cym,2007,359191600
cym,2008,347175300
cym,2009,282005400
cym,2010,244743700
cym,2011,237674700
cym,2012,245228000
cym,2013,254211600
cym,2014,262217800
cym,2015,274878900
cym,2016,297991100
cym,2017,309709500
cym,2018,341689500
cym,2019,381664000
cym,2020,383447200
cym,2021,428673500
cyp,1975,110546500
cyp,1976,164538300
cyp,1977,223997600
cyp,1978,286703300
cyp,1979,357439400
cyp,1980,437060200
cyp,1981,485071900
cyp,1982,540430600
cyp,1983,584341700
cyp,1984,663279100
cyp,1985,721542400
cyp,1986,754689300
cyp,1987,836360400
cyp,1988,937851300
cyp,1989,1024819100
cyp,1990,1132119300
cyp,1991,1221991800
cyp,1992,1355091800
cyp,1993,1380891700
cyp,1994,1448723200
cyp,1995,1540194000
cyp,1996,1607201000
cyp,1997,1645741000
cyp,1998,1742808000
cyp,1999,1799187000
cyp,2000,1873832000
cyp,2001,1985835000
cyp,2002,2129572000
cyp,2003,2313816000
cyp,2004,2503507000
cyp,2005,2651877000
cyp,2006,2852824000
cyp,2007,3186600000
cyp,2008,3402065000
cyp,2009,2979574000
cyp,2010,2813623000
cyp,2011,2527193000
cyp,2012,2288750000
cyp,2013,1936306000
cyp,2014,1740350000
cyp,2015,1824576000
cyp,2016,2055933000
cyp,2017,2299320000
cyp,2018,2632955000
cyp,2019,3002211000
cyp,2020,2881062000
cyp,2021,2969645000
cyp,2022,3363652000
cze,1993,415414780000
cze,1994,479585569000
cze,1995,564861000000
cze,1996,661187000000
cze,1997,703649000000
cze,1998,750274000000
cze,1999,760859000000
cze,2000,799197000000
cze,2001,874561000000
cze,2002,893656000000
cze,2003,913168000000
cze,2004,1033990000000
cze,2005,1104527000000
cze,2006,1212265000000
cze,2007,1319294000000
cze,2008,1360731000000
cze,2009,1304439000000
cze,2010,1324465000000
cze,2011,1366995000000
cze,2012,1346165000000
cze,2013,1352465000000
cze,2014,1470579000000
cze,2015,1562537000000
cze,2016,1602603000000
cze,2017,1671637000000
cze,2018,1719045000000
cze,2019,1826073000000
cze,2020,1751957000000
cze,2021,1848845000000
cze,2022,2009454000000
deu,1991,531626000000
deu,1992,553440000000
deu,1993,535886000000
deu,1994,552469000000
deu,1995,563989000000
deu,1996,554432000000
deu,1997,560460000000
deu,1998,571783000000
deu,1999,569537000000
deu,2000,584479000000
deu,2001,588089000000
deu,2002,579836000000
deu,2003,579139000000
deu,2004,597415000000
deu,2005,603045000000
deu,2006,643361000000
deu,2007,680790000000
deu,2008,683699000000
deu,2009,604971000000
deu,2010,688513000000
deu,2011,729119000000
deu,2012,749030000000
deu,2013,752953000000
deu,2014,790728000000
deu,2015,820391000000
deu,2016,864201000000
deu,2017,897238000000
deu,2018,918979000000
deu,2019,937701000000
deu,2020,909047000000
deu,2021,977945000000
deu,2022,1042947000000
dji,2013,41372000000
dji,2014,45831000000
dji,2015,49097748700
dji,2016,52493139700
dji,2017,60910190100
dji,2018,72446325000
dji,2019,80203791600
dji,2020,85126832900
dji,2021,98004764800
dji,2022,95789652900
dma,1977,12765043
dma,1978,15611806
dma,1979,15104326
dma,1980,26955412
dma,1981,29648224
dma,1982,32968962
dma,1983,33090433
dma,1984,35390317
dma,1985,36377266
dma,1986,37252145
dma,1987,42198128
dma,1988,53367587
dma,1989,61975714
dma,1990,67900000
dma,1991,75020000
dma,1992,87840000
dma,1993,93350000
dma,1994,97920000
dma,1995,106870000
dma,1996,113340000
dma,1997,119160000
dma,1998,129850000
dma,1999,134880000
dma,2000,142800000
dma,2001,141330000
dma,2002,139160000
dma,2003,126140000
dma,2004,131590000
dma,2005,128040000
dma,2006,138680000
dma,2007,152590000
dma,2008,157350000
dma,2009,150030000
dma,2010,156100000
dma,2011,173670000
dma,2012,167360000
dma,2013,165750000
dma,2014,175510000
dma,2015,182990000
dma,2016,186570000
dma,2017,155920000
dma,2018,241910000
dma,2019,249000000
dma,2020,166490000
dma,2021,182490000
dma,2022,197450000
dnk,1966,23526162000
dnk,1967,25565140000
dnk,1968,27979945000
dnk,1969,31125858000
dnk,1970,33777235000
dnk,1971,37167475000
dnk,1972,41839251000
dnk,1973,46946725000
dnk,1974,52288722000
dnk,1975,57890705000
dnk,1976,64190005000
dnk,1977,70230731000
dnk,1978,75819798000
dnk,1979,81609302000
dnk,1980,93323216000
dnk,1981,97662046000
dnk,1982,111834957000
dnk,1983,123695579000
dnk,1984,138514615000
dnk,1985,151479964000
dnk,1986,161460060000
dnk,1987,170835058000
dnk,1988,175544062000
dnk,1989,186740257000
dnk,1990,193636890000
dnk,1991,199484374000
dnk,1992,207637294000
dnk,1993,200805634000
dnk,1994,214781855000
dnk,1995,228985546000
dnk,1996,242500605000
dnk,1997,257337347000
dnk,1998,264783801000
dnk,1999,281059575000
dnk,2000,313850525000
dnk,2001,313952155000
dnk,2002,319507284000
dnk,2003,318427088000
dnk,2004,333272418000
dnk,2005,352715456000
dnk,2006,383884946000
dnk,2007,385444160000
dnk,2008,407022933000
dnk,2009,343570838000
dnk,2010,356841516000
dnk,2011,374074633000
dnk,2012,386540993000
dnk,2013,387128089000
dnk,2014,391973412000
dnk,2015,407015775000
dnk,2016,435654804000
dnk,2017,454890909000
dnk,2018,469241691000
dnk,2019,478574206000
dnk,2020,457699256000
dnk,2021,499621387000
dnk,2022,556596329000
dom,1965,187418072.27
dom,1966,237280712.97
dom,1967,271645505.89
dom,1968,267602589.07
dom,1969,314866211.82
dom,1970,373777285.38
dom,1971,432784618.87
dom,1972,528563243.38
dom,1973,633197780.9
dom,1974,801556388.2
dom,1975,1095919236.2
dom,1976,1192082900.4
dom,1977,1302781909.4
dom,1978,1331467270.5
dom,1979,1589155087.4
dom,1980,1805836176.6
dom,1981,1932899276.5
dom,1982,2192801167.9
dom,1983,2409385997.1
dom,1984,2818490578.4
dom,1985,2728968656.5
dom,1986,4050617607.2
dom,1987,4463572393
dom,1988,8043749076.6
dom,1989,13015280084
dom,1990,18234235001
dom,1991,41541366600
dom,1992,46932284700
dom,1993,52668492300
dom,1994,59925251000
dom,1995,68898803300
dom,1996,78912058600
dom,1997,90029883700
dom,1998,104887453000
dom,1999,116227121100
dom,2000,124560719700
dom,2001,127053806500
dom,2002,148424016600
dom,2003,200415675700
dom,2004,297764304200
dom,2005,327951842500
dom,2006,392419686500
dom,2007,445501718600
dom,2008,491716439400
dom,2009,482394139000
dom,2010,553777211800
dom,2011,627602245600
dom,2012,678111985600
dom,2013,766254698200
dom,2014,870942961000
dom,2015,913495290100
dom,2016,961728575700
dom,2017,1067358854700
dom,2018,1220401874700
dom,2019,1326576451600
dom,2020,1349586009400
dom,2021,1761374801400
dom,2022,2070347539700
dza,1999,1432548000000
dza,2000,2199110000000
dza,2001,2079667000000
dza,2002,2184529000000
dza,2003,2625275000000
dza,2004,3166692000000
dza,2005,4276596000000
dza,2006,4941879000000
dza,2007,5301822000000
dza,2008,6387175000000
dza,2009,4679806000000
dza,2010,5991876000000
dza,2011,7168826000000
dza,2012,7677055000000
dza,2013,7309119000000
dza,2014,7225726000000
dza,2015,5913399000000
dza,2016,5998568000000
dza,2017,6857800000000
dza,2018,7913800000000
dza,2019,7553200000000
dza,2020,6008600000000
dza,2021,8598300000000
dza,2022,12709200000000
ecu,1960,379577957.62
ecu,1961,348192403.15
ecu,1962,329191297.68
ecu,1963,404070257.22
ecu,1964,533014185.8
ecu,1965,568408000
ecu,1966,614858000
ecu,1967,628698000
ecu,1968,646347000
ecu,1969,798214000
ecu,1970,785706000
ecu,1971,780620000
ecu,1972,861422000
ecu,1973,948450000
ecu,1974,1745499000
ecu,1975,1979890000
ecu,1976,2451919000
ecu,1977,3076594000
ecu,1978,3227768000
ecu,1979,4065969000
ecu,1980,4790612000
ecu,1981,6154683000
ecu,1982,5895687000
ecu,1983,4753622000
ecu,1984,4991335000
ecu,1985,5055738000
ecu,1986,4157926000
ecu,1987,3790812000
ecu,1988,3798052000
ecu,1989,4020057000
ecu,1990,4589365000
ecu,1991,5168759000
ecu,1992,5898467000
ecu,1993,5410487000
ecu,1994,6412007000
ecu,1995,6627897000
ecu,1996,6754565000
ecu,1997,7282825000
ecu,1998,7220282000
ecu,1999,5651147000
ecu,2000,6158273000
ecu,2001,7107950000
ecu,2002,8224370000
ecu,2003,9080973000
ecu,2004,10872006000
ecu,2005,13093236000
ecu,2006,15859672000
ecu,2007,17576327000
ecu,2008,23419962000
ecu,2009,20267391000
ecu,2010,24152535000
ecu,2011,29835487000
ecu,2012,33196153000
ecu,2013,35336985000
ecu,2014,37413748000
ecu,2015,31645957000
ecu,2016,32003058000
ecu,2017,33920756000
ecu,2018,35003501000
ecu,2019,35353828000
ecu,2020,30507933000
ecu,2021,33095660000
ecu,2022,36231673000
egy,1960,315800000
egy,1961,345200000
egy,1962,404100000
egy,1963,456000000
egy,1964,512700000
egy,1965,545300000
egy,1966,586700000
egy,1967,603500000
egy,1968,577100000
egy,1969,649900000
egy,1970,685800000
egy,1971,746800000
egy,1972,779400000
egy,1973,819200000
egy,1974,1033900000
egy,1975,1348300000
egy,1976,1594000000
egy,1977,2028000000
egy,1978,2556600000
egy,1979,4380900000
egy,1980,5209409940.6
egy,1981,5124100000
egy,1982,6747000000
egy,1983,7604000000
egy,1984,9090000000
egy,1985,11039000000
egy,1986,12298000000
egy,1987,13360000000
egy,1988,16908999700
egy,1989,20473999400
egy,1990,26254999600
egy,1991,36150001700
egy,1992,43693000000
egy,1993,48340000000
egy,1994,53380000000
egy,1995,61700000000
egy,1996,67716000000
egy,1997,77110000000
egy,1998,82326000000
egy,1999,87361000000
egy,2000,104587100000
egy,2001,110834200000
egy,2002,123458900000
egy,2003,139322200000
egy,2004,168243400000
egy,2005,183890900000
egy,2006,223327800000
egy,2007,261167000000
egy,2008,324283400000
egy,2009,373279000000
egy,2010,431776000000
egy,2011,492934000000
egy,2012,657341561726.28894
egy,2013,742056955422.45203
egy,2014,849664111120.37183
egy,2015,895205495384.948
egy,2016,879361606805.99695
egy,2017,1257478541625.78003
egy,2018,1648562628487.01001
egy,2019,2004790748409.71997
egy,2020,1991562417454.40967
egy,2021,2078063358942.5
egy,2022,2565394013082.31982
eri,1992,235300000
eri,1993,333000000
eri,1994,419200000
eri,1995,558000000
eri,1996,833500000
eri,1997,1037000000
eri,1998,1058200000
eri,1999,1172400000
eri,2000,1302700000
eri,2001,1577000000
eri,2002,1951900000
eri,2003,2378800000
eri,2004,2999000000
eri,2005,3454153200
eri,2006,3380364300
eri,2007,3889689700
eri,2008,5499200000
eri,2009,6228700000
esp,1995,130505000000
esp,1996,137364000000
esp,1997,145731000000
esp,1998,154830000000
esp,1999,166177000000
esp,2000,181199000000
esp,2001,195965000000
esp,2002,207969000000
esp,2003,219991000000
esp,2004,231996000000
esp,2005,251953000000
esp,2006,270355000000
esp,2007,282906000000
esp,2008,291703000000
esp,2009,266258000000
esp,2010,248437000000
esp,2011,234891000000
esp,2012,216888000000
esp,2013,206840000000
esp,2014,207178000000
esp,2015,216412000000
esp,2016,222801000000
esp,2017,233029000000
esp,2018,239158000000
esp,2019,249621000000
esp,2020,225332000000
esp,2021,248419000000
esp,2022,279974000000
est,1995,783558000
est,1996,977345000
est,1997,1194050000
est,1998,1287199000
est,1999,1289177000
est,2000,1535672000
est,2001,1782999000
est,2002,1993995000
est,2003,2283400000
est,2004,2486576000
est,2005,2978779000
est,2006,3656494000
est,2007,4409075000
est,2008,4357136000
est,2009,3317455000
est,2010,3597012000
est,2011,4289790000
est,2012,4526900000
est,2013,4793883000
est,2014,4966477000
est,2015,4923320000
est,2016,5229837000
est,2017,5719802000
est,2018,6229989000
est,2019,6371818000
est,2020,6256372000
est,2021,7265807000
est,2022,8690390000
eth,1981,1325306200
eth,1982,1409344100
eth,1983,1504591700
eth,1984,1699810600
eth,1985,1800439900
eth,1986,1978355000
eth,1987,2398127500
eth,1988,2320456000
eth,1989,2451164400
eth,1990,2344815900
eth,1991,2028144400
eth,1992,1792043600
eth,1993,2812060900
eth,1994,3278818200
eth,1995,4450359300
eth,1996,5284019700
eth,1997,6810780800
eth,1998,6225445600
eth,1999,7053490500
eth,2000,7663250900
eth,2001,8176456900
eth,2002,8544537400
eth,2003,9545061900
eth,2004,11077745600
eth,2005,12648203900
eth,2006,15377396600
eth,2007,20085615500
eth,2008,25538217000
eth,2009,32726789900
eth,2010,36407941400
eth,2011,49780498000
eth,2012,70817690000
eth,2013,94880672000
eth,2014,142905747000
eth,2015,211539077000
eth,2016,343923944000
eth,2017,432205875000
eth,2018,600758487000
eth,2019,667908102000
eth,2020,779644001000
eth,2021,948514932000
eth,2022,1399116231000
fin,1975,6470855000
fin,1976,7049151000
fin,1977,7604866000
fin,1978,8443593000
fin,1979,9994854000
fin,1980,11458000000
fin,1981,12784000000
fin,1982,14015000000
fin,1983,15566000000
fin,1984,17131000000
fin,1985,18012000000
fin,1986,18886000000
fin,1987,20638000000
fin,1988,23084000000
fin,1989,26108000000
fin,1990,26581000000
fin,1991,23040000000
fin,1992,22262000000
