geo,time,ag_con_fert_pt_zs
egy,2015,62.2911
egy,2016,75.65429
egy,2017,51.93676
egy,2018,38.18003
egy,2019,34.09451
egy,2020,32.03757
esp,1961,107.84896
esp,1962,111.33369
esp,1963,109.64968
esp,1964,91.9393
esp,1965,77.82142
esp,1966,74.07439
esp,1967,72.96937
esp,1968,76.81514
esp,1969,75.56915
esp,1970,75.85777
esp,1971,80.68248
esp,1972,78.24361
esp,1973,82.90663
esp,1974,87.35367
esp,1975,78.1429
esp,1976,83.03691
esp,1977,72.86639
esp,1978,77.67365
esp,1979,80.3508
esp,1980,77.36704
esp,1981,69.27945
esp,1982,77.28651
esp,1983,75.8059
esp,1984,77.803
esp,1985,80.68004
esp,1986,86.44471
esp,1987,92.67418
esp,1988,99.29369
esp,1989,99.44486
esp,1990,109.47305
esp,1991,112.32115
esp,1992,99.6519
esp,1993,100.68587
esp,1994,101.76884
esp,1995,97.94025
esp,1996,115.69336
esp,1997,103.101
esp,1998,123.02495
esp,1999,120.26765
esp,2000,119.13313
esp,2001,126.40608
esp,2002,135.93014
esp,2003,124.59598
esp,2004,118.04729
esp,2005,103.73748
esp,2006,112.70654
esp,2007,117.18537
esp,2008,89.16996
esp,2009,106.145
esp,2010,112.15103
esp,2011,95.72401
esp,2012,90.75323
esp,2013,104.5284
esp,2014,117.49498
esp,2015,112.73485
esp,2016,110.45306
esp,2017,120.35451
esp,2018,114.59283
esp,2019,113.73839
esp,2020,118.95439
est,1992,175.26318
est,1993,382.3287
est,1994,76.58374
est,1995,49.03678
est,1996,42.39388
est,1997,66.51914
est,1998,110.56997
est,1999,67.6198
est,2000,92.46792
est,2001,75.1803
est,2002,111.30481
est,2003,114.85
est,2004,65.73775
est,2005,35.71917
est,2006,42.57474
est,2007,47.1656
est,2008,65.39183
est,2009,423.11938
est,2010,6118.03051
est,2011,17328.73563
est,2012,19054.54545
est,2013,14395.34247
est,2014,23082.29942
est,2015,47056.2442
est,2016,49620.57184
est,2017,24085.51835
est,2018,22868.77794
est,2019,23596.10577
est,2020,24917.41799
fin,1961,201.12797
fin,1962,200.38987
fin,1963,172.4737
fin,1964,188.29488
fin,1965,159.83587
fin,1966,127.56144
fin,1967,156.15996
fin,1968,156.2049
fin,1969,144.16736
fin,1970,125.89131
fin,1971,130.53473
fin,1972,110.44624
fin,1973,127.22531
fin,1974,126.441
fin,1975,140.71614
fin,1976,124.45162
fin,1977,133.23413
fin,1978,114.69223
fin,1979,110.017
fin,1980,114.94499
fin,1981,109.0919
fin,1982,110.08501
fin,1983,94.37032
fin,1984,89.16523
fin,1985,94.89416
fin,1986,95.39329
fin,1987,101.93787
fin,1988,99.04865
fin,1989,111.81359
fin,1990,100.62514
fin,1991,109.68942
fin,1992,98.30199
fin,1993,92.34282
fin,1994,97.28904
fin,1995,92.35501
fin,1996,93.15476
fin,1997,94.29429
fin,1998,95.66563
fin,1999,96.57321
fin,2000,88.20059
fin,2001,83.42697
fin,2002,72.35078
fin,2003,96.60565
fin,2004,82.91224
fin,2005,69.31902
fin,2006,73.23666
fin,2007,58.27678
fin,2008,54.06
fin,2009,48.84776
fin,2010,53.61447
fin,2011,48.32956
fin,2012,42.61724
fin,2013,34.63259
fin,2014,56.98315
fin,2015,45.25084
fin,2016,48.21817
fin,2017,63.07676
fin,2018,60.36142
fin,2019,64.32074
fin,2020,63.84449
fra,1961,73.95843
fra,1962,80.83387
fra,1963,77.50484
fra,1964,74.5827
fra,1965,74.48896
fra,1966,76.89643
fra,1967,87.2145
fra,1968,90.5742
fra,1969,95.27886
fra,1970,100.16538
fra,1971,102.88339
fra,1972,111.55029
fra,1973,107.5487
fra,1974,84.94308
fra,1975,107.63701
fra,1976,112.96382
fra,1977,110.46617
fra,1978,113.04409
fra,1979,116.70587
fra,1980,113.90536
fra,1981,121.63354
fra,1982,127.06703
fra,1983,125.62998
fra,1984,123.60992
fra,1985,130.3135
fra,1986,138.07195
fra,1987,143.34319
fra,1988,149.02385
fra,1989,163.48101
fra,1990,152.05223
fra,1991,150.77215
fra,1992,143.03757
fra,1993,147.991
fra,1994,175.43559
fra,1995,175.1943
fra,1996,173.12821
fra,1997,186.36482
fra,1998,206.46235
fra,1999,217.60667
fra,2000,255.53637
fra,2001,256.76008
fra,2002,279.50891
fra,2003,346.20662
fra,2004,321.87128
fra,2005,226.6491
fra,2006,163.90608
fra,2007,174.27744
fra,2008,138.36811
fra,2009,140.62566
fra,2010,159.26938
fra,2011,422.97903
fra,2012,499.94261
fra,2013,419.08799
fra,2014,605.53989
fra,2015,449.90649
fra,2016,505.19287
fra,2017,560.59604
fra,2018,384.17905
fra,2019,380.74374
gbr,1961,156.52368
gbr,1962,152.04653
gbr,1963,150.93882
gbr,1964,143.33685
gbr,1965,142.31051
gbr,1966,145.16607
gbr,1967,145.48611
gbr,1968,139.71206
gbr,1969,140.55575
gbr,1970,147.16351
gbr,1971,156.52558
gbr,1972,142.2193
gbr,1973,156.22705
gbr,1974,114.95187
gbr,1975,116.95906
gbr,1976,123.25879
gbr,1977,114.60354
gbr,1978,119.16533
gbr,1979,108.28488
gbr,1980,114.11111
gbr,1981,121.29678
gbr,1982,128.26328
gbr,1983,129.99851
gbr,1984,127.96443
gbr,1985,130.16037
gbr,1986,131.8408
gbr,1987,139.66041
gbr,1988,134.9115
gbr,1989,144.14466
gbr,1990,149.06367
gbr,1991,152.88732
gbr,1992,145.56686
gbr,1993,143.10345
gbr,1994,153.45781
gbr,1995,156.61187
gbr,1996,146.21538
gbr,1997,135.60335
gbr,1998,128.37754
gbr,1999,158.28707
gbr,2000,156.52174
gbr,2001,169.69147
gbr,2002,160.73883
gbr,2003,154.2177
gbr,2004,164.40129
gbr,2005,175.96296
gbr,2006,174.87134
gbr,2007,159.78956
gbr,2008,193.22884
gbr,2009,229.46429
gbr,2010,209.37951
gbr,2011,176.53302
gbr,2012,162.85875
gbr,2013,420.14388
gbr,2014,420.2938
gbr,2015,366.69084
gbr,2016,473.51729
gbr,2017,412.55116
gbr,2018,436.81885
gbr,2019,439.17526
gbr,2020,410.60383
geo,1992,94.86166
geo,1993,91.97952
geo,1994,91.17647
geo,1995,72.94118
geo,1996,59.96276
geo,1997,47.83748
geo,1998,61.48282
geo,1999,42.59851
geo,2000,42
geo,2001,71.61125
geo,2002,31.80723
geo,2003,14.98511
geo,2004,15.11879
geo,2005,22.68507
geo,2006,17.22493
geo,2007,14.51958
geo,2008,14.04913
geo,2009,16.09526
geo,2010,12.95932
geo,2011,10.68675
geo,2012,13.7471
geo,2013,18.91291
geo,2014,15.31549
geo,2015,14.65885
geo,2016,21.01429
geo,2017,15.46187
geo,2018,12.60587
geo,2019,12.12788
geo,2020,30.92117
grc,1961,314.61645
grc,1962,366.11567
grc,1963,300.47983
grc,1964,220.25778
grc,1965,198.0438
grc,1966,105.5402
grc,1967,111.93446
grc,1968,120.76591
grc,1969,120.35051
grc,1970,119.62661
grc,1971,107.25768
grc,1972,92.27516
grc,1973,97.34145
grc,1974,97.9977
grc,1975,97.34399
grc,1976,110.24369
grc,1977,109.90401
grc,1978,111.81499
grc,1979,114.16781
grc,1980,109.36267
grc,1981,128.89868
grc,1982,111.34992
grc,1983,107.88675
grc,1984,104.51406
grc,1985,110.06202
grc,1986,112.30842
grc,1987,98.67971
grc,1988,102.69072
grc,1989,102.57423
grc,1990,110.45866
grc,1991,112.46982
grc,1992,124.35644
grc,1993,127.56892
grc,1994,122.27378
grc,1995,119.95249
grc,1996,117.15481
grc,1997,138.08219
grc,1998,136.41618
grc,1999,142.9878
grc,2000,131.07215
grc,2001,129.42943
grc,2002,207.52204
grc,2003,141.13457
grc,2004,175.08645
grc,2005,188.1574
grc,2006,381.33803
grc,2007,510.62548
grc,2008,472.58868
grc,2009,630.68663
grc,2010,185.19167
grc,2011,87.48719
grc,2012,147.8004
grc,2013,169.19083
grc,2014,124.66393
grc,2015,98.09825
grc,2016,135.77296
grc,2017,79.90791
grc,2018,149.42011
grc,2019,187.57908
grc,2020,116.82403
gtm,1974,3230.35
gtm,1975,1100
gtm,1976,787.775
gtm,1977,876.50847
gtm,1978,858.45267
gtm,1979,2510
gtm,1980,500
gtm,1981,544.22561
gtm,1982,652.58871
gtm,1983,400.40588
gtm,1984,474.73684
gtm,1985,475.4
gtm,1986,615
gtm,1987,1010.23121
gtm,1988,766.42857
gtm,1989,924.28571
gtm,1990,835.71429
gtm,1991,954.66667
gtm,1992,1518.26923
hrv,1992,46.07158
hrv,1993,40.76035
hrv,1994,53.46023
hrv,1995,47.5118
hrv,1996,51.51515
hrv,1997,66.60984
hrv,1998,51.26917
hrv,1999,45.39101
hrv,2000,52.20392
hrv,2001,51.60153
hrv,2002,70.67179
hrv,2003,71.04751
hrv,2004,65.37421
hrv,2005,59.10972
hrv,2006,73.65625
hrv,2007,72.88784
hrv,2008,90.16379
hrv,2009,39.71013
hrv,2010,63.1724
hrv,2011,60.04685
hrv,2012,41.64792
hrv,2013,35.91728
hrv,2014,39.65468
hrv,2015,34.70529
hrv,2016,23.98187
hrv,2017,35.41784
hrv,2018,41.81895
hrv,2019,37.81363
hrv,2020,40.57574
hun,1961,174.2269
hun,1962,187.73927
hun,1963,178.6986
hun,1964,178.32214
hun,1965,134.4261
hun,1966,129.84561
hun,1967,152.21624
hun,1968,156.8756
hun,1969,148.67643
hun,1970,161.76907
hun,1971,172.81686
hun,1972,183.26522
hun,1973,195.7392
hun,1974,217.37733
hun,1975,236.47992
hun,1976,183.3853
hun,1977,196.54428
hun,1978,180.83761
hun,1979,173.73794
hun,1980,161.37506
hun,1981,160.70631
hun,1982,170.88333
hun,1983,170.01046
hun,1984,167.79284
hun,1985,149.84953
hun,1986,155.4818
hun,1987,146.58426
hun,1988,182.03891
hun,1989,152.57497
hun,1990,122.31409
hun,1991,119.59259
hun,1992,112.96058
hun,1993,140.43677
hun,1994,124.64164
hun,1995,149.84858
hun,1996,157.20205
hun,1997,153.68406
hun,1998,158.7152
hun,1999,142.4432
hun,2000,132.5569
hun,2001,152.3677
hun,2002,207.96254
hun,2003,213.83237
hun,2004,170.25595
hun,2005,125.92274
hun,2006,150.99338
hun,2007,227.38689
hun,2008,208.75713
hun,2009,154.95228
hun,2010,158.72708
hun,2011,136.40543
hun,2012,175.75054
hun,2013,166.47804
hun,2014,142.46706
hun,2015,144.35317
hun,2016,174.69584
hun,2017,192.65641
hun,2018,190.77908
hun,2019,184.31735
hun,2020,191.31517
idn,1963,866.66667
idn,1964,209.22174
idn,1965,205.43043
idn,1966,353.66829
idn,1967,287.95455
idn,1968,644.67458
idn,1969,452.94402
idn,1970,530.61391
idn,1971,471.33755
idn,1972,752.91366
idn,1973,593.69362
idn,1974,412.99058
idn,1975,235.71084
idn,1976,267.42671
idn,1977,155.36481
idn,1978,109.99087
idn,1979,92.01006
idn,1980,99.56221
idn,1981,118.39995
idn,1982,132.09831
idn,1983,106.97415
idn,1984,105.87473
idn,1985,89.06606
idn,1986,87.2169
idn,1987,88.16895
idn,1988,95.97663
idn,1989,79.84787
idn,1990,81.97732
idn,1991,82.51453
idn,1992,90.85473
idn,1993,76.69824
idn,1994,80.01427
idn,1995,80.3635
idn,1996,81.2803
idn,1997,68.00794
idn,1998,87.02741
idn,1999,80.34303
idn,2000,81.8534
idn,2001,94.70279
idn,2002,111.65785
idn,2003,111.0243
idn,2004,123.18504
idn,2005,102.58299
idn,2006,109.02761
idn,2007,121.07958
idn,2008,118.39741
idn,2009,103.4785
idn,2010,105.94024
idn,2011,113.83043
idn,2012,131.48635
idn,2013,127.48746
idn,2014,139.60056
idn,2015,139.80989
idn,2016,142.10225
idn,2017,147.70299
idn,2018,147.31863
idn,2019,122.91647
idn,2020,131.75994
ind,1961,153.9834
ind,1962,160.0742
ind,1963,166.39541
ind,1964,206.61091
ind,1965,219.96753
ind,1966,242.0497
ind,1967,252.41922
ind,1968,226.83587
ind,1969,207.6915
ind,1970,212.76636
ind,1971,214.34449
ind,1972,199.87724
ind,1973,206.52648
ind,1974,169.54144
ind,1975,191.15829
ind,1976,145.6002
ind,1977,160.31497
ind,1978,173.05228
ind,1979,175.47672
ind,1980,183.0532
ind,1981,148.02939
ind,1982,132.35148
ind,1983,145.03261
ind,1984,152.24967
ind,1985,150.14168
ind,1986,135.56442
ind,1987,116.26233
ind,1988,119.23276
ind,1989,132.11868
ind,1990,132.50249
ind,1991,128.75146
ind,1992,124.39169
ind,1993,135.27557
ind,1994,129.28294
ind,1995,122.32391
ind,1996,128.15675
ind,1997,122.98494
ind,1998,122.86599
ind,1999,126.08968
ind,2000,113.68746
ind,2001,118.59459
ind,2002,113.40128
ind,2003,119.96106
ind,2004,121.48632
ind,2005,132.89601
ind,2006,152.55105
ind,2007,172.23034
ind,2008,188.96502
ind,2009,181.23101
ind,2010,171.49176
ind,2011,171.19624
ind,2012,159.54028
ind,2013,149.51784
ind,2014,154.54611
ind,2015,149.44167
ind,2016,144.72852
ind,2017,146.53056
ind,2018,152.70119
ind,2019,156.48332
ind,2020,176.04225
irl,1961,315.1101
irl,1962,326.06373
irl,1963,325.93912
irl,1964,332.87466
irl,1965,196.36411
irl,1966,244.30924
irl,1967,226.82759
irl,1968,218.72727
irl,1969,211.86911
irl,1970,219.78193
irl,1971,204.38443
irl,1972,239.09502
irl,1973,202.38668
irl,1974,192
irl,1975,228.20148
irl,1976,272.96697
irl,1977,284.09201
irl,1978,580.81597
irl,1979,411.89152
irl,1980,256.79487
irl,1981,244.44903
irl,1982,238.30922
irl,1983,252.62766
irl,1984,284.15966
irl,1985,258.00451
irl,1986,280.87314
irl,1987,231.2347
irl,1988,270.03968
irl,1989,238.0519
irl,1990,248.1362
irl,1991,218.03279
irl,1992,217.58958
irl,1993,227.30159
irl,1994,235
irl,1995,243.64821
irl,1996,236.80556
irl,1997,202.45399
irl,1998,228.93891
irl,1999,249.81949
irl,2000,318.15817
irl,2001,210.61321
irl,2002,287.42837
irn,1963,270.47778
irn,1964,240.16154
irn,1965,234.17722
irn,1966,196
irn,1967,278.88889
irn,1968,338.26087
irn,1969,333.33333
irn,1970,307.36246
irn,1971,144.05045
irn,1972,97.68942
irn,1973,149.42434
irn,1974,155.49819
irn,1975,160.78675
irn,1976,139.25491
irn,1977,189.54122
irn,1978,222.42941
irn,1979,339.56537
irn,1980,604.75838
irn,1981,2854.625
irn,1982,3073.65643
irn,1983,3735.29941
irn,1984,6664.35565
irn,1985,4038.65179
irn,1986,1255.99741
irn,1987,892.09276
irn,1988,872.44643
irn,1989,356.14674
irn,1990,254.21502
irn,1991,187.7451
irn,1992,178.44812
irn,1993,156.41382
irn,1994,174.26441
irn,1995,174.59664
irn,1996,130.84313
irn,1997,147.02253
irn,1998,129.74522
irn,1999,163.54026
irn,2000,160.33077
irn,2001,149.27167
irn,2002,114.92762
irn,2003,121.27905
irn,2004,134.4713
irn,2005,127.76017
irn,2006,140.73776
irn,2007,171.52371
irn,2008,122.05064
irn,2009,113.67178
irn,2010,101.26813
irn,2011,51.66035
irn,2012,42.65496
irn,2013,50.05582
irn,2014,75.16725
irn,2015,42.36804
irn,2016,45.75316
irn,2017,42.94437
irn,2018,49.42585
irn,2019,54.08482
irn,2020,58.69346
irq,1970,283.33333
irq,1971,189.62255
irq,1972,86.53332
irq,1973,101.93785
irq,1974,102.50595
irq,1975,134.5679
irq,1976,169.74578
irq,1977,43.20102
irq,1978,35.3655
irq,1979,26.35659
irq,1980,26
irq,1982,1604
irq,1983,45.78125
irq,1984,66.15385
irq,1985,49.07558
irq,1986,51.30492
irq,1987,54.78108
irq,1988,30.83009
irq,1989,24.73039
irq,1990,46.10245
irq,1991,107.76
irq,1992,100
irq,1993,112.98701
irq,1994,124.67532
irq,1995,108.40909
irq,1996,109.04615
irq,1997,109.78462
irq,1998,117.93846
irq,1999,118.32317
irq,2000,113.17073
irq,2001,96.48302
irq,2002,98.70897
irq,2003,191.16667
irq,2004,93.8187
irq,2005,133.90477
irq,2006,133.28958
irq,2007,145.96447
irq,2008,133.35665
irq,2009,155.5849
irq,2010,141.98758
irq,2011,130.52795
irq,2012,169.93405
irq,2013,142.28276
irq,2014,189.89615
irq,2015,230.66766
irq,2016,123.03029
irq,2017,215.1135
irq,2018,234.4007
irq,2019,234.4007
irq,2020,234.4007
isl,1961,174.20396
isl,1962,214.36314
isl,1963,264.80283
isl,1964,275.04882
isl,1965,296.20253
isl,1966,226.31641
isl,1967,264.69647
isl,1968,292.03974
isl,1969,277.20976
isl,1970,303.02401
isl,1971,342.96947
isl,1972,322.94982
isl,1973,290.98615
isl,1974,353.47915
isl,1975,313.27099
isl,1976,268.7717
isl,1977,289.69739
isl,1978,316.55493
isl,1979,304.25065
isl,1980,324.1613
isl,1981,341.1898
isl,1982,382.5
isl,1983,483.16393
isl,1984,222.60194
isl,1985,217.27586
isl,1986,214.93966
isl,1987,233.37
isl,1988,229.6888
isl,1989,216.39535
isl,1990,228.38691
isl,1991,176.68645
isl,1992,186.53004
isl,1993,230
isl,1994,174.76522
isl,1995,223.92399
isl,1996,153.18252
isl,1997,160.83333
isl,1998,162.6087
isl,1999,182.5
isl,2000,176.66667
isl,2001,20896.55172
isr,1961,31.56093
isr,1962,24.98346
isr,1963,22.18793
isr,1964,14.08237
isr,1965,11.41348
isr,1966,11.84937
isr,1967,12.361
isr,1968,11.92698
isr,1969,11.04055
isr,1970,9.25906
isr,1971,10.06034
isr,1972,9.31509
isr,1973,9.86073
isr,1974,8.90408
isr,1975,9.27344
isr,1976,10.0291
isr,1977,9.99837
isr,1978,10.65993
isr,1979,8.61365
isr,1980,8.65724
isr,1981,7.6481
isr,1982,7.62315
isr,1983,7.47266
isr,1984,7.23709
isr,1985,6.84555
isr,1986,6.52689
isr,1987,6.59489
isr,1988,6.81009
isr,1989,6.41704
isr,1990,6.5685
isr,1991,6.19293
isr,1992,6.60855
isr,1993,6.09832
isr,1994,6.86469
isr,1995,6.43166
isr,1996,6.61846
isr,1997,6.59341
isr,1998,6.03491
isr,1999,4.32585
isr,2000,4.39828
isr,2001,4.26069
isr,2002,4.17484
isr,2003,4.48604
isr,2004,4.0561
isr,2005,4.14801
isr,2006,5.10752
isr,2007,4.13663
isr,2008,3.17313
isr,2009,4.82194
isr,2010,2.27901
isr,2011,2.94554
isr,2012,3.65243
isr,2013,3.56944
isr,2014,3.07314
isr,2015,3.80862
isr,2016,3.4986
isr,2017,3.36851
isr,2018,3.39584
isr,2019,3.49972
isr,2020,2.08985
ita,1961,72.70772
ita,1962,70.07136
ita,1963,63.88374
ita,1964,64.59335
ita,1965,68.03431
ita,1966,67.70783
ita,1967,61.99312
ita,1968,63.48511
ita,1969,73.85241
ita,1970,82.56873
ita,1971,85.50906
ita,1972,91.95749
ita,1973,82.6612
ita,1974,74.53178
ita,1975,107.80523
ita,1976,95.07161
ita,1977,107.51944
ita,1978,117.21296
ita,1979,111.91449
ita,1980,112.46744
ita,1981,123.53578
ita,1982,114.93857
ita,1983,123.33625
ita,1984,110.00324
ita,1985,120.2324
ita,1986,132.74677
ita,1987,122.56508
ita,1988,105.94997
ita,1989,104.54319
ita,1990,162.9813
ita,1991,138.72177
ita,1992,162.60575
ita,1993,231.90012
ita,1994,209.54596
ita,1995,207.99087
ita,1996,254.43383
ita,1997,248.65629
ita,1998,283.76623
ita,1999,321.44144
ita,2000,318.38235
ita,2001,297.86292
ita,2002,274.97014
ita,2003,264.94189
ita,2004,219.44684
ita,2005,314.2709
ita,2006,401.93583
ita,2007,864.82414
ita,2008,245.78596
ita,2009,252.3415
ita,2010,321.93867
ita,2011,370.63269
ita,2012,288.67003
ita,2013,193.17105
ita,2014,214.14129
ita,2015,222.30034
ita,2016,190.18147
ita,2017,230.92816
ita,2018,229.41614
ita,2019,232.61127
ita,2020,244.62587
jor,1973,250
jor,1974,165
jor,1975,84.05797
jor,1976,103.46753
jor,1977,77.46479
jor,1978,110.58904
jor,1979,145
jor,1980,108.27068
jor,1981,49.36133
jor,1982,20.01316
jor,1983,4.54374
jor,1984,2.35704
jor,1985,1.77137
jor,1986,0.77338
jor,1987,1.16573
jor,1988,2.26506
jor,1989,1.7139
jor,1990,1.37283
jor,1991,1.75748
jor,1992,1.35129
jor,1993,1.37557
jor,1994,0.99298
jor,1995,1.04255
jor,1996,1.28641
jor,1997,1.91139
jor,1998,1.66813
jor,1999,1.47486
jor,2000,1.36649
jor,2001,1.39615
jor,2002,1.95495
jor,2003,2.06286
jor,2004,0.6145
jor,2005,1.10022
jor,2006,0.69296
jor,2007,0.79095
jor,2008,0.90781
jor,2009,1.91947
jor,2010,1.36215
jor,2011,1.1985
jor,2012,1.50523
jor,2013,1.99057
jor,2014,1.23839
jor,2015,2.24923
jor,2016,1.76207
jor,2017,1.37834
jor,2018,1.14845
jor,2019,1.20867
jor,2020,0.87505
jpn,1961,100.13337
jpn,1962,101.66519
jpn,1963,97.54482
jpn,1964,88.57358
jpn,1965,84.04448
jpn,1966,81.45952
jpn,1967,76.67675
jpn,1968,75.01832
jpn,1969,73.7729
jpn,1970,70.55299
jpn,1971,73.64535
jpn,1972,70.43615
jpn,1973,78.11489
jpn,1974,65.92933
jpn,1975,84.08253
jpn,1976,116.14699
jpn,1977,99.15966
jpn,1978,102.63401
jpn,1979,106.44868
jpn,1980,98.16216
jpn,1981,102.50955
jpn,1982,113.33524
jpn,1983,121.71694
jpn,1984,111.78665
jpn,1985,120.67012
jpn,1986,131.16493
jpn,1987,134.29608
jpn,1988,132.44717
jpn,1989,139.32423
jpn,1990,132.61183
jpn,1991,129.20354
jpn,1992,137.33641
jpn,1993,141.64003
jpn,1994,139.55053
jpn,1995,136.45132
jpn,1996,132.14406
jpn,1997,135.72777
jpn,1998,133.42739
jpn,1999,136.43433
jpn,2000,147.45405
jpn,2001,127.85647
jpn,2002,113.41096
jpn,2003,123.62476
jpn,2004,116.08065
jpn,2005,120.55004
jpn,2006,120.55568
jpn,2007,132.66606
jpn,2008,115.02088
jpn,2009,104.32417
jpn,2010,120.55384
jpn,2011,125.43389
jpn,2012,128.89154
jpn,2013,129.69922
jpn,2014,144.13477
jpn,2015,131.93843
jpn,2016,129.2409
jpn,2017,134.481
jpn,2018,132.86485
jpn,2019,137.07028
jpn,2020,137.95527
kaz,1992,102.92524
kaz,1993,85.94164
kaz,1994,92.36641
kaz,1995,46.79803
kaz,1996,64.31026
kaz,1997,61.64835
kaz,1998,86.09272
kaz,1999,97.99427
kaz,2000,468.35443
kaz,2001,168.49988
kaz,2002,25.10593
kaz,2003,25.29804
kaz,2004,26.64591
kaz,2005,33.40128
kaz,2006,37.93641
kaz,2007,39.83929
kaz,2008,16.83676
kaz,2009,33.9759
kaz,2010,101.27701
kaz,2011,106.5948
kaz,2012,205.04966
kaz,2013,52.08011
kaz,2014,52.74674
kaz,2015,54.10213
kaz,2016,45.93788
kaz,2017,47.59545
kaz,2018,40.4971
kaz,2019,24.10642
kaz,2020,46.87239
ken,1961,1850
ken,1962,2016.66667
ken,1963,2670.33333
ken,1964,3210.83333
ken,1965,4004
ken,1966,5112
ken,1967,5550
khm,1989,8.57143
khm,1990,110.81081
kor,1961,868.13501
kor,1962,828.94737
kor,1963,909.5863
kor,1964,555.62881
kor,1965,448.63928
kor,1966,434.14877
kor,1967,277.20285
kor,1968,113.08438
kor,1969,104.31005
kor,1970,104.22181
kor,1971,110.18604
kor,1972,112.15619
kor,1973,124.83001
kor,1974,124.89224
kor,1975,112.3294
kor,1976,85.75697
kor,1977,80.21467
kor,1978,76.38812
kor,1979,66.75519
kor,1980,67.91695
kor,1981,77.67515
kor,1982,57.79221
kor,1983,69.14627
kor,1984,67.81419
kor,1985,71.08997
kor,1986,75.01955
kor,1987,81.92029
kor,1988,77.91406
kor,1989,91.43162
kor,1990,84.92397
kor,1991,98.16931
kor,1992,92.21127
kor,1993,91.91052
kor,1994,86.02151
kor,1995,94.31879
kor,1996,84.7861
kor,1997,87.55516
kor,1998,91.64905
kor,1999,83.84116
kor,2000,83.19875
kor,2001,80.69417
kor,2002,70.68227
kor,2003,71.7668
kor,2004,70.38244
kor,2005,68.93982
kor,2006,56.72037
kor,2007,63.66005
kor,2008,50.42873
kor,2009,72.16373
kor,2010,61.16937
kor,2011,66.01612
kor,2012,74.17125
kor,2013,73.84859
kor,2014,77.63183
kor,2015,83.35133
kor,2016,64.8933
kor,2017,58.53225
kor,2018,59.19914
kor,2019,59.8088
kor,2020,61.67789
kwt,1977,0.03439
kwt,1978,0.03226
kwt,1979,0.21491
kwt,1980,0.20221
kwt,1981,0.27322
kwt,1982,0.21053
kwt,1983,0.22046
kwt,1984,0.1755
kwt,1985,0.27855
kwt,1986,0.11836
kwt,1987,0.08205
kwt,1988,0.20154
kwt,1989,0.13452
kwt,1992,0.67592
kwt,1993,0.34153
kwt,1994,0.30855
kwt,1995,0.25589
kwt,1996,0.56132
kwt,1997,0.34433
kwt,1998,0.27676
kwt,1999,0.33259
kwt,2000,0.21868
kwt,2001,0.30953
kwt,2002,0.3917
kwt,2003,0.28529
kwt,2004,0.29698
kwt,2005,0.26707
kwt,2006,0.76596
kwt,2007,0.78432
kwt,2008,1.36241
kwt,2009,0.29617
kwt,2010,0.51452
kwt,2011,1.06655
kwt,2012,1.16424
kwt,2013,1.25445
kwt,2014,1.95016
kwt,2015,1.97546
kwt,2016,1.64916
kwt,2017,1.92275
kwt,2018,3.48036
kwt,2019,3.18542
kwt,2020,3.48449
lbn,1961,271.57895
lbn,1962,169.11701
lbn,1963,278.67189
lbn,1964,188.37594
lbn,1965,148.62737
lbn,1966,105.26316
lbn,1967,107.29524
lbn,1968,65.83327
lbn,1969,76.74419
lbn,1970,83.1758
lbn,1971,112.44131
lbn,1972,122.83814
lbn,1973,111.9
lbn,1974,32.85266
lbn,1975,18.92285
lbn,1976,102.88462
lbn,1977,41.51786
lbn,1978,49.84177
lbn,1979,45.91837
lbn,1980,25.82524
lbn,1981,69.01961
lbn,1982,506.25
lbn,1983,838
lbn,1984,362.66187
lbn,1988,113
lbn,1989,184
lbn,1990,74.70588
lbn,1991,74.25
lbn,1992,52.30769
lbn,1993,56.21118
lbn,1994,31.46067
lbn,1995,54.32099
lbn,1996,58.94737
lbn,1997,54.12348
lbn,1998,47.53731
lbn,1999,74.94118
lbn,2000,71.19482
lbn,2001,73.77456
lbn,2002,44.47017
lbn,2003,43.65967
lbn,2004,33.04477
lbn,2005,20.74087
lbn,2006,14.03458
lbn,2007,18.57418
lbn,2008,16.74944
lbn,2009,27.41947
lbn,2010,22.18525
lbn,2011,36.67981
lbn,2012,33.06381
lbn,2013,34.49379
lbn,2014,32.36544
lbn,2015,35.32082
lbn,2016,32.1504
lbn,2017,36.59246
lbn,2018,34.27287
lbn,2019,34.27287
lbn,2020,30.59934
lby,1982,81.31332
lby,1983,60.08032
lby,1984,24.11697
lby,1985,24.32627
lby,1986,32.82904
lby,1987,33.77109
lby,1988,60.91476
lby,1989,43.77778
lby,1990,62.08
lby,1991,67.84
lby,1992,30.13651
lby,1993,41.27279
lby,1994,21.49452
lby,1995,21.73382
lby,1996,15.64694
lby,1997,16.09285
lby,1998,12.37139
lby,1999,22.35951
lby,2000,13.51019
lby,2001,20.04381
lby,2002,16.76974
lby,2003,8.40113
lby,2004,13.14077
lby,2005,13.65934
lby,2006,16.17545
lby,2007,14.90661
lby,2008,18.59362
lby,2009,20.88567
lby,2010,15.94263
lby,2011,107.91793
lby,2012,412.575
lby,2013,28.43738
lby,2014,39.14333
lby,2015,15.88537
lby,2016,23.97703
lby,2017,37.74965
lby,2018,23.3001
lby,2019,26.48012
lby,2020,21.1111
lka,1979,5428.34821
lka,1980,1549.73743
lka,1981,341.36965
lka,1982,153.56449
lka,1983,268.56475
lka,1984,277.80979
lka,1985,1935.15905
