geo,time,bx_gsr_insf_zs
col,2009,1.13175
col,2010,1.05775
col,2011,1.25586
col,2012,1.19214
col,2013,1.12723
col,2014,0.99224
col,2015,0.90049
col,2016,0.81426
col,2017,1.01301
col,2018,0.81656
col,2019,0.97766
col,2020,1.86257
col,2021,1.35349
col,2022,0.82005
col,2023,1.17621
col,2024,1.29471
com,1980,4.22833
com,2005,0.07693
com,2006,0.48698
com,2007,0.4457
com,2008,0.24953
com,2009,0.26881
com,2010,0.15981
com,2011,0.15917
com,2012,0.17063
com,2014,0.137
com,2015,0.14183
com,2016,1.5821
com,2017,1.42148
com,2018,1.30582
com,2019,1.36033
com,2020,2.92124
com,2021,1.55307
com,2022,1.45665
com,2023,1.3619
cpv,1977,1.74847
cpv,1978,0.09627
cpv,1979,0.17607
cpv,1980,0.01976
cpv,1982,0.01
cpv,1983,0.00667
cpv,1984,0.03425
cpv,1985,0.02507
cpv,1986,0.01006
cpv,1998,0.19911
cpv,1999,2.77853
cpv,2000,1.00419
cpv,2001,1.90635
cpv,2002,0.29536
cpv,2003,0.64272
cpv,2004,0.73906
cpv,2005,1.41056
cpv,2006,1.3799
cpv,2007,1.21748
cpv,2008,1.48466
cpv,2009,1.81225
cpv,2010,1.27543
cpv,2011,1.97437
cpv,2012,0.97683
cpv,2013,1.19206
cpv,2014,1.34411
cpv,2015,1.16094
cpv,2016,0.96692
cpv,2017,0.78092
cpv,2018,0.67328
cpv,2019,0.58266
cpv,2020,1.56885
cpv,2021,0.99678
cpv,2022,0.5974
cpv,2023,0.438
cpv,2024,0.38804
cri,1977,0.07698
cri,1978,0.49331
cri,1979,0.90439
cri,1980,0.66941
cri,1981,0.99532
cri,1982,0.7019
cri,1983,1.19913
cri,1984,0.14679
cri,1991,1.41741
cri,1995,-0.14227
cri,1996,0.1558
cri,1997,0.3663
cri,1998,0.33985
cri,1999,0.25422
cri,2000,0.12337
cri,2001,0.17355
cri,2002,0.20512
cri,2003,0.18242
cri,2004,0.41917
cri,2005,0.3689
cri,2006,0.34344
cri,2007,0.33199
cri,2008,0.349
cri,2009,0.33192
cri,2010,0.30479
cri,2011,0.30642
cri,2012,0.29299
cri,2013,0.62185
cri,2014,1.23733
cri,2015,0.87464
cri,2016,1.06853
cri,2017,1.0499
cri,2018,1.02865
cri,2019,0.96241
cri,2020,1.15781
cri,2021,1.02985
cri,2022,0.92909
cri,2023,1.10103
cri,2024,1.08077
cym,2016,52.24763
cym,2017,52.69
cym,2018,52.09029
cym,2019,51.3043
cym,2020,63.32359
cym,2021,67.81251
cym,2022,57.21099
cym,2023,55.47075
cyp,1995,2.29043
cyp,1996,2.86381
cyp,1997,3.25581
cyp,1998,3.76051
cyp,1999,5.22632
cyp,2000,5.41074
cyp,2001,4.24484
cyp,2002,3.96906
cyp,2003,3.54803
cyp,2004,4.54004
cyp,2005,5.34681
cyp,2006,6.5033
cyp,2007,10.27463
cyp,2008,27.89673
cyp,2009,27.80708
cyp,2010,30.43155
cyp,2011,30.02799
cyp,2012,26.16227
cyp,2013,25.35676
cyp,2014,31.53284
cyp,2015,30.92252
cyp,2016,31.72044
cyp,2017,29.33533
cyp,2018,28.3386
cyp,2019,27.2754
cyp,2020,34.31634
cyp,2021,29.14991
cyp,2022,27.44813
cyp,2023,20.19379
cyp,2024,20.9839
cze,1993,8.06258
cze,1994,1.54385
cze,1995,0.85351
cze,1996,2.07449
cze,1997,2.74885
cze,1998,2.79933
cze,1999,2.38183
cze,2000,3.87425
cze,2001,2.02773
cze,2002,1.88929
cze,2003,1.5276
cze,2004,4.21119
cze,2005,4.87057
cze,2006,3.74482
cze,2007,2.85786
cze,2008,2.39529
cze,2009,2.1963
cze,2010,2.74643
cze,2011,3.04894
cze,2012,2.92798
cze,2013,2.99888
cze,2014,3.12153
cze,2015,2.9639
cze,2016,2.79111
cze,2017,3.09714
cze,2018,3.31144
cze,2019,3.04935
cze,2020,3.57605
cze,2021,3.33681
cze,2022,2.58864
cze,2023,3.04657
cze,2024,3.10824
deu,1976,0.88519
deu,1977,1.0232
deu,1978,0.96298
deu,1979,0.974
deu,1980,1.10905
deu,1981,1.34645
deu,1982,1.24369
deu,1983,0.77233
deu,1984,0.83419
deu,1985,0.72358
deu,1986,2.68301
deu,1987,2.97281
deu,1988,2.85316
deu,1989,1.8604
deu,1990,0.80997
deu,1991,6.46905
deu,1992,7.36783
deu,1993,8.7667
deu,1994,8.34294
deu,1995,9.07357
deu,1996,10.26266
deu,1997,11.16258
deu,1998,11.75376
deu,1999,12.36362
deu,2000,12.03759
deu,2001,9.39746
deu,2002,14.06014
deu,2003,12.19339
deu,2004,14.58932
deu,2005,12.78359
deu,2006,14.28499
deu,2007,14.4335
deu,2008,14.11683
deu,2009,16.19929
deu,2010,13.84145
deu,2011,13.34631
deu,2012,14.0439
deu,2013,12.62744
deu,2014,11.99667
deu,2015,12.07853
deu,2016,12.0485
deu,2017,10.88156
deu,2018,10.56464
deu,2019,10.81671
deu,2020,13.03875
deu,2021,12.65274
deu,2022,11.72351
deu,2023,12.67542
deu,2024,12.96396
dma,1986,3.79747
dma,1987,5.66449
dma,1988,4.87502
dma,1989,8.31354
dma,1990,11.16289
dma,1991,3.57991
dma,1992,3.23455
dma,1993,6.33201
dma,1994,3.50615
dma,1995,3.31945
dma,1996,3.92178
dma,1997,3.15775
dma,1998,2.98245
dma,1999,2.69317
dma,2000,4.74285
dma,2001,4.6632
dma,2002,4.14585
dma,2003,3.62943
dma,2004,3.57388
dma,2005,3.2883
dma,2006,2.77204
dma,2007,2.82776
dma,2008,2.54464
dma,2009,2.51296
dma,2010,2.20618
dma,2011,2.16084
dma,2012,2.23668
dma,2013,1.91187
dma,2014,1.84217
dma,2015,1.66805
dma,2016,1.70347
dma,2017,2.35044
dma,2018,4.19545
dma,2019,2.46775
dma,2020,6.57177
dma,2021,5.85097
dma,2022,4.96615
dma,2023,4.74872
dma,2024,4.13409
dnk,1975,2.42299
dnk,1976,2.55575
dnk,1977,2.77044
dnk,1978,2.65259
dnk,1981,2.68468
dnk,1982,2.99254
dnk,1983,3.18165
dnk,1984,2.80156
dnk,1985,2.75403
dnk,1986,2.49944
dnk,1987,2.213
dnk,1988,2.28469
dnk,1989,2.61705
dnk,1990,2.27561
dnk,1991,2.27474
dnk,2005,1.30855
dnk,2006,1.3182
dnk,2007,1.65118
dnk,2008,2.05101
dnk,2009,2.65931
dnk,2010,2.29803
dnk,2011,2.07128
dnk,2012,1.72153
dnk,2013,1.65804
dnk,2014,1.55597
dnk,2015,1.48984
dnk,2016,1.61541
dnk,2017,1.39458
dnk,2018,1.1984
dnk,2019,1.3312
dnk,2020,1.73184
dnk,2021,1.80037
dnk,2022,1.09078
dnk,2023,2.09288
dnk,2024,2.22436
dom,1968,1.11111
dom,1969,1.05505
dom,1970,1.13953
dom,1971,1.11111
dom,1972,1.02362
dom,1973,1.02098
dom,1974,0.85653
dom,1975,0.75731
dom,1976,0.75117
dom,1977,0.70893
dom,1978,0.73443
dom,1979,0.48817
dom,1980,0.46542
dom,1981,0.54837
dom,1982,0.3074
dom,1983,0.25624
dom,1984,0.25922
dom,1985,0.18997
dom,1986,0.16741
dom,1987,0.13615
dom,1988,0.1194
dom,1989,0.25742
dom,1990,0.18593
dom,1991,0.15183
dom,1992,0.11642
dom,2003,0.05613
dom,2004,0.05645
dom,2005,0.65033
dom,2006,0.80984
dom,2007,0.64961
dom,2008,0.65732
dom,2009,0.71034
dom,2010,1.05418
dom,2011,1.45809
dom,2012,1.557
dom,2013,1.12915
dom,2014,1.70407
dom,2015,0.99313
dom,2016,1.04342
dom,2017,1.29505
dom,2018,1.25244
dom,2019,1.3621
dom,2020,2.85995
dom,2021,3.8389
dom,2022,4.56186
dom,2023,2.27958
dom,2024,2.91265
dza,1977,4.16597
dza,1978,4.9226
dza,1979,5.07206
dza,1980,5.42123
dza,1981,5.48166
dza,1982,6.07835
dza,1983,7.25792
dza,1984,7.35255
dza,1985,8.0015
dza,1986,9.18699
dza,1987,7.66594
dza,1988,8.19554
dza,1989,6.88494
dza,1990,5.713
dza,1991,5.43062
dza,2005,21.02114
dza,2006,4.29017
dza,2007,5.6049
dza,2008,8.10781
dza,2009,8.48455
dza,2010,8.49197
dza,2011,8.25938
dza,2012,8.72387
dza,2013,7.91297
dza,2014,9.12795
dza,2015,12.18939
dza,2016,10.89796
dza,2017,10.34426
dza,2018,9.54867
dza,2019,11.79948
dza,2020,8.03354
dza,2021,10.51552
dza,2022,10.50851
dza,2023,10.27251
dza,2024,10.63311
ecu,1976,26.48115
ecu,1977,18.08816
ecu,1978,26.95353
ecu,1979,19.41583
ecu,1980,15.9673
ecu,1981,17.83743
ecu,1982,13.43832
ecu,1983,10.8254
ecu,1984,9.96564
ecu,1985,7.80856
ecu,1986,7.25624
ecu,1987,7.12589
ecu,1988,7.04545
ecu,1989,7.94574
ecu,1990,8.73606
ecu,1991,8.99281
ecu,1992,8.42788
ecu,1993,0.03933
ecu,1994,0.04587
ecu,1995,0.02446
ecu,1996,0.14862
ecu,1997,0.00869
ecu,1998,1.54622
ecu,1999,0.04226
ecu,2000,0.1537
ecu,2001,0.08745
ecu,2002,0.04772
ecu,2003,0.0934
ecu,2004,0.01206
ecu,2005,0.07308
ecu,2006,0.00077
ecu,2014,4.07168
ecu,2015,4.0804
ecu,2016,1.78608
ecu,2017,1.43139
ecu,2018,2.1506
ecu,2019,2.4017
ecu,2020,3.68396
ecu,2021,2.69841
ecu,2022,1.40489
ecu,2023,1.67604
ecu,2024,1.78266
egy,1977,0.03193
egy,1978,0.23471
egy,1979,0.28765
egy,1980,0.40599
egy,1981,0.13514
egy,1982,0.21938
egy,1983,0.92563
egy,1984,1.94476
egy,1985,1.61115
egy,1986,2.17391
egy,1987,2.62329
egy,1988,1.32888
egy,1989,0.72893
egy,1990,0.77039
egy,1991,0.6192
egy,1992,1.32193
egy,1993,1.06396
egy,1994,1.46221
egy,1995,0.96624
egy,1996,1.00313
egy,1997,0.86355
egy,1998,1.14237
egy,1999,1.80751
egy,2000,0.83648
egy,2001,0.88031
egy,2002,1.14483
egy,2003,1.0503
egy,2004,0.78681
egy,2005,1.3331
egy,2006,1.14785
egy,2007,0.83938
egy,2008,1.94806
egy,2009,1.25838
egy,2010,1.16394
egy,2011,1.42793
egy,2012,1.10857
egy,2013,1.35038
egy,2014,1.17045
egy,2015,2.11398
egy,2016,3.03175
egy,2017,1.95492
egy,2018,1.46562
egy,2019,1.93848
egy,2020,3.12103
egy,2021,2.79279
egy,2022,2.0189
egy,2023,2.44079
egy,2024,3.2639
eri,1998,0.98109
eri,1999,1.15246
eri,2000,0.92369
esp,1975,1.51052
esp,1976,2.45174
esp,1977,1.74572
esp,1978,1.73916
esp,1979,1.94864
esp,1980,2.42797
esp,1981,2.04368
esp,1982,2.20429
esp,1983,2.27489
esp,1984,1.41041
esp,1985,1.33436
esp,1986,1.29248
esp,1987,1.49656
esp,1988,1.34017
esp,1989,1.90593
esp,1990,4.2659
esp,1991,4.79188
esp,1992,5.94837
esp,1993,4.75601
esp,1994,4.4817
esp,1995,3.88103
esp,1996,3.77397
esp,1997,3.07597
esp,1998,3.16954
esp,2013,4.39005
esp,2014,4.16181
esp,2015,3.82659
esp,2016,3.60934
esp,2017,3.45083
esp,2018,2.99224
esp,2019,2.99206
esp,2020,5.63116
esp,2021,5.34807
esp,2022,3.44407
esp,2023,4.40049
esp,2024,4.73686
est,1992,0.06588
est,1993,0.13906
est,1994,0.28427
est,1995,0.34429
est,1996,1.0124
est,1997,0.95288
est,1998,0.94107
est,1999,0.77823
est,2000,1.02818
est,2001,1.12424
est,2002,1.02101
est,2008,3.54431
est,2009,2.53423
est,2010,2.79789
est,2011,2.22896
est,2012,1.88263
est,2013,1.52337
est,2014,1.89792
est,2015,1.78773
est,2016,2.33036
est,2017,2.05773
est,2018,0.96308
est,2019,1.03104
est,2020,1.48466
est,2021,1.53368
est,2022,1.43538
est,2023,1.87734
est,2024,1.71985
eth,1977,0.36845
eth,1978,0.15805
eth,1979,0.17907
eth,1980,0.22342
eth,1981,0.4708
eth,1982,0.3325
eth,1983,0.42072
eth,1984,0.24352
eth,1985,0.13547
eth,1989,0.46776
eth,1990,0.6026
eth,1991,1.02647
eth,1992,2.41465
eth,1993,2.11369
eth,1994,1.7002
eth,1995,1.3497
eth,1996,1.72726
eth,1997,1.20002
eth,1998,2.14665
eth,1999,2.73301
eth,2000,0.92674
eth,2001,1.28805
eth,2002,1.37424
eth,2003,0.75857
eth,2004,0.39771
eth,2005,3.08471
eth,2006,1.76543
eth,2007,4.47056
eth,2008,1.29667
eth,2009,1.27694
eth,2010,0.17983
eth,2011,0.09665
eth,2012,0.05177
eth,2013,0.04789
eth,2014,0.00049
eth,2015,0.01006
eth,2016,0.16117
eth,2017,0.18891
eth,2018,1.02832
eth,2019,0.16329
eth,2020,0.14837
eth,2021,0.80046
eth,2022,0.17245
eth,2023,0.02379
fin,1975,0.99021
fin,1976,1.56964
fin,1977,2.32144
fin,1978,3.86448
fin,1979,3.91737
fin,1980,2.87489
fin,1981,2.23082
fin,1982,3.12436
fin,1983,1.7312
fin,1984,0.0756
fin,1985,-2.23622
fin,1986,0.88011
fin,1987,0.49835
fin,1988,0.14692
fin,1989,-0.57569
fin,1990,0.13302
fin,1991,-0.66518
fin,1992,1.21485
fin,1993,0.70066
fin,1994,2.3801
fin,1995,1.94867
fin,1996,-0.5169
fin,1997,-1.44664
fin,1998,-0.27027
fin,1999,-0.13081
fin,2000,-0.4301
fin,2001,-0.4279
fin,2002,-0.04285
fin,2003,0.61446
fin,2004,1.93882
fin,2005,1.16478
fin,2006,1.51787
fin,2007,3.54567
fin,2008,3.22262
fin,2009,3.70548
fin,2010,3.54618
fin,2011,4.20394
fin,2012,2.94899
fin,2013,2.09973
fin,2014,1.81408
fin,2015,1.88398
fin,2016,1.94718
fin,2017,1.42069
fin,2018,1.50435
fin,2019,1.26097
fin,2020,1.40029
fin,2021,1.59112
fin,2022,1.53407
fin,2023,1.57481
fin,2024,1.40152
fji,1979,2.38208
fji,1980,0.71755
fji,1981,1.06968
fji,1982,0.81638
fji,1983,13.42442
fji,1984,1.92766
fji,1985,14.00889
fji,1986,4.71989
fji,1987,1.83267
fji,1988,0.71429
fji,1989,0.77562
fji,1990,0.97166
fji,1991,0.83994
fji,1992,1.3212
fji,1993,3.18145
fji,1994,2.9254
fji,1995,1.21013
fji,1996,0.88413
fji,1997,1.80442
fji,1998,3.30066
fji,1999,0.9185
fji,2000,0.32697
fji,2001,0.37137
fji,2002,0.26613
fji,2003,0.29708
fji,2004,0.2479
fji,2005,0.15893
fji,2006,0.16923
fji,2007,0.09395
fji,2008,0.04027
fji,2009,0.05097
fji,2010,0.0524
fji,2011,0.15757
fji,2012,0.30623
fji,2013,0.3558
fji,2014,0.46192
fji,2015,0.37377
fji,2016,0.36615
fji,2017,0.96508
fji,2018,0.31516
fji,2019,0.30464
fji,2020,0.62803
fji,2021,0.81707
fji,2022,0.19758
fra,1975,3.46196
fra,1976,3.45662
fra,1977,3.76522
fra,1978,3.84806
fra,1979,3.71104
fra,1980,3.37252
fra,1981,3.48076
fra,1982,4.04845
fra,1983,4.35834
fra,1984,4.64318
fra,1985,5.38858
fra,1986,5.36223
fra,1987,5.11462
fra,1988,9.0792
fra,1989,11.03903
fra,1990,14.32102
fra,1991,13.50896
fra,1992,21.68044
fra,1993,16.4148
fra,1994,4.90158
fra,1995,4.76307
fra,1996,3.70358
fra,1997,3.65543
fra,1998,2.74017
fra,1999,4.16727
fra,2000,2.54243
fra,2001,2.3292
fra,2002,2.18261
fra,2003,1.91404
fra,2004,2.21436
fra,2005,2.27768
fra,2006,2.09249
fra,2007,3.13745
fra,2008,4.48631
fra,2009,4.92884
fra,2010,5.72305
fra,2011,7.09827
fra,2012,7.4462
fra,2013,9.56553
fra,2014,7.36317
fra,2015,6.42747
fra,2016,8.61983
fra,2017,7.69205
fra,2018,7.79058
fra,2019,9.14484
fra,2020,10.5814
fra,2021,9.67669
fra,2022,9.40396
fra,2023,11.57107
fra,2024,12.64574
fro,1998,4.99804
fro,1999,7.77678
fro,2000,14.45247
fro,2001,8.02252
fro,2002,14.84287
fro,2003,3.93396
fro,2004,0.98988
fro,2005,0.33483
fro,2006,0.50121
fro,2007,0.49919
fro,2008,0.50534
fro,2009,0.7834
fro,2010,0.73218
fro,2011,0.77791
gab,1978,9.30603
gab,1979,9.79289
gab,1980,5.55701
gab,1981,5.21656
gab,1982,8.52931
gab,1983,6.10559
gab,1984,3.78675
gab,1985,9.67535
gab,1986,5.06427
gab,1987,6.77681
gab,1988,4.10374
gab,1989,3.4693
gab,1990,5.09273
gab,1991,3.17287
gab,1992,3.26087
gab,1993,1.81612
gab,1994,5.41427
gab,1995,2.9074
gab,1996,4.31211
gab,1997,5.51583
gab,1998,2.59093
gab,1999,4.44336
gab,2000,0.44057
gab,2001,13.99021
gab,2002,26.52786
gab,2003,30.60497
gab,2004,15.0176
gab,2005,19.93095
gab,2007,23.61564
gab,2008,0.79814
gab,2009,36.59061
gab,2010,17.61793
gab,2011,3.89319
gab,2012,2.32327
gab,2013,1.56893
gab,2014,1.83576
gab,2015,1.13516
gbr,1986,19.64905
gbr,1987,16.6685
gbr,1988,16.06404
gbr,1989,13.99527
gbr,1990,15.67671
gbr,1991,14.60049
gbr,1992,15.14638
gbr,1993,16.12069
gbr,1994,16.79157
gbr,1995,17.03319
gbr,1996,18.76004
gbr,1997,21.72798
gbr,1998,19.7223
gbr,1999,23.46498
gbr,2000,24.08678
gbr,2001,25.19499
gbr,2002,24.87447
gbr,2003,26.07495
gbr,2004,26.08052
gbr,2005,29.37374
gbr,2006,31.50921
gbr,2007,33.71696
gbr,2008,33.29575
gbr,2009,34.30368
gbr,2010,32.2662
gbr,2011,32.87399
gbr,2012,31.013
gbr,2013,30.09263
gbr,2014,28.39399
gbr,2015,27.28973
gbr,2016,27.23869
gbr,2017,26.35263
gbr,2018,26.30299
gbr,2019,23.70289
gbr,2020,27.23644
gbr,2021,28.02488
gbr,2022,25.06068
gbr,2023,24.95202
gbr,2024,25.6992
geo,2000,2.53411
geo,2001,3.51737
geo,2002,4.13456
geo,2003,4.10146
geo,2004,4.79637
geo,2005,4.23193
geo,2006,3.53562
geo,2007,2.00061
geo,2008,1.94951
geo,2009,2.15461
geo,2010,3.37004
geo,2011,1.90445
geo,2012,1.48857
geo,2013,0.90803
geo,2014,0.89281
geo,2015,0.94602
geo,2016,0.80389
geo,2017,0.71149
geo,2018,0.69528
geo,2019,0.77291
geo,2020,2.01953
geo,2021,1.37888
geo,2022,1.80583
geo,2023,3.27155
geo,2024,3.55459
gha,1975,5.35266
gha,1976,4.79505
gha,1977,4.56271
gha,1978,5.02471
gha,1979,2.87629
gha,1980,1.19963
gha,1981,1.1419
gha,1982,1.23907
gha,1983,4.18848
gha,1984,5.02283
gha,1985,3.42105
gha,1986,2.60806
gha,1987,2.03304
gha,1988,2.21643
gha,1989,2.34858
gha,1990,2.43056
gha,1991,2.43191
gha,1992,1.94301
gha,1993,2.48791
gha,1994,2.77966
gha,1995,2.76826
gha,1996,2.77806
gha,1997,2.755
gha,1998,1.0778
gha,1999,1.0605
gha,2000,1.0193
gha,2001,1.02208
gha,2002,1.11011
gha,2003,1.08602
gha,2004,1.09677
gha,2005,0.7297
gha,2006,0.68985
gha,2007,0.68675
gha,2008,0.74402
gha,2009,0.8063
gha,2010,1.19583
gha,2011,1.56275
gha,2012,1.19786
gha,2013,1.4794
gha,2014,1.70602
gha,2015,0.44362
gha,2016,1.04673
gha,2017,0.55317
gha,2018,0.52098
gha,2019,0.41676
gha,2020,11.48056
gha,2021,17.44791
gha,2022,17.42544
gha,2023,17.43721
gha,2024,21.88675
gin,1988,0.01902
gin,1989,0.03859
gin,1990,0.07621
gin,1992,0.01252
gin,1994,0.60844
gin,1995,0.20431
gin,1996,2.44732
gin,1997,1.17747
gin,1998,0.12632
gin,1999,0.28118
gin,2000,0.18507
gin,2001,5.44295
gin,2002,1.05061
gin,2003,0.32091
gin,2004,0.12887
gin,2005,1.41151
gin,2006,3.71595
gin,2007,0.84189
gin,2008,0.39845
gin,2009,8.11185
gin,2010,15.4142
gin,2011,10.63582
gin,2012,15.27097
gin,2013,5.16758
gin,2014,25.32892
gin,2015,4.3624
gin,2016,31.22298
gin,2017,13.78915
gin,2018,16.77062
gin,2019,5.47285
gin,2020,13.49684
gin,2021,8.58623
gin,2022,2.21029
gin,2023,6.11845
gin,2024,13.93258
gmb,1978,0.72215
gmb,1979,0.27339
gmb,1982,0.55482
gmb,1983,0.61639
gmb,1984,0.79995
gmb,1985,0.58818
gmb,1986,0.83304
gmb,1987,0.34657
gmb,1988,0.1722
gmb,1989,0.13152
gmb,1990,0.06419
gmb,1991,0.05082
gmb,1992,0.04738
gmb,1993,0.11336
gmb,1994,0.10782
gmb,1995,0.19838
gmb,1996,0.10831
gmb,1997,0.10216
gmb,2003,0.60337
gmb,2004,0.62869
gmb,2005,0.45547
gmb,2006,0.39624
gmb,2007,0.30369
gmb,2008,0.48326
gmb,2009,0.0728
gmb,2010,0.29111
gmb,2011,0.46131
gmb,2012,0.87334
gmb,2013,0.6947
gmb,2014,1.1784
gmb,2015,0.26489
gmb,2016,0.24069
gmb,2017,0.15735
gmb,2018,0.18442
gmb,2019,0.17638
gmb,2020,0.35958
gmb,2021,0.26893
gmb,2022,0.09269
gmb,2023,0.07477
gmb,2024,0.0688
gnb,2001,1.68144
gnb,2002,9.93597
gnb,2003,12.42468
gnb,2004,14.7001
gnb,2006,4.29927
gnb,2007,4.28272
gnb,2008,0.63971
gnb,2009,8.75604
gnb,2010,10.29779
gnb,2011,0.40819
gnb,2012,1.59876
gnb,2013,1.50724
gnb,2014,2.39659
gnb,2015,7.12338
gnb,2016,5.73835
gnb,2017,7.80679
gnb,2018,8.57967
gnb,2019,8.57139
gnb,2020,21.48587
gnb,2021,13.5681
gnb,2022,13.73712
gnb,2023,13.84857
grc,1976,0.33186
grc,1977,0.23441
grc,1978,0.18484
grc,1979,0.17462
grc,1980,0.12668
grc,1981,0.27827
grc,1982,0.26786
grc,1983,0.14001
grc,1984,0.18355
grc,1985,0.19231
grc,1986,0.34236
grc,1987,0.18467
grc,1988,0.15705
grc,1989,0.14499
grc,1990,0.12195
grc,1991,0.1523
grc,1992,0.11498
grc,1993,0.15827
grc,1994,0.18452
grc,1995,0.24987
grc,1996,0.29953
grc,1997,0.27996
grc,1999,2.16332
grc,2000,1.45698
grc,2001,0.97745
grc,2002,1.11266
grc,2003,1.16585
grc,2004,1.0504
grc,2005,1.08858
grc,2006,1.03407
grc,2007,1.28547
grc,2008,1.18975
grc,2009,1.61306
grc,2010,1.4957
grc,2011,1.82673
grc,2012,1.88288
grc,2013,2.01759
grc,2014,1.83168
grc,2015,1.40032
grc,2016,1.45547
grc,2017,1.72839
grc,2018,1.39168
grc,2019,1.3953
grc,2020,2.40524
grc,2021,3.15542
grc,2022,2.68308
grc,2023,3.33089
grc,2024,3.65128
grd,1986,0.96231
grd,1987,1.01325
grd,1988,1.18798
grd,1989,0.88798
grd,1990,1.10286
grd,1991,1.34345
grd,1992,1.49028
grd,1993,1.49947
grd,1994,1.16372
grd,1995,1.13882
grd,1996,0.86093
grd,1997,0.66299
grd,1998,1.22766
grd,1999,1.41734
grd,2000,5.0162
grd,2001,5.85185
grd,2002,5.75596
grd,2003,5.87634
grd,2004,5.22226
grd,2005,6.67743
grd,2006,5.24685
grd,2007,4.32918
grd,2008,4.00288
grd,2009,3.46517
grd,2010,2.85089
grd,2011,2.41282
grd,2012,1.92534
grd,2013,1.88928
grd,2014,1.65935
grd,2015,1.2623
grd,2016,1.61805
grd,2017,1.20534
grd,2018,1.16733
grd,2019,1.2247
grd,2020,2.25138
grd,2021,1.93315
grd,2022,1.86056
grd,2023,1.69249
grd,2024,1.68696
gtm,1977,6.50155
gtm,1978,5.65832
gtm,1979,4.07002
gtm,1980,5.39773
gtm,1981,9.99355
gtm,1982,8.55019
gtm,1983,2.61519
gtm,1984,5.625
gtm,1985,0.69238
gtm,1986,0.32336
gtm,1987,0.37903
gtm,1988,1.02145
gtm,1989,2.28418
gtm,1990,1.713
gtm,1991,1.19878
gtm,1992,1.93811
gtm,1993,0.69655
gtm,1994,0.75986
gtm,1995,3.02739
gtm,1996,4.62459
gtm,1997,1.57303
gtm,1998,3.3409
gtm,1999,3.65681
gtm,2000,2.08134
gtm,2001,2.70254
gtm,2002,3.73087
gtm,2003,4.3045
gtm,2004,1.64486
gtm,2005,1.46047
gtm,2006,1.79077
gtm,2007,2.04482
gtm,2008,2.6372
gtm,2009,2.23703
gtm,2010,2.62639
gtm,2011,2.6144
gtm,2012,2.6889
gtm,2013,3.23701
gtm,2014,2.9436
gtm,2015,3.61014
gtm,2016,3.85565
gtm,2017,3.88928
gtm,2018,3.58523
gtm,2019,4.62913
gtm,2020,7.22218
gtm,2021,7.04691
gtm,2022,4.8812
gtm,2023,4.63536
gtm,2024,4.68415
guy,1977,11.77184
guy,1978,11.66307
guy,1979,12.47357
guy,1980,12.36111
guy,1981,10.387
guy,1982,9.29204
guy,1983,10.54968
guy,1984,8.92857
guy,1985,4.4929
guy,1996,3.21199
guy,1997,2.02566
guy,1998,2.8914
guy,1999,5.17007
guy,2000,8.97815
guy,2001,8.83721
guy,2002,6.79048
guy,2003,9.05612
guy,2004,4.16177
guy,2005,4.75498
guy,2006,5.00054
guy,2007,4.48359
guy,2008,11.98221
guy,2009,11.05885
guy,2010,10.94939
guy,2011,10.65093
guy,2012,11.83464
guy,2013,6.73386
guy,2014,13.80727
guy,2015,15.00421
guy,2016,5.59572
guy,2017,9.35641
guy,2018,11.57149
guy,2019,9.24081
guy,2020,15.39678
guy,2021,39.10519
guy,2022,39.90948
guy,2023,10.37433
hkg,1998,12.05809
hkg,1999,15.34566
hkg,2000,15.83358
hkg,2001,16.45433
hkg,2002,14.37118
hkg,2003,12.59265
hkg,2004,12.42891
hkg,2005,14.31353
hkg,2006,17.8655
hkg,2007,20.37988
hkg,2008,18.01833
hkg,2009,18.41083
hkg,2010,17.3095
hkg,2011,16.67513
hkg,2012,16.74055
hkg,2013,16.73405
hkg,2014,17.65455
hkg,2015,19.63189
hkg,2016,19.55847
hkg,2017,20.71607
hkg,2018,20.94493
hkg,2019,22.58062
hkg,2020,34.2472
hkg,2021,31.70771
hkg,2022,32.69649
hkg,2023,27.32166
hkg,2024,26.87886
hnd,1974,15.23297
hnd,1975,17.28
hnd,1976,14.39791
hnd,1977,14.48649
hnd,1978,18.0605
hnd,1979,23.43434
hnd,1980,14.47853
hnd,1981,16.33554
hnd,1982,13.67521
hnd,1983,14.92537
hnd,1984,14.97776
hnd,1985,14.40964
hnd,1986,13.04745
hnd,1987,12.28583
hnd,1988,12.68328
hnd,1989,13.82766
hnd,1990,11.36198
hnd,1991,10.28571
hnd,1992,9.90099
hnd,1993,1.79641
hnd,1994,0.96439
hnd,1995,1.01101
hnd,1996,1.45731
hnd,1997,1.16677
hnd,1998,5.79265
hnd,1999,7.7622
hnd,2000,1.29465
hnd,2001,1.45215
hnd,2002,1.31167
hnd,2003,1.4201
hnd,2004,1.24811
hnd,2005,1.34766
hnd,2006,1.13633
hnd,2007,1.31276
hnd,2008,1.23739
hnd,2009,1.12956
hnd,2010,1.18554
hnd,2011,0.8986
hnd,2012,0.00574
hnd,2013,0.02137
hnd,2014,0.03196
hnd,2015,0.02993
hnd,2016,0.13616
hnd,2017,0.69299
hnd,2018,0.11153
hnd,2019,0.12753
hnd,2020,0.19438
hnd,2021,0.12125
hnd,2022,0.45983
hnd,2023,0.67111
hnd,2024,0.72895
hrv,1993,1.39613
