geo,time,dt_tds_dppf_xp_zs
ecu,2018,21.24628
ecu,2019,24.28864
ecu,2020,23.16384
ecu,2021,11.66197
ecu,2022,9.61134
ecu,2023,11.8215
egy,1977,13.63327
egy,1978,15.71279
egy,1979,11.12916
egy,1980,11.41784
egy,1981,15.48343
egy,1982,15.56152
egy,1983,18.93921
egy,1984,21.98193
egy,1985,29.48585
egy,1986,32.88745
egy,1987,15.57352
egy,1988,24.92182
egy,1989,29.02005
egy,1990,23.72882
egy,1991,18.0735
egy,1992,17.89098
egy,1993,14.95724
egy,1994,13.9508
egy,1995,14.57814
egy,1996,12.51967
egy,1997,10.39391
egy,1998,11.19266
egy,1999,9.9694
egy,2000,8.52051
egy,2001,9.53517
egy,2002,11.00211
egy,2003,11.14606
egy,2004,7.28024
egy,2005,6.84398
egy,2006,6.0439
egy,2007,5.69829
egy,2008,5.47539
egy,2009,6.23825
egy,2010,5.89948
egy,2011,7.50787
egy,2012,6.05017
egy,2013,7.3306
egy,2014,12.35898
egy,2015,9.44474
egy,2016,18.03085
egy,2017,14.20602
egy,2018,15.32855
egy,2019,15.42283
egy,2020,29.03019
egy,2021,29.80078
egy,2022,21.3207
egy,2023,27.12527
eri,1994,0
eri,1995,0.10544
eri,1996,0
eri,1997,0.22676
eri,1998,2.92491
eri,1999,5.29909
eri,2000,3.59394
eth,1977,5.76215
eth,1978,6.72809
eth,1979,5.33351
eth,1980,6.33659
eth,1981,9.08852
eth,1982,11.64921
eth,1983,17.68208
eth,1984,19.66864
eth,1985,23.63637
eth,1986,29.02003
eth,1987,36.01721
eth,1988,43.7504
eth,1989,39.71174
eth,1990,37.64597
eth,1991,29.02711
eth,1992,22.71638
eth,1993,17.92758
eth,1994,15.21607
eth,1995,18.33413
eth,1996,41.49836
eth,1997,9.86367
eth,1998,12.08516
eth,1999,16.17264
eth,2000,13.6317
eth,2001,18.38973
eth,2002,7.90545
eth,2003,7.16333
eth,2004,5.50917
eth,2005,4.29923
eth,2006,5.80117
eth,2007,4.57621
eth,2008,2.91661
eth,2009,2.78314
eth,2010,3.77538
eth,2011,5.85057
eth,2012,7.14039
eth,2013,10.64757
eth,2014,11.81593
eth,2015,18.1639
eth,2016,20.62202
eth,2017,22.0103
eth,2018,21.16442
eth,2019,28.73964
eth,2020,26.03013
eth,2021,21.15233
eth,2022,18.14885
eth,2023,14.25215
fji,1979,3.00072
fji,1980,4.94304
fji,1981,4.61389
fji,1982,6.38792
fji,1983,7.50055
fji,1984,9.83765
fji,1985,11.42802
fji,1986,11.25841
fji,1987,11.45634
fji,1988,9.6954
fji,1989,8.36908
fji,1990,9.0106
fji,1991,9.33038
fji,1992,6.9508
fji,1993,5.84757
fji,1994,6.17068
fji,1995,3.73141
fji,1996,2.12833
fji,1997,1.53671
fji,1998,2.20785
fji,1999,2.62161
fji,2000,2.52791
fji,2001,1.80354
fji,2002,1.73498
fji,2003,1.25142
fji,2004,0.76638
fji,2005,0.84683
fji,2006,0.87241
fji,2007,1.61698
fji,2008,1.19251
fji,2009,1.82093
fji,2010,1.30914
fji,2011,8.13648
fji,2012,1.60638
fji,2013,1.84369
fji,2014,1.94364
fji,2015,13.43576
fji,2016,3.00196
fji,2017,2.23211
fji,2018,2.4025
fji,2019,6.85453
fji,2020,19.79902
fji,2021,1.95806
fji,2022,4.36997
fji,2023,4.67807
gab,1978,18.44596
gab,1979,16.07422
gab,1980,16.38117
gab,1981,12.24845
gab,1982,12.12066
gab,1983,9.94026
gab,1984,11.62973
gab,1985,10.60433
gab,1986,14.65817
gab,1987,4.7148
gab,1988,7.11072
gab,1989,5.22681
gab,1990,4.75504
gab,1991,10.12301
gab,1992,14.42627
gab,1993,4.18897
gab,1994,8.64249
gab,1995,14.73698
gab,1996,10.32964
gab,1997,12.56841
gab,1998,12.9356
gab,1999,18.02173
gab,2000,9.22794
gab,2001,15.83105
gab,2002,14.98735
gab,2003,10.94794
gab,2004,5.63093
gab,2005,3.47482
gab,2007,12.12988
gab,2008,28.51996
gab,2009,6.15559
gab,2010,4.77784
gab,2011,3.90509
gab,2012,4.16661
gab,2013,11.96404
gab,2014,6.05794
gab,2015,8.50703
gab,2016,13.98069
gab,2017,10.19881
gab,2018,10.38467
gab,2019,9.69997
gab,2020,28.99392
gab,2021,15.3999
geo,1997,6.00763
geo,1998,23.25553
geo,1999,15.03926
geo,2000,12.2125
geo,2001,7.24012
geo,2002,9.16572
geo,2003,10.32078
geo,2004,11.83827
geo,2005,6.87752
geo,2006,8.83441
geo,2007,4.37598
geo,2008,4.77018
geo,2009,6.84971
geo,2010,6.29377
geo,2011,11.97783
geo,2012,6.34123
geo,2013,9.2118
geo,2014,7.59137
geo,2015,9.71407
geo,2016,5.97399
geo,2017,7.18037
geo,2018,5.17908
geo,2019,5.15831
geo,2020,13.62732
geo,2021,13.04236
geo,2022,3.61337
geo,2023,4.49866
gha,1975,6.48542
gha,1976,5.8088
gha,1977,3.71585
gha,1978,7.41415
gha,1979,8.89484
gha,1980,11.61082
gha,1981,10.01967
gha,1982,10.97487
gha,1983,27.39409
gha,1984,18.92595
gha,1985,20.96092
gha,1986,25.54097
gha,1987,43.51786
gha,1988,54.99246
gha,1989,48.45532
gha,1990,36.45028
gha,1991,25.58201
gha,1992,25.88173
gha,1993,23.19523
gha,1994,24.33118
gha,1995,23.26764
gha,1996,25.07421
gha,1997,30.37529
gha,1998,20.53881
gha,1999,18.92521
gha,2000,16.95593
gha,2001,11.34336
gha,2002,7.25771
gha,2003,7.12912
gha,2004,7.47069
gha,2005,7.93161
gha,2006,5.01981
gha,2007,3.3592
gha,2008,2.85698
gha,2009,2.88512
gha,2010,2.83521
gha,2011,2.20046
gha,2012,2.69647
gha,2013,3.59565
gha,2014,4.87132
gha,2015,5.90278
gha,2016,8.84396
gha,2017,8.97633
gha,2018,10.8927
gha,2019,8.96669
gha,2020,11.14966
gha,2021,12.46884
gha,2022,7.92874
gha,2023,2.73749
gin,1986,11.76777
gin,1987,26.2481
gin,1988,21.53267
gin,1989,16.28452
gin,1990,19.73837
gin,1991,15.50432
gin,1992,12.12066
gin,1993,11.03116
gin,1994,14.8152
gin,1995,24.12744
gin,1996,14.63518
gin,1997,19.92091
gin,1998,18.52697
gin,1999,16.43693
gin,2000,20.73514
gin,2001,13.29233
gin,2002,12.9391
gin,2003,14.7453
gin,2004,21.25495
gin,2005,18.05966
gin,2006,14.85721
gin,2007,12.10362
gin,2008,8.6879
gin,2009,10.44629
gin,2010,5.15079
gin,2011,11.65142
gin,2012,6.00245
gin,2013,1.91829
gin,2014,2.3927
gin,2015,4.01015
gin,2016,2.26653
gin,2017,1.69136
gin,2018,2.64831
gin,2019,2.54556
gin,2020,1.52405
gin,2021,1.49153
gin,2022,2.23165
gin,2023,2.21591
gmb,1978,4.73629
gmb,1979,6.46269
gmb,1980,1.86049
gmb,1981,5.12176
gmb,1982,17.1811
gmb,1983,14.55264
gmb,1984,7.90419
gmb,1985,6.95135
gmb,1986,31.32255
gmb,1987,19.1544
gmb,1988,14.60866
gmb,1989,13.65843
gmb,1990,21.78578
gmb,1991,13.21691
gmb,1992,12.35918
gmb,1993,11.13649
gmb,1994,13.38649
gmb,1995,15.08592
gmb,1996,12.06006
gmb,1997,11.28968
gmb,2003,14.49901
gmb,2004,20.48517
gmb,2005,14.60147
gmb,2006,14.28649
gmb,2007,12.99263
gmb,2008,5.10811
gmb,2009,6.72965
gmb,2010,8.7771
gmb,2011,10.52151
gmb,2012,9.60525
gmb,2013,11.42336
gmb,2014,17.87567
gmb,2015,18.55916
gmb,2016,22.93422
gmb,2017,15.33523
gmb,2018,13.00974
gmb,2019,12.5248
gmb,2020,22.00723
gmb,2021,28.71033
gmb,2022,14.1287
gmb,2023,7.45135
gnb,1982,26.85784
gnb,1983,18.90495
gnb,1984,11.83987
gnb,1985,33.18198
gnb,1986,68.1063
gnb,1987,56.15912
gnb,1988,47.83859
gnb,1989,46.96027
gnb,1990,22.09854
gnb,1991,64.68984
gnb,1992,34.69485
gnb,1993,13.94987
gnb,1994,19.1445
gnb,1995,51.08474
gnb,1996,37.2899
gnb,1997,14.45994
gnb,2001,6.42255
gnb,2002,5.4339
gnb,2003,10.53913
gnb,2004,11.58883
gnb,2005,6.5848
gnb,2006,12.49657
gnb,2007,7.35137
gnb,2008,8.64469
gnb,2009,12.92827
gnb,2010,9.75882
gnb,2011,1.98142
gnb,2012,3.96796
gnb,2013,1.21007
gnb,2014,1.52538
gnb,2015,1.40706
gnb,2016,2.11495
gnb,2017,4.02915
gnb,2018,4.64808
gnb,2019,6.03564
gnb,2020,11.61772
gnb,2021,12.64175
gnb,2022,16.4774
gnb,2023,18.83434
grd,1977,2.1344
grd,1978,3.32936
grd,1979,4.80376
grd,1980,5.51727
grd,1981,3.23804
grd,1982,6.65934
grd,1983,11.32978
grd,1984,12.00071
grd,1985,11.38271
grd,1986,8.31937
grd,1987,7.23709
grd,1988,7.80662
grd,1989,4.77145
grd,1990,3.94916
grd,1991,3.60823
grd,1992,5.94147
grd,1993,6.80139
grd,1994,6.24336
grd,1995,5.8053
grd,1996,5.53753
grd,1997,4.81692
grd,1998,5.71238
grd,1999,4.33554
grd,2000,5.63711
grd,2001,7.96855
grd,2002,15.48521
grd,2003,16.53797
grd,2004,13.54271
grd,2005,5.81471
grd,2006,8.1277
grd,2007,8.06123
grd,2008,9.29823
grd,2009,11.46907
grd,2010,7.27123
grd,2011,6.5119
grd,2012,3.44197
grd,2013,5.08546
grd,2014,4.20836
grd,2015,5.10383
grd,2016,9.6257
grd,2017,9.9771
grd,2018,8.80199
grd,2019,7.98368
grd,2020,10.42745
grd,2021,8.82898
grd,2022,6.87508
grd,2023,5.64971
gtm,1977,1.78556
gtm,1978,2.58817
gtm,1979,2.87204
gtm,1980,2.87148
gtm,1981,4.37204
gtm,1982,8.89034
gtm,1983,13.36924
gtm,1984,17.02973
gtm,1985,27.50381
gtm,1986,31.91285
gtm,1987,29.95263
gtm,1988,27.68461
gtm,1989,19.89068
gtm,1990,13.5958
gtm,1991,17.02729
gtm,1992,25.60175
gtm,1993,13.85753
gtm,1994,11.95158
gtm,1995,10.80256
gtm,1996,11.35419
gtm,1997,9.28405
gtm,1998,8.23102
gtm,1999,8.62435
gtm,2000,7.54102
gtm,2001,8.24952
gtm,2002,8.88024
gtm,2003,9.56732
gtm,2004,7.62283
gtm,2005,5.7176
gtm,2006,5.89714
gtm,2007,6.58876
gtm,2008,5.40474
gtm,2009,5.97725
gtm,2010,5.50352
gtm,2011,7.41898
gtm,2012,4.62693
gtm,2013,7.072
gtm,2014,4.53337
gtm,2015,4.95693
gtm,2016,5.39069
gtm,2017,5.94272
gtm,2018,4.27665
gtm,2019,5.51263
gtm,2020,7.51035
gtm,2021,5.27899
gtm,2022,8.01907
gtm,2023,5.14876
guy,1977,13.02867
guy,1978,16.99016
guy,1979,31.87136
guy,1980,23.04405
guy,1981,26.15593
guy,1982,21.14044
guy,1983,24.48195
guy,1984,18.63632
guy,1985,12.90995
guy,1992,18.66094
guy,1993,17.18848
guy,1994,16.3235
guy,1995,16.90088
guy,1996,14.26416
guy,1997,17.18529
guy,1998,18.97542
guy,1999,11.31509
guy,2000,9.71464
guy,2001,6.48471
guy,2002,9.35628
guy,2003,8.51169
guy,2004,6.28099
guy,2005,4.83848
guy,2006,4.15769
guy,2007,3.06362
guy,2008,2.5457
guy,2009,1.95749
guy,2010,2.42142
guy,2011,2.74506
guy,2012,8.16962
guy,2013,2.92474
guy,2014,3.62115
guy,2015,4.00715
guy,2016,3.11486
guy,2017,3.39933
guy,2018,4.77545
guy,2019,4.19308
guy,2020,2.68167
guy,2021,1.69445
guy,2022,0.7609
guy,2023,0.8082
hnd,1974,5.51161
hnd,1975,6.51302
hnd,1976,7.63275
hnd,1977,10.79095
hnd,1978,11.36014
hnd,1979,13.15316
hnd,1980,10.85569
hnd,1981,13.84368
hnd,1982,20.49009
hnd,1983,17.19771
hnd,1984,17.42498
hnd,1985,21.96454
hnd,1986,25.4545
hnd,1987,30.96808
hnd,1988,31.56636
hnd,1989,12.54836
hnd,1990,34.37072
hnd,1991,28.05204
hnd,1992,33.61357
hnd,1993,29.29975
hnd,1994,32.93379
hnd,1995,31.52882
hnd,1996,27.40092
hnd,1997,20.44735
hnd,1998,17.53333
hnd,1999,13.4696
hnd,2000,6.6726
hnd,2001,5.21655
hnd,2002,7.58822
hnd,2003,8.36296
hnd,2004,6.5637
hnd,2005,5.80337
hnd,2006,3.81156
hnd,2007,3.42444
hnd,2008,2.07049
hnd,2009,3.7832
hnd,2010,2.23248
hnd,2011,2.06587
hnd,2012,2.04957
hnd,2013,3.15307
hnd,2014,4.3469
hnd,2015,4.77871
hnd,2016,5.83503
hnd,2017,5.65541
hnd,2018,7.11865
hnd,2019,7.84593
hnd,2020,17.61228
hnd,2021,6.69071
hnd,2022,7.38333
hnd,2023,9.55726
hti,1971,13.25429
hti,1972,9.98563
hti,1973,10.01691
hti,1974,8.50967
hti,1975,9.00088
hti,1976,12.19608
hti,1977,18.23088
hti,1978,12.89707
hti,1979,10.73668
hti,1980,9.33188
hti,1981,13.29021
hti,1982,8.29931
hti,1983,7.62251
hti,1984,8.81127
hti,1985,12.06949
hti,1986,16.22324
hti,1987,18.75083
hti,1988,20.60211
hti,1989,21.73774
hti,1990,9.86719
hti,1991,10.50186
hti,1992,3.16637
hti,1993,2.65538
hti,1994,4.65547
hti,1995,53.88005
hti,1996,15.07599
hti,1997,9.33512
hti,1998,8.2644
hti,1999,9.25381
hti,2000,8.29405
hti,2001,5.49433
hti,2002,6.30811
hti,2003,11.19192
hti,2004,19.10869
hti,2005,9.34877
hti,2006,8.06757
hti,2007,10.00946
hti,2008,6.13786
hti,2009,4.22493
hti,2010,12.51257
hti,2011,0.38502
hti,2012,0.382
hti,2013,0.80257
hti,2014,1.39543
hti,2015,1.93259
hti,2016,5.2461
hti,2017,0.93674
hti,2018,0.97797
hti,2019,1.18147
hti,2020,2.3891
hti,2021,1.88794
hti,2022,3.3637
hti,2023,4.35703
idn,1981,8.19649
idn,1982,10.51121
idn,1983,12.75575
idn,1984,14.72318
idn,1985,21.81045
idn,1986,29.39976
idn,1987,30.26303
idn,1988,32.96876
idn,1989,30.56522
idn,1990,25.62189
idn,1991,23.76203
idn,1992,21.95305
idn,1993,21.4485
idn,1994,19.08477
idn,1995,17.50049
idn,1996,20.25868
idn,1997,13.70175
idn,1998,12.88958
idn,1999,16.67823
idn,2000,11.22718
idn,2001,13.78031
idn,2002,13.72034
idn,2003,12.82005
idn,2004,14.41079
idn,2005,9.94176
idn,2006,15.80952
idn,2007,8.59432
idn,2008,6.3487
idn,2009,7.75821
idn,2010,6.59423
idn,2011,4.44029
idn,2012,4.61751
idn,2013,5.59809
idn,2014,14.10691
idn,2015,8.17024
idn,2016,9.30619
idn,2017,9.18371
idn,2018,7.92104
idn,2019,10.25766
idn,2020,15.27016
idn,2021,12.31102
idn,2022,12.28583
idn,2023,8.82071
ind,1975,13.88802
ind,1976,16.8863
ind,1977,14.59444
ind,1978,14.21624
ind,1979,10.69592
ind,1980,9.27104
ind,1981,10.10016
ind,1982,10.98565
ind,1983,13.50542
ind,1984,14.6672
ind,1985,19.14705
ind,1986,28.48311
ind,1987,27.8445
ind,1988,26.69771
ind,1989,26.52363
ind,1990,27.16493
ind,1991,26.76187
ind,1992,25.43843
ind,1993,25.1974
ind,1994,29.72221
ind,1995,30.54465
ind,1996,25.4118
ind,1997,24.54037
ind,1998,22.4906
ind,1999,15.58987
ind,2000,15.37853
ind,2001,12.78737
ind,2002,16.09366
ind,2003,20.43706
ind,2004,7.72065
ind,2005,9.68673
ind,2006,3.04097
ind,2007,4.08674
ind,2008,4.67089
ind,2009,2.42993
ind,2010,1.74481
ind,2011,1.76109
ind,2012,1.68235
ind,2013,2.26107
ind,2014,2.70826
ind,2015,3.08584
ind,2016,5.06408
ind,2017,2.78304
ind,2018,4.23273
ind,2019,2.90807
ind,2020,5.12885
ind,2021,2.43282
ind,2022,2.25268
ind,2023,2.81928
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,6.90379
irn,1981,5.68524
irn,1982,3.08633
irn,1983,2.91621
irn,1984,2.53911
irn,1985,2.64072
irn,1986,4.74881
irn,1987,2.00956
irn,1988,3.55321
irn,1989,1.22848
irn,1990,1.24552
irn,1991,1.15113
irn,1992,1.3795
irn,1993,2.96932
irn,1994,13.16532
irn,1995,27.1335
irn,1996,26.12385
irn,1997,30.21495
irn,1998,16.72594
irn,1999,16.35598
irn,2000,9.15989
irn,2001,3.58727
irn,2002,4.68088
irn,2003,4.53962
irn,2004,4.48398
irn,2005,4.31611
irn,2006,3.1275
irn,2007,3.02138
irn,2008,2.48599
irn,2009,2.05099
irn,2010,1.57245
irn,2011,1.02441
irn,2012,0.37207
irn,2013,0.42598
irn,2014,0.47115
irn,2015,0.82683
irn,2016,2.47839
irn,2017,0.40034
irn,2018,0.12845
irn,2019,0.1573
irn,2020,0.18887
irn,2021,0.13602
irn,2022,0.13883
irn,2023,0.3011
irq,2015,3.32489
irq,2016,2.84096
irq,2017,2.25428
irq,2018,2.1374
irq,2019,2.97865
irq,2020,7.798
irq,2021,5.22994
irq,2022,3.56433
irq,2023,3.9356
jam,1976,12.2438
jam,1977,16.21005
jam,1978,18.82189
jam,1979,19.81715
jam,1980,17.58807
jam,1981,21.64782
jam,1982,24.70046
jam,1983,27.52438
jam,1984,29.61296
jam,1985,37.36838
jam,1986,46.02908
jam,1987,44.2735
jam,1988,40.07263
jam,1989,30.42819
jam,1990,27.07453
jam,1991,29.76537
jam,1992,28.81179
jam,1993,20.9074
jam,1994,18.03575
jam,1995,17.81193
jam,1996,17.84226
jam,1997,16.3645
jam,1998,12.34865
jam,1999,14.98391
jam,2000,15.42508
jam,2001,19.45403
jam,2002,23.73234
jam,2003,21.82531
jam,2004,19.61564
jam,2005,20.99002
jam,2006,14.27262
jam,2007,18.77702
jam,2008,15.75123
jam,2009,29.26832
jam,2010,19.61564
jam,2011,27.29714
jam,2012,22.89638
jam,2013,22.78453
jam,2014,28.48178
jam,2015,27.54152
jam,2016,37.28803
jam,2017,24.46389
jam,2018,18.12231
jam,2019,32.27412
jam,2020,33.45452
jam,2021,24.83047
jam,2022,17.9531
jam,2023,21.7417
jor,1972,7.92429
jor,1973,9.78165
jor,1974,5.94425
jor,1975,5.12037
jor,1976,4.87802
jor,1977,7.2543
jor,1978,8.38173
jor,1979,10.30636
jor,1980,10.65521
jor,1981,12.6353
jor,1982,11.12546
jor,1983,16.1067
jor,1984,16.8892
jor,1985,22.30093
jor,1986,28.75563
jor,1987,30.07448
jor,1988,37.60229
jor,1989,22.76776
jor,1990,22.11613
jor,1991,24.59401
jor,1992,24.45691
jor,1993,19.44003
jor,1994,17.3775
jor,1995,15.49107
jor,1996,24.98254
jor,1997,21.67839
jor,1998,21.29493
jor,1999,13.02793
jor,2000,14.34936
jor,2001,13.6322
jor,2002,11.45337
jor,2003,21.14279
jor,2004,10.23246
jor,2005,7.8536
jor,2006,7.02188
jor,2007,6.69665
jor,2008,19.40323
jor,2009,4.66987
jor,2010,4.61612
jor,2011,5.09321
jor,2012,4.99816
jor,2013,4.82285
jor,2014,6.92642
jor,2015,12.59649
jor,2016,15.05204
jor,2017,9.66368
jor,2018,10.00331
jor,2019,14.69228
jor,2020,22.06201
jor,2021,18.16453
jor,2022,17.2002
jor,2023,10.9444
kaz,1995,3.52613
kaz,1996,3.81609
kaz,1997,4.42807
kaz,1998,7.49796
kaz,1999,12.00445
kaz,2000,8.82009
kaz,2001,4.88477
kaz,2002,7.46231
kaz,2003,3.11668
kaz,2004,3.84874
kaz,2005,3.98702
kaz,2006,0.82333
kaz,2007,1.35541
kaz,2008,0.25195
kaz,2009,0.37272
kaz,2010,0.48066
kaz,2011,0.20478
kaz,2012,0.34957
kaz,2013,0.59469
kaz,2014,1.10457
kaz,2015,1.72455
kaz,2016,2.71436
kaz,2017,3.27498
kaz,2018,2.16643
kaz,2019,3.6218
kaz,2020,4.06837
kaz,2021,1.94369
kaz,2022,3.15883
kaz,2023,3.49154
ken,1975,5.69959
ken,1976,5.85973
ken,1977,6.731
ken,1978,8.74003
ken,1979,10.86001
ken,1980,12.0583
ken,1981,16.31871
ken,1982,21.46391
ken,1983,24.04206
ken,1984,24.31546
ken,1985,28.76927
ken,1986,27.059
ken,1987,32.82423
ken,1988,30.75062
ken,1989,30.54049
ken,1990,28.58134
ken,1991,26.28001
ken,1992,23.50007
ken,1993,12.82716
ken,1994,16.97759
ken,1995,20.72663
ken,1996,18.86715
ken,1997,12.93811
ken,1998,12.39553
ken,1999,13.04278
ken,2000,17.30217
ken,2001,12.43229
ken,2002,13.66155
ken,2003,14.47814
ken,2004,7.38753
ken,2005,9.46288
ken,2006,6.75715
ken,2007,5.92625
ken,2008,4.63878
ken,2009,4.83274
ken,2010,4.13252
ken,2011,4.01106
ken,2012,4.36696
ken,2013,4.39521
ken,2014,10.98031
ken,2015,6.97989
ken,2016,8.37975
ken,2017,12.20722
ken,2018,20.87416
ken,2019,35.40254
ken,2020,26.35811
ken,2021,18.43929
ken,2022,21.66737
ken,2023,27.44766
kgz,1993,0.40535
kgz,1994,4.39362
kgz,1995,13.22646
kgz,1996,8.89321
kgz,1997,6.20627
kgz,1998,8.90194
kgz,1999,5.76889
kgz,2000,9.8274
kgz,2001,12.36616
kgz,2002,11.24524
kgz,2003,8.37867
kgz,2004,6.5559
kgz,2005,6.68325
kgz,2006,5.11824
kgz,2007,3.42954
kgz,2008,2.8644
kgz,2009,3.59684
kgz,2010,3.66531
kgz,2011,3.3653
kgz,2012,2.66007
kgz,2013,2.47554
kgz,2014,3.61675
kgz,2015,5.41257
kgz,2016,6.32528
kgz,2017,6.05922
kgz,2018,6.65745
kgz,2019,6.49489
kgz,2020,8.42107
kgz,2021,5.60005
kgz,2022,7.44184
kgz,2023,5.49204
khm,1992,3.82814
khm,1993,9.58802
khm,1994,0.15227
khm,1995,0.67262
khm,1996,0.91041
khm,1997,0.87313
khm,1998,0.94528
khm,1999,1.13509
khm,2000,0.66239
khm,2001,0.85789
khm,2002,0.84248
khm,2003,0.94724
khm,2004,0.79837
khm,2005,0.72556
khm,2006,0.57251
khm,2007,0.57114
khm,2008,0.75456
khm,2009,0.93805
khm,2010,0.98141
khm,2011,0.90129
khm,2012,0.9796
khm,2013,1.11585
khm,2014,1.09272
khm,2015,1.00178
khm,2016,1.26851
khm,2017,1.30457
khm,2018,1.40004
khm,2019,1.43361
khm,2020,1.72013
khm,2021,1.92606
khm,2022,1.81492
khm,2023,1.80701
kos,2004,0.31248
kos,2005,0.39652
kos,2006,0.44145
kos,2007,0.29226
kos,2008,0.06283
kos,2009,18.7783
kos,2010,1.85802
kos,2011,1.49414
kos,2012,1.47285
kos,2013,1.75622
kos,2014,2.19918
kos,2015,2.61124
kos,2016,4.65625
kos,2017,3.51514
kos,2018,1.56958
kos,2019,2.75866
kos,2020,5.74054
kos,2021,3.06409
kos,2022,1.6491
kos,2023,1.56378
lao,1984,11.58722
lao,1985,9.20473
lao,1986,10.63705
lao,1987,11.5384
lao,1988,13.54787
lao,1989,20.21563
lao,1990,8.59853
lao,1991,6.17755
lao,1992,4.77797
lao,1993,8.31443
lao,1994,4.94735
lao,1995,7.60202
lao,1996,8.05872
lao,1997,6.33784
lao,1998,6.30722
lao,1999,9.4684
lao,2000,7.93558
lao,2001,8.96835
lao,2002,9.38374
lao,2003,10.90469
lao,2004,9.95866
lao,2005,8.0607
lao,2006,4.90926
lao,2007,4.89242
lao,2008,5.15959
lao,2009,6.39453
lao,2010,4.00706
lao,2011,6.69248
lao,2012,5.42897
lao,2013,5.78522
lao,2014,5.34389
lao,2015,5.38566
lao,2016,7.18658
lao,2017,8.21045
lao,2018,9.89365
lao,2019,10.9051
lao,2020,9.78903
lao,2021,8.33605
lao,2022,5.24392
lao,2023,6.5122
lbn,2002,28.8385
lbn,2003,23.36778
lbn,2004,31.54998
lbn,2005,20.75064
lbn,2006,23.88608
lbn,2007,21.53602
lbn,2008,17.18114
lbn,2009,19.62837
lbn,2010,17.60693
lbn,2011,21.00582
lbn,2012,17.64117
lbn,2013,15.56585
lbn,2014,18.5315
lbn,2015,17.90681
lbn,2016,20.35514
lbn,2017,21.71262
lbn,2018,21.56666
lbn,2019,23.75888
lbn,2020,3.41002
lbn,2021,2.56842
lbn,2022,1.18757
lbn,2023,1.88381
lbr,1979,13.51233
lbr,1980,6.96843
lbr,1981,6.1994
lbr,1982,8.33976
lbr,1983,9.82041
lbr,1984,12.15884
lbr,1985,7.77069
lbr,1986,6.12057
lbr,1987,2.90599
lbr,2004,0.43118
lbr,2005,0.51969
lbr,2006,0.41132
lbr,2007,114.38676
lbr,2008,119.68007
lbr,2009,5.81178
lbr,2010,1.70998
lbr,2011,0.74607
lbr,2012,1.17409
lbr,2013,0.93603
lbr,2014,2.39826
lbr,2015,7.9395
lbr,2016,1.21751
lbr,2017,2.09592
lbr,2018,2.75431
lbr,2019,4.93071
lbr,2020,8.5409
lbr,2021,4.91358
lbr,2022,5.02019
lbr,2023,7.76921
lca,1981,1.43966
lca,1982,1.42282
lca,1983,1.30445
lca,1984,1.11387
lca,1985,1.20463
lca,1986,1.11892
lca,1987,1.2711
lca,1988,1.27575
lca,1989,1.9152
lca,1990,2.09452
lca,1991,3.36064
lca,1992,3.43991
lca,1993,3.30637
lca,1994,3.01993
lca,1995,2.83921
lca,1996,3.33293
lca,1997,3.34863
lca,1998,3.55021
lca,1999,4.23583
lca,2000,7.19386
lca,2001,6.60451
lca,2002,5.29302
lca,2003,6.7118
lca,2004,4.27454
lca,2005,5.13168
lca,2006,6.84063
lca,2007,8.95925
lca,2008,8.88352
lca,2009,7.50928
lca,2010,5.17219
lca,2011,5.46021
lca,2012,5.35157
lca,2013,4.07017
lca,2014,3.74782
lca,2015,6.87945
lca,2016,4.97082
lca,2017,4.23302
lca,2018,4.02914
lca,2019,3.89076
lca,2020,8.53343
lca,2021,5.88258
lca,2022,3.69597
lca,2023,4.38333
lka,1975,26.49072
lka,1976,25.11974
lka,1977,18.2358
lka,1978,13.54475
lka,1979,11.45658
lka,1980,10.73268
lka,1981,12.71844
lka,1982,16.08081
lka,1983,17.10953
lka,1984,13.93752
lka,1985,17.73457
lka,1986,23.46106
lka,1987,25.26169
lka,1988,24.08917
lka,1989,20.88824
lka,1990,14.816
lka,1991,15.13367
lka,1992,14.56326
lka,1993,11.16392
lka,1994,9.6268
lka,1995,8.77611
lka,1996,8.66919
lka,1997,8.29368
lka,1998,8.78048
lka,1999,11.72066
lka,2000,10.85162
lka,2001,9.62718
lka,2002,9.43214
lka,2003,7.78961
lka,2004,8.95593
lka,2005,4.56481
lka,2006,9.74552
lka,2007,7.5921
lka,2008,10.57884
lka,2009,13.29817
lka,2010,10.71754
lka,2011,7.83026
lka,2012,13.33382
lka,2013,11.95443
lka,2014,24.26249
lka,2015,17.37528
lka,2016,14.63309
lka,2017,19.2256
lka,2018,21.71034
lka,2019,25.39031
lka,2020,33.03172
lka,2021,27.94489
lka,2022,13.3368
lka,2023,10.25017
lso,1975,0.71332
lso,1976,0.31504
lso,1977,0.22929
lso,1978,0.46915
lso,1979,0.87338
lso,1980,1.33485
lso,1981,1.16643
lso,1982,2.20077
lso,1983,4.65815
lso,1984,3.51175
lso,1985,6.63403
lso,1986,4.60054
lso,1987,3.45246
lso,1988,4.98825
lso,1989,4.60988
lso,1990,4.15967
lso,1991,4.47328
lso,1992,5.18913
lso,1993,5.27386
lso,1994,5.36712
lso,1995,6.0645
lso,1996,5.55997
lso,1997,6.50339
lso,1998,8.51694
lso,1999,10.1193
lso,2000,7.47327
