geo,time,dt_oda_odat_gn_zs
cog,2006,3.77732
cog,2007,1.57832
cog,2008,4.76397
cog,2009,3.16881
cog,2010,10.76043
cog,2011,1.85413
cog,2012,0.83727
cog,2013,0.86047
cog,2014,0.60137
cog,2015,0.71036
cog,2016,0.76885
cog,2017,0.79923
cog,2018,0.93972
cog,2019,1.14833
cog,2020,1.86673
cog,2021,1.36129
col,1960,-0.17865
col,1961,1.16006
col,1962,0.99287
col,1963,1.48235
col,1964,0.70822
col,1965,0.69886
col,1966,1.55112
col,1967,1.70521
col,1968,2.00539
col,1969,1.68308
col,1970,1.89641
col,1971,1.36167
col,1972,1.21245
col,1973,1.27885
col,1974,0.71427
col,1975,0.55203
col,1976,0.45292
col,1977,0.21015
col,1978,0.25115
col,1979,0.1429
col,1980,0.12746
col,1981,0.14853
col,1982,0.16253
col,1983,0.11667
col,1984,0.13616
col,1985,0.1581
col,1986,0.15129
col,1987,0.23796
col,1988,0.21322
col,1989,0.20182
col,1990,0.2219
col,1991,0.2764
col,1992,0.42522
col,1993,0.16468
col,1994,0.11464
col,1995,0.19995
col,1996,0.20513
col,1997,0.18286
col,1998,0.18526
col,1999,0.3749
col,2000,0.20709
col,2001,0.41755
col,2002,0.48079
col,2003,0.89266
col,2004,0.47425
col,2005,0.45325
col,2006,0.63796
col,2007,0.37112
col,2008,0.41827
col,2009,0.46962
col,2010,0.2434
col,2011,0.31599
col,2012,0.21437
col,2013,0.23246
col,2014,0.33049
col,2015,0.4681
col,2016,0.39575
col,2017,0.27742
col,2018,0.54643
col,2019,0.2765
col,2020,0.69914
col,2021,0.61185
com,1980,20.31942
com,1981,23.58468
com,1982,20.62568
com,1983,19.68931
com,1984,23.18692
com,1985,24.10081
com,1986,16.54079
com,1987,16.06603
com,1988,14.45821
com,1989,12.85789
com,1990,10.46356
com,1991,14.9434
com,1992,10.37815
com,1993,10.69268
com,1994,12.10735
com,1995,10.41355
com,1996,9.88847
com,1997,8.28127
com,1998,10.98615
com,1999,5.7728
com,2000,5.49393
com,2001,7.29645
com,2002,6.48624
com,2003,4.51119
com,2004,4.09791
com,2005,3.54814
com,2006,4.59115
com,2007,5.65085
com,2008,4.60021
com,2009,5.61666
com,2010,7.70675
com,2011,5.41425
com,2012,10.01922
com,2013,7.2758
com,2014,6.49426
com,2015,6.77932
com,2016,5.27812
com,2017,6.20985
com,2018,7.6129
com,2019,6.12411
com,2020,10.73683
com,2021,11.70149
cpv,1980,44.53514
cpv,1981,34.78059
cpv,1982,37.74279
cpv,1983,42.697
cpv,1984,47.52077
cpv,1985,48.11746
cpv,1986,55.37355
cpv,1987,35.93583
cpv,1988,31.08393
cpv,1989,30.65741
cpv,1990,34.05178
cpv,1991,31.7733
cpv,1992,32.49617
cpv,1993,23.39531
cpv,1994,29.45802
cpv,1995,23.88271
cpv,1996,23.40536
cpv,1997,22.79363
cpv,1998,25.13078
cpv,1999,23.47215
cpv,2000,18.02259
cpv,2001,14.01362
cpv,2002,15.26932
cpv,2003,18.19477
cpv,2004,15.8569
cpv,2005,17.35289
cpv,2006,13.09119
cpv,2007,10.26114
cpv,2008,11.6012
cpv,2009,10.87531
cpv,2010,18.66745
cpv,2011,12.73609
cpv,2012,13.36088
cpv,2013,12.48073
cpv,2014,11.87045
cpv,2015,9.06376
cpv,2016,6.43674
cpv,2017,6.35485
cpv,2018,3.90486
cpv,2019,6.87583
cpv,2020,8.84504
cpv,2021,7.6222
cri,1960,0.83738
cri,1961,1.46179
cri,1962,1.95897
cri,1963,1.61198
cri,1964,2.16883
cri,1965,2.6033
cri,1966,2.01644
cri,1967,1.88896
cri,1968,1.57823
cri,1969,1.65208
cri,1970,1.24558
cri,1971,1.33573
cri,1972,1.30425
cri,1973,1.09128
cri,1974,0.98104
cri,1975,1.06547
cri,1976,0.57597
cri,1977,0.55936
cri,1978,1.04519
cri,1979,0.77899
cri,1980,0.53517
cri,1981,1.32282
cri,1982,2.89278
cri,1983,7.97818
cri,1984,5.94031
cri,1985,6.92246
cri,1986,4.38182
cri,1987,5.29976
cri,1988,4.25894
cri,1989,4.64682
cri,1990,4.0757
cri,1991,2.62442
cri,1992,1.90221
cri,1993,1.24911
cri,1994,0.85178
cri,1995,0.40326
cri,1996,-0.00181
cri,1997,0.03
cri,1998,0.22192
cri,1999,0.02512
cri,2000,0.17774
cri,2001,0.09362
cri,2002,0.08371
cri,2003,0.24286
cri,2004,0.14454
cri,2005,0.16907
cri,2006,0.14446
cri,2007,0.24586
cri,2008,0.25529
cri,2009,0.37859
cri,2010,0.27728
cri,2011,0.08598
cri,2012,0.06217
cri,2013,0.06681
cri,2014,0.10931
cri,2015,0.20588
cri,2016,0.1786
cri,2017,0.17306
cri,2018,0.16831
cri,2019,0.09221
cri,2020,0.35459
cri,2021,0.12827
cub,1970,0.03259
cub,1971,0.03657
cub,1972,0.04474
cub,1973,0.05298
cub,1974,0.13613
cub,1975,0.15362
cub,1976,0.33759
cub,1977,0.32246
cub,1978,0.27418
cub,1979,0.24933
cub,1980,0.23183
cub,1981,0.1385
cub,1982,0.17082
cub,1983,0.16912
cub,1984,0.15159
cub,1985,0.1869
cub,1986,0.17594
cub,1987,0.19778
cub,1988,0.22695
cub,1989,0.21368
cub,1990,0.18481
cub,1991,0.15476
cub,1992,0.11397
cub,1993,0.19945
cub,1994,0.16903
cub,1995,0.21381
cub,1996,0.23332
cub,1997,0.26284
cub,1998,0.31695
cub,1999,0.21325
cub,2000,0.15052
cub,2001,0.17528
cub,2002,0.18833
cub,2003,0.21658
cub,2004,0.26488
cub,2005,0.21456
cub,2006,0.17034
cub,2007,0.18089
cub,2008,0.22686
cub,2009,0.20114
cub,2010,0.22743
cub,2011,0.12849
cub,2012,0.11887
cub,2013,0.13048
cub,2014,0.32856
cub,2015,0.64869
cub,2016,2.99504
cub,2017,0.76936
cub,2018,0.76062
cub,2019,0.488
cyp,1976,9.70757
cyp,1977,12.77825
cyp,1978,4.88448
cyp,1979,2.30273
cyp,1980,2.42276
cyp,1981,2.08241
cyp,1982,1.42016
cyp,1983,0.85967
cyp,1984,0.73745
cyp,1985,1.51357
cyp,1986,1.14474
cyp,1987,1.12657
cyp,1988,1.04364
cyp,1989,0.89887
cyp,1990,0.69154
cyp,1991,0.69297
cyp,1992,0.38113
cyp,1993,0.51593
cyp,1994,0.59716
cyp,1995,0.22722
cyp,1996,0.23699
dji,1991,22.19025
dji,1992,22.52609
dji,1993,27.48699
dji,1994,25.29274
dji,1995,20.49581
dji,1996,19.0449
dji,1997,16.63549
dji,1998,15.42895
dji,1999,13.70188
dji,2000,12.7403
dji,2001,10.1567
dji,2002,12.21934
dji,2003,12.32737
dji,2004,9.34212
dji,2005,10.16829
dji,2006,14.56974
dji,2007,12.92377
dji,2008,13.6478
dji,2009,15.48669
dji,2010,11.52124
dji,2011,11.33114
dji,2012,10.47086
dji,2013,7.27523
dji,2014,7.33931
dji,2015,6.93461
dji,2016,7.01849
dji,2017,5.1792
dji,2018,6.19531
dji,2019,8.4267
dji,2020,8.07655
dji,2021,5.09166
dma,1977,10.79067
dma,1978,12.48897
dma,1979,16.47919
dma,1980,24.08875
dma,1981,17.86765
dma,1982,18.67876
dma,1983,10.0997
dma,1984,15.17495
dma,1985,14.15269
dma,1986,8.82857
dma,1987,10.62035
dma,1988,10.54598
dma,1989,13.17152
dma,1990,9.99303
dma,1991,8.31212
dma,1992,5.6001
dma,1993,3.72567
dma,1994,7.73233
dma,1995,9.5704
dma,1996,15.77093
dma,1997,5.08953
dma,1998,6.29913
dma,1999,3.24282
dma,2000,5.1946
dma,2001,6.24888
dma,2002,9.69646
dma,2003,3.46828
dma,2004,8.8059
dma,2005,6.2963
dma,2006,5.23921
dma,2007,4.84121
dma,2008,4.86072
dma,2009,7.56176
dma,2010,6.69921
dma,2011,4.9829
dma,2012,5.38967
dma,2013,4.19392
dma,2014,3.23352
dma,2015,2.24396
dma,2016,1.54387
dma,2017,3.67238
dma,2018,4.84897
dma,2019,8.55286
dma,2020,12.56069
dma,2021,14.21743
dom,1960,0.02718
dom,1961,0.0236
dom,1962,2.75265
dom,1963,5.15155
dom,1964,2.33582
dom,1965,9.02214
dom,1966,5.41848
dom,1967,5.76775
dom,1968,4.07942
dom,1969,2.84933
dom,1970,2.37976
dom,1971,1.46608
dom,1972,1.21066
dom,1973,0.83287
dom,1974,0.56294
dom,1975,0.56345
dom,1976,0.61542
dom,1977,0.33344
dom,1978,0.42357
dom,1979,0.82865
dom,1980,1.10412
dom,1981,0.93219
dom,1982,1.27732
dom,1983,0.73659
dom,1984,1.47673
dom,1985,3.5353
dom,1986,1.1951
dom,1987,2.07017
dom,1988,2.16806
dom,1989,2.06321
dom,1990,1.34504
dom,1991,0.81851
dom,1992,0.71442
dom,1993,0.03319
dom,1994,0.42005
dom,1995,0.6794
dom,1996,0.47217
dom,1997,0.33566
dom,1998,0.51682
dom,1999,0.87656
dom,2000,0.26349
dom,2001,0.47853
dom,2002,0.61966
dom,2003,0.42851
dom,2004,0.50765
dom,2005,0.28045
dom,2006,0.20817
dom,2007,0.34615
dom,2008,0.38241
dom,2009,0.30002
dom,2010,0.37319
dom,2011,0.435
dom,2012,0.44631
dom,2013,0.24604
dom,2014,0.25998
dom,2015,0.41033
dom,2016,0.24389
dom,2017,0.15447
dom,2018,0.10908
dom,2019,0.15425
dom,2020,0.49888
dom,2021,0.49989
dza,1960,11.02113
dza,1961,14.73389
dza,1962,18.04853
dza,1963,10.19829
dza,1964,7.83016
dza,1965,4.78616
dza,1966,4.34906
dza,1967,3.27188
dza,1968,3.15479
dza,1969,3.0825
dza,1970,2.57718
dza,1971,2.40228
dza,1972,1.63542
dza,1973,1.44912
dza,1974,0.97678
dza,1975,1.52965
dza,1976,0.83469
dza,1977,0.65223
dza,1978,0.75817
dza,1979,0.35145
dza,1980,0.50685
dza,1981,0.39451
dza,1982,0.31168
dza,1983,0.19843
dza,1984,0.23257
dza,1985,0.30526
dza,1986,0.26989
dza,1987,0.32916
dza,1988,0.3039
dza,1989,0.29523
dza,1990,0.55478
dza,1991,0.48918
dza,1992,0.81755
dza,1993,0.67705
dza,1994,0.72409
dza,1995,0.7473
dza,1996,0.69146
dza,1997,0.53939
dza,1998,0.90905
dza,1999,0.29769
dza,2000,0.38395
dza,2001,0.37423
dza,2002,0.34129
dza,2003,0.36612
dza,2004,0.38782
dza,2005,0.35409
dza,2006,0.21393
dza,2007,0.29668
dza,2008,0.19145
dza,2009,0.22266
dza,2010,0.12519
dza,2011,0.09767
dza,2012,0.07137
dza,2013,0.09894
dza,2014,0.0769
dza,2015,0.044
dza,2016,0.09121
dza,2017,0.10425
dza,2018,0.08481
dza,2019,0.10265
dza,2020,0.14679
dza,2021,0.13351
ecu,1960,0.32787
ecu,1961,0.68191
ecu,1962,0.89738
ecu,1963,0.89841
ecu,1964,0.85385
ecu,1965,0.88568
ecu,1966,1.05695
ecu,1967,1.07605
ecu,1968,0.88334
ecu,1969,0.57034
ecu,1970,0.67413
ecu,1971,0.79971
ecu,1972,0.61004
ecu,1973,0.78025
ecu,1974,0.43749
ecu,1975,0.5061
ecu,1976,0.50737
ecu,1977,0.29908
ecu,1978,0.26756
ecu,1979,0.42214
ecu,1980,0.19134
ecu,1981,0.16229
ecu,1982,0.21142
ecu,1983,0.29799
ecu,1984,0.43235
ecu,1985,0.49181
ecu,1986,0.67252
ecu,1987,1.48814
ecu,1988,1.26651
ecu,1989,1.11766
ecu,1990,1.03146
ecu,1991,1.24617
ecu,1992,1.29051
ecu,1993,1.02727
ecu,1994,0.88215
ecu,1995,0.7981
ecu,1996,0.98513
ecu,1997,0.58265
ecu,1998,0.67532
ecu,1999,0.83505
ecu,2000,0.90724
ecu,2001,0.73701
ecu,2002,0.8555
ecu,2003,0.65555
ecu,2004,0.53048
ecu,2005,0.64951
ecu,2006,0.47554
ecu,2007,0.46977
ecu,2008,0.41204
ecu,2009,0.36505
ecu,2010,0.24578
ecu,2011,0.23223
ecu,2012,0.17099
ecu,2013,0.16071
ecu,2014,0.16481
ecu,2015,0.32631
ecu,2016,0.24861
ecu,2017,0.20726
ecu,2018,0.38629
ecu,2019,0.48302
ecu,2020,0.35768
ecu,2021,0.28557
egy,1965,2.50076
egy,1966,1.85625
egy,1967,0.59135
egy,1968,0.4349
egy,1969,0.15312
egy,1970,2.1426
egy,1971,1.62498
egy,1972,1.51596
egy,1973,8.89189
egy,1974,15.10739
egy,1975,22.07046
egy,1976,18.75199
egy,1977,18.88394
egy,1978,19.06836
egy,1979,9.27625
egy,1980,6.84383
egy,1981,6.33924
egy,1982,5.63186
egy,1983,5.00818
egy,1984,5.54105
egy,1985,4.96003
egy,1986,4.45888
egy,1987,4.31505
egy,1988,4.30468
egy,1989,4.1894
egy,1990,14.48448
egy,1991,14.37335
egy,1992,8.88463
egy,1993,5.31018
egy,1994,5.16602
egy,1995,3.35297
egy,1996,3.22317
egy,1997,2.54531
egy,1998,2.30396
egy,1999,1.77616
egy,2000,1.36665
egy,2001,1.33024
egy,2002,1.53531
egy,2003,1.2686
egy,2004,1.9126
egy,2005,1.17107
egy,2006,0.84203
egy,2007,0.86517
egy,2008,1.02848
egy,2009,0.51914
egy,2010,0.27917
egy,2011,0.18428
egy,2012,0.66514
egy,2013,1.96155
egy,2014,1.18579
egy,2015,0.77998
egy,2016,0.74316
egy,2017,0.01358
egy,2018,0.81187
egy,2019,0.55462
egy,2020,0.4192
egy,2021,1.99869
eri,1992,0.2096
eri,1993,14.47188
eri,1994,28.98165
eri,1995,25.32423
eri,1996,22.96322
eri,1997,18.07512
eri,1998,22.51308
eri,1999,21.56351
eri,2000,25.1851
eri,2001,37.95929
eri,2002,31.34182
eri,2003,36.83081
eri,2004,24.09304
eri,2005,32.11563
eri,2006,10.49433
eri,2007,12.09463
eri,2008,10.62674
eri,2009,7.74884
eri,2010,10.33896
eri,2011,6.53504
eth,1981,3.34593
eth,1982,2.58908
eth,1983,3.95295
eth,1984,4.44991
eth,1985,7.60407
eth,1986,6.42853
eth,1987,5.94732
eth,1988,8.9027
eth,1989,6.38623
eth,1990,8.33532
eth,1991,8.15412
eth,1992,11.14667
eth,1993,12.37883
eth,1994,15.53021
eth,1995,11.5338
eth,1996,9.60096
eth,1997,6.81689
eth,1998,8.51726
eth,1999,8.41084
eth,2000,8.40603
eth,2001,13.49133
eth,2002,16.98993
eth,2003,18.94414
eth,2004,18.18
eth,2005,15.60101
eth,2006,13.34791
eth,2007,13.21659
eth,2008,12.24303
eth,2009,11.80328
eth,2010,11.58455
eth,2011,10.96465
eth,2012,7.50509
eth,2013,8.17294
eth,2014,6.46231
eth,2015,5.03505
eth,2016,5.51539
eth,2017,5.07441
eth,2018,5.88968
eth,2019,4.90611
eth,2020,4.9556
eth,2021,3.59706
fji,1960,0.99957
fji,1961,0.89714
fji,1962,9.16009
fji,1963,3.60806
fji,1964,2.5317
fji,1965,3.09408
fji,1966,2.79917
fji,1967,1.79792
fji,1968,3.90158
fji,1969,5.0535
fji,1970,3.30676
fji,1971,4.50961
fji,1972,2.76916
fji,1973,3.46774
fji,1974,2.66917
fji,1975,2.89657
fji,1976,3.39026
fji,1977,3.23604
fji,1978,3.19436
fji,1979,3.0516
fji,1980,3.02759
fji,1981,3.27905
fji,1982,3.02554
fji,1983,2.88837
fji,1984,2.65525
fji,1985,2.77339
fji,1986,3.24974
fji,1987,3.04156
fji,1988,4.77648
fji,1989,3.48407
fji,1990,3.81685
fji,1991,3.33349
fji,1992,4.23239
fji,1993,3.78285
fji,1994,2.24821
fji,1995,2.21641
fji,1996,2.22729
fji,1997,2.16831
fji,1998,2.30919
fji,1999,1.88072
fji,2000,1.71606
fji,2001,1.59777
fji,2002,1.84893
fji,2003,2.22681
fji,2004,2.41954
fji,2005,2.18537
fji,2006,1.88807
fji,2007,1.54053
fji,2008,1.31196
fji,2009,2.3227
fji,2010,2.49266
fji,2011,2.05798
fji,2012,2.7545
fji,2013,2.22053
fji,2014,2.03467
fji,2015,2.33009
fji,2016,2.52069
fji,2017,2.95921
fji,2018,2.31672
fji,2019,2.57704
fji,2020,4.66494
fji,2021,14.93025
fsm,1993,28.5
fsm,1994,45.97403
fsm,1995,31.61214
fsm,1996,49.25443
fsm,1997,40.37721
fsm,1998,33.54204
fsm,1999,45.51747
fsm,2000,40.7274
fsm,2001,55.03691
fsm,2002,44.8734
fsm,2003,45.05591
fsm,2004,34.5526
fsm,2005,40.52849
fsm,2006,40.53653
fsm,2007,41.81537
fsm,2008,33.70537
fsm,2009,40.7438
fsm,2010,20.73773
fsm,2011,40.71611
fsm,2012,41.81436
fsm,2013,41.78778
fsm,2014,33.94995
fsm,2015,21.6548
fsm,2016,13.13436
fsm,2017,23.56233
fsm,2018,23.96667
fsm,2019,20.0173
fsm,2020,37.77069
fsm,2021,29.24625
gab,1960,0.01484
gab,1961,0.35213
gab,1962,1.5408
gab,1963,2.23824
gab,1964,7.5476
gab,1965,6.3182
gab,1966,5.97788
gab,1967,6.08913
gab,1968,4.98505
gab,1969,6.33315
gab,1970,7.73538
gab,1971,6.63092
gab,1972,6.67264
gab,1973,5.89011
gab,1974,1.73635
gab,1975,3.01315
gab,1976,1.1997
gab,1977,1.02222
gab,1978,2.00824
gab,1979,1.37218
gab,1980,1.44138
gab,1981,1.22143
gab,1982,1.87148
gab,1983,2.04953
gab,1984,2.25565
gab,1985,1.96195
gab,1986,2.49126
gab,1987,2.7069
gab,1988,2.97286
gab,1989,3.34165
gab,1990,2.45917
gab,1991,2.94294
gab,1992,1.4084
gab,1993,2.69281
gab,1994,4.90224
gab,1995,3.34791
gab,1996,2.56561
gab,1997,0.84224
gab,1998,1.12491
gab,1999,1.16754
gab,2000,0.27559
gab,2001,0.19665
gab,2002,1.47618
gab,2003,-0.18837
gab,2004,0.6088
gab,2005,0.5832
gab,2006,0.34805
gab,2007,0.50082
gab,2008,0.47827
gab,2009,0.72604
gab,2010,0.85122
gab,2011,0.44204
gab,2012,0.44543
gab,2013,0.5488
gab,2014,0.64481
gab,2015,0.74897
gab,2016,0.32177
gab,2017,0.76042
gab,2018,0.74256
gab,2019,0.74675
gab,2020,0.36688
gab,2021,0.56919
geo,1992,0.54926
geo,1993,3.9455
geo,1994,7.18075
geo,1995,8.12138
geo,1996,10.23116
geo,1997,6.65298
geo,1998,5.48526
geo,1999,8.37619
geo,2000,5.55596
geo,2001,9.07959
geo,2002,9.31281
geo,2003,5.7155
geo,2004,6.04347
geo,2005,4.53265
geo,2006,4.51776
geo,2007,3.74114
geo,2008,6.42368
geo,2009,7.40508
geo,2010,4.89663
geo,2011,3.71254
geo,2012,4.04004
geo,2013,3.83045
geo,2014,3.24046
geo,2015,3.07171
geo,2016,3.20452
geo,2017,2.89657
geo,2018,3.48326
geo,2019,2.94851
geo,2020,6.89114
geo,2021,4.39659
gha,1960,0.243
gha,1961,0.23021
gha,1962,0.40769
gha,1963,1.1818
gha,1964,1.17289
gha,1965,2.26788
gha,1966,2.93583
gha,1967,2.64543
gha,1968,3.84976
gha,1969,3.72415
gha,1970,2.72276
gha,1971,2.3857
gha,1972,2.80262
gha,1973,1.3653
gha,1974,1.26324
gha,1975,4.45554
gha,1976,2.24196
gha,1977,2.83732
gha,1978,3.06998
gha,1979,4.19907
gha,1980,4.31078
gha,1981,3.42366
gha,1982,3.44629
gha,1983,2.69552
gha,1984,4.88304
gha,1985,4.3917
gha,1986,6.39809
gha,1987,8.28519
gha,1988,11.36049
gha,1989,13.93711
gha,1990,9.68927
gha,1991,13.55619
gha,1992,9.73428
gha,1993,10.71038
gha,1994,10.26592
gha,1995,10.26445
gha,1996,9.59254
gha,1997,7.31276
gha,1998,9.60246
gha,1999,8.07613
gha,2000,12.42067
gha,2001,12.38479
gha,2002,11.41954
gha,2003,13.1906
gha,2004,16.34195
gha,2005,10.86021
gha,2006,6.08606
gha,2007,4.7107
gha,2008,4.59399
gha,2009,6.10562
gha,2010,5.36018
gha,2011,4.73287
gha,2012,4.59288
gha,2013,2.17468
gha,2014,2.16317
gha,2015,3.69462
gha,2016,2.44369
gha,2017,2.20011
gha,2018,1.66117
gha,2019,1.39024
gha,2020,3.11434
gha,2021,1.59223
gin,1986,9.15626
gin,1987,11.51649
gin,1988,11.31599
gin,1989,16.0539
gin,1990,11.58055
gin,1991,13.25027
gin,1992,14.22818
gin,1993,12.83812
gin,1994,10.823
gin,1995,11.51148
gin,1996,7.88505
gin,1997,10.38422
gin,1998,10.36594
gin,1999,7.03156
gin,2000,5.24975
gin,2001,10.54745
gin,2002,8.71239
gin,2003,7.82976
gin,2004,8.16289
gin,2005,7.25789
gin,2006,4.14242
gin,2007,4.14246
gin,2008,5.11016
gin,2009,3.32371
gin,2010,3.2609
gin,2011,3.0386
gin,2012,8.42675
gin,2013,5.86518
gin,2014,6.62936
gin,2015,6.23515
gin,2016,6.71319
gin,2017,4.59673
gin,2018,5.71258
gin,2019,4.36843
gin,2020,5.70515
gin,2021,4.24245
gmb,1966,8.11995
gmb,1967,6.44609
gmb,1968,14.18851
gmb,1969,8.12521
gmb,1970,2.50497
gmb,1971,6.48223
gmb,1972,8.48084
gmb,1973,8.71586
gmb,1974,10.76062
gmb,1975,7.00503
gmb,1976,9.57946
gmb,1977,15.20831
gmb,1978,19.96181
gmb,1979,16.78235
gmb,1980,22.21252
gmb,1981,31.33131
gmb,1982,21.99743
gmb,1983,20.22303
gmb,1984,29.00933
gmb,1985,19.14125
gmb,1986,47.33876
gmb,1987,41.23739
gmb,1988,30.60433
gmb,1989,36.91425
gmb,1990,33.35673
gmb,1991,14.85293
gmb,1992,15.64564
gmb,1993,11.53355
gmb,1994,9.45691
gmb,1995,5.89513
gmb,1996,4.33343
gmb,1997,4.98795
gmb,1998,4.84058
gmb,1999,4.37109
gmb,2000,6.5951
gmb,2001,8.03583
gmb,2002,11.82312
gmb,2003,13.63066
gmb,2004,6.51671
gmb,2005,6.04423
gmb,2006,7.30785
gmb,2007,7.75212
gmb,2008,6.16009
gmb,2009,8.80147
gmb,2010,8.00191
gmb,2011,9.84957
gmb,2012,10.02926
gmb,2013,8.34361
gmb,2014,8.35824
gmb,2015,8.47058
gmb,2016,6.31472
gmb,2017,19.26642
gmb,2018,14.26342
gmb,2019,10.64415
gmb,2020,16.84404
gmb,2021,12.32811
gnb,1971,0.14006
gnb,1973,0.01119
gnb,1974,10.18473
gnb,1975,18.62937
gnb,1976,23.66456
gnb,1977,35.76571
gnb,1978,42.75466
gnb,1979,44.95972
gnb,1980,55.46043
gnb,1981,41.8868
gnb,1982,38.76209
gnb,1983,38.63035
gnb,1984,39.30028
gnb,1985,35.39745
gnb,1986,53.51293
gnb,1987,67.09704
gnb,1988,65.27337
gnb,1989,57.20885
gnb,1990,54.15263
gnb,1991,46.9789
gnb,1992,50.41975
gnb,1993,42.66163
gnb,1994,78.70714
gnb,1995,49.84181
gnb,1996,71.78548
gnb,1997,49.05637
gnb,1998,49.91227
gnb,1999,25.03014
gnb,2000,22.60333
gnb,2001,16.11022
gnb,2002,14.63969
gnb,2003,31.1667
gnb,2004,14.92059
gnb,2005,11.59848
gnb,2006,15.03134
gnb,2007,18.10948
gnb,2008,15.87862
gnb,2009,18.22214
gnb,2010,15.24392
gnb,2011,10.90519
gnb,2012,8.07515
gnb,2013,10.29479
gnb,2014,10.09338
gnb,2015,8.85537
gnb,2016,16.28305
gnb,2017,8.37884
gnb,2018,10.56897
gnb,2019,7.67677
gnb,2020,10.11979
gnb,2021,10.12416
gnq,1973,1.24067
gnq,1974,16.81056
gnq,1975,2.08218
gnq,1976,0.40364
gnq,1977,0.8047
gnq,1980,18.91396
gnq,1981,33.93396
gnq,1982,40.41127
gnq,1983,27.43172
gnq,1984,31.67397
gnq,1985,29.54167
gnq,1986,28.80326
gnq,1987,60.46058
gnq,1988,51.2382
gnq,1989,69.4012
gnq,1990,50.35757
gnq,1991,51.29167
gnq,1992,41.2721
gnq,1993,35.44933
gnq,1994,32.19155
gnq,1995,28.30328
gnq,1996,16.44231
gnq,1997,6.16717
gnq,1998,7.63149
gnq,1999,3.89056
gnq,2000,3.14735
gnq,2001,2.25317
gnq,2002,2.45319
gnq,2003,2.26465
gnq,2004,1.96765
gnq,2005,0.91373
gnq,2006,0.33012
gnq,2007,0.30007
gnq,2008,0.21917
gnq,2009,0.31976
gnq,2010,0.88814
gnq,2011,0.17765
gnq,2012,0.09734
gnq,2013,0.03086
gnq,2014,0.00351
gnq,2015,0.07531
gnq,2016,0.07945
gnq,2017,0.07714
gnq,2018,0.06702
gnq,2019,0.75331
gnq,2020,0.07982
gnq,2021,0.13971
grd,1977,4.75796
grd,1978,2.98247
grd,1979,2.82369
grd,1980,3.54136
grd,1981,5.47114
grd,1982,5.11906
grd,1983,5.82944
grd,1984,19.53152
grd,1985,21.17699
grd,1986,13.15112
grd,1987,9.18084
grd,1988,8.70554
grd,1989,5.68283
grd,1990,5.18359
grd,1991,5.59766
grd,1992,4.2418
grd,1993,2.61168
grd,1994,7.4645
grd,1995,3.29147
grd,1996,3.37116
grd,1997,2.36645
grd,1998,1.4811
grd,1999,2.28216
grd,2000,3.46908
grd,2001,2.357
grd,2002,2.07411
grd,2003,1.99435
grd,2004,2.92176
grd,2005,7.88283
grd,2006,4.00259
grd,2007,3.63577
grd,2008,4.05993
grd,2009,6.47105
grd,2010,4.62978
grd,2011,1.61069
grd,2012,1.00052
grd,2013,1.53379
grd,2014,4.79186
grd,2015,2.73861
grd,2016,0.88954
grd,2017,0.58162
grd,2018,3.01879
grd,2019,1.34127
grd,2020,7.17993
grd,2021,6.58739
gtm,1960,1.60956
gtm,1961,1.45354
gtm,1962,0.88186
gtm,1963,0.84815
gtm,1964,0.94844
gtm,1965,1.05327
gtm,1966,0.753
gtm,1967,1.05502
gtm,1968,1.0525
gtm,1969,0.8055
gtm,1970,0.77768
gtm,1971,0.61455
gtm,1972,0.92329
gtm,1973,0.72801
gtm,1974,0.71206
gtm,1975,0.83997
gtm,1976,1.15845
gtm,1977,0.77445
gtm,1978,0.52998
gtm,1979,0.59925
gtm,1980,0.53557
gtm,1981,0.4526
gtm,1982,0.50922
gtm,1983,0.63778
gtm,1984,0.52443
gtm,1985,0.79589
gtm,1986,1.7432
gtm,1987,3.45209
gtm,1988,2.75397
gtm,1989,2.89747
gtm,1990,2.49393
gtm,1991,2.05496
gtm,1992,1.92616
gtm,1993,1.93988
gtm,1994,1.52514
gtm,1995,1.41657
gtm,1996,1.18382
gtm,1997,1.46029
gtm,1998,1.19869
gtm,1999,1.55074
gtm,2000,1.3664
gtm,2001,1.2399
gtm,2002,1.25828
gtm,2003,1.21979
gtm,2004,1.00793
gtm,2005,1.0247
gtm,2006,1.72266
gtm,2007,1.42102
gtm,2008,1.42462
gtm,2009,1.04559
gtm,2010,1.0142
gtm,2011,0.77584
gtm,2012,0.62775
gtm,2013,0.95942
gtm,2014,0.49674
gtm,2015,0.67758
gtm,2016,0.41073
gtm,2017,0.52316
gtm,2018,0.55609
gtm,2019,0.51242
gtm,2020,0.61958
gtm,2021,0.60918
guy,1960,4.84403
guy,1961,5.41962
guy,1962,4.78137
guy,1963,3.85057
guy,1964,2.84778
guy,1965,3.52089
guy,1966,4.13901
guy,1967,4.90592
guy,1968,7.26228
guy,1969,7.91084
guy,1970,6.88704
guy,1971,6.22231
guy,1972,4.53405
guy,1973,2.771
guy,1974,2.94986
guy,1975,2.09961
guy,1976,5.12183
guy,1977,2.74468
guy,1978,5.41933
guy,1979,5.90272
guy,1980,4.74875
guy,1981,10.23122
guy,1982,5.82157
guy,1983,3.6243
guy,1984,2.68607
guy,1985,2.78526
guy,1986,5.78292
guy,1987,9.01509
guy,1988,7.12943
guy,1989,15.44754
guy,1990,56.96145
