geo,time,ne_con_prvt_kd_zg
cmr,2003,6.86255
cmr,2004,5.85237
cmr,2005,5.42616
cmr,2006,2.60141
cmr,2007,2.11754
cmr,2008,5.32226
cmr,2009,4.58312
cmr,2010,1.61273
cmr,2011,3.32457
cmr,2012,5.16632
cmr,2013,5.74405
cmr,2014,5.69177
cmr,2015,6.44065
cmr,2016,2.40026
cmr,2017,4.70204
cmr,2018,5.12271
cmr,2019,4.05255
cmr,2020,0.25556
cmr,2021,4.66108
cmr,2022,2.92152
cod,1994,4.37123
cod,1995,1.63178
cod,1996,-3.96222
cod,1997,-5.84357
cod,1998,6.00035
cod,1999,-5.59393
cod,2000,1.24106
cod,2001,-0.78774
cod,2002,-9.93236
cod,2003,23.60519
cod,2004,4.60218
cod,2005,7.00508
cod,2006,0.10918
cod,2007,7.33597
cod,2008,0.56644
cod,2009,2.23643
cod,2010,6.89838
cod,2011,-6.1611
cod,2012,16.15728
cod,2013,12.66579
cod,2014,7.77456
cod,2015,6.65127
cod,2016,2.41594
cod,2017,2.36345
cod,2018,1.93218
cod,2019,5.50589
cod,2020,-1.11602
cod,2021,4.28186
cod,2022,3.05573
cog,1961,-1.01266
cog,1962,-8.43989
cog,1963,-8.93855
cog,1964,1.84048
cog,1965,0.30121
cog,1966,-8.23333
cog,1967,-4.41343
cog,1968,13.45727
cog,1969,12.24848
cog,1970,5.21601
cog,1971,-1.19662
cog,1972,-0.82016
cog,1973,-1.86859
cog,1974,-3.45965
cog,1975,1.6183
cog,1976,18.08931
cog,1977,-12.87938
cog,1978,12.62406
cog,1979,-11.64286
cog,1980,20.14636
cog,1981,19.45534
cog,1982,47.19938
cog,1983,-17.06443
cog,1984,7.18796
cog,1985,3.80607
cog,1986,-6.80576
cog,1987,1.32782
cog,1988,0.35498
cog,1989,0.40902
cog,1990,-6.66978
cog,1991,15.37191
cog,1992,-22.52127
cog,1993,13.84717
cog,1994,19.28499
cog,1995,18.79348
cog,1996,14.30742
cog,1997,-1.16053
cog,1998,-43.80422
cog,1999,92.51275
cog,2000,-2.52683
cog,2001,22.52469
cog,2002,-26.07282
cog,2003,11.57852
cog,2004,7.42824
cog,2005,16.06885
cog,2006,6.57926
cog,2007,7.53373
cog,2008,9.0361
cog,2009,2.40861
cog,2010,1.5597
cog,2011,5.80019
cog,2012,2.083
cog,2013,-0.0377
cog,2014,10.38944
cog,2015,14.07846
cog,2016,0.01805
cog,2017,-25.03598
cog,2018,6.29328
cog,2019,14.1094
cog,2020,-8.22651
cog,2021,11.49999
cog,2022,5
col,1961,6.84996
col,1962,7.76357
col,1963,4.85059
col,1964,9.83148
col,1965,-2.1327
col,1966,7.10196
col,1967,2.12235
col,1968,6.66591
col,1969,7.53229
col,1970,6.32528
col,1971,7.63973
col,1972,5.8093
col,1973,4.85073
col,1974,6.03394
col,1975,2.95887
col,1976,6.97454
col,1977,4.03833
col,1978,8.39811
col,1979,4.31101
col,1980,4.41294
col,1981,2.91449
col,1982,1.47736
col,1983,0.45127
col,1984,2.86343
col,1985,1.87629
col,1986,3.23539
col,1987,3.77439
col,1988,3.73886
col,1989,3.23051
col,1990,3.01647
col,1991,1.57131
col,1992,3.03471
col,1993,6.09998
col,1994,5.92297
col,1995,5.44362
col,1996,1.04296
col,1997,2.40673
col,1998,-0.80696
col,1999,-5.39625
col,2000,1.99713
col,2001,1.54819
col,2002,2.0001
col,2003,2.94231
col,2004,3.86357
col,2005,4.43275
col,2006,6.3692
col,2007,6.55285
col,2008,4.115
col,2009,1.70828
col,2010,5.05261
col,2011,5.50075
col,2012,5.63387
col,2013,4.6269
col,2014,4.24908
col,2015,3.09252
col,2016,1.58363
col,2017,2.05381
col,2018,3.2365
col,2019,4.07056
col,2020,-4.8748
col,2021,14.52493
col,2022,9.54361
com,1981,3.86492
com,1982,6.38362
com,1983,4.82103
com,1984,4.11026
com,1985,2.28037
com,1986,1.86721
com,1987,1.63799
com,1988,2.68752
com,1989,-3.18068
com,1990,5.09139
com,1991,-5.3956
com,1992,8.53092
com,1993,3.00594
com,1994,-5.27668
com,1995,3.61013
com,1996,-1.29167
com,1997,4.03033
com,1998,1.28267
com,1999,1.92412
com,2000,10.84808
com,2001,2.33293
com,2002,2.32479
com,2003,2.1041
com,2004,1.9196
com,2005,2.8374
com,2006,2.6469
com,2007,0.05776
com,2008,4.56849
com,2009,4.34784
com,2010,1.94283
com,2011,4.64054
com,2012,4.26577
com,2013,3.39917
com,2014,1.47435
com,2015,0.70555
com,2016,3.22426
com,2017,4.19814
com,2018,2.41178
com,2019,3.77817
com,2020,3.91047
com,2021,0.90948
com,2022,0.20445
cpv,2008,1.64735
cpv,2009,5.91996
cpv,2010,-1.23704
cpv,2011,2.20916
cpv,2012,3.34157
cpv,2013,1.78002
cpv,2014,1.31316
cpv,2015,3.03459
cpv,2016,8.11109
cpv,2017,13.51958
cpv,2018,4.29842
cpv,2019,4.05655
cpv,2020,-13.77898
cpv,2021,1.40418
cpv,2022,25.91644
cri,1961,17.60627
cri,1962,0.85021
cri,1963,7.54078
cri,1964,5.19992
cri,1965,19.29227
cri,1966,0.17265
cri,1967,5.29895
cri,1968,6.10362
cri,1969,4.43148
cri,1970,9.82167
cri,1971,1.13717
cri,1972,4.61844
cri,1973,4.1372
cri,1974,5.08256
cri,1975,2.17125
cri,1976,4.16753
cri,1977,13.63763
cri,1978,8.35633
cri,1979,2.39496
cri,1980,-1.8148
cri,1981,-8.53318
cri,1982,-9.59917
cri,1983,5.59907
cri,1984,7.24829
cri,1985,4.3019
cri,1986,5.25201
cri,1987,3.72998
cri,1988,2.1497
cri,1989,5.12722
cri,1990,4.14363
cri,1991,-0.95168
cri,1992,9.63881
cri,1993,9.50019
cri,1994,5.16845
cri,1995,2.21463
cri,1996,1.73209
cri,1997,4.80457
cri,1998,4.54035
cri,1999,1.74381
cri,2000,0.96513
cri,2001,2.3511
cri,2002,5.53053
cri,2003,4.86834
cri,2004,2.55424
cri,2005,4.81579
cri,2006,5.1588
cri,2007,7.67242
cri,2008,5.9518
cri,2009,0.27285
cri,2010,5.89045
cri,2011,6.83782
cri,2012,7.25493
cri,2013,1.90706
cri,2014,4.82047
cri,2015,4.67558
cri,2016,3.75364
cri,2017,5.55461
cri,2018,1.94914
cri,2019,1.69141
cri,2020,-6.93693
cri,2021,8.345
cri,2022,3.42602
cub,1971,8.57167
cub,1972,4.82507
cub,1973,3.44716
cub,1974,1.01635
cub,1975,9.43531
cub,1976,5.36386
cub,1977,8.76049
cub,1978,6.68258
cub,1979,1.21752
cub,1980,-5.21333
cub,1981,19.47616
cub,1982,9.55801
cub,1983,5.67747
cub,1984,8.31874
cub,1985,-1.36479
cub,1986,0.96878
cub,1987,1.94267
cub,1988,2.2891
cub,1989,1.57901
cub,1990,-6.58354
cub,1991,-10.23907
cub,1992,-17.84743
cub,1993,-11.32342
cub,1994,5.66428
cub,1995,1.47097
cub,1996,3.91831
cub,1997,2.31246
cub,1998,1.87833
cub,1999,5.1126
cub,2000,2.09074
cub,2001,3.82208
cub,2002,2.13165
cub,2003,6.20027
cub,2004,1.53986
cub,2005,0.37822
cub,2006,18.71045
cub,2007,1.5169
cub,2008,-1.76553
cub,2009,0.89668
cub,2010,7.85419
cub,2011,1.40058
cub,2012,3.25437
cub,2013,5.16026
cub,2014,4.5845
cub,2015,7.35325
cub,2016,4.14138
cub,2017,1.67684
cub,2018,2.24363
cub,2019,-0.85569
cub,2020,-8.68794
cub,2021,-2.66105
cub,2022,2.06388
cyp,1976,16.53658
cyp,1977,18.25032
cyp,1978,11.07965
cyp,1979,5.92734
cyp,1980,5.67087
cyp,1981,1.70819
cyp,1982,11.49056
cyp,1983,7.26839
cyp,1984,4.50557
cyp,1985,5.91265
cyp,1986,1.73398
cyp,1987,5.44586
cyp,1988,10.5066
cyp,1989,6.90331
cyp,1990,8.95212
cyp,1991,9.91653
cyp,1992,3.17681
cyp,1993,-4.63875
cyp,1994,6.83282
cyp,1995,29.06492
cyp,1996,3.71161
cyp,1997,2.48797
cyp,1998,7.20956
cyp,1999,4.17688
cyp,2000,8.02242
cyp,2001,5.54364
cyp,2002,3.08349
cyp,2003,4.3597
cyp,2004,7.19319
cyp,2005,3.90991
cyp,2006,3.91592
cyp,2007,9.74806
cyp,2008,8.21385
cyp,2009,-6.52582
cyp,2010,4.85485
cyp,2011,-0.89101
cyp,2012,-2.77277
cyp,2013,-7.00417
cyp,2014,-0.0407
cyp,2015,3.12882
cyp,2016,5.13805
cyp,2017,4.83247
cyp,2018,5.12156
cyp,2019,3.85497
cyp,2020,-6.83469
cyp,2021,5.55601
cyp,2022,8.54099
cze,1991,-21.42768
cze,1992,8.81123
cze,1993,1.24387
cze,1994,4.18202
cze,1995,4.58234
cze,1996,7.45602
cze,1997,2.9333
cze,1998,-0.39991
cze,1999,3.19699
cze,2000,1.5229
cze,2001,3.00605
cze,2002,3.0936
cze,2003,5.11972
cze,2004,2.87592
cze,2005,3.57745
cze,2006,3.75168
cze,2007,4.13976
cze,2008,2.9947
cze,2009,-0.47141
cze,2010,1.35652
cze,2011,0.39312
cze,2012,-1.07983
cze,2013,0.90953
cze,2014,1.40705
cze,2015,3.86829
cze,2016,3.78314
cze,2017,4.04381
cze,2018,3.50793
cze,2019,2.687
cze,2020,-7.23752
cze,2021,4.11007
cze,2022,-0.63927
deu,1971,5.48221
deu,1972,5.38615
deu,1973,2.87138
deu,1974,-0.18154
deu,1975,3.72914
deu,1976,4.28787
deu,1977,4.25207
deu,1978,3.58697
deu,1979,3.26207
deu,1980,1.50965
deu,1981,-0.37256
deu,1982,-1.0058
deu,1983,1.4068
deu,1984,1.95247
deu,1985,1.85209
deu,1986,3.82237
deu,1987,3.56249
deu,1988,2.65762
deu,1989,3.0371
deu,1990,4.22014
deu,1991,4.36235
deu,1992,2.92882
deu,1993,0.07423
deu,1994,1.40932
deu,1995,1.54821
deu,1996,1.59664
deu,1997,0.74442
deu,1998,1.44265
deu,1999,2.60146
deu,2000,1.64526
deu,2001,1.19734
deu,2002,-1.38037
deu,2003,0.42213
deu,2004,0.64159
deu,2005,0.75841
deu,2006,1.34177
deu,2007,-0.23681
deu,2008,0.33448
deu,2009,-0.08603
deu,2010,0.71036
deu,2011,1.84888
deu,2012,1.50052
deu,2013,0.36183
deu,2014,1.05068
deu,2015,1.9368
deu,2016,2.44
deu,2017,1.41546
deu,2018,1.50159
deu,2019,1.58369
deu,2020,-5.85325
deu,2021,1.49727
deu,2022,3.91755
dji,2014,9.32993
dji,2015,10.50201
dji,2016,11.31254
dji,2017,10.59352
dji,2018,0.43355
dji,2019,6.32883
dji,2020,10.2273
dji,2021,9.59156
dnk,1967,6.72951
dnk,1968,3.59164
dnk,1969,5.71427
dnk,1970,2.48113
dnk,1971,0.83879
dnk,1972,0.051
dnk,1973,7.5668
dnk,1974,-2.26736
dnk,1975,3.14229
dnk,1976,7.62616
dnk,1977,1.98383
dnk,1978,1.72905
dnk,1979,1.03187
dnk,1980,-2.2375
dnk,1981,-1.25605
dnk,1982,1.40817
dnk,1983,1.9126
dnk,1984,3.5172
dnk,1985,4.48915
dnk,1986,7.12969
dnk,1987,-1.90362
dnk,1988,-1.8327
dnk,1989,0.31813
dnk,1990,0.80087
dnk,1991,1.62259
dnk,1992,2.5654
dnk,1993,-0.86078
dnk,1994,6.65821
dnk,1995,1.67882
dnk,1996,2.45501
dnk,1997,2.94569
dnk,1998,2.3524
dnk,1999,-0.11972
dnk,2000,0.38664
dnk,2001,0.22845
dnk,2002,1.44593
dnk,2003,1.33425
dnk,2004,4.64722
dnk,2005,3.69827
dnk,2006,2.94776
dnk,2007,1.76904
dnk,2008,0.49039
dnk,2009,-3.43211
dnk,2010,0.78361
dnk,2011,0.27577
dnk,2012,0.51242
dnk,2013,0.2794
dnk,2014,0.9114
dnk,2015,2.28055
dnk,2016,2.42252
dnk,2017,2.28819
dnk,2018,3.48993
dnk,2019,1.58178
dnk,2020,-1.37484
dnk,2021,5.47206
dnk,2022,-1.42984
dom,1961,0.40889
dom,1962,21.51055
dom,1963,9.33882
dom,1964,7.90026
dom,1965,-14.87604
dom,1966,19.23653
dom,1967,4.13779
dom,1968,1.26771
dom,1969,7.21921
dom,1970,17.65405
dom,1971,4.67749
dom,1972,4.45496
dom,1973,10.57474
dom,1974,6.94226
dom,1975,6.49565
dom,1976,5.38331
dom,1977,5.71121
dom,1978,-0.14501
dom,1979,-2.33669
dom,1980,20.07863
dom,1981,0.03094
dom,1982,4.28893
dom,1983,2.72026
dom,1984,2.37639
dom,1985,-1.72763
dom,1986,4.25336
dom,1987,12.07432
dom,1988,7.62217
dom,1989,5.21997
dom,1990,-9.08741
dom,1991,2.9
dom,1992,13.12577
dom,1993,4.20708
dom,1994,0.01631
dom,1995,6.09495
dom,1996,3.58702
dom,1997,7.96906
dom,1998,3.09002
dom,1999,5.87011
dom,2000,3.34537
dom,2001,1.53728
dom,2002,3.74053
dom,2003,-2.61281
dom,2004,2.71903
dom,2005,12.60062
dom,2006,9.07269
dom,2007,5.80106
dom,2008,5.44257
dom,2009,5.59453
dom,2010,6.87292
dom,2011,4.33092
dom,2012,1.89955
dom,2013,2.22302
dom,2014,5.30687
dom,2015,6.43648
dom,2016,6.03563
dom,2017,4.35006
dom,2018,5.67954
dom,2019,4.62525
dom,2020,-3.37465
dom,2021,6.59875
dom,2022,5.11329
dza,1961,-24.05063
dza,1962,-20
dza,1963,77.08333
dza,1964,9.41176
dza,1965,5.37634
dza,1966,-19.31818
dza,1967,0.46949
dza,1968,7.94392
dza,1969,7.79221
dza,1970,10.84337
dza,1971,5.7971
dza,1972,17.46576
dza,1973,1.45773
dza,1974,25
dza,1975,11.26437
dza,1976,8.05786
dza,1977,10.89866
dza,1978,0
dza,1979,9.65518
dza,1980,10.37735
dza,1981,8.81004
dza,1982,1.93364
dza,1983,6.39663
dza,1984,5.21652
dza,1985,6.299
dza,1986,-0.88813
dza,1987,-5.6997
dza,1988,-8.77154
dza,1989,11.16497
dza,1990,-3.52362
dza,1991,-7.36851
dza,1992,4.81852
dza,1993,-2.52637
dza,1994,-0.56542
dza,1995,2.07521
dza,1996,-2.40261
dza,1997,-2.15799
dza,1998,2.09664
dza,1999,2.95211
dza,2000,4.86276
dza,2001,2.4
dza,2002,4.1
dza,2003,4.4
dza,2004,6.3
dza,2005,4.5
dza,2006,3.2
dza,2007,5.3
dza,2008,6.8
dza,2009,6.1
dza,2010,5.6
dza,2011,6
dza,2012,5
dza,2013,5
dza,2014,4.4
dza,2015,3.9
dza,2016,3.46615
dza,2017,1.8575
dza,2018,2.93045
dza,2019,2.18629
dza,2020,-3.23636
dza,2021,4.05588
dza,2022,2.98525
ecu,1961,5.28872
ecu,1962,6.77955
ecu,1963,2.89645
ecu,1964,8.58852
ecu,1965,2.53138
ecu,1966,0.70256
ecu,1967,3.32556
ecu,1968,4.75919
ecu,1969,5.44827
ecu,1970,8.64678
ecu,1971,5.19115
ecu,1972,-2.04392
ecu,1973,4.89746
ecu,1974,15.79977
ecu,1975,14.08794
ecu,1976,7.32239
ecu,1977,3.71728
ecu,1978,2.29374
ecu,1979,7.9105
ecu,1980,7.84274
ecu,1981,7.37134
ecu,1982,3.16055
ecu,1983,-3.72546
ecu,1984,1.81536
ecu,1985,4.03202
ecu,1986,0.24547
ecu,1987,6.37548
ecu,1988,-2.78289
ecu,1989,0.14403
ecu,1990,6.13883
ecu,1991,4.04393
ecu,1992,1.03096
ecu,1993,3.16601
ecu,1994,4.47807
ecu,1995,3.98427
ecu,1996,1.26467
ecu,1997,5.95868
ecu,1998,6.88383
ecu,1999,-12.19638
ecu,2000,0.80408
ecu,2001,7.48001
ecu,2002,7.07622
ecu,2003,3.00155
ecu,2004,6.43583
ecu,2005,4.4277
ecu,2006,4.35208
ecu,2007,4.23761
ecu,2008,5.40214
ecu,2009,-0.99003
ecu,2010,7.71245
ecu,2011,5.12851
ecu,2012,2.8731
ecu,2013,3.91557
ecu,2014,2.73367
ecu,2015,-0.09189
ecu,2016,-2.41045
ecu,2017,3.72752
ecu,2018,2.08705
ecu,2019,0.28896
ecu,2020,-8.19937
ecu,2021,10.21863
ecu,2022,4.59466
egy,1961,3.94496
egy,1962,5.62807
egy,1963,6.37981
egy,1964,6.05486
egy,1965,5.5616
egy,1966,6.078
egy,1967,2.08102
egy,1968,2.74531
egy,1969,3.23413
egy,1970,4.22867
egy,1971,2.8925
egy,1972,2.7793
egy,1973,2.03919
egy,1974,-1.39022
egy,1975,-0.32446
egy,1976,13.44109
egy,1977,2.44761
egy,1978,-1.10626
egy,1979,-5.53613
egy,1980,11.24024
egy,1981,-0.66291
egy,1982,2.47587
egy,1983,8.37418
egy,1984,6.41483
egy,1985,4.93265
egy,1986,4.07325
egy,1987,4.00153
egy,1988,4.8468
egy,1989,4.55367
egy,1990,4.47477
egy,1991,4.00827
egy,1992,3.28555
egy,1993,3.00495
egy,1994,4.21685
egy,1995,3.32866
egy,1996,3.98907
egy,1997,4.20601
egy,1998,3.96471
egy,1999,4.50235
egy,2000,5.00096
egy,2001,3.98178
egy,2002,2.00074
egy,2003,2.32558
egy,2004,2.0979
egy,2005,4.82877
egy,2006,6.43581
egy,2007,6.93677
egy,2008,5.73071
egy,2009,5.66567
egy,2010,4.11687
egy,2011,5.53253
egy,2012,6.48134
egy,2013,3.33654
egy,2014,4.39576
egy,2015,3.07914
egy,2016,4.65039
egy,2017,4.18945
egy,2018,1.14077
egy,2019,1.55204
egy,2020,7.36318
egy,2021,6.2015
egy,2022,2.77273
eri,1993,-9.88334
eri,1994,22.60381
eri,1995,-10.71044
eri,1996,9.68807
eri,1997,17.57526
eri,1998,-24.84083
eri,1999,-23.9814
eri,2000,-23.37554
eri,2001,11.2658
eri,2002,15.48622
eri,2003,4.07946
eri,2004,15.25458
eri,2005,-7.97108
eri,2006,-5.60717
eri,2007,-6.55625
eri,2008,-12.59184
eri,2009,11.31853
eri,2010,-6.14302
eri,2011,459.20649
esp,1971,5.10049
esp,1972,8.29997
esp,1973,7.7998
esp,1974,5.09978
esp,1975,1.8002
esp,1976,5.60003
esp,1977,1.49991
esp,1978,0.90035
esp,1979,1.29978
esp,1980,2.06575
esp,1981,-0.99911
esp,1982,0.0401
esp,1983,0.38884
esp,1984,-0.19911
esp,1985,2.28341
esp,1986,3.40275
esp,1987,5.95228
esp,1988,4.89137
esp,1989,5.42663
esp,1990,3.5105
esp,1991,2.88676
esp,1992,2.17351
esp,1993,-1.90264
esp,1994,1.08446
esp,1995,1.71357
esp,1996,2.45111
esp,1997,2.8289
esp,1998,4.40845
esp,1999,4.79816
esp,2000,4.43638
esp,2001,3.87576
esp,2002,3.07641
esp,2003,2.36596
esp,2004,4.0572
esp,2005,4.13319
esp,2006,3.98485
esp,2007,3.39433
esp,2008,-0.70204
esp,2009,-3.5927
esp,2010,0.36935
esp,2011,-2.46197
esp,2012,-3.31827
esp,2013,-2.88756
esp,2014,1.68937
esp,2015,2.94754
esp,2016,2.69353
esp,2017,3.024
esp,2018,1.69476
esp,2019,1.08176
esp,2020,-12.25919
esp,2021,7.06401
esp,2022,4.70666
est,1994,0.87428
est,1995,5.07506
est,1996,9.80725
est,1997,13.25295
est,1998,3.59449
est,1999,0.38409
est,2000,7.03817
est,2001,6.94766
est,2002,9.65416
est,2003,9.71238
est,2004,8.13581
est,2005,9.72868
est,2006,12.87479
est,2007,8.43092
est,2008,-4.53045
est,2009,-13.94658
est,2010,-1.26975
est,2011,3.07056
est,2012,4.36658
est,2013,3.699
est,2014,3.61019
est,2015,4.89506
est,2016,4.45095
est,2017,2.45875
est,2018,4.81919
est,2019,4.55327
est,2020,-1.01396
est,2021,6.35469
est,2022,2.25622
eth,2012,3.41704
eth,2013,9.83874
eth,2014,6.526
eth,2015,9.93724
eth,2016,3.81671
eth,2017,8.65041
eth,2018,2.71743
eth,2019,13.64689
eth,2020,8.3052
eth,2021,8.72181
eth,2022,5.66551
fin,1971,1.73723
fin,1972,8.33176
fin,1973,5.89981
fin,1974,1.7486
fin,1975,3.09182
fin,1976,1.88653
fin,1977,-0.58657
fin,1978,2.3302
fin,1979,5.82171
fin,1980,2.51594
fin,1981,1.465
fin,1982,5.13707
fin,1983,3.108
fin,1984,3.29822
fin,1985,4.07852
fin,1986,4.12571
fin,1987,4.69489
fin,1988,5.55647
fin,1989,4.67185
fin,1990,-0.29368
fin,1991,-3.02413
fin,1992,-4.18498
fin,1993,-2.66449
fin,1994,2.60085
fin,1995,4.9265
fin,1996,3.76814
fin,1997,3.49831
fin,1998,4.82477
fin,1999,3.3446
fin,2000,2.10166
fin,2001,2.68272
fin,2002,2.49949
fin,2003,4.12667
fin,2004,3.7511
fin,2005,3.17477
fin,2006,3.92037
fin,2007,3.50198
fin,2008,1.96797
fin,2009,-2.92143
fin,2010,2.99619
fin,2011,2.89444
fin,2012,0.38476
fin,2013,-0.52194
fin,2014,0.60636
fin,2015,1.60691
fin,2016,2.42913
fin,2017,0.75631
fin,2018,1.71165
fin,2019,0.73304
fin,2020,-3.76171
fin,2021,3.24136
fin,2022,1.45407
fra,1961,5.64353
fra,1962,7.24486
fra,1963,7.03127
fra,1964,5.44598
fra,1965,3.84704
fra,1966,4.64155
fra,1967,4.82319
fra,1968,4.22784
fra,1969,6.41875
fra,1970,4.58041
fra,1971,5.58751
fra,1972,5.05636
fra,1973,5.63101
fra,1974,2.75935
fra,1975,1.95283
fra,1976,5.45201
fra,1977,2.55729
fra,1978,3.88333
fra,1979,3.39062
fra,1980,1.19101
fra,1981,1.97609
fra,1982,3.2597
fra,1983,0.82905
fra,1984,0.64945
fra,1985,1.86528
fra,1986,3.65904
fra,1987,3.27698
fra,1988,3.32113
fra,1989,3.18197
fra,1990,2.59997
fra,1991,0.65326
fra,1992,1.12452
fra,1993,-0.05818
fra,1994,1.67514
fra,1995,1.72218
fra,1996,1.96032
fra,1997,0.53804
fra,1998,3.98569
fra,1999,3.46398
fra,2000,3.66594
fra,2001,2.51859
fra,2002,2.08228
fra,2003,1.48544
fra,2004,1.95108
fra,2005,2.41778
fra,2006,2.14334
fra,2007,2.63758
fra,2008,0.52214
fra,2009,0.30482
fra,2010,1.88358
fra,2011,0.61767
fra,2012,-0.42314
fra,2013,0.50956
fra,2014,0.81966
fra,2015,1.47902
fra,2016,1.77988
fra,2017,1.47866
fra,2018,0.98217
fra,2019,1.76866
fra,2020,-6.6151
fra,2021,5.137
fra,2022,2.2971
gab,1961,8.21918
gab,1962,11.3924
gab,1963,30.68182
gab,1964,5.7971
gab,1965,15.61644
gab,1966,-10.85418
gab,1967,26.23853
gab,1968,1.56937
gab,1969,4.1837
gab,1970,5.2859
gab,1971,8.00155
gab,1972,7.64715
gab,1973,16.20261
gab,1974,-15.75263
gab,1975,4.49834
gab,1976,16.02261
gab,1977,11.03981
gab,1978,37.89804
gab,1979,-9.53053
gab,1980,1.21763
gab,1981,10.2312
gab,1982,-10.53675
gab,1983,22.65091
gab,1984,-8.47381
gab,1985,-5.75563
gab,1986,24.20171
gab,1987,-16.02978
gab,1988,-11.96252
gab,1989,35.49981
gab,1990,-3.04348
gab,1991,-1.92853
gab,1992,-2.35214
gab,1993,-0.80828
gab,1994,-10.61867
gab,1995,1.67259
gab,1996,-9.48546
gab,1997,-0.72712
gab,1998,21.01945
gab,1999,5.76455
gab,2000,4.47008
gab,2001,-0.29562
gab,2002,2.14814
gab,2003,0.28161
gab,2004,2.81011
gab,2005,5.01174
gab,2006,6.17919
gab,2007,3.58247
gab,2008,3.28453
gab,2009,5.01473
gab,2010,7.50908
gab,2011,7.21592
gab,2012,6.221
gab,2013,8.151
gab,2014,5.54
gab,2015,4.1
gab,2016,2.3
gab,2017,0.42
gab,2018,-0.4
gab,2019,0.94551
gab,2020,-2
gab,2021,-1.43227
gab,2022,-0.31765
gbr,1971,3.18613
gbr,1972,6.36107
gbr,1973,5.53788
gbr,1974,-1.62336
gbr,1975,-0.13336
gbr,1976,0.49252
gbr,1977,-0.39756
gbr,1978,5.35231
gbr,1979,4.36624
gbr,1980,-0.08451
gbr,1981,0.16272
gbr,1982,1.09203
gbr,1983,4.19641
gbr,1984,2.31506
gbr,1985,3.88534
gbr,1986,6.46359
gbr,1987,5.50366
gbr,1988,7.75705
gbr,1989,3.49018
gbr,1990,0.97497
gbr,1991,-2.06319
gbr,1992,1.57637
gbr,1993,4.33581
gbr,1994,3.51921
gbr,1995,2.16389
gbr,1996,3.73303
gbr,1997,5.4086
gbr,1998,4.1237
gbr,1999,4.2329
gbr,2000,4.67804
gbr,2001,3.22174
gbr,2002,2.65416
gbr,2003,3.36004
gbr,2004,2.77878
gbr,2005,2.79341
gbr,2006,0.72871
gbr,2007,3.18589
gbr,2008,-0.67835
gbr,2009,-2.88657
gbr,2010,2.15429
gbr,2011,-0.33201
gbr,2012,1.72476
gbr,2013,2.53383
gbr,2014,2.71292
gbr,2015,2.83003
gbr,2016,3.67857
gbr,2017,1.82871
gbr,2018,1.96304
gbr,2019,1.08623
gbr,2020,-13.23585
gbr,2021,7.43902
gbr,2022,4.98586
geo,2011,8.95689
geo,2012,4.17557
geo,2013,2.54291
geo,2014,5.71922
geo,2015,3.78935
geo,2016,-5.65591
geo,2017,7.3868
geo,2018,5.81124
geo,2019,7.2137
geo,2020,8.77167
geo,2021,14.45649
geo,2022,-4.81276
gha,2007,6.03693
gha,2008,15.12195
gha,2009,2.14946
gha,2010,17.30591
gha,2011,5.93001
gha,2012,6.36855
gha,2013,19.82149
gha,2014,-5.05491
gha,2015,2.21439
gha,2016,-1.69197
gha,2017,6.3328
gha,2018,3.80515
gha,2019,14.09138
gha,2020,1.67041
gha,2021,7.08839
gha,2022,4.59312
gin,2007,6.22704
gin,2008,-3.07268
gin,2009,-0.17825
gin,2010,-2.09374
gin,2011,4.01002
gin,2012,7.99132
gin,2013,9.28476
gin,2014,-1.88961
gin,2015,6.99982
gin,2016,6.91599
gin,2017,0.98826
gin,2018,3.50944
gin,2019,9.75721
gin,2020,4.43466
gin,2021,3.46803
gin,2022,5.9002
gmb,2005,0.66943
gmb,2006,-3.68484
gmb,2007,7.4521
gmb,2008,8.73025
gmb,2009,4.03903
gmb,2010,6.78218
gmb,2011,-14.48892
gmb,2012,4.65061
gmb,2013,3.7906
gmb,2014,0.50016
gmb,2015,0.86172
gmb,2016,0.55473
gmb,2017,9.52876
gmb,2018,9.69766
gmb,2019,4.03273
gmb,2020,-0.96995
gmb,2021,3.50936
gmb,2022,3.29995
gnb,2001,13.68322
gnb,2002,2.2299
gnb,2003,-6.12593
gnb,2004,7.38955
gnb,2005,-3.64217
gnb,2006,5.8187
gnb,2007,1.03281
gnb,2008,5.86122
gnb,2009,2.63278
gnb,2010,12.70541
gnb,2011,-2.67991
gnb,2012,-0.10263
gnb,2013,1.70475
gnb,2014,-4.14369
gnb,2015,11.12929
gnb,2016,10.83278
gnb,2017,16.65056
gnb,2018,-12.88704
gnb,2019,1.1344
gnb,2020,-3.89672
gnq,2006,67.90911
gnq,2007,9.74939
gnq,2008,10.53677
gnq,2009,1.58565
gnq,2010,8.38333
gnq,2011,4.01397
gnq,2012,6.80095
gnq,2013,18.09619
gnq,2014,3.70864
gnq,2015,1.97968
gnq,2016,2.72703
gnq,2017,3.12472
gnq,2018,3.40013
gnq,2019,3.40001
gnq,2020,-7.92558
gnq,2021,-0.83167
gnq,2022,9.55469
grc,1961,7.0248
grc,1962,3.99856
grc,1963,5.59099
grc,1964,10.21344
grc,1965,7.02458
grc,1966,6.98772
grc,1967,7.07242
grc,1968,7.83594
grc,1969,6.30846
grc,1970,6.72385
grc,1971,5.40954
grc,1972,6.00679
grc,1973,6.09805
grc,1974,-1.00371
grc,1975,7.47183
grc,1976,5.70766
grc,1977,8.80559
