geo,time,sh_dyn_0509
dnk,1995,0.8
dnk,1996,0.7
dnk,1997,0.7
dnk,1998,0.7
dnk,1999,0.6
dnk,2000,0.6
dnk,2001,0.6
dnk,2002,0.6
dnk,2003,0.5
dnk,2004,0.5
dnk,2005,0.5
dnk,2006,0.5
dnk,2007,0.4
dnk,2008,0.4
dnk,2009,0.4
dnk,2010,0.4
dnk,2011,0.4
dnk,2012,0.4
dnk,2013,0.3
dnk,2014,0.3
dnk,2015,0.3
dnk,2016,0.3
dnk,2017,0.3
dnk,2018,0.3
dnk,2019,0.3
dom,1990,4.2
dom,1991,4
dom,1992,3.9
dom,1993,3.7
dom,1994,3.5
dom,1995,3.4
dom,1996,3.2
dom,1997,3.1
dom,1998,3
dom,1999,2.9
dom,2000,2.8
dom,2001,2.7
dom,2002,2.6
dom,2003,2.5
dom,2004,2.6
dom,2005,2.3
dom,2006,2.2
dom,2007,2.1
dom,2008,2.1
dom,2009,2
dom,2010,1.9
dom,2011,1.8
dom,2012,1.8
dom,2013,1.7
dom,2014,1.7
dom,2015,1.6
dom,2016,1.6
dom,2017,1.5
dom,2018,1.5
dom,2019,1.4
dza,1990,5.3
dza,1991,5.1
dza,1992,5
dza,1993,4.8
dza,1994,4.9
dza,1995,4.8
dza,1996,4.3
dza,1997,4.5
dza,1998,4.3
dza,1999,3.8
dza,2000,3.6
dza,2001,3.4
dza,2002,3.3
dza,2003,3.5
dza,2004,2.9
dza,2005,2.8
dza,2006,2.7
dza,2007,2.6
dza,2008,2.5
dza,2009,2.4
dza,2010,2.3
dza,2011,2.2
dza,2012,2.1
dza,2013,2
dza,2014,1.9
dza,2015,1.9
dza,2016,1.8
dza,2017,1.8
dza,2018,1.7
dza,2019,1.7
ecu,1990,3.8
ecu,1991,3.6
ecu,1992,3.4
ecu,1993,3.2
ecu,1994,3.1
ecu,1995,2.9
ecu,1996,2.8
ecu,1997,2.7
ecu,1998,2.6
ecu,1999,2.5
ecu,2000,2.5
ecu,2001,2.4
ecu,2002,2.4
ecu,2003,2.3
ecu,2004,2.3
ecu,2005,2.2
ecu,2006,2.2
ecu,2007,2.1
ecu,2008,2
ecu,2009,2
ecu,2010,1.9
ecu,2011,1.9
ecu,2012,1.8
ecu,2013,1.7
ecu,2014,1.7
ecu,2015,1.6
ecu,2016,1.6
ecu,2017,1.5
ecu,2018,1.5
ecu,2019,1.4
egy,1990,5.9
egy,1991,5.4
egy,1992,5
egy,1993,4.6
egy,1994,4.3
egy,1995,4
egy,1996,3.8
egy,1997,3.6
egy,1998,3.4
egy,1999,3.3
egy,2000,3.1
egy,2001,2.9
egy,2002,2.8
egy,2003,2.7
egy,2004,2.6
egy,2005,2.6
egy,2006,2.6
egy,2007,2.7
egy,2008,2.7
egy,2009,2.8
egy,2010,2.8
egy,2011,2.8
egy,2012,2.7
egy,2013,2.6
egy,2014,2.6
egy,2015,2.5
egy,2016,2.4
egy,2017,2.3
egy,2018,2.3
egy,2019,2.2
eri,1990,28.4
eri,1991,26.1
eri,1992,24
eri,1993,22
eri,1994,20.2
eri,1995,18.5
eri,1996,16.9
eri,1997,15.5
eri,1998,14.2
eri,1999,13
eri,2000,11.9
eri,2001,11
eri,2002,10.1
eri,2003,9.2
eri,2004,8.5
eri,2005,7.9
eri,2006,7.3
eri,2007,6.8
eri,2008,6.4
eri,2009,5.9
eri,2010,5.6
eri,2011,5.3
eri,2012,5
eri,2013,4.8
eri,2014,4.5
eri,2015,4.4
eri,2016,4.2
eri,2017,4
eri,2018,3.9
eri,2019,3.7
esp,1990,1.1
esp,1991,1.1
esp,1992,1
esp,1993,1
esp,1994,1
esp,1995,0.9
esp,1996,0.9
esp,1997,0.8
esp,1998,0.8
esp,1999,0.8
esp,2000,0.7
esp,2001,0.7
esp,2002,0.7
esp,2003,0.7
esp,2004,0.6
esp,2005,0.6
esp,2006,0.6
esp,2007,0.5
esp,2008,0.5
esp,2009,0.5
esp,2010,0.5
esp,2011,0.5
esp,2012,0.4
esp,2013,0.4
esp,2014,0.4
esp,2015,0.4
esp,2016,0.4
esp,2017,0.4
esp,2018,0.3
esp,2019,0.3
est,1990,2.7
est,1991,2.6
est,1992,2.5
est,1993,2.4
est,1994,2.2
est,1995,2.1
est,1996,2
est,1997,1.9
est,1998,1.8
est,1999,1.7
est,2000,1.6
est,2001,1.5
est,2002,1.4
est,2003,1.3
est,2004,1.2
est,2005,1.1
est,2006,1.1
est,2007,1
est,2008,0.9
est,2009,0.9
est,2010,0.8
est,2011,0.8
est,2012,0.7
est,2013,0.7
est,2014,0.7
est,2015,0.6
est,2016,0.6
est,2017,0.6
est,2018,0.5
est,2019,0.5
eth,1990,56.8
eth,1991,51.7
eth,1992,48.8
eth,1993,46
eth,1994,43.4
eth,1995,40.8
eth,1996,38.3
eth,1997,35.8
eth,1998,33.6
eth,1999,31.4
eth,2000,29.3
eth,2001,27.3
eth,2002,25.4
eth,2003,23.6
eth,2004,21.8
eth,2005,20
eth,2006,18.2
eth,2007,16.6
eth,2008,15.1
eth,2009,13.7
eth,2010,12.3
eth,2011,11.2
eth,2012,10.1
eth,2013,9.2
eth,2014,8.3
eth,2015,7.6
eth,2016,7
eth,2017,6.6
eth,2018,6.2
eth,2019,5.9
fin,1990,1
fin,1991,0.9
fin,1992,0.9
fin,1993,0.9
fin,1994,0.9
fin,1995,0.8
fin,1996,0.8
fin,1997,0.8
fin,1998,0.8
fin,1999,0.7
fin,2000,0.7
fin,2001,0.7
fin,2002,0.7
fin,2003,0.6
fin,2004,0.6
fin,2005,0.6
fin,2006,0.6
fin,2007,0.5
fin,2008,0.5
fin,2009,0.5
fin,2010,0.5
fin,2011,0.5
fin,2012,0.4
fin,2013,0.4
fin,2014,0.4
fin,2015,0.4
fin,2016,0.4
fin,2017,0.4
fin,2018,0.3
fin,2019,0.3
fji,1990,6.4
fji,1991,6.2
fji,1992,6.1
fji,1993,5.8
fji,1994,5.6
fji,1995,5.4
fji,1996,5.2
fji,1997,4.9
fji,1998,4.7
fji,1999,4.4
fji,2000,4.2
fji,2001,4
fji,2002,3.7
fji,2003,3.5
fji,2004,3.3
fji,2005,3.1
fji,2006,3
fji,2007,2.8
fji,2008,2.7
fji,2009,2.6
fji,2010,2.5
fji,2011,2.4
fji,2012,2.3
fji,2013,2.3
fji,2014,2.2
fji,2015,2.2
fji,2016,2.2
fji,2017,2.1
fji,2018,2.1
fji,2019,2
fra,1990,1
fra,1991,0.9
fra,1992,0.9
fra,1993,0.9
fra,1994,0.8
fra,1995,0.8
fra,1996,0.8
fra,1997,0.7
fra,1998,0.7
fra,1999,0.7
fra,2000,0.6
fra,2001,0.6
fra,2002,0.6
fra,2003,0.6
fra,2004,0.5
fra,2005,0.5
fra,2006,0.5
fra,2007,0.5
fra,2008,0.4
fra,2009,0.4
fra,2010,0.4
fra,2011,0.4
fra,2012,0.4
fra,2013,0.4
fra,2014,0.4
fra,2015,0.4
fra,2016,0.4
fra,2017,0.4
fra,2018,0.3
fra,2019,0.3
fsm,1990,5.8
fsm,1991,5.8
fsm,1992,5.8
fsm,1993,5.8
fsm,1994,5.8
fsm,1995,5.8
fsm,1996,5.8
fsm,1997,5.8
fsm,1998,5.8
fsm,1999,5.7
fsm,2000,5.6
fsm,2001,5.5
fsm,2002,6.7
fsm,2003,5.3
fsm,2004,5.1
fsm,2005,5
fsm,2006,4.9
fsm,2007,4.7
fsm,2008,4.6
fsm,2009,4.5
fsm,2010,4.3
fsm,2011,4.2
fsm,2012,4.1
fsm,2013,4
fsm,2014,3.9
fsm,2015,3.8
fsm,2016,3.6
fsm,2017,3.5
fsm,2018,3.4
fsm,2019,3.3
gab,1990,10.5
gab,1991,10.3
gab,1992,10.2
gab,1993,10
gab,1994,10
gab,1995,9.8
gab,1996,9.7
gab,1997,9.6
gab,1998,9.5
gab,1999,9.4
gab,2000,9.2
gab,2001,9
gab,2002,8.9
gab,2003,8.7
gab,2004,8.5
gab,2005,8.3
gab,2006,8.1
gab,2007,7.9
gab,2008,7.7
gab,2009,7.5
gab,2010,7.3
gab,2011,7.1
gab,2012,6.8
gab,2013,6.6
gab,2014,6.4
gab,2015,6.2
gab,2016,6
gab,2017,5.8
gab,2018,5.6
gab,2019,5.4
gbr,1990,0.9
gbr,1991,0.8
gbr,1992,0.8
gbr,1993,0.8
gbr,1994,0.7
gbr,1995,0.7
gbr,1996,0.7
gbr,1997,0.6
gbr,1998,0.6
gbr,1999,0.6
gbr,2000,0.6
gbr,2001,0.6
gbr,2002,0.6
gbr,2003,0.5
gbr,2004,0.5
gbr,2005,0.5
gbr,2006,0.5
gbr,2007,0.5
gbr,2008,0.5
gbr,2009,0.5
gbr,2010,0.4
gbr,2011,0.4
gbr,2012,0.4
gbr,2013,0.4
gbr,2014,0.4
gbr,2015,0.4
gbr,2016,0.4
gbr,2017,0.4
gbr,2018,0.4
gbr,2019,0.4
geo,1990,2
geo,1991,2.2
geo,1992,2
geo,1993,2.2
geo,1994,1.5
geo,1995,1.4
geo,1996,1.4
geo,1997,1.3
geo,1998,1.3
geo,1999,1.2
geo,2000,1.2
geo,2001,1.2
geo,2002,1.2
geo,2003,1.2
geo,2004,1.2
geo,2005,1.2
geo,2006,1.2
geo,2007,1.2
geo,2008,1.4
geo,2009,1.2
geo,2010,1.2
geo,2011,1.2
geo,2012,1.3
geo,2013,1.3
geo,2014,1.2
geo,2015,1.2
geo,2016,1.2
geo,2017,1.2
geo,2018,1.2
geo,2019,1.1
gha,1990,16.5
gha,1991,16
gha,1992,15.5
gha,1993,15.1
gha,1994,14.6
gha,1995,14.2
gha,1996,13.7
gha,1997,13.3
gha,1998,12.8
gha,1999,12.4
gha,2000,12
gha,2001,11.6
gha,2002,11.1
gha,2003,10.7
gha,2004,10.3
gha,2005,9.9
gha,2006,9.6
gha,2007,9.2
gha,2008,8.9
gha,2009,8.5
gha,2010,8.2
gha,2011,7.9
gha,2012,7.7
gha,2013,7.4
gha,2014,7.1
gha,2015,6.9
gha,2016,6.6
gha,2017,6.4
gha,2018,6.2
gha,2019,6
gin,1990,29.4
gin,1991,28.5
gin,1992,27.6
gin,1993,26.7
gin,1994,25.9
gin,1995,25.1
gin,1996,24.3
gin,1997,23.5
gin,1998,22.8
gin,1999,22.1
gin,2000,21.4
gin,2001,20.7
gin,2002,20.1
gin,2003,19.5
gin,2004,18.9
gin,2005,18.3
gin,2006,17.8
gin,2007,17.3
gin,2008,16.8
gin,2009,16.3
gin,2010,15.9
gin,2011,15.5
gin,2012,15.2
gin,2013,14.8
gin,2014,14.4
gin,2015,14
gin,2016,13.7
gin,2017,13.3
gin,2018,13
gin,2019,12.6
gmb,1990,22.4
gmb,1991,21.5
gmb,1992,20.6
gmb,1993,19.8
gmb,1994,18.9
gmb,1995,18.1
gmb,1996,17.2
gmb,1997,16.4
gmb,1998,15.6
gmb,1999,14.9
gmb,2000,14.1
gmb,2001,13.5
gmb,2002,12.8
gmb,2003,12.2
gmb,2004,11.5
gmb,2005,11
gmb,2006,10.4
gmb,2007,9.9
gmb,2008,9.4
gmb,2009,9
gmb,2010,8.6
gmb,2011,8.2
gmb,2012,7.8
gmb,2013,7.5
gmb,2014,7.1
gmb,2015,6.8
gmb,2016,6.5
gmb,2017,6.3
gmb,2018,6
gmb,2019,5.7
gnb,1990,33.3
gnb,1991,32.4
gnb,1992,31.4
gnb,1993,30.4
gnb,1994,29.4
gnb,1995,28.5
gnb,1996,27.7
gnb,1997,26.9
gnb,1998,28
gnb,1999,25.8
gnb,2000,25.7
gnb,2001,25.4
gnb,2002,25
gnb,2003,24.4
gnb,2004,23.7
gnb,2005,23
gnb,2006,22.2
gnb,2007,21.3
gnb,2008,20.3
gnb,2009,19.3
gnb,2010,18.2
gnb,2011,17.2
gnb,2012,16.2
gnb,2013,15.3
gnb,2014,14.6
gnb,2015,14
gnb,2016,13.5
gnb,2017,13
gnb,2018,12.5
gnb,2019,12
gnq,1990,24
gnq,1991,23.8
gnq,1992,23.6
gnq,1993,23.4
gnq,1994,23.2
gnq,1995,23
gnq,1996,22.7
gnq,1997,22.4
gnq,1998,21.9
gnq,1999,21.3
gnq,2000,20.7
gnq,2001,20.1
gnq,2002,19.4
gnq,2003,18.7
gnq,2004,18
gnq,2005,17.4
gnq,2006,16.7
gnq,2007,16
gnq,2008,15.3
gnq,2009,14.6
gnq,2010,14
gnq,2011,13.5
gnq,2012,12.9
gnq,2013,12.4
gnq,2014,12
gnq,2015,11.5
gnq,2016,11
gnq,2017,10.6
gnq,2018,10.2
gnq,2019,9.8
grc,1990,0.9
grc,1991,0.9
grc,1992,0.9
grc,1993,0.8
grc,1994,0.8
grc,1995,0.8
grc,1996,0.8
grc,1997,0.7
grc,1998,0.7
grc,1999,0.8
grc,2000,0.7
grc,2001,0.7
grc,2002,0.7
grc,2003,0.6
grc,2004,0.6
grc,2005,0.6
grc,2006,0.6
grc,2007,0.6
grc,2008,0.6
grc,2009,0.5
grc,2010,0.5
grc,2011,0.5
grc,2012,0.5
grc,2013,0.5
grc,2014,0.5
grc,2015,0.5
grc,2016,0.5
grc,2017,0.4
grc,2018,0.4
grc,2019,0.4
grd,1990,2.7
grd,1991,2.6
grd,1992,2.6
grd,1993,2.5
grd,1994,2.4
grd,1995,2.3
grd,1996,2.3
grd,1997,2.2
grd,1998,2.2
grd,1999,2.1
grd,2000,2.1
grd,2001,2.1
grd,2002,2
grd,2003,2
grd,2004,2
grd,2005,2
grd,2006,2
grd,2007,1.9
grd,2008,1.9
grd,2009,1.9
grd,2010,1.9
grd,2011,1.9
grd,2012,1.9
grd,2013,1.9
grd,2014,1.9
grd,2015,1.9
grd,2016,1.8
grd,2017,1.8
grd,2018,1.8
grd,2019,1.8
gtm,1990,7.6
gtm,1991,7
gtm,1992,6.3
gtm,1993,5.7
gtm,1994,5.2
gtm,1995,4.8
gtm,1996,4.4
gtm,1997,4.1
gtm,1998,3.9
gtm,1999,3.7
gtm,2000,3.5
gtm,2001,3.3
gtm,2002,3.1
gtm,2003,3
gtm,2004,2.8
gtm,2005,3
gtm,2006,2.6
gtm,2007,2.5
gtm,2008,2.4
gtm,2009,2.3
gtm,2010,2.2
gtm,2011,2.1
gtm,2012,2
gtm,2013,1.9
gtm,2014,1.9
gtm,2015,1.8
gtm,2016,1.8
gtm,2017,1.7
gtm,2018,1.7
gtm,2019,1.6
guy,1990,2.7
guy,1991,2.6
guy,1992,2.5
guy,1993,2.4
guy,1994,2.3
guy,1995,2.2
guy,1996,2.2
guy,1997,2.2
guy,1998,2.1
guy,1999,2.1
guy,2000,2.1
guy,2001,2.1
guy,2002,2.1
guy,2003,2.1
guy,2004,2.1
guy,2005,2.1
guy,2006,2.1
guy,2007,2.1
guy,2008,2.1
guy,2009,2.1
guy,2010,2.1
guy,2011,2.1
guy,2012,2.1
guy,2013,2.2
guy,2014,2.2
guy,2015,2.2
guy,2016,2.1
guy,2017,2.1
guy,2018,2.1
guy,2019,2
hnd,1990,6.1
hnd,1991,5.8
hnd,1992,5.4
hnd,1993,5.1
hnd,1994,4.8
hnd,1995,4.5
hnd,1996,4.3
hnd,1997,4
hnd,1998,10.1
hnd,1999,3.7
hnd,2000,3.5
hnd,2001,3.4
hnd,2002,3.3
hnd,2003,3.1
hnd,2004,3
hnd,2005,2.9
hnd,2006,2.8
hnd,2007,2.7
hnd,2008,2.6
hnd,2009,2.5
hnd,2010,2.5
hnd,2011,2.4
hnd,2012,2.4
hnd,2013,2.3
hnd,2014,2.3
hnd,2015,2.2
hnd,2016,2.1
hnd,2017,2
hnd,2018,2
hnd,2019,1.9
hrv,1990,1.4
hrv,1991,1.5
hrv,1992,1.4
hrv,1993,1.3
hrv,1994,1.1
hrv,1995,1.1
hrv,1996,1
hrv,1997,1
hrv,1998,0.9
hrv,1999,0.9
hrv,2000,0.8
hrv,2001,0.8
hrv,2002,0.8
hrv,2003,0.7
hrv,2004,0.7
hrv,2005,0.7
hrv,2006,0.7
hrv,2007,0.6
hrv,2008,0.6
hrv,2009,0.6
hrv,2010,0.6
hrv,2011,0.6
hrv,2012,0.6
hrv,2013,0.6
hrv,2014,0.5
hrv,2015,0.5
hrv,2016,0.5
hrv,2017,0.5
hrv,2018,0.5
hrv,2019,0.5
hti,1990,17.9
hti,1991,17.3
hti,1992,16.8
hti,1993,16.3
hti,1994,15.7
hti,1995,15.2
hti,1996,14.6
hti,1997,14.1
hti,1998,13.6
hti,1999,13.1
hti,2000,12.6
hti,2001,12.1
hti,2002,11.6
hti,2003,11.2
hti,2004,12.5
hti,2005,10.4
hti,2006,10
hti,2007,9.6
hti,2008,9.2
hti,2009,8.9
hti,2010,86.5
hti,2011,8.3
hti,2012,8
hti,2013,7.8
hti,2014,7.5
hti,2015,7.2
hti,2016,7
hti,2017,6.8
hti,2018,6.5
hti,2019,6.3
hun,1990,1.3
hun,1991,1.3
hun,1992,1.2
hun,1993,1.2
hun,1994,1.1
hun,1995,1.1
hun,1996,1
hun,1997,1
hun,1998,0.9
hun,1999,0.9
hun,2000,0.9
hun,2001,0.8
hun,2002,0.8
hun,2003,0.8
hun,2004,0.7
hun,2005,0.7
hun,2006,0.7
hun,2007,0.7
hun,2008,0.6
hun,2009,0.6
hun,2010,0.6
hun,2011,0.6
hun,2012,0.5
hun,2013,0.5
hun,2014,0.5
hun,2015,0.5
hun,2016,0.5
hun,2017,0.4
hun,2018,0.4
hun,2019,0.4
idn,1990,8.8
idn,1991,8.5
idn,1992,8.1
idn,1993,7.8
idn,1994,7.5
idn,1995,7.2
idn,1996,7
idn,1997,6.7
idn,1998,6.5
idn,1999,6.2
idn,2000,6
idn,2001,5.7
idn,2002,5.5
idn,2003,5.3
idn,2004,8.9
idn,2005,4.9
idn,2006,4.7
idn,2007,4.6
idn,2008,4.4
idn,2009,4.3
idn,2010,4.1
idn,2011,4
idn,2012,3.9
idn,2013,3.8
idn,2014,3.7
idn,2015,3.6
idn,2016,3.5
idn,2017,3.4
idn,2018,3.3
idn,2019,3.2
ind,1990,13.8
ind,1991,13.3
ind,1992,12.8
ind,1993,12.3
ind,1994,11.9
ind,1995,11.4
ind,1996,10.9
ind,1997,10.5
ind,1998,10
ind,1999,9.6
ind,2000,9.1
ind,2001,8.7
ind,2002,8.2
ind,2003,7.8
ind,2004,7.4
ind,2005,7
ind,2006,6.6
ind,2007,6.2
ind,2008,5.8
ind,2009,5.4
ind,2010,5.1
ind,2011,4.7
ind,2012,4.4
ind,2013,4.1
ind,2014,3.8
ind,2015,3.5
ind,2016,3.3
ind,2017,3.1
ind,2018,2.9
ind,2019,2.8
irl,1990,0.9
irl,1991,0.9
irl,1992,0.8
irl,1993,0.8
irl,1994,0.8
irl,1995,0.8
irl,1996,0.7
irl,1997,0.7
irl,1998,0.7
irl,1999,0.7
irl,2000,0.7
irl,2001,0.6
irl,2002,0.6
irl,2003,0.6
irl,2004,0.6
irl,2005,0.6
irl,2006,0.5
irl,2007,0.5
irl,2008,0.5
irl,2009,0.5
irl,2010,0.4
irl,2011,0.4
irl,2012,0.4
irl,2013,0.4
irl,2014,0.4
irl,2015,0.3
irl,2016,0.3
irl,2017,0.3
irl,2018,0.3
irl,2019,0.3
irn,1990,7
irn,1991,4.4
irn,1992,4.1
irn,1993,3.9
irn,1994,3.7
irn,1995,3.5
irn,1996,3.3
irn,1997,3.2
irn,1998,3.1
irn,1999,3
irn,2000,2.9
irn,2001,2.8
irn,2002,2.8
irn,2003,4.9
irn,2004,2.7
irn,2005,2.7
irn,2006,2.8
irn,2007,2.8
irn,2008,2.8
irn,2009,2.8
irn,2010,2.7
irn,2011,2.6
irn,2012,2.5
irn,2013,2.3
irn,2014,2.2
irn,2015,2.1
irn,2016,2
irn,2017,1.9
irn,2018,1.8
irn,2019,1.7
irq,1990,6.7
irq,1991,9.1
irq,1992,6
irq,1993,5.6
irq,1994,5.3
irq,1995,5.2
irq,1996,4.7
irq,1997,4.4
irq,1998,4.1
irq,1999,3.8
irq,2000,3.6
irq,2001,3.4
irq,2002,3.2
irq,2003,7.9
irq,2004,7.1
irq,2005,7.6
irq,2006,10.4
irq,2007,8.9
irq,2008,4.9
irq,2009,3.6
irq,2010,3.3
irq,2011,3.1
irq,2012,3.1
irq,2013,4.1
irq,2014,5.9
irq,2015,5.2
irq,2016,5.7
irq,2017,4.4
irq,2018,2.2
irq,2019,2
isl,1990,1.4
isl,1991,1.3
isl,1992,1.2
isl,1993,1.1
isl,1994,1.1
isl,1995,1
isl,1996,0.9
isl,1997,0.9
isl,1998,0.8
isl,1999,0.8
isl,2000,0.7
isl,2001,0.7
isl,2002,0.6
isl,2003,0.6
isl,2004,0.6
isl,2005,0.5
isl,2006,0.5
isl,2007,0.5
isl,2008,0.4
isl,2009,0.4
isl,2010,0.4
isl,2011,0.4
isl,2012,0.3
isl,2013,0.3
isl,2014,0.3
isl,2015,0.3
isl,2016,0.3
isl,2017,0.2
isl,2018,0.2
isl,2019,0.2
isr,1990,1
isr,1991,1
isr,1992,1
isr,1993,0.9
isr,1994,0.9
isr,1995,0.9
isr,1996,0.8
isr,1997,0.8
isr,1998,0.8
isr,1999,0.8
isr,2000,0.8
isr,2001,0.7
isr,2002,0.8
isr,2003,0.7
isr,2004,0.7
isr,2005,0.7
isr,2006,0.6
isr,2007,0.6
isr,2008,0.6
isr,2009,0.6
isr,2010,0.6
isr,2011,0.5
isr,2012,0.5
isr,2013,0.5
isr,2014,0.5
isr,2015,0.5
isr,2016,0.5
isr,2017,0.4
isr,2018,0.4
isr,2019,0.4
ita,1990,0.9
ita,1991,0.9
ita,1992,0.9
ita,1993,0.9
ita,1994,0.9
ita,1995,0.9
ita,1996,0.8
ita,1997,0.8
ita,1998,0.7
ita,1999,0.7
ita,2000,0.6
ita,2001,0.6
ita,2002,0.6
ita,2003,0.5
ita,2004,0.5
ita,2005,0.5
ita,2006,0.5
ita,2007,0.5
ita,2008,0.5
ita,2009,0.4
ita,2010,0.4
ita,2011,0.4
ita,2012,0.4
ita,2013,0.4
ita,2014,0.4
ita,2015,0.4
ita,2016,0.4
ita,2017,0.4
ita,2018,0.4
ita,2019,0.4
jam,1990,2.3
jam,1991,2.2
jam,1992,2.2
jam,1993,2.1
jam,1994,2.1
jam,1995,2
jam,1996,2
jam,1997,1.9
jam,1998,1.9
jam,1999,1.8
jam,2000,1.8
jam,2001,1.7
jam,2002,1.7
jam,2003,1.7
jam,2004,1.6
jam,2005,1.6
jam,2006,1.6
jam,2007,1.6
jam,2008,1.6
jam,2009,1.5
jam,2010,1.5
jam,2011,1.5
jam,2012,1.5
jam,2013,1.4
jam,2014,1.4
jam,2015,1.4
jam,2016,1.3
jam,2017,1.3
jam,2018,1.3
jam,2019,1.2
jor,1990,3
jor,1991,3
jor,1992,3
jor,1993,2.9
jor,1994,2.9
jor,1995,2.8
jor,1996,2.8
jor,1997,2.7
jor,1998,2.7
jor,1999,2.6
jor,2000,2.5
jor,2001,2.5
jor,2002,2.4
jor,2003,2.3
jor,2004,2.2
jor,2005,2.1
jor,2006,2
jor,2007,1.9
jor,2008,1.8
jor,2009,1.7
jor,2010,1.7
jor,2011,1.6
jor,2012,1.6
jor,2013,1.6
jor,2014,1.7
jor,2015,1.7
jor,2016,1.7
jor,2017,1.7
jor,2018,1.8
jor,2019,1.8
jpn,1990,0.9
jpn,1991,0.9
jpn,1992,0.9
jpn,1993,0.9
jpn,1994,0.8
jpn,1995,1.2
jpn,1996,0.8
jpn,1997,0.7
jpn,1998,0.7
jpn,1999,0.7
jpn,2000,0.6
jpn,2001,0.6
jpn,2002,0.6
jpn,2003,0.6
jpn,2004,0.5
jpn,2005,0.5
jpn,2006,0.5
jpn,2007,0.5
jpn,2008,0.5
jpn,2009,0.5
jpn,2010,0.5
jpn,2011,0.6
jpn,2012,0.4
jpn,2013,0.4
jpn,2014,0.4
jpn,2015,0.4
jpn,2016,0.4
jpn,2017,0.4
jpn,2018,0.4
jpn,2019,0.4
kaz,1990,3
kaz,1991,3.1
kaz,1992,3
kaz,1993,3
kaz,1994,3
kaz,1995,2.9
kaz,1996,2.8
kaz,1997,2.7
kaz,1998,2.6
kaz,1999,2.6
kaz,2000,2.5
kaz,2001,2.4
kaz,2002,2.4
kaz,2003,2.4
kaz,2004,2.3
kaz,2005,2.3
kaz,2006,2.3
kaz,2007,2.2
kaz,2008,2.1
kaz,2009,2
kaz,2010,1.9
kaz,2011,1.8
kaz,2012,1.7
kaz,2013,1.6
kaz,2014,1.6
kaz,2015,1.5
kaz,2016,1.4
kaz,2017,1.4
kaz,2018,1.4
kaz,2019,1.3
ken,1990,11.5
ken,1991,11.7
ken,1992,11.9
ken,1993,12
ken,1994,12
ken,1995,12
ken,1996,11.8
ken,1997,11.6
ken,1998,11.3
ken,1999,11
ken,2000,10.6
ken,2001,10.1
ken,2002,9.6
ken,2003,9
ken,2004,8.6
ken,2005,8.1
ken,2006,7.7
ken,2007,7.3
ken,2008,7
ken,2009,6.8
ken,2010,6.6
ken,2011,6.5
ken,2012,6.4
ken,2013,6.3
ken,2014,6.2
ken,2015,6
ken,2016,5.9
ken,2017,5.7
ken,2018,5.6
ken,2019,5.4
kgz,1990,3.2
kgz,1991,3.2
kgz,1992,3.1
kgz,1993,3
kgz,1994,3
kgz,1995,2.9
kgz,1996,2.9
kgz,1997,2.8
kgz,1998,2.6
kgz,1999,2.5
kgz,2000,2.4
kgz,2001,2.3
kgz,2002,2.1
kgz,2003,2
kgz,2004,1.9
kgz,2005,1.8
kgz,2006,1.8
kgz,2007,1.7
kgz,2008,1.7
kgz,2009,1.6
kgz,2010,1.6
kgz,2011,1.6
kgz,2012,1.5
kgz,2013,1.5
kgz,2014,1.5
kgz,2015,1.5
kgz,2016,1.4
kgz,2017,1.4
kgz,2018,1.4
kgz,2019,1.3
khm,1990,23.2
khm,1991,21.9
khm,1992,20.8
khm,1993,19.7
khm,1994,18.7
khm,1995,17.6
khm,1996,16.6
khm,1997,15.5
khm,1998,14.5
khm,1999,13.5
khm,2000,12.6
khm,2001,11.6
khm,2002,10.7
khm,2003,9.9
khm,2004,9.1
khm,2005,8.3
khm,2006,7.6
khm,2007,7
khm,2008,6.4
khm,2009,5.8
khm,2010,5.3
khm,2011,4.9
khm,2012,4.5
khm,2013,4.2
khm,2014,3.9
khm,2015,3.7
khm,2016,3.5
khm,2017,3.3
khm,2018,3.2
khm,2019,3
kir,1990,9.7
kir,1991,9.3
kir,1992,9
kir,1993,8.8
kir,1994,8.6
kir,1995,8.4
kir,1996,8.2
kir,1997,8
kir,1998,7.8
kir,1999,7.6
kir,2000,7.4
kir,2001,7.2
kir,2002,7.1
kir,2003,7
kir,2004,6.9
kir,2005,6.9
kir,2006,6.9
kir,2007,6.9
kir,2008,6.9
kir,2009,6.9
kir,2010,6.8
kir,2011,6.7
kir,2012,6.5
kir,2013,6.4
kir,2014,6.2
kir,2015,6.1
kir,2016,5.9
kir,2017,5.8
kir,2018,5.6
kir,2019,5.5
kna,1990,2.3
kna,1991,2.2
kna,1992,2.2
kna,1993,2.2
kna,1994,2.2
kna,1995,2.1
kna,1996,2.1
kna,1997,2
kna,1998,2
kna,1999,1.9
kna,2000,1.9
kna,2001,1.8
kna,2002,1.7
kna,2003,1.7
kna,2004,1.6
kna,2005,1.6
kna,2006,1.5
kna,2007,1.5
kna,2008,1.5
kna,2009,1.5
kna,2010,1.5
kna,2011,1.5
kna,2012,1.5
kna,2013,1.5
kna,2014,1.5
kna,2015,1.4
kna,2016,1.4
kna,2017,1.4
kna,2018,1.4
kna,2019,1.3
kor,1990,2.6
kor,1991,2.4
kor,1992,2.3
kor,1993,2.2
kor,1994,2
kor,1995,1.9
kor,1996,1.7
kor,1997,1.6
kor,1998,1.5
kor,1999,1.4
kor,2000,1.2
kor,2001,1.2
