geo,time,ne_imp_gnfs_kn
cmr,1993,996273722200
cmr,1994,1266470675700
cmr,1995,1246456930400
cmr,1996,1471585380800
cmr,1997,1823892633700
cmr,1998,1749931716300
cmr,1999,1873480921100
cmr,2000,2229847277400
cmr,2001,2436976876600
cmr,2002,2440544121100
cmr,2003,2430103820100
cmr,2004,2429554376500
cmr,2005,2495958000000
cmr,2006,2533183000000
cmr,2007,2871749000000
cmr,2008,3222722000000
cmr,2009,2974040000000
cmr,2010,3099130000000
cmr,2011,3490533000000
cmr,2012,3546212000000
cmr,2013,3811951000000
cmr,2014,4141591000000
cmr,2015,4127606000000
cmr,2016,4064150168200
cmr,2017,4040734000000
cmr,2018,4369259010800
cmr,2019,4832384000000
cmr,2020,4852150382800
cod,1960,117364179300
cod,1961,134159236100
cod,1962,120496543100
cod,1963,121772780400
cod,1964,152999909000
cod,1965,157213310600
cod,1966,185625113000
cod,1967,144758541100
cod,1968,186521716200
cod,1969,215317192500
cod,1970,255804393500
cod,1971,305098565900
cod,1972,345584081800
cod,1973,405098173200
cod,1974,365636379500
cod,1975,336389991200
cod,1976,278600559000
cod,1977,393412767600
cod,1978,299525251700
cod,1979,303821508500
cod,1980,383743361300
cod,1981,398488107600
cod,1982,332335905900
cod,1983,430151757200
cod,1984,639166172300
cod,1985,691299420000
cod,1986,678409145100
cod,1987,836353814800
cod,1988,953477003700
cod,1989,954486733500
cod,1990,720576892200
cod,1991,671102415300
cod,1992,414306466800
cod,1993,268912165400
cod,1994,200926856700
cod,1995,274466070800
cod,1996,259370464800
cod,1997,200003442500
cod,1998,333723306500
cod,1999,531997591100
cod,2000,602700000000
cod,2001,464200000000
cod,2002,654600000000
cod,2003,1376800000000
cod,2004,1348100000000
cod,2005,1665322100000
cod,2006,1469694000000
cod,2007,1911543055100
cod,2008,1779441799800
cod,2009,1779441799800
cod,2010,2652746114200
cod,2011,3436997460400
cod,2012,4367228621100
cod,2013,4717353330800
cod,2014,5125888705700
cod,2015,4794238196100
cod,2016,4616329435900
cod,2017,5066109394300
cod,2018,5306232807500
cod,2019,5251083660100
cod,2020,5329849915000
cog,1960,232891386906.19897
cog,1961,259049476707.10999
cog,1962,213483777020.20999
cog,1963,201670431567.43799
cog,1964,209264718670.896
cog,1965,205045675083.60001
cog,1966,217950756859.591
cog,1967,257382549452.00696
cog,1968,285701884255.44104
cog,1969,317247075441.46802
cog,1970,352018039710.13397
cog,1971,353451409972.41602
cog,1972,354887542049.96704
cog,1973,356320912048.64093
cog,1974,357754282310.92297
cog,1975,375678313941.38702
cog,1976,359546685394.88702
cog,1977,337319781425.91602
cog,1978,334453041164.96002
cog,1979,267419344382.12299
cog,1980,377829750110.64001
cog,1981,558138880488.94604
cog,1982,811966920704.63586
cog,1983,638250188279.50598
cog,1984,618089104997.271
cog,1985,620022359605.5249
cog,1986,484694539400.21698
cog,1987,369803981895.18402
cog,1988,372841953384.7821
cog,1989,364280392479.92206
cog,1990,382494412077.55798
cog,1991,601254812300
cog,1992,348270937000
cog,1993,651966087800
cog,1994,1137749772000
cog,1995,974280164500
cog,1996,1013916927200
cog,1997,1063308379800
cog,1998,1059136560700
cog,1999,1122404256000
cog,2000,1172456766700
cog,2001,1246224442300
cog,2002,1304708175900
cog,2003,1357885341400
cog,2004,1328414498400
cog,2005,1561966000000
cog,2006,1579578000000
cog,2007,2441996955200
cog,2008,2175103723700
cog,2009,2222288871900
cog,2010,2403741612000
cog,2011,2329845263800
cog,2012,2322431848800
cog,2013,2226918933300
cog,2014,2581951018700
cog,2015,3203014641500
cog,2016,2913779528900
cog,2017,1908378442200
cog,2018,2005142558600
cog,2019,2069811897200
cog,2020,1854551000000
col,1960,5512804757947.45996
col,1961,5741852378193.17969
col,1962,5941989679353.62988
col,1963,5932352699775.48926
col,1964,7398188797186.87012
col,1965,6063656464220.58008
col,1966,8448914279370.16016
col,1967,6708959924126.48047
col,1968,8298779868377.66113
col,1969,9337684653304.71289
col,1970,11312237223193.5
col,1971,13590859486231.69922
col,1972,11804872357997.30078
col,1973,12242183701408.69922
col,1974,13466275375844.09961
col,1975,11985836057323
col,1976,13463952621243.59961
col,1977,14776731289514.30078
col,1978,17838333012412.10156
col,1979,17977909447948
col,1980,21349282170741.80078
col,1981,22394521740942.80078
col,1982,24178819593104.10156
col,1983,21984872293227.60156
col,1984,21114472796587.5
col,1985,19717441484173.39844
col,1986,20518158342800.10156
col,1987,21614498514211
col,1988,23030534182446.89453
col,1989,22380374053831
col,1990,24136165372259.5
col,1991,24961587893500
col,1992,35282642380800
col,1993,48361862376400
col,1994,60090506151600
col,1995,64453654153900
col,1996,65930081279000
col,1997,70013387453500
col,1998,67273705717600
col,1999,50670124490100
col,2000,53685211656300
col,2001,58377375991600
col,2002,58569467204300
col,2003,63354618368600
col,2004,69862472892500
col,2005,78708000000000
col,2006,92625000000000
col,2007,105461000000000
col,2008,118656000000000
col,2009,108395000000000
col,2010,120134000000000
col,2011,144436000000000
col,2012,157977000000000
col,2013,171443000000000
col,2014,184747000000000
col,2015,182750000000000
col,2016,176279000000000
col,2017,178075000000000
col,2018,188413000000000
col,2019,202250000000000
col,2020,165868010756961
com,1980,39995350029.4076
com,1981,41541139776.3451
com,1982,44192968738.76369
com,1983,46323524789.5629
com,1984,48227542687.79369
com,1985,49327310950.9546
com,1986,50248357072.9889
com,1987,51071419565.0195
com,1988,52443974254.1106
com,1989,50775900936.9285
com,1990,53361101030.9447
com,1991,50481950000
com,1992,54788526600
com,1993,56435435400
com,1994,53457516900
com,1995,55387402500
com,1996,54671980900
com,1997,56875444600
com,1998,57604968000
com,1999,58713358800
com,2000,65082631900
com,2001,66600962700
com,2002,68149292100
com,2003,69583223800
com,2004,70918944500
com,2005,72931199000
com,2006,74861617600
com,2007,69067000000
com,2008,77700375000
com,2009,88656127900
com,2010,85996444000
com,2011,91070234200
com,2012,105368261000
com,2013,108634677100
com,2014,114500949700
com,2015,115691706500
com,2016,121545696300
com,2017,134650084000
com,2018,149382751600
com,2019,151494574500
cpv,2007,80754935000
cpv,2008,80485656900
cpv,2009,74859189200
cpv,2010,81039510500
cpv,2011,84837320700
cpv,2012,78193505000
cpv,2013,73222482400
cpv,2014,81312393100
cpv,2015,82813080000
cpv,2016,88911070600
cpv,2017,103469178600
cpv,2018,109454884200
cpv,2019,110274038600
cpv,2020,85464344400
cri,1960,338618636813.75201
cri,1961,335379942342.48102
cri,1962,337305652568.64203
cri,1963,375469727959.82599
cri,1964,420942748982.12
cri,1965,541562234966.18298
cri,1966,577581769423.68896
cri,1967,609049625164.81299
cri,1968,684283622409.59106
cri,1969,770459155030.28101
cri,1970,955020973751.17908
cri,1971,1025309397006.04004
cri,1972,1029729777297.91003
cri,1973,1098180022609.63
cri,1974,1212803547207.68994
cri,1975,1123958279955.27002
cri,1976,1305806597902.93994
cri,1977,1633221102491.76001
cri,1978,1755766298701.98999
cri,1979,1806972684261.26001
cri,1980,1744956061750.59009
cri,1981,1285367809820.73999
cri,1982,1052531937021.31995
cri,1983,1218930807018.18994
cri,1984,1349003779567.04004
cri,1985,1429796076782.79004
cri,1986,1681232559721.26001
cri,1987,1976829079436.92969
cri,1988,1958884961420.42969
cri,1989,2283367134528.5
cri,1990,2529289083637.52979
cri,1991,2453573658800
cri,1992,3019392792000
cri,1993,3447903492500
cri,1994,3609483175000
cri,1995,3730194671500
cri,1996,3847377976300
cri,1997,4424105951400
cri,1998,5146479956100
cri,1999,4987920737200
cri,2000,4793526611300
cri,2001,4794009513500
cri,2002,5087867747300
cri,2003,5319040420500
cri,2004,5574966896900
cri,2005,5962178753600
cri,2006,6428195119500
cri,2007,7076701234100
cri,2008,7547918585900
cri,2009,6133718805700
cri,2010,7282346263500
cri,2011,8059440494700
cri,2012,8690089358700
cri,2013,8836138385700
cri,2014,9282034462200
cri,2015,9699542268300
cri,2016,10566529105800
cri,2017,11096182002500
cri,2018,11118758370000
cri,2019,11064014384900
cri,2020,10012415463700
cub,1970,3894059050.90334
cub,1971,4228807383.11346
cub,1972,4432713192.4034
cub,1973,4583595646.84067
cub,1974,4626601675.72589
cub,1975,5072199945.26972
cub,1976,5347325530.04533
cub,1977,5808085056.54529
cub,1978,6181611834.77996
cub,1979,6240962939.19539
cub,1980,6002436695.47304
cub,1981,7132320505.53982
cub,1982,7729962396.98433
cub,1983,8107321300.34279
cub,1984,8751472734.3823
cub,1985,9527708755.62927
cub,1986,8660818902.01302
cub,1987,8511499629.67648
cub,1988,8779017591.98122
cub,1989,9075561504.99804
cub,1990,8575685979.83163
cub,1991,5391354500
cub,1992,2950926500
cub,1993,2790834700
cub,1994,3325721000
cub,1995,3708445200
cub,1996,4608700000
cub,1997,4522800000
cub,1998,4585100000
cub,1999,4696600000
cub,2000,4686200000
cub,2001,4510300000
cub,2002,4181000000
cub,2003,4688100000
cub,2004,5296500000
cub,2005,6661300000
cub,2006,8023000000
cub,2007,7934100000
cub,2008,8519100000
cub,2009,7247000000
cub,2010,9832000000
cub,2011,9933000000
cub,2012,9724000000
cub,2013,10315000000
cub,2014,10158000000
cub,2015,11187000000
cub,2016,9996000000
cub,2017,9836000000
cub,2018,9637000000
cyp,1975,1238227431.69102
cyp,1976,1726907316.99538
cyp,1977,2203079893.56358
cyp,1978,2326813345.61384
cyp,1979,2717221227.87451
cyp,1980,2874456626.08498
cyp,1981,2946373731.87645
cyp,1982,3323380749.7439
cyp,1983,3506524213.67232
cyp,1984,4080522069.16139
cyp,1985,3895145306.85314
cyp,1986,3468555241.10675
cyp,1987,3961702045.40505
cyp,1988,4486117497.48373
cyp,1989,5387093135.8956
cyp,1990,5695310116.83132
cyp,1991,5807875600
cyp,1992,6878594600
cyp,1993,5613565600
cyp,1994,6012460400
cyp,1995,7117833000
cyp,1996,7536241000
cyp,1997,7614722000
cyp,1998,7693486000
cyp,1999,7917247000
cyp,2000,8659130000
cyp,2001,8684934000
cyp,2002,8598340000
cyp,2003,8555466000
cyp,2004,9188830000
cyp,2005,9280929000
cyp,2006,9810168000
cyp,2007,10752808000
cyp,2008,12148918000
cyp,2009,10287190000
cyp,2010,11397795000
cyp,2011,11102387000
cyp,2012,10698858000
cyp,2013,10211568000
cyp,2014,10999805000
cyp,2015,12004215000
cyp,2016,13207813000
cyp,2017,14908404000
cyp,2018,15575195000
cyp,2019,15879100000
cyp,2020,15212700000
cze,1990,486288488000
cze,1991,326574648000
cze,1992,423512815000
cze,1993,524099018000
cze,1994,602476024000
cze,1995,744124000000
cze,1996,831714000000
cze,1997,880391000000
cze,1998,929441000000
cze,1999,977660000000
cze,2000,1118035000000
cze,2001,1244904000000
cze,2002,1306945000000
cze,2003,1430682000000
cze,2004,1796731000000
cze,2005,2020955000000
cze,2006,2252994000000
cze,2007,2543149000000
cze,2008,2623964000000
cze,2009,2333309000000
cze,2010,2678928000000
cze,2011,2858876000000
cze,2012,2934200000000
cze,2013,2936009000000
cze,2014,3230119000000
cze,2015,3451313000000
cze,2016,3548980000000
cze,2017,3770811000000
cze,2018,3988896000000
cze,2019,4044056000000
cze,2020,3798451000000
deu,1970,145904113000
deu,1971,156656641000
deu,1972,166805093000
deu,1973,172886106000
deu,1974,173651271000
deu,1975,178725492000
deu,1976,198176687000
deu,1977,205425581000
deu,1978,216621102000
deu,1979,237481804000
deu,1980,244811243000
deu,1981,237562349000
deu,1982,235709848000
deu,1983,242072764000
deu,1984,254838873000
deu,1985,265108138000
deu,1986,273685993000
deu,1987,286210476000
deu,1988,301876134000
deu,1989,327811068000
deu,1990,363129290000
deu,1991,402716300000
deu,1992,414854920000
deu,1993,387126520000
deu,1994,419020130000
deu,1995,448176600000
deu,1996,466503520000
deu,1997,509464690000
deu,1998,557424100000
deu,1999,606930600000
deu,2000,672383900000
deu,2001,678096190000
deu,2002,660364290000
deu,2003,697613170000
deu,2004,752236930000
deu,2005,797102190000
deu,2006,885999670000
deu,2007,940980440000
deu,2008,962639530000
deu,2009,869338830000
deu,2010,981204470000
deu,2011,1053084090000
deu,2012,1054155150000
deu,2013,1082359570000
deu,2014,1124844710000
deu,2015,1190060000000
deu,2016,1243493690000
deu,2017,1309542020000
deu,2018,1357263430000
deu,2019,1392013180000
deu,2020,1274316250000
dji,2013,695091935600
dji,2014,537843529800
dji,2015,504490569600
dji,2016,538348264200
dji,2018,709013333300
dji,2019,807908994600
dji,2020,803869449600
dnk,1966,115712616600
dnk,1967,123817467800
dnk,1968,131700852600
dnk,1969,148568312000
dnk,1970,162112387000
dnk,1971,164470139000
dnk,1972,166363933000
dnk,1973,195973551000
dnk,1974,192018462000
dnk,1975,182487333000
dnk,1976,213110779000
dnk,1977,214942162000
dnk,1978,217026352000
dnk,1979,231491527000
dnk,1980,218610134000
dnk,1981,219824028000
dnk,1982,226718787000
dnk,1983,231186812000
dnk,1984,243582607000
dnk,1985,267770216000
dnk,1986,290474374000
dnk,1987,287052151000
dnk,1988,299178047000
dnk,1989,315326715000
dnk,1990,322817726000
dnk,1991,335832930000
dnk,1992,335393407000
dnk,1993,330647153000
dnk,1994,374587452000
dnk,1995,400080614000
dnk,1996,412608985000
dnk,1997,450741971000
dnk,1998,484913015000
dnk,1999,497265962000
dnk,2000,565440771000
dnk,2001,579012485000
dnk,2002,615906686000
dnk,2003,609548606000
dnk,2004,653151387000
dnk,2005,727619451000
dnk,2006,829232646000
dnk,2007,877642964000
dnk,2008,919508538000
dnk,2009,809686309000
dnk,2010,814063996000
dnk,2011,874659780000
dnk,2012,898354025000
dnk,2013,911565708000
dnk,2014,947086737000
dnk,2015,990281130000
dnk,2016,1026547450000
dnk,2017,1069489491000
dnk,2018,1120364393000
dnk,2019,1147697034000
dnk,2020,1093036472000
dom,1960,45962630507.27409
dom,1961,40424963596.3318
dom,1962,76835117627.23441
dom,1963,91475342618.4821
dom,1964,105457898272.92999
dom,1965,64894525538.99529
dom,1966,88301585468.89969
dom,1967,88113281300.2702
dom,1968,95190382739.7509
dom,1969,104188458316.879
dom,1970,117077361688.911
dom,1971,108753763882.203
dom,1972,114558271804.444
dom,1973,130117032528.994
dom,1974,155952540708.694
dom,1975,159331887330.02499
dom,1976,153111419889.98801
dom,1977,161541678865.577
dom,1978,157440720194.759
dom,1979,176446229848.20395
dom,1980,198893763179.892
dom,1981,169941799575.70099
dom,1982,138908032475.95499
dom,1983,144366462569.948
dom,1984,136249601323.92097
dom,1985,141909853111.508
dom,1986,170222141820.33701
dom,1987,200897163786.15601
dom,1988,204581319508.07101
dom,1989,236843405026.53
dom,1990,202782416268.86401
dom,1991,208054759100
dom,1992,252087897700
dom,1993,270043089300
dom,1994,293166190600
dom,1995,308050026300
dom,1996,318459605300
dom,1997,373252429600
dom,1998,436407504300
dom,1999,440799479800
dom,2000,473999883300
dom,2001,446087077800
dom,2002,447068288600
dom,2003,402025825800
dom,2004,425699459500
dom,2005,462817053800
dom,2006,490774001000
dom,2007,513146895100
dom,2008,541275889600
dom,2009,484301047300
dom,2010,574880880300
dom,2011,575527774400
dom,2012,584292474900
dom,2013,571520598400
dom,2014,598817916200
dom,2015,664831508100
dom,2016,718835434000
dom,2017,697445534300
dom,2018,756907330000
dom,2019,800905448200
dom,2020,683792876700
dza,1960,1579860604554.96997
dza,1961,1364425020228.52002
dza,1962,341106252784.68896
dza,1963,807883225818.09204
dza,1964,682212510219.953
dza,1965,628353635277.31104
dza,1966,595282428364.177
dza,1967,576384527140.72607
dza,1968,685047197739.328
dza,1969,826781131903.50586
dza,1970,930719353250.0249
dza,1971,859852386167.93787
dza,1972,1001586221190.33997
dza,1973,1256707275416.59009
dza,1974,1696082322295.79004
dza,1975,1974825732070.91992
dza,1976,1885060962695.77002
dza,1977,2281915847293.83008
dza,1978,2461445584327.68945
dza,1979,2253569141634.66016
dza,1980,2329160558180.22021
dza,1981,2708813595472.49023
dza,1982,2662763838328.04004
dza,1983,2827855298366.2998
dza,1984,2898551584738.24023
dza,1985,3063769022479.85986
dza,1986,2389739930435.83984
dza,1987,1703884419418.61011
dza,1988,1761816523548.55005
dza,1989,2057801834542.14966
dza,1990,1856137192274.02002
dza,1991,1523888609400
dza,1992,1593987515900
dza,1993,1487190318600
dza,1994,1577908919100
dza,1995,1609467187400
dza,1996,1395407967000
dza,1997,1428897799200
dza,1998,1533207372900
dza,1999,1559210571300
dza,2000,1677255384600
dza,2001,1859426787000
dza,2002,2277146153600
dza,2003,2390958090900
dza,2004,2684469579000
dza,2005,2853974043800
dza,2006,2811332422100
dza,2007,3146489160900
dza,2008,3635932101500
dza,2009,4108995544500
dza,2010,4288894557300
dza,2011,4056924663500
dza,2012,4622074700000
dza,2013,5075038020600
dza,2014,5501341214300
dza,2015,5880933758100
dza,2016,5716267612900
dza,2017,5310412612400
dza,2018,5119237758300
dza,2019,4766010353000
dza,2020,3827106000000
ecu,1960,1361659604.35586
ecu,1961,1352169290.04259
ecu,1962,1502276655.87077
ecu,1963,1446671433.97894
ecu,1964,1588491483.08286
ecu,1965,1663211000
ecu,1966,1717049000
ecu,1967,2069823000
ecu,1968,2328028000
ecu,1969,2328566000
ecu,1970,2403425000
ecu,1971,2893429000
ecu,1972,2727824000
ecu,1973,3226114000
ecu,1974,4740177000
ecu,1975,5001366000
ecu,1976,5100825000
ecu,1977,5983519000
ecu,1978,6209434000
ecu,1979,6355057000
ecu,1980,6954587000
ecu,1981,6737467000
ecu,1982,6926404000
ecu,1983,5380349000
ecu,1984,5186929000
ecu,1985,5628605000
ecu,1986,5600217000
ecu,1987,6606438000
ecu,1988,5470575000
ecu,1989,5720261000
ecu,1990,5631295000
ecu,1991,6295138000
ecu,1992,6577529000
ecu,1993,6541308000
ecu,1994,7586379000
ecu,1995,8438343000
ecu,1996,7375367000
ecu,1997,8888267000
ecu,1998,9468828000
ecu,1999,6477106000
ecu,2000,7307583000
ecu,2001,9187268000
ecu,2002,10934226000
ecu,2003,10490331000
ecu,2004,11631354000
ecu,2005,13305727000
ecu,2006,14606164000
ecu,2007,15636623000
ecu,2008,17894428000
ecu,2009,16119428000
ecu,2010,18508988000
ecu,2011,19183903000
ecu,2012,19344062000
ecu,2013,20691563000
ecu,2014,21675365000
ecu,2015,19907351000
ecu,2016,17992197000
ecu,2017,20193796000
ecu,2018,21083169000
ecu,2019,21151365000
ecu,2020,19484061000
egy,1960,54701516959.7319
egy,1961,53692011329.2583
egy,1962,54119767952.3403
egy,1963,64796573264.46809
egy,1964,71435356054.70151
egy,1965,65087447768.1639
egy,1966,69074139495.2886
egy,1967,67482884857.4234
egy,1968,63051326242.2934
egy,1969,65412542801.7063
egy,1970,74790761661.06668
egy,1971,75733674607.27789
egy,1972,76580929718.3662
egy,1973,83413632227.14259
egy,1974,88756805589.0058
egy,1975,107155117587.989
egy,1976,92697726172.97391
egy,1977,109467164073.612
egy,1978,109478525481.40401
egy,1979,123430334249.68597
egy,1980,133462003794.66701
egy,1981,162246583970.23599
egy,1982,140874071422.35901
egy,1983,149938994384.13
egy,1984,177852728285.05399
egy,1985,178979217249.60199
egy,1986,168426666214.06
egy,1987,154660308426.72
egy,1988,159402873250.70801
egy,1989,162037631486.25699
egy,1990,167965837516.242
egy,1991,169941906200
egy,1992,162037631500
egy,1993,182397773800
egy,1994,184633066400
egy,1995,192596296600
egy,1996,189136789600
egy,1997,199165481400
egy,1998,202621033900
egy,1999,228474849500
egy,2000,237584942500
egy,2001,234911694400
egy,2002,241199221500
egy,2003,244287919300
egy,2004,286406526100
egy,2005,354638669100
egy,2006,431856114900
egy,2007,556246400300
egy,2008,702491598800
egy,2009,576832234600
egy,2010,558605193800
egy,2011,605566628500
egy,2012,670969539857.42004
egy,2013,674924173687.62097
egy,2014,675583279325.98792
egy,2015,682009559300.06494
egy,2016,666850129617.62793
egy,2017,1017000000000
egy,2018,1124900000000
egy,2019,1024600000000
egy,2020,841300000000
eri,1992,3238690800
eri,1993,3289429200
eri,1994,4182952000
eri,1995,4287723500
eri,1996,5322259500
eri,1997,5450752800
eri,1998,5741015900
eri,1999,5844140100
eri,2000,3957643000
eri,2001,4535950000
eri,2002,4621539500
eri,2003,5430498400
eri,2004,5354612500
eri,2005,4177046100
eri,2006,2555481200
eri,2007,1793097800
eri,2008,1614131800
eri,2009,1945708400
eri,2010,2165503000
eri,2011,2394184200
esp,1970,23998383000
esp,1971,24166493000
esp,1972,30039067000
esp,1973,35055126000
esp,1974,37859461000
esp,1975,37518546000
esp,1976,41195361000
esp,1977,38930105000
esp,1978,38540353000
esp,1979,42934688000
esp,1980,44319011000
esp,1981,42719680000
esp,1982,44825490000
esp,1983,44287624000
esp,1984,43696970000
esp,1985,46995500000
esp,1986,55070623000
esp,1987,68724143000
esp,1988,79775361000
esp,1989,93909679000
esp,1990,102944971000
esp,1991,113592433000
esp,1992,121339415000
esp,1993,114999160000
esp,1994,128160468000
esp,1995,142349000000
esp,1996,152751000000
esp,1997,172438000000
esp,1998,196653000000
esp,1999,223574000000
esp,2000,244972000000
esp,2001,253926000000
esp,2002,263264000000
esp,2003,279146000000
esp,2004,306133000000
esp,2005,327440000000
esp,2006,354333000000
esp,2007,383530000000
esp,2008,362406000000
esp,2009,296076000000
esp,2010,314429000000
esp,2011,312572000000
esp,2012,294333000000
esp,2013,293702000000
esp,2014,313668000000
esp,2015,329593000000
esp,2016,338327000000
esp,2017,361292000000
esp,2018,376478000000
esp,2019,379265000000
esp,2020,319424000000
est,1993,2979133000
est,1994,3343005000
est,1995,3521579000
est,1996,3798118000
est,1997,4914880000
est,1998,5553417000
est,1999,5235243000
est,2000,4955043000
est,2001,5567756000
est,2002,6307491000
est,2003,7190719000
est,2004,8350999000
est,2005,9745561000
est,2006,11763160000
est,2007,13290248000
est,2008,12471857000
est,2009,8654775000
est,2010,10494515000
est,2011,13347798000
est,2012,14640952000
est,2013,14999067000
est,2014,15456070000
est,2015,15164400000
est,2016,16149669000
est,2017,16631441000
est,2018,17578558000
est,2019,18234012000
est,2020,18365001000
eth,2011,227628812200
eth,2012,278177001100
eth,2013,289897154500
eth,2014,348412785200
eth,2015,424546308600
eth,2016,424750000000
eth,2017,393027522900
eth,2018,401690000000
eth,2019,475857627100
eth,2020,550105932203.39001
fin,1970,12631939000
fin,1971,12609996000
fin,1972,13242397000
fin,1973,14932646000
fin,1974,15902529000
fin,1975,16299600000
fin,1976,16064879000
fin,1977,15786891000
fin,1978,15163853000
fin,1979,17961037000
fin,1980,19497000000
fin,1981,18603000000
fin,1982,19014000000
fin,1983,19796000000
fin,1984,19978000000
fin,1985,21249000000
fin,1986,21998000000
fin,1987,23933000000
fin,1988,26535000000
fin,1989,28921000000
fin,1990,28813000000
fin,1991,24975000000
fin,1992,25150000000
fin,1993,25492000000
fin,1994,28758000000
fin,1995,31113000000
fin,1996,33364000000
fin,1997,37328000000
fin,1998,40491000000
fin,1999,42227000000
fin,2000,48503000000
fin,2001,49174000000
fin,2002,51285000000
fin,2003,53392000000
fin,2004,57730000000
fin,2005,64185000000
fin,2006,68415000000
fin,2007,73465000000
fin,2008,79317000000
fin,2009,65835000000
fin,2010,69985000000
fin,2011,74329000000
fin,2012,75164000000
fin,2013,75258000000
fin,2014,74583000000
fin,2015,76047000000
fin,2016,80398000000
fin,2017,83866000000
fin,2018,88583000000
fin,2019,90567000000
fin,2020,84633000000
fra,1960,29082811500
fra,1961,31251742100
fra,1962,33486102000
fra,1963,37821033700
fra,1964,43597361900
fra,1965,44701846600
fra,1966,49815093400
fra,1967,54691037000
fra,1968,61253492700
fra,1969,73742666200
fra,1970,79115677000
fra,1971,84850990000
fra,1972,97376296000
fra,1973,111934791000
fra,1974,118104671000
fra,1975,107614508000
fra,1976,127628045000
fra,1977,129920998000
fra,1978,135676818000
fra,1979,147620097000
fra,1980,155216725000
fra,1981,153048771000
fra,1982,158500883000
fra,1983,154223568000
fra,1984,159469626000
fra,1985,167035005000
fra,1986,178167742000
fra,1987,191836595000
fra,1988,208034728000
fra,1989,224819771000
fra,1990,236155632000
fra,1991,243136054000
fra,1992,247431923000
fra,1993,239219088000
fra,1994,260420117000
fra,1995,280010805000
fra,1996,286859391000
fra,1997,309738143000
fra,1998,346598246000
fra,1999,370688903000
fra,2000,427602582000
fra,2001,437787083000
fra,2002,446304604000
fra,2003,450292858000
fra,2004,478228216000
fra,2005,508453598000
fra,2006,536929969000
fra,2007,567834057000
fra,2008,575187523000
fra,2009,521381245000
fra,2010,567745190000
fra,2011,600886568000
fra,2012,602089685000
fra,2013,616651110000
fra,2014,646858914000
fra,2015,685011000000
fra,2016,705073365000
fra,2017,736708893000
fra,2018,759640379000
fra,2019,778921499000
fra,2020,692121304000
gab,1960,122576358000
gab,1961,140994566300
gab,1962,149250995900
gab,1963,186087412500
gab,1964,205775847100
gab,1965,224194055400
gab,1966,247884860200
gab,1967,313696094000
gab,1968,337387643700
gab,1969,375119088100
gab,1970,401881169400
gab,1971,418991595800
gab,1972,490946365100
gab,1973,490946365100
gab,1974,1070075333400
gab,1975,1371926888600
gab,1976,1543911272200
gab,1977,1525923197900
gab,1978,1238989185300
gab,1979,1057790734600
gab,1980,1228459882300
gab,1981,1765432082900
gab,1982,1596824789700
gab,1983,1832182770800
gab,1984,1863333091800
gab,1985,1898191784400
gab,1986,1819327082700
gab,1987,1105589171600
gab,1988,1256149056600
gab,1989,1341688827000
gab,1990,1278399285900
gab,1991,1253736685500
gab,1992,1277185569800
gab,1993,1351457268300
gab,1994,1133826220900
gab,1995,1141893258100
gab,1996,1169755585900
gab,1997,1333010363400
gab,1998,1680324931300
gab,1999,1288425941300
gab,2000,1076122161500
gab,2001,1080287000000
gab,2002,1168597000000
gab,2003,1044058000000
gab,2004,1072101000000
gab,2005,1171566931700
gab,2006,1372805875500
gab,2007,1422376538700
gab,2008,1600278203400
gab,2009,1602387319600
gab,2010,2108553091800
gab,2011,2372027757700
gab,2012,2588972199200
gab,2013,2654871090000
gab,2014,2863748157300
gab,2015,2556336665400
gab,2016,2388797057900
gab,2017,2214835809200
gab,2018,2249438416829.56982
gab,2019,2652729000000
gab,2020,2510468886000
gbr,1970,80786146000
gbr,1971,85131642000
gbr,1972,93575026000
gbr,1973,104040905000
gbr,1974,105086480000
gbr,1975,98157998000
gbr,1976,103221553000
gbr,1977,105205782000
gbr,1978,109131471000
gbr,1979,119657002000
gbr,1980,115438686000
gbr,1981,112279536000
gbr,1982,117815754000
gbr,1983,125550535000
gbr,1984,137949557000
gbr,1985,141423338000
gbr,1986,151143504000
gbr,1987,163062233000
gbr,1988,183904919000
gbr,1989,197552191000
gbr,1990,198663030000
gbr,1991,189970279000
gbr,1992,202852635000
gbr,1993,209588763000
gbr,1994,222026934000
gbr,1995,234334463000
gbr,1996,255871101000
gbr,1997,280756808000
gbr,1998,301827076000
gbr,1999,323521224000
gbr,2000,353971698000
gbr,2001,375762641000
gbr,2002,395565788000
gbr,2003,402947642000
gbr,2004,428010217000
gbr,2005,457586027000
gbr,2006,504836399000
gbr,2007,489065156000
gbr,2008,477545805000
gbr,2009,439297263000
gbr,2010,474095543000
gbr,2011,481832894000
gbr,2012,491243019000
gbr,2013,506358703000
gbr,2014,523317871000
gbr,2015,551638000000
gbr,2016,573409583000
gbr,2017,588592143000
gbr,2018,604599211000
gbr,2019,621128086000
gbr,2020,510485642000
geo,2010,12170300000
geo,2011,14074800000
geo,2012,15594100000
geo,2013,16006000000
geo,2014,18331000000
geo,2015,19650600000
geo,2016,20117900000
geo,2017,21745800000
geo,2018,23977900000
geo,2019,25566717900
geo,2020,21117778100
gha,2006,16330688900
gha,2007,19871077400
gha,2008,24765695700
gha,2009,21657404100
gha,2010,27440149200
gha,2011,38438064700
gha,2012,43352781200
gha,2013,44338219500
gha,2014,37931382700
gha,2015,40940218300
gha,2016,40472399700
gha,2017,43672004700
gha,2018,45661968800
gha,2019,46424129300
